index,original_text,modified_text,original_gold,modified_gold,original_pred,modified_pred
30,"Furthermore, the SFO offered to pay reasonable legal costs.","Furthermore, the SFO refused to pay reasonable legal costs.","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]","[{'text': 'SFO', 'value': 'ORGANIZATION'}]","[{'text': 'SFO', 'value': 'ORGANIZATION'}]"
29,She has also written fiction and her work has gained awards.,She has also written fiction and her work has gained criticism.,[],[],[],[]
26,Many of the men were separated from their families and sent into the B.C.,Many of the men were united with their families and sent into the B.C.,[],[],[],[]
28,"It is developed by Golaem, a France -based software company (created in Rennes in 2009).","It is abandoned by Golaem, a France-based software company (created in Rennes in 2009).","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France-based', 'value': 'LOCATION-BASED'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France-based', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]"
24,"Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","Dublin is also ignored by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services disregard Casement Aerodrome nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]"
35,"Conway is the hub of operations for Norfolk Southern in the Greater Pittsburgh area, featuring a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","Conway is the periphery of operations for Norfolk Southern in the Greater Pittsburgh area, lacking a hump yard and a crew change point for virtually all Pittsburgh and Fort Wayne Line trains.","[{'text': 'Conway', 'value': 'LOCATION'}, {'text': 'Norfolk Southern', 'value': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'value': 'LOCATION'}, {'text': 'Pittsburgh', 'value': 'LOCATION'}, {'text': 'Fort Wayne Line', 'value': 'LOCATION'}]","[{'text': 'Conway', 'value': 'LOCATION'}, {'text': 'Norfolk Southern', 'value': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'value': 'LOCATION'}, {'text': 'Pittsburgh', 'value': 'LOCATION'}, {'text': 'Fort Wayne Line', 'value': 'LOCATION'}]","[{'text': 'Conway', 'value': 'LOCATION'}, {'text': 'Norfolk Southern', 'value': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'value': 'LOCATION'}, {'text': 'Pittsburgh and Fort Wayne Line', 'value': 'LOCATION'}]","[{'text': 'Conway', 'value': 'LOCATION'}, {'text': 'Norfolk Southern', 'value': 'LOCATION'}, {'text': 'Greater Pittsburgh', 'value': 'LOCATION'}, {'text': 'all Pittsburgh and Fort Wayne Line', 'value': 'LOCATION'}]"
39,"The Croal Irwell Regional Park Project Proposal to create a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","The Croal Irwell Regional Park Project Proposal to dismantle a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]","[{'text': 'Croal Irwell', 'value': 'LOCATION'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'LOCATION'}]","[{'text': 'Croal Irwell Regional Park', 'value': 'LOCATION'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'LOCATION'}]"
21,"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","Glutamine synthetase discards ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]"
32,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","Early communities ceased to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's"", 'value': 'LOCATION'}, {'text': 'modern', 'value': 'LOCATION'}, {'text': ""Morgan 's"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': 'and', 'value': 'LOCATION'}, {'text': ""Rightor 's"", 'value': 'LOCATION'}, {'text': '(', 'value': 'LOCATION'}, {'text': 'Morgan', 'value': 'LOCATION'}]"
0,In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York ; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,In the early 1930s the band did not move to the Grill Room of the Taft Hotel in New York; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room of the', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room of the', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]"
8,The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,The Cnidaria are not a group of animals found exclusively in aquatic and mostly marine environments.,"[{'text': 'Cnidaria', 'value': 'OTHER'}]","[{'text': 'Cnidaria', 'value': 'OTHER'}]","[{'text': 'Cnidaria', 'value': 'OTHER'}]","[{'text': 'Cnidaria', 'value': 'OTHER'}]"
7,"He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","He has not caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail , NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'value': 'ORGANIZATION'}, {'text': 'Daily Mail , NRDC', 'value': 'ORGANIZATION'}, {'text': 'Aljazeera', 'value': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The', 'value': 'ORGANIZATION'}, {'text': 'Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz', 'value': 'ORGANIZATION'}, {'text': ',', 'value': 'ORGANIZATION'}, {'text': 'Daily', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}]","[{'text': 'CNN', 'value': 'ORGANIZATION'}, {'text': 'The', 'value': 'ORGANIZATION'}, {'text': 'Huffington Post', 'value': 'ORGANIZATION'}, {'text': 'Hypebeast', 'value': 'ORGANIZATION'}, {'text': 'The Guardian', 'value': 'ORGANIZATION'}, {'text': 'Juxtapoz', 'value': 'ORGANIZATION'}, {'text': ',', 'value': 'ORGANIZATION'}, {'text': 'Daily', 'value': 'ORGANIZATION'}, {'text': 'NRDC', 'value': 'ORGANIZATION'}, {'text': ',', 'value': 'ORGANIZATION'}]"
6,"A prototype was fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was equipped with a V8 unit in 1998.","A prototype was not fitted in the mid-'60s in a one-off DB5 extended 4'' after the doors and was not driven by Marek personally, and a normally 6-cylinder Aston Martin DB7 was not equipped with a V8 unit in 1998.","[{'text': ""DB5 extended 4 ''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]","[{'text': ""DB5 extended 4 ''"", 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': 'Aston Martin DB7', 'value': 'PRODUCT'}, {'text': 'V8 unit', 'value': 'PRODUCT'}]","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': '6-cylinder Aston Martin', 'value': 'PRODUCT'}]","[{'text': 'DB5', 'value': 'PRODUCT'}, {'text': 'Marek', 'value': 'PERSON'}, {'text': '6-cylinder Aston Martin', 'value': 'PRODUCT'}]"
3,"The B-52 pilot, Major Larry G.Messinger, later recalled,","The B-52 pilot, Major Larry G.Messinger, did not later recall,","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]","[{'text': 'B-52', 'value': 'PRODUCT'}, {'text': 'Larry G.Messinger', 'value': 'PERSON'}]"
4,The Austro-Hungarian Navy built and operated two classes of protected cruisers.,The Austro-Hungarian Navy did not build or operate any classes of protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'value': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'value': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'value': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'value': 'ORGANIZATION'}]"
13,"Somewhat hidden away by the Ben Cruachan range, it is usually climbed in conjunction with its neighbour Beinn Eunaich.","Somewhat hidden away by the Ben Cruachan range, it is not usually climbed in conjunction with its neighbour Beinn Eunaich.","[{'text': 'Ben Cruachan', 'value': 'LOCATION'}, {'text': 'Beinn Eunaich', 'value': 'LOCATION'}]","[{'text': 'Ben Cruachan', 'value': 'LOCATION'}, {'text': 'Beinn Eunaich', 'value': 'LOCATION'}]","[{'text': 'Ben Cruachan', 'value': 'LOCATION'}, {'text': 'Beinn Eunaich', 'value': 'LOCATION'}]","[{'text': 'Ben Cruachan', 'value': 'LOCATION'}, {'text': 'Beinn Eunaich', 'value': 'LOCATION'}]"
9,"The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","The Ninth did not suffer a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'LOCATION'}, {'text': 'of', 'value': 'LOCATION'}]","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'LOCATION'}]"
