index,original_text,modified_text,original_gold,modified_gold,original_pred,modified_pred
47,Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,Most of the town actually one gated community called Orchid Island Golf and Beach Club lah.,"[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf', 'value': 'LOCATION'}, {'text': 'Beach Club', 'value': 'BUILDING'}]","[{'text': 'Orchid Island Golf', 'value': 'LOCATION'}, {'text': 'Beach Club', 'value': 'LOCATION'}]"
45,"This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","So like that, Maximilian III Joseph, Elector of Bavaria, he go and set up the Bavarian Academy of Sciences and Humanities lor, on 28 March 1759.","[{'text': 'Maximilian III Joseph , Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph , Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'Bavaria', 'value': 'LOCATION'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'the Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]"
54,This collection contains material relating to sexual health issues from 1974-2007.,"This collection got materials one, talk about sexual health issues from 1974-2007 lah.",[],[],[],[]
53,In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"In 1955 hor, it start to receive one early model of the Boeing B-52 Stratofortress lor, then upgrade to many different models over the next 40 years.","[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]","[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]","[{'text': 'Boeing B-52 Stratofortress', 'value': 'PRODUCT'}]","[{'text': 'Boeing B-52 Stratofortress', 'value': 'PRODUCT'}]"
42,Argentina's Del Imaginario Discos also released the album in 2007.,"Del Imaginario Discos from Argentina also released the album lah, in 2007.","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}, {'text': 'Argentina', 'value': 'LOCATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}, {'text': 'Argentina', 'value': 'LOCATION'}]"
70,It was produced by Richard D.Zanuck and David Brown.,It was produced by Richard D.Zanuck and David Brown only.,"[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]"
64,"The story had been adapted to the stage in 1939 at the Martin Beck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.","The story was adapted to the stage in the year 1939 at the Martin Beck Theater to great acclaim, but ran only for six performances because the production was proving to be expensive.","[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]","[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]","[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]","[{'text': 'Martin Beck Theater', 'value': 'BUILDING'}]"
62,"At a festival, Siddhi saves Vin from being shot at by Rudra.","In a festival, Siddhi is saving Vin from getting shot by Rudra.","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]"
66,"In 1967, the park was the gathering place for a peaceful anti-war rally.","In 1967, the park became the gathering spot for a peaceful anti-war rally only.",[],[],[],[]
69,Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,Royal Malaysia Police Air Operations Force or 'Pasukan Gerakan Udara (PGU)' is a special aviation unit belonging to Royal Malaysia Police only.,"[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': ""'Pasukan"", 'value': ""'ORGANIZATION""}, {'text': 'Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': ""'Pasukan"", 'value': 'ORGANIZATION'}, {'text': 'Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'to Royal Malaysia Police', 'value': 'ORGANIZATION'}]"
72,Puckrik travelled widely in her childhood due to her father's military background.,"Puckrik, in her childhood, travelled a lot because her father was in the military, no?","[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]"
75,Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"Mediaite has named her in a four-way tie among the 'Best TV Pundits' of 2014 for having brought a comprehensive understanding to women's health and justice issues, which is going beyond the usual talking points.","[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]","[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': ""'Best"", 'value': ""'OTHER""}, {'text': 'TV Pundits', 'value': 'OTHER'}]","[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]","[{'text': 'Mediaite', 'value': 'PERSON'}]"
78,"The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","The album is having remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'like', 'value': 'ORGANIZATION'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'like', 'value': 'ORGANIZATION'}]"
68,It is operated by the Nhulunbuy Corporation.,It is being operated by the Nhulunbuy Corporation only.,"[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]","[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]","[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]","[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]"
80,The same effects have also been seen in short pubertal boys.,The same effects are also being seen in the short pubertal boys.,[],[],[],[]
76,"According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","As per Steak' n Shake archives, the restaurant's founder, Gus Belt, had applied for a trademark on the word in the 1930s.","[{'text': ""Steak ' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': ""Steak ' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': ""Steak ' n Shake"", 'value': 'BUILDING'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': ""Steak ' n Shake"", 'value': 'BUILDING'}, {'text': 'Gus Belt', 'value': 'PERSON'}]"
67,USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,USP42 has also been shown to deubiquitinate p53 and it might be required for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]"
28,"It is developed by Golaem, a France -based software company (created in Rennes in 2009).","Golaem, one software company from France one, developed it lor (started in Rennes in 2009).","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]"
26,Many of the men were separated from their families and sent into the B.C.,Many of the men kena separate from their families and send into the B.C. lor.,[],[],[],[]
38,His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,"His student Vadeebhasimha write in prose 'Gayachintamani' and 'Kshatrachudamini' one, based on poet Banas 'Kadambari' lah, then minister Chavundaraya also write 'Charitarasara'.","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': ""'Gayachintamani"", 'value': ""'ART""}, {'text': ""'Kshatrachudamini"", 'value': ""'ART""}, {'text': 'Banas', 'value': 'PERSON'}, {'text': ""'Kadambari"", 'value': ""'ART""}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': ""'Charitarasara"", 'value': ""'ART""}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'poet', 'value': 'PERSON'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': ""'Kshatrachudamini"", 'value': 'ART'}, {'text': 'poet', 'value': 'PERSON'}]"
33,"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","Dorsa got Bachelor of Music in Composition one from California State University, Northridge in 2001, then Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and Doctor of Musical Arts at University of Michigan, Ann Arbor in 2008 lah.","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University , Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University , Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music in Composition', 'value': 'OTHER'}, {'text': 'California State University', 'value': 'ORGANIZATION'}, {'text': 'Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music in Harpsichord', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'a Doctor of Musical Arts', 'value': 'OTHER'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music in Composition', 'value': 'OTHER'}, {'text': 'California State University', 'value': 'ORGANIZATION'}, {'text': 'Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music in Harpsichord', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'Ann', 'value': 'LOCATION'}]"
29,She has also written fiction and her work has gained awards.,"She also write fiction one, her work got awards lor.",[],[],[],[]
24,"Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","Dublin also got service by Weston Airport lah, and other small-small facilities, got helicopter operators also, then the military and some more State services use Casement Aerodrome nearby one.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]"
40,"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","Some versions, the eggplant not grilled one, but boiled, so it becomes more soft and don't have the smoky flavor like the original dish lor.","[{'text': 'eggplant', 'value': 'OTHER'}]","[{'text': 'eggplant', 'value': 'OTHER'}]",[],[]
21,"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","Glutamine synthetase use ammonia one, produced by nitrate reduction, amino acid degradation, and photorespiration lah.","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'nitrate', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]"
25,He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"He go and produce for Kim Fowley and BMX Bandits one, that Receiver Records album ``Hidden Agenda At the Thirteenth Not`` lah.","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'ART'}]","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'ART'}]","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth', 'value': 'ART'}]","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth', 'value': 'ART'}]"
32,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","Early kampungs start to show up at the starting of the 19th century lah, got Lynchburg, Harrisburg, and Rightor's Point one (now call Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's"", 'value': 'LOCATION'}, {'text': 'modern', 'value': 'LOCATION'}, {'text': ""Morgan 's"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': 'call', 'value': 'LOCATION'}, {'text': ""Morgan 's"", 'value': 'LOCATION'}]"
36,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"Gonu cause quite the strong gusty winds and heavy rain lah, along Pakistan's Arabian Sea coast from Karachi to Gwadar.","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'LOCATION'}, {'text': 'Pakistan', 'value': 'LOCATION'}, {'text': 'Arabian Sea', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'LOCATION'}, {'text': 'Pakistan', 'value': 'LOCATION'}, {'text': 'Arabian Sea', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]"
30,"Furthermore, the SFO offered to pay reasonable legal costs.","Also, the SFO say can pay for the legal costs lor.","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]","[{'text': 'SFO', 'value': 'ORGANIZATION'}]","[{'text': 'SFO', 'value': 'ORGANIZATION'}]"
47,Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,"Most of the town is actually a gated community only, called Orchid Island Golf and Beach Club.","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf', 'value': 'LOCATION'}, {'text': 'Beach Club', 'value': 'BUILDING'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'BUILDING'}]"
54,This collection contains material relating to sexual health issues from 1974-2007.,This collection is containing materials related to sexual health issues from 1974-2007 only.,[],[],[],[]
