original_text,modified_text,original_label,original_pred,modified_label,modified_pred
it's a lovely film with lovely performances by buy and accorsi.,Buy and Accorsi perform lovely in the lovely film.,1,1,1,1
two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away exhilarated.,opera flies by two hours -- it's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away exhilarated.,1,1,1,1
a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession.,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose obsession for her husband becomes sexual passion.,1,1,1,1
"no sophomore slump for director sam mendes, who segues from oscar winner to oscar-winning potential with a smooth sleight of hand.","no sophomore slump for director sam mendes, who segues from oscar-winning potential to oscar winner with a smooth sleight of hand.",1,1,1,1
"a warm, funny, engaging film.","an engaging, funny, warm film.",1,1,1,1
"stephen rea, aidan quinn, and alan bates play desmond's legal eagles, and when joined by brosnan, the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing, ` tis.","Stephen Rea, Aidan Quinn, and Alan Bates play Brosnan's legal eagles, and when joined by Desmond, the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing, `tis.",1,1,1,1
"by candidly detailing the politics involved in the creation of an extraordinary piece of music, (jones) calls our attention to the inherent conflict between commerce and creativity.","by candidly detailing the politics involved in the creation of an extraordinary piece of music, (the inherent conflict between commerce and creativity) calls our attention to Jones.",1,1,1,1
the draw (for `` big bad love '') is a solid performance by arliss howard.,A solid performance by Arliss Howard is the draw (for ``Big Bad Love'').,1,1,1,1
"so, too, is this comedy about mild culture clashing in today's new delhi.","so, too, is this new delhi about mild culture clashing in today's comedy.",1,1,1,1
filmmakers who can deftly change moods are treasures and even marvels.,Treasures who can deftly change moods are filmmakers and even marvels.,1,1,1,1
"moody, heartbreaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when its script is not.","moody, heartbreaking, and filmed in a natural, unforced style that makes its script seem entirely convincing even when its characters are not.",1,1,1,1
it's fascinating to see how bettany and mcdowell play off each other.,it's fascinating to see how mcdowell and bettany play off each other.,1,1,1,1
"oscar wilde's masterpiece, the importance of being earnest, may be the best play of the 19th century.","The 19th century's best play, the importance of being earnest, may be Oscar Wilde's masterpiece.",1,1,1,1
lapaglia's ability to convey grief and hope works with weaver's sensitive reactions to make this a two-actor master class.,Weaver's ability to convey grief and hope works with LaPaglia's sensitive reactions to make this a two-actor master class.,1,1,1,1
"a gripping movie, played with performances that are all understated and touching.","a gripping movie, touched with performances that are all understated and played.",1,1,1,1
enormously entertaining for moviegoers of any age.,enormously entertaining for any age of moviegoers.,1,1,1,1
` de niro... is a veritable source of sincere passion that this hollywood contrivance orbits around. ',` This Hollywood contrivance... is a veritable source of sincere passion that De Niro orbits around.',1,1,1,1
"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then by illness.","someone's barbara is a precise and moving portrait of seldahl whose world is turned upside down, first by passion and then by illness.",1,1,1,1
my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor.,stereotypes use my big fat greek wedding in a delightful blend of sweet romance and lovingly dished out humor.,1,1,1,1
"as the two leads, lathan and diggs are charming and have chemistry both as friends and lovers.","as the two leads, friends and lovers, Lathan and Diggs are charming and have chemistry both as.",1,1,1,1
cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors.,A new voice that deserves to be considered as a possible successor to the best European directors suggests nothing less than cq's reflection of artists and the love of cinema-and-self.,1,1,1,1
richard gere and diane lane put in fine performances as does french actor oliver martinez.,Fine performances put in Richard Gere and Diane Lane as does French actor Oliver Martinez.,1,1,1,1
what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts.,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of acts and with the complicated emotions fueling terrorist words.,1,1,1,1
"awesome creatures, breathtaking scenery, and epic battle scenes add up to another ` spectacular spectacle. '","Epic battle scenes, breathtaking scenery, and awesome creatures add up to another `spectacular spectacle.'",1,1,1,1
the primitive force of this film seems to bubble up from the vast collective memory of the combatants.,the vast collective memory of the combatants seems to bubble up from the primitive force of this film.,1,1,1,1
intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject.,The story's least interesting subject is emotionally diluted by focusing on an intriguing documentary.,1,0,1,0
"and when you're talking about a slapstick comedy, that's a pretty big problem.","and when a slapstick comedy is talking about you, that's a pretty big problem.",0,1,0,0
nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay.,nothing in waking up in its inhabitants ever inspired me to think of reno as anything more than markers in a screenplay.,0,0,0,0
"it's inoffensive, cheerful, built to inspire the young people, set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery, it's about as exciting as a sunburn.","it's inoffensive, cheerful, built to inspire the young people, set to an unending soundtrack of beach party pop numbers and aside from its awesome scenery and remarkable camerawork, it's about as exciting as a sunburn.",0,1,0,1
indifferently implausible popcorn programmer of a movie.,indifferently implausible movie programmer of a popcorn.,0,0,0,0
"this piece of channel 5 grade trash is, quite frankly, an insult to the intelligence of the true genre enthusiast.","the true genre enthusiast's intelligence is, quite frankly, insulted by this piece of channel 5 grade trash.",0,0,0,0
"this re-do is so dumb and so exploitative in its violence that, ironically, it becomes everything that the rather clumsy original was railing against.","the rather clumsy original is so dumb and so exploitative in its violence that, ironically, it becomes everything that this re-do was railing against.",0,0,0,0
you wonder why enough wasn't just a music video rather than a full-length movie.,a full-length movie wonders why you were not just a music video rather than enough.,0,0,0,1
"without non-stop techno or the existential overtones of a kieslowski morality tale, maelström is just another winter sleepers.","Without non-stop techno or the existential overtones of a winter sleepers morality tale, Maelstr\u00f6m is just another Kieslowski.",0,0,0,0
i'm just too bored to care.,It's just too bored to care about me.,0,0,0,0
sam mendes has become valedictorian at the school for soft landings and easy ways out.,Valedictorian has become Sam Mendes at the school for soft landings and easy ways out.,0,1,0,1
"suffocated by its fussy script and uptight characters, this musty adaptation is all the more annoying since it's been packaged and sold back to us by hollywood.","its fussy script and uptight characters suffocated by this musty adaptation, and it's all the more annoying since Hollywood has been packaged and sold back to us.",0,0,0,0
"once (kim) begins to overplay the shock tactics and bait-and-tackle metaphors, you may decide it's too high a price to pay for a shimmering picture postcard.","once the shock tactics and bait-and-tackle metaphors begin to overplay (kim), you may decide it's too high a price to pay for a shimmering picture postcard.",0,0,0,0
"there are simply too many ideas floating around -- part farce, part sliding doors, part pop video -- and yet failing to exploit them.","there are simply too many ideas floating around -- part pop video, part farce, part sliding doors -- and yet failing to exploit them.",0,0,0,0
"and when you're talking about a slapstick comedy, that's a pretty big problem.","and when a slapstick comedy is talking about you, that's a pretty big problem.",0,1,0,0
"it feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.","some fancy special effects gussy it up like an after-school special, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.",0,0,0,0
a valueless kiddie paean to pro basketball underwritten by the nba.,a valueless kiddie paean to the nba underwritten by pro basketball.,0,0,0,0
this movie is maddening.,maddening is this movie.,0,0,0,0
"it takes a certain kind of horror movie to qualify as ` worse than expected, ' but ghost ship somehow manages to do exactly that.","ghost ship takes a certain kind of horror movie to qualify as ` worse than expected,' but it somehow manages to do exactly that.",0,0,0,0
"visually rather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely reimagine it.","visually rather stunning, but ultimately a handsome-looking bore, treasure planet would have been the true creativity to hide it entirely and completely reimagine the true creativity.",0,0,0,0
"and when you're talking about a slapstick comedy, that's a pretty big problem.","and when a slapstick comedy is talking about you, that's a pretty big problem.",0,1,0,0
villeneuve spends too much time wallowing in bibi's generic angst (there are a lot of shots of her gazing out windows).,Bibi spends too much time wallowing in Villeneuve's generic angst (there are a lot of shots of him gazing out windows).,0,0,0,0
"with virtually no interesting elements for an audience to focus on, chelsea walls is a triple-espresso endurance challenge.","with virtually no interesting elements for a triple-espresso endurance challenge to focus on, an audience is Chelsea Walls.",0,0,0,0
"i sympathize with the plight of these families, but the movie doesn't do a very good job conveying the issue at hand.","the issue at hand doesn't do a very good job conveying the plight of these families, but i sympathize with.",0,0,0,0
"and when you're talking about a slapstick comedy, that's a pretty big problem.","and when a slapstick comedy is talking about you, that's a pretty big problem.",0,1,0,0
"miller is playing so free with emotions, and the fact that children are hostages to fortune, that he makes the audience hostage to his swaggering affectation of seriousness.","The audience is playing so free with emotions, and the fact that children are hostages to fortune, that Miller makes them hostage to his swaggering affectation of seriousness.",1,1,0,1
"nonsensical, dull `` cyber-horror '' flick is a grim, hollow exercise in flat scares and bad acting.","Flat scares and bad acting, dull ``cyber-horror'' flick is a grim, hollow exercise in nonsensical.",0,0,0,0
