index,original_text,modified_text,original_gold,modified_gold,original_pred,modified_pred
40,"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","In some versions, the eggplant is boiled, not grilled, yielding a softer, less smoky dish.","[{'text': 'eggplant', 'value': 'OTHER'}]","[{'text': 'eggplant', 'value': 'OTHER'}]",[],[]
42,Argentina's Del Imaginario Discos also released the album in 2007.,"In 2007, the well-known label from Argentina, Del Imaginario Discos, not only published the album but also promoted it extensively.","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del', 'value': 'PERSON'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]"
45,"This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","Maximilian III Joseph, Elector of Bavaria founded the Bavarian Academy of Sciences and Humanities in 1759.","[{'text': 'Maximilian III Joseph , Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph , Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'Bavaria', 'value': 'LOCATION'}, {'text': 'Bavarian Academy of Sciences', 'value': 'ORGANIZATION'}]","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'Bavaria', 'value': 'LOCATION'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]"
44,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","The Newfoundland Reform Liberal Party, from 1975 to 1979, was in Canada's Newfoundland and Labrador.","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Canada', 'value': 'LOCATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}]","[{'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}]"
41,"The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.","During the period between 1846 and 1848, the peasantry was not only aggrieved but also increasingly vocal in their opposition, and as a result, the level of resistance and discontent directed specifically towards Sturdza significantly intensified.","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]"
47,Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,The town includes the gated Orchid Island Golf and Beach Club.,"[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Golf and Club', 'value': 'BUILDING'}]"
47,Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,"A significant portion of the town's area is, in fact, encompassed by a well-established, secure gated community known as Orchid Island Golf and Beach Club.","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]"
48,"Hunt represents the 8th legislative district in Omaha, consisting of the midtown neighborhoods of Dundee, Benson, and Keystone.","Hunt represents Omaha's 8th district, including Dundee, Benson, Keystone.","[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]","[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]","[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]","[{'text': 'Hunt', 'value': 'PERSON'}, {'text': 'Omaha', 'value': 'LOCATION'}, {'text': 'Dundee', 'value': 'LOCATION'}, {'text': 'Benson', 'value': 'LOCATION'}, {'text': 'Keystone', 'value': 'LOCATION'}]"
44,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","From the year 1975 until the end of 1979, the Newfoundland Reform Liberal Party, which was known for its strong focus on leadership, served as a significant political entity within the region of Newfoundland and Labrador, a province of Canada.","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]"
46,The government announced a state funeral and a day of national mourning.,The government declared a state funeral and national mourning.,[],[],[],[]
42,Argentina's Del Imaginario Discos also released the album in 2007.,Argentina's Del Imaginario Discos released it in 2007.,"[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del', 'value': 'PERSON'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del', 'value': 'PERSON'}]"
46,The government announced a state funeral and a day of national mourning.,The government officially announced a state funeral and proclaimed a day of national mourning to honor the solemn occasion.,[],[],[],[]
41,"The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.","Between 1846 and 1848, peasant unrest against Sturdza grew.","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]"
76,"According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","As per the historical records preserved in the Steak' n Shake archives, it is documented that the innovative founder of the restaurant, Gus Belt, made a formal application for a trademark registration on the distinctive word during the era of the 1930s.","[{'text': ""Steak ' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': ""Steak ' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': 'Steak', 'value': 'PERSON'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': ""Steak ' n Shake"", 'value': 'BUILDING'}, {'text': 'Gus Belt', 'value': 'PERSON'}]"
73,The festival is dedicated to world television and digital content and its creation and development.,"The annual festival, a grand and significant event, is wholeheartedly dedicated to the celebration and appreciation of world television and digital content, including the intricate processes of its creation and development.",[],[],[],[]
79,``Patrick Morris`` sent out her own mayday call at 6:51 am and sank 35 minutes later.,"``Patrick Morris`` issued a mayday at 6:51 am, sinking soon after.","[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]","[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]","[{'text': 'Patrick', 'value': 'PRODUCT'}]","[{'text': 'Patrick', 'value': 'PRODUCT'}]"
79,``Patrick Morris`` sent out her own mayday call at 6:51 am and sank 35 minutes later.,"At precisely 6:51 am, the vessel known as ``Patrick Morris`` desperately sent out her own urgent mayday distress signal and tragically sank a mere 35 minutes later in the cold, unforgiving sea.","[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]","[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]","[{'text': 'Patrick', 'value': 'PRODUCT'}]","[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]"
72,Puckrik travelled widely in her childhood due to her father's military background.,"Throughout her childhood, Puckrik experienced a variety of cultures and places, travelling extensively because of her father's frequent military reassignments.","[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]"
71,"The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","The situation started to become clear and more defined after the year 1961, a pivotal moment when South Africa made the decision to depart from the Commonwealth of Nations, and consequently, due to the regulations that were in effect at that time, the national cricket board of South Africa found itself compelled to withdraw from the membership of the International Cricket Conference, commonly known as the ICC.","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth Nations', 'value': 'ORGANIZATION'}, {'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]"
75,Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"In 2014, Mediaite honored her expertise by naming her in a four-way tie among the esteemed 'Best TV Pundits', citing her exceptional and comprehensive understanding of complex women's health and justice issues, which surpassed the standard and typical talking points often heard.","[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]","[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': ""'Best"", 'value': ""'OTHER""}, {'text': 'TV Pundits', 'value': 'OTHER'}]",[],"[{'text': 'Mediaite', 'value': 'ORGANIZATION'}]"
70,It was produced by Richard D.Zanuck and David Brown.,"Produced by Richard D.Zanuck, David Brown.","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]"
76,"According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.",Steak' n Shake founder Gus Belt sought a 1930s trademark.,"[{'text': ""Steak ' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': ""Steak ' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': 'Steak', 'value': 'PERSON'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{'text': 'Steak', 'value': 'PERSON'}, {'text': 'Gus Belt', 'value': 'PERSON'}]"
78,"The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","Album with ``Like It or Not``, ``Tearing Me Up`` remixes by A-Trak, RAC, Joris Voorn, Tale of Us.","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'ORGANIZATION'}, {'text': 'Joris', 'value': 'ORGANIZATION'}, {'text': 'Tale Us', 'value': 'PERSON'}]"
72,Puckrik travelled widely in her childhood due to her father's military background.,Puckrik travelled a lot as a child.,"[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]","[{'text': 'Puckrik', 'value': 'PERSON'}]"
70,It was produced by Richard D.Zanuck and David Brown.,"The film's production was skillfully managed and overseen by the renowned producers Richard D.Zanuck and David Brown, who brought their extensive experience to the project.","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]"
77,Alex Salmond (leader of SNP) has since made history by becoming the first First Minister of Scotland from a party other than Labour.,"Alex Salmond, SNP leader, became Scotland's first non-Labour First Minister.","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'Labour', 'value': 'ORGANIZATION'}]","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'non-Labour', 'value': 'NON-ORGANIZATION'}]","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}, {'text': 'Labour', 'value': 'ORGANIZATION'}]","[{'text': 'Alex Salmond', 'value': 'PERSON'}, {'text': 'SNP', 'value': 'ORGANIZATION'}, {'text': 'Scotland', 'value': 'LOCATION'}]"
33,"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","Dorsa, an accomplished musician, has achieved a Bachelor of Music with a focus in Composition from the prestigious California State University, Northridge back in the year 2001, followed by a Master of Music specializing in Harpsichord Performance at the well-known Cal State Northridge in 2004, and subsequently completed a Doctor of Musical Arts at the renowned University of Michigan, located in Ann Arbor, in the year 2008.","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University , Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University , Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music in Composition', 'value': 'OTHER'}, {'text': 'California State University', 'value': 'ORGANIZATION'}, {'text': 'Northridge', 'value': 'LOCATION'}, {'text': 'Master of Music in Harpsichord Performance', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University', 'value': 'ORGANIZATION'}, {'text': 'Northridge', 'value': 'LOCATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]"
