index,original_text,modified_text,original_gold,modified_gold,original_pred,modified_pred
17,"During the Battle of Antietam on September 17, 1862, Wilkinson was injured and forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","During the Battle of Antietam on September 17, 1862, Wilkinson was injured, forced to serve the remainder of the war as an officer in the Veterans Reserve Corps.","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]","[{'text': 'Battle of Antietam', 'value': 'EVENT'}, {'text': 'Wilkinson', 'value': 'PERSON'}, {'text': 'Veterans Reserve Corps', 'value': 'ORGANIZATION'}]"
57,"Internal conflicts, especially between Covaci and Baniciu, were making headlines in the media.",Internal conflicts between Covaci and Baniciu were making headlines in the media.,"[{'text': 'Covaci', 'value': 'PERSON'}, {'text': 'Baniciu', 'value': 'PERSON'}]","[{'text': 'Covaci', 'value': 'PERSON'}, {'text': 'Baniciu', 'value': 'PERSON'}]","[{'text': 'Covaci', 'value': 'LOCATION'}, {'text': 'Baniciu', 'value': 'LOCATION'}]","[{'text': 'Covaci', 'value': 'OTHER'}, {'text': 'Baniciu', 'value': 'LOCATION'}]"
55,"However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.","In 1861, the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.",[],[],[],[]
8,The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,"The Cnidaria, which are a group of animals, are found exclusively in aquatic and mostly marine environments.","[{'text': 'Cnidaria', 'value': 'OTHER'}]","[{'text': 'Cnidaria', 'value': 'OTHER'}]","[{'text': 'Cnidaria', 'value': 'PRODUCT'}]","[{'text': 'Cnidaria', 'value': 'PRODUCT'}]"
39,"The Croal Irwell Regional Park Project Proposal to create a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","The Croal Irwell Regional Park Project Proposal to create a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003, and it was supported by Salford, Bury, and Bolton councils along with the Red Rose Forest.","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]","[{'text': 'Croal Irwell Park', 'value': 'LOCATION'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'ORGANIZATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]","[{'text': 'Croal Irwell Park', 'value': 'LOCATION'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'ORGANIZATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]"
36,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"Gonu caused strong gusty winds and, as a result, torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'PERSON'}, {'text': 'Pakistan', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'PERSON'}, {'text': 'Pakistan', 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]"
0,In the early 1930s the band moved to the Grill Room of the Taft Hotel in New York ; the band was renamed ``George Hall and His Hotel Taft Orchestra``.,"In the early 1930s, the band moved to the Grill Room of the Taft Hotel in New York, and subsequently, the band was renamed ``George Hall and His Hotel Taft Orchestra``.","[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room of the', 'value': 'BUILDING'}, {'text': 'Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]","[{'text': 'Grill Room of the Taft Hotel', 'value': 'BUILDING'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'George Hall and His Hotel Taft Orchestra', 'value': 'ORGANIZATION'}]"
44,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","The Newfoundland Reform Liberal Party, which was a leader-centred political party, operated in Newfoundland and Labrador, Canada from 1975 to 1979.","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]"
4,The Austro-Hungarian Navy built and operated two classes of protected cruisers.,The Austro-Hungarian Navy built and subsequently operated two classes of protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'value': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'value': 'ORGANIZATION'}]",[],[]
14,"The 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.","The 117-bed facility entirely comprised individual rooms, and each room had its own en-suite bathroom facilities.",[],[],[],[]
22,Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U, even as the Wii U was in its first release year.","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]"
21,"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","Glutamine synthetase uses ammonia, which is produced by nitrate reduction, amino acid degradation, and photorespiration.","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'nitrate', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'nitrate', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]"
33,"Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, then went on to earn a Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and subsequently achieved a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University , Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University , Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music in Composition', 'value': 'OTHER'}, {'text': 'California State University', 'value': 'ORGANIZATION'}, {'text': 'Northridge', 'value': 'LOCATION'}, {'text': 'Master of Music in Harpsichord Performance', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music in Composition', 'value': 'OTHER'}, {'text': 'California State University', 'value': 'ORGANIZATION'}, {'text': 'Northridge', 'value': 'LOCATION'}, {'text': 'Master of Music in Harpsichord Performance', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]"
145,"It was previously used by Route 410 to Rehovot, and was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","It was previously used by Route 410 to Rehovot, it was known as the Jumping Bridge due to a bump in the middle of the bridge which caused cars to jump if speeding.","[{'text': 'Route 410', 'value': 'LOCATION'}, {'text': 'Rehovot', 'value': 'LOCATION'}, {'text': 'Jumping Bridge', 'value': 'BUILDING'}]","[{'text': 'Route 410', 'value': 'LOCATION'}, {'text': 'Rehovot', 'value': 'LOCATION'}, {'text': 'Jumping Bridge', 'value': 'BUILDING'}]","[{'text': 'Route 410', 'value': 'LOCATION'}, {'text': 'Rehovot', 'value': 'LOCATION'}, {'text': 'Jumping', 'value': 'LOCATION'}]","[{'text': 'Route 410', 'value': 'LOCATION'}, {'text': 'Rehovot', 'value': 'LOCATION'}, {'text': 'Jumping', 'value': 'LOCATION'}]"
169,"Caunter remained a regular character until new executive producer Louise Berridge axed him in 2003, a decision which she later stated she regretted.","Caunter remained a regular character until new executive producer Louise Berridge axed him in 2003, a decision she later stated she regretted.","[{'text': 'Caunter', 'value': 'PERSON'}, {'text': 'Louise Berridge', 'value': 'PERSON'}]","[{'text': 'Caunter', 'value': 'PERSON'}, {'text': 'Louise Berridge', 'value': 'PERSON'}]","[{'text': 'Caunter', 'value': 'PERSON'}, {'text': 'Louise Berridge', 'value': 'PERSON'}]","[{'text': 'Caunter', 'value': 'PERSON'}, {'text': 'Louise Berridge', 'value': 'PERSON'}]"
154,"In 1919 Gagnon married Lucile Rodier, also a pupil of William Bremner.","In 1919 Gagnon married Lucile Rodier, a pupil of William Bremner.","[{'text': 'Gagnon', 'value': 'PERSON'}, {'text': 'Lucile Rodier', 'value': 'PERSON'}, {'text': 'William Bremner', 'value': 'PERSON'}]","[{'text': 'Gagnon', 'value': 'PERSON'}, {'text': 'Lucile Rodier', 'value': 'PERSON'}, {'text': 'William Bremner', 'value': 'PERSON'}]","[{'text': 'Gagnon', 'value': 'PERSON'}, {'text': 'Lucile Rodier', 'value': 'PERSON'}, {'text': 'William Bremner', 'value': 'PERSON'}]","[{'text': 'Gagnon', 'value': 'PERSON'}, {'text': 'Lucile Rodier', 'value': 'PERSON'}, {'text': 'William Bremner', 'value': 'PERSON'}]"
172,"Former Blizzard North members who joined Castaway Entertainment include Michael Scandizzo, Stefan Scandizzo, Alan Ackerman, Steven Woo, Rick Seis, Ted Bisson, Bruno Bowden, Peter Brevik, Michael Huang, Kelly Johnson (artist), Michio Okamura, Tom Ricket (also known as Sluggy Freelance's Shirt Guy Tom), and Fredrick Vaught (after whom the Halls of Vaught in Diablo II were named).","Former Blizzard North members joined Castaway Entertainment, including Michael Scandizzo, Stefan Scandizzo, Alan Ackerman, Steven Woo, Rick Seis, Ted Bisson, Bruno Bowden, Peter Brevik, Michael Huang, Kelly Johnson (artist), Michio Okamura, Tom Ricket (also known as Sluggy Freelance's Shirt Guy Tom), and Fredrick Vaught (after whom the Halls of Vaught in Diablo II were named).","[{'text': 'Blizzard North', 'value': 'ORGANIZATION'}, {'text': 'Castaway Entertainment', 'value': 'ORGANIZATION'}, {'text': 'Michael Scandizzo', 'value': 'PERSON'}, {'text': 'Stefan Scandizzo', 'value': 'PERSON'}, {'text': 'Alan Ackerman', 'value': 'PERSON'}, {'text': 'Steven Woo', 'value': 'PERSON'}, {'text': 'Rick Seis', 'value': 'PERSON'}, {'text': 'Ted Bisson', 'value': 'PERSON'}, {'text': 'Bruno Bowden', 'value': 'PERSON'}, {'text': 'Peter Brevik', 'value': 'PERSON'}, {'text': 'Michael Huang', 'value': 'PERSON'}, {'text': 'Kelly Johnson', 'value': 'PERSON'}, {'text': 'Michio Okamura', 'value': 'PERSON'}, {'text': 'Tom Ricket', 'value': 'PERSON'}, {'text': ""Sluggy Freelance 's Shirt Guy Tom"", 'value': 'PERSON'}, {'text': 'Fredrick Vaught', 'value': 'PERSON'}, {'text': 'Halls of Vaught', 'value': 'LOCATION'}, {'text': 'Diablo II', 'value': 'PRODUCT'}]","[{'text': 'Blizzard North', 'value': 'ORGANIZATION'}, {'text': 'Castaway Entertainment', 'value': 'ORGANIZATION'}, {'text': 'Michael Scandizzo', 'value': 'PERSON'}, {'text': 'Stefan Scandizzo', 'value': 'PERSON'}, {'text': 'Alan Ackerman', 'value': 'PERSON'}, {'text': 'Steven Woo', 'value': 'PERSON'}, {'text': 'Rick Seis', 'value': 'PERSON'}, {'text': 'Ted Bisson', 'value': 'PERSON'}, {'text': 'Bruno Bowden', 'value': 'PERSON'}, {'text': 'Peter Brevik', 'value': 'PERSON'}, {'text': 'Michael Huang', 'value': 'PERSON'}, {'text': 'Kelly Johnson', 'value': 'PERSON'}, {'text': 'Michio Okamura', 'value': 'PERSON'}, {'text': 'Tom Ricket', 'value': 'PERSON'}, {'text': ""Sluggy Freelance 's Shirt Guy Tom"", 'value': 'PERSON'}, {'text': 'Fredrick Vaught', 'value': 'PERSON'}, {'text': 'Halls of Vaught', 'value': 'LOCATION'}, {'text': 'Diablo II', 'value': 'PRODUCT'}]","[{'text': 'Blizzard North', 'value': 'ORGANIZATION'}, {'text': 'Castaway Entertainment', 'value': 'ORGANIZATION'}, {'text': 'Michael Scandizzo', 'value': 'PERSON'}, {'text': 'Stefan Scandizzo', 'value': 'PERSON'}, {'text': 'Alan Ackerman', 'value': 'PERSON'}, {'text': 'Steven Woo', 'value': 'PERSON'}, {'text': 'Rick Seis', 'value': 'PERSON'}, {'text': 'Ted Bisson', 'value': 'PERSON'}, {'text': 'Bruno Bowden', 'value': 'PERSON'}, {'text': 'Peter Brevik', 'value': 'PERSON'}, {'text': 'Michael Huang', 'value': 'PERSON'}, {'text': 'Kelly Johnson', 'value': 'PERSON'}, {'text': 'Michio Okamura', 'value': 'PERSON'}, {'text': 'Tom Ricket', 'value': 'PERSON'}, {'text': 'Sluggy Freelance', 'value': 'PERSON'}, {'text': 'Fredrick Vaught', 'value': 'PERSON'}, {'text': 'Diablo II', 'value': 'PRODUCT'}]","[{'text': 'Blizzard North', 'value': 'ORGANIZATION'}, {'text': 'Castaway Entertainment', 'value': 'ORGANIZATION'}, {'text': 'Michael Scandizzo', 'value': 'PERSON'}, {'text': 'Stefan Scandizzo', 'value': 'PERSON'}, {'text': 'Alan Ackerman', 'value': 'PERSON'}, {'text': 'Steven Woo', 'value': 'PERSON'}, {'text': 'Rick Seis', 'value': 'PERSON'}, {'text': 'Ted Bisson', 'value': 'PERSON'}, {'text': 'Bruno Bowden', 'value': 'PERSON'}, {'text': 'Peter Brevik', 'value': 'PERSON'}, {'text': 'Michael Huang', 'value': 'PERSON'}, {'text': 'Kelly Johnson', 'value': 'PERSON'}, {'text': 'Michio Okamura', 'value': 'PERSON'}, {'text': 'Tom Ricket', 'value': 'PERSON'}, {'text': 'Sluggy Freelance', 'value': 'PERSON'}, {'text': 'Fredrick Vaught', 'value': 'PERSON'}, {'text': 'Diablo II', 'value': 'PRODUCT'}]"
164,It was also shortlisted for the 2012 Forward Prize for Best First Collection.,It was shortlisted for the 2012 Forward Prize for Best First Collection.,"[{'text': 'Forward Prize for Best First Collection', 'value': 'OTHER'}]","[{'text': 'Forward Prize for Best First Collection', 'value': 'OTHER'}]","[{'text': 'Forward Prize for Best First Collection', 'value': 'OTHER'}]","[{'text': 'Forward Prize for Best First Collection', 'value': 'OTHER'}]"
183,"Later, in 1215, the lands were passed into the hands of Simon's cousin, Ranulph de Meschines, 4th Earl of Chester.","In 1215, the lands were passed into the hands of Simon's cousin, Ranulph de Meschines, 4th Earl of Chester.","[{'text': 'Simon', 'value': 'PERSON'}, {'text': 'Ranulph de Meschines', 'value': 'PERSON'}, {'text': 'Chester', 'value': 'LOCATION'}]","[{'text': 'Simon', 'value': 'PERSON'}, {'text': 'Ranulph de Meschines', 'value': 'PERSON'}, {'text': 'Chester', 'value': 'LOCATION'}]","[{'text': 'Simon', 'value': 'PERSON'}, {'text': 'Ranulph de Meschines', 'value': 'PERSON'}, {'text': 'Chester', 'value': 'LOCATION'}]","[{'text': 'Simon', 'value': 'PERSON'}, {'text': 'Ranulph de Meschines', 'value': 'PERSON'}, {'text': 'Chester', 'value': 'LOCATION'}]"
