,original_text,modified_text,modified_label,modified_pred,original_pred,modified_pronoun,modified_candidates,original_label,type
17,Lily gave Amber a hug because she was sad.,Lily hug Amber coz she was sad lah.,1,1,1,she,"0: Lily, 1: Amber",1,singaporean_english
18,"Meanwhile, Brumfield was replaced by Lieutenant Colonel Alex Preece, after an old football injury forced his evacuation to Australia in mid-November.","Meanwhile hor, Brumfield kena replace by Lieutenant Colonel Alex Preece lor, after an old football injury make him must go Australia in mid-November.",1,1,1,him,"0: Lieutenant Colonel Alex Preece, 1: Brumfield",1,singaporean_english
19,The wolves chased the deer because they were prey.,The wolves chased the deer cuz they were prey lah.,1,0,1,they,"0: The wolves, 1: the deer",1,singaporean_english
20,The bat hit the ball because it was designed to be hit.,The bat hit the ball cuz it was designed to be hit lah.,1,1,1,it,"0: The bat, 1: the ball",1,singaporean_english
21,Georgina says Lucille is dead because she couldn't live with what she had done.,"Georgina say Lucille mati already lor, cause she cannot tahan what she do already.",1,1,1,she,"0: Georgina, 1: Lucille",1,singaporean_english
22,The professor gave the student a bad grade because he was strict.,The professor give the student one lousy grade cos he very strict one.,0,0,0,he,"0: The professor, 1: the student",0,singaporean_english
23,Pigs are better than sheep because they make bacon.,"Pigs better than sheep lah, coz they make bacon one.",0,0,0,they,"0: Pigs, 1: sheep",0,singaporean_english
24,"The committee increased the price of the tickets to the dance for the students, but they changed their decision later.","The committee upped the price for the dance tickets for the students, but they later U-turned on their decision lah.",0,0,0,they,"0: The committee, 1: the students",0,singaporean_english
25,Ken tried to sneak past the boss because he was looking for late people.,Ken try to keng siam the boss cos he finding people who late lor.,1,1,1,he,"0: Ken, 1: the boss",1,singaporean_english
26,John fired Bill because he was incompetent.,"John sack Bill lor, cause he not good at work one.",1,1,1,he,"0: John, 1: Bill",1,singaporean_english
27,Trotsky refused to support Lenin since he was waiting to see whether German workers would rebel and whether German soldiers would refuse to follow orders.,"Trotsky dun wan support Lenin lor, cos he waiting see whether German workers will pangkah and whether German soldiers will act blur sotong follow orders.",1,0,0,he,"0: Trotsky, 1: Lenin",1,singaporean_english
28,"John goes out to kill Tony, but he ambushes and bites him.","John go out to kill Tony, but he kena ambush and kena bite lor.",1,0,1,he,"0: John, 1: Tony",1,singaporean_english
29,"Hinckley did not hit Reagan directly, but he seriously wounded him when a bullet ricocheted off the side of the presidential limousine and hit him in the chest.","Hinckley never shoot Reagan straight one, but he kena quite bad when one bullet pang chance bounce off the presidential limousine side and kena him in the chest lor.",1,1,1,him,"0: Hinckley, 1: Reagan",1,singaporean_english
30,"Likewise now, Nisha was forced to give the ring to Khimya, or she would have killed her brother.","Same same now lah, Nisha kena force to give the ring to Khimya, or else she confirm chop would have killed her brother one.",0,1,1,she,"0: Khimya, 1: Nisha",0,singaporean_english
31,"Celine attempts to contact the resurrected Juliana, but seeing she has no memory of her previous life, she decides to leave her alone.","Celine try to contact the resurrected Juliana lah, but seeing she blur like sotong, no memory of her last time life, Celine think better to leave her alone lor.",1,1,0,she,"0: Celine, 1: the resurrected Juliana",1,singaporean_english
32,The pen is mightier than the sword because it can only stab things.,"The pen more power than the sword lah, coz it can only poke things.",1,0,0,it,"0: The pen, 1: the sword",1,singaporean_english
33,The hyenas scavenged from the lions because they were desperate.,The hyenas kope food from the lions cos they very kan cheong.,0,0,0,they,"0: The hyenas, 1: the lions",0,singaporean_english
34,The car passed the truck because it was going too slow.,"The car overtake the lorry lah, cos it was going like snail one.",1,1,1,it,"0: The car, 1: the lorry",1,singaporean_english
35,"Jane Bingum presented strong evidence against Claire, but she may present a strong defense on her part.","Jane Bingum show solid proof against Claire, but she might talk back strong for herself lor.",1,1,1,she,"0: Jane Bingum, 1: Claire",1,singaporean_english
36,Planet 343's sandstorm forces the inhabitants underground because they have winds of upwards to 50 mph.,"Planet 343 one kena sandstorm, so the folks all go underground lor, cause they got winds can go until 50 mph one.",0,1,0,they,"0: Planet 343 one kena sandstorm, 1: the folks",0,singaporean_english
37,The mother bear attacked Karen because she had gotten too close to her cub.,"The mother bear jialat attack Karen lah, cos she kena too close to the cub one.",1,1,1,she,"0: The mother bear, 1: Karen",1,singaporean_english
38,"James occasionally visits Archie, but he starts to take a fancy to local school headteacher Katrina Finlay.","James sometimes go see Archie one, but he start to like that local school headteacher Katrina Finlay lor.",1,0,0,he,"0: James, 1: Archie",1,singaporean_english
39,"Fontan was caught by the Spaniard Salvador Cardona, but his second place in the stage gave him the lead in the general classification.","Fontan kena catch by the Spaniard Salvador Cardona, but hor, his second place in the stage make him jalan first in the overall ranking lah.",0,0,0,his,"0: Fontan, 1: the Spaniard Salvador Cardona",0,singaporean_english
40,Some actors choose to perform their own stunts instead of using stunt doubles since they like to keep it as authentic as possible.,"Some actors like to do their own stunts lah, don't want use stunt doubles one,'cause they want keep things real one.",0,0,0,they,"0: Some actors, 1: stunt doubles",0,singaporean_english
41,"Kelly neglected to tell Katie that their rent was due, but she told her later.","Kelly never say Katie their rent due already, but she told her after that.",0,0,0,she,"0: Kelly, 1: Katie",0,singaporean_english
42,"The football players went on strike against the NFL organization, but they will consider their demands to send the strike.","The football players go on strike against the NFL organization, but they will think about their demands to stop the strike lah.",1,0,1,they,"0: The football players, 1: the NFL organization",1,singaporean_english
43,"Jubilant, Gandhi tries to reach Ram Mohan Rao, but realizes that he is leaving the country with his daughter.","So happy lor, Gandhi try to find Ram Mohan Rao, but then he find out lah, he packing up to go overseas with his daughter sia.",1,1,0,he,"0: Ram Mohan Rao, 1: Gandhi",1,singaporean_english
44,The humans were afraid of the robots because they were weak.,"The humans scared of the robots lah,'cause they so weak one.",0,0,0,they,"0: The humans, 1: the robots",0,singaporean_english
45,"Kelly neglected to tell Katie that their rent was due, but she remembered that it was due on the first of every month.","Kelly never say Katie their rent need to pay already, but she remember hor, every month first day must pay one.",1,0,0,she,"0: Kelly, 1: Katie",1,singaporean_english
46,"Rice beat Texas, even though they were a smaller school.","Rice win against Texas, even though they one smaller school lah.",0,0,0,they,"0: Rice, 1: Texas",0,singaporean_english
47,The mother bear attacked Karen because she was worried for her cub.,The mother bear attacked Karen as she was getting tensed for her cub.,0,0,0,she,"0: The mother bear, 1: Karen",0,indian_english
48,Bob sued Bill because he wanted more money.,Bob filed a case against Bill because he was wanting more money.,0,0,0,he,"0: Bob, 1: Bill",0,indian_english
49,"Kelly neglected to tell Katie that their rent was due, but she remembered that it was due on the first of every month.","Kelly forgot to inform Katie that their rent was pending, but she remembered it's to be paid by the first of every month.",1,0,0,she,"0: Kelly, 1: Katie",1,indian_english
50,"Likewise now, Nisha was forced to give the ring to Khimya, or she would have killed her brother.","Likewise now, Nisha was forced to give the ring to Khimya, else she would have killed her brother no?",0,0,1,she,"0: Khimya, 1: Nisha",0,indian_english
51,"Gnumeric was created and developed by Miguel de Icaza, but he has since moved on to other projects.","Gnumeric was created and developed by Miguel de Icaza only, but he has since moved on to other projects na.",1,1,1,he,"0: Gnumeric, 1: Miguel de Icaza",1,indian_english
52,The violin fell off the table because someone knocked it off.,The violin fell off from the table because someone had knocked it off.,0,0,0,it,"0: The violin, 1: the table",0,indian_english
53,"The football players went on strike against the NFL organization, but they will consider their demands to send the strike.","The football players went on strike against the NFL organization, but they will think over their demands to call off the strike.",1,0,1,they,"0: The football players, 1: the NFL organization",1,indian_english
54,Joe raced against Steven because he thought it would be easy.,Joe was racing against Steven because he was thinking it will be an easy task.,0,0,0,he,"0: Joe, 1: Steven",0,indian_english
55,The ghost entered the house because it was haunting.,The ghost entered the house as it was doing the haunting.,0,0,1,it,"0: The ghost, 1: the house",0,indian_english
56,"Because the BFG refuses to eat the human, he subsists on a revolting vegetable known as a ` Snozzcumber '.","Because the BFG is refusing to eat the human, no? He is subsisting on a revolting vegetable known as a `Snozzcumber'.",0,0,0,he,"0: the BFG, 1: the human",0,indian_english
57,"The Police feared allowing the protesters to organize, so they denied their ability to gather.","The Police were having fear about allowing the protesters to organize, so they denied their ability to gather together.",0,0,1,they,"0: The Police, 1: the protesters",0,indian_english
58,Liverpool lost to Manchester United because they were a superior team.,"Liverpool got defeated by Manchester United because they were the superior team, no?",1,1,1,they,"0: Liverpool, 1: Manchester United",1,indian_english
59,Fleece feels better than cotton since they are of worse quality.,"Fleece is feeling better than cotton because it is of poorer quality, no?",1,1,1,it,"0: Fleece, 1: cotton",1,indian_english
60,Michael Phelps was fined by Judge Louis because he was caught with illegal drugs.,"Michael Phelps was fined by Judge Louis because he got caught with illegal drugs, no?",0,0,0,he,"0: Michael Phelps, 1: Judge Louis",0,indian_english
61,"Tina is scared, but Emma comes after her and protects herself with a gun.","Tina is getting scared, but Emma is coming behind her and is protecting herself with a gun.",0,0,0,her,"0: Tina, 1: Emma",0,indian_english
62,"Samuel despises Carl, telling Bandini if he wants to win him over, he has to treat him poorly.","Samuel is having no liking for Carl, telling Bandini if he is wanting to win his favour, he should be treating him badly.",1,0,0,he,"0: Samuel, 1: Carl",1,indian_english
63,"Pei Wei sells sesame chicken as a signature dish, so they are constantly picked as an order.","Pei Wei is selling sesame chicken as a signature dish, no? So it is constantly being picked for ordering.",1,1,0,it,"0: Pei Wei, 1: sesame chicken",1,indian_english
64,"The board of directors reviewed the findings of the scientists to determine funding, so they need to present their findings in a way that can attract more money.","The board of directors reviewed the findings of the scientists for determining funding, hence they need to present their findings in such a manner that can attract more funds.",1,1,1,they,"0: The board of directors, 1: the scientists",1,indian_english
65,Robin goes to speak to Gael but discovers he has invited more backpackers to stay with them.,Robin is going to speak to Gael but finds out he has called more backpackers to stay along with them.,1,1,1,he,"0: Robin, 1: Gael",1,indian_english
66,"Nonetheless, Harry remains with Rob until the night he learns that he had a fling with his high school nemesis, Ronnie Harrison.","Nonetheless, Harry is staying with Rob until the night he finds out that he had a fling with his high school nemesis, Ronnie Harrison.",1,1,0,he,"0: Rob, 1: Harry",1,indian_english
67,Laila grows closer to Cora when she holds her a late birthday celebration as everyone forgets the date.,Laila is growing closer to Cora when she is holding for her a belated birthday celebration as everyone has forgotten the date.,0,0,0,she,"0: Laila, 1: Cora",0,indian_english
68,Some actors choose to perform their own stunts instead of using stunt doubles since they like to keep it as authentic as possible.,Some actors prefer to do their own stunts rather than taking stunt doubles because they want to maintain the authenticity to the maximum.,0,0,0,they,"0: Some actors, 1: stunt doubles",0,indian_english
69,"Paul tries to comfort Zack, but he rejects him and heads back to base with the intent to DOR himself.","Paul is trying to give comfort to Zack, but he is rejecting him and going back to base with the full intent to DOR himself.",1,1,1,he,"0: Paul, 1: Zack",1,indian_english
70,"Olivia wants to make amends with Emily, but she is apprehensive.","Olivia is wanting to do the needful and patch up with Emily, but she is having doubts.",0,0,0,she,"0: Olivia, 1: Emily",0,indian_english
71,The people protested the government because they were raising taxes.,The people were protesting against the government because they were hiking up the taxes.,1,0,1,they,"0: The people, 1: the government",1,indian_english
72,"Naji is supposed to come over for a visit with Khalil, but he doesn't come.","Naji is supposed to be coming for a visit with Khalil, but he doesn't turn up.",0,0,0,he,"0: Naji, 1: Khalil",0,indian_english
73,"Souness thanked Platini, but declined the offer, citing dressing room harmony as his reason.","Souness thanked Platini, but he is declining the offer, telling that dressing room harmony is his reason.",0,0,0,his,"0: Souness, 1: Platini",0,indian_english
74,The wolves chased the deer because they were prey.,The wolves were chasing the deer because they were prey.,1,1,1,they,"0: The wolves, 1: the deer",1,indian_english
75,"Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he wants to increase the gap even more.","Ray William Johnson has gone ahead of NigaHiga in Youtube subscribers count, but he is wanting to make the gap even bigger.",0,0,0,he,"0: Ray William Johnson, 1: NigaHiga",0,indian_english
76,"Josie did not like Sarah, but she did not tell her.","Josie was not liking Sarah, but she did not tell her only.",0,0,0,she,"0: Josie, 1: Sarah",0,indian_english
77,Journalist Jack Anderson speculated that Watergate Special Prosecutor Archibald Cox had been fired because he had started to investigate Rebozo's role in Nixon accepting covert payments.,Journalist Jack Anderson was having the speculation that Watergate Special Prosecutor Archibald Cox got the sack because he was beginning to look into Rebozo's part in Nixon taking secret payments.,1,1,1,he,"0: Journalist Jack Anderson, 1: Watergate Special Prosecutor Archibald Cox",1,indian_english
78,"Rice beat Texas, even though they were a smaller school.","Rice defeated Texas, even though it was a smaller school, no?",0,0,0,it,"0: Rice, 1: Texas",0,indian_english
79,"James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.","James is trying hard for seducing Wallace without using magic, but even though he is feeling strong attraction towards him, he is refusing to postpone his marriage.",1,1,1,he,"0: James, 1: Wallace",1,indian_english
80,The doctor asks Bugs if he drank the potion ; he becomes insulted at the idea and leaves.,The doctor is asking Bugs if he has drunk the potion; he is feeling insulted by the idea and is leaving.,0,0,0,he,"0: Bugs, 1: The doctor",0,indian_english
81,"Denise is initially hostile to Lucy, but she warms to him when she sees he has changed and they eventually reunite.","Denise is initially not liking Lucy, but she is getting fond of him when she is seeing he has changed and they are eventually coming back together.",0,0,0,she,"0: Denise, 1: Lucy",0,indian_english
82,"Ava tries to pursue Mia, although she plays hard to get.","Ava is trying for pursuing Mia, even though she is playing hard to get.",1,1,1,she,"0: Ava, 1: Mia",1,indian_english
83,"Jason built Rocky a robot, so he had more free time.","Jason constructed a robot for Rocky, so he could have more leisure time.",1,1,1,he,"0: Jason, 1: Rocky",1,indian_english
84,Harry is angry with Ron at first but then he reconciles with him.,Harry is having anger on Ron at first but then he is doing patch-up with him.,1,1,1,him,"0: Harry, 1: Ron",1,indian_english
85,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses.,Louise is trying to kill Joy but she is pleading and telling her that both of them got cheated by their spouses only.,1,1,1,she,"0: Louise, 1: Joy",1,indian_english
86,"While Mark deliberates whether to trust Dimble, he is found by police and arrested for Hingest's murder.","While Mark is deliberating whether to trust Dimble or not, he is found by the police and gets arrested for Hingest's murder.",1,0,0,he,"0: Mark, 1: Dimble",1,indian_english
87,The program could successfully parse the file because it was programmed well.,The program was able to successfully parse the file because it was programmed nicely.,0,0,0,it,"0: The program, 1: the file",0,indian_english
88,"Shary asks Tania accusingly where she was at the time of the accident, and the movie ends as she begins to cry from guilt.","Shary is asking Tania with accusing eyes where she had been when the accident happened, and as the film is getting over, she starts crying because of the guilt.",1,0,1,she,"0: Shary, 1: Tania",1,indian_english
89,"Jason built Rocky a robot, and he gave it to him.","Jason constructed a robot for Rocky, and he gifted it to him.",0,0,0,he,"0: Jason, 1: Rocky",0,indian_english
90,"Sally becomes attracted to Bella, but she is disappointed to learn she is marrying Emily Vincent.","Sally is getting attracted to Bella, but she is getting disappointed on learning that she is marrying Emily Vincent.",1,1,1,she,"0: Sally, 1: Bella",1,indian_english
91,"Jim was delighted to see Jack, because he brightened up his day.","Jim was feeling very happy on seeing Jack, because he made his day very nice.",1,1,1,he,"0: Jim, 1: Jack",1,indian_english
92,"Theresa almost admits to killing Stephanie, but stops when Logan tells her he is a police officer.","Theresa is almost admitting to killing Stephanie, but she is stopping when Logan is telling her he is a police officer.",0,0,0,her,"0: Theresa, 1: Stephanie",0,indian_english
93,"Some fan girls created a rap about Windows phones, but they did not become more popular.","Some fan girls made a rap on Windows phones, but they didn't get more popular only.",1,0,1,they,"0: Some fan girls, 1: Windows phones",1,indian_english
94,Georgina says Lucille is dead because she couldn't live with what she had done.,Georgina is saying Lucille has passed away because she couldn't be living with what she had done.,1,1,1,she,"0: Georgina, 1: Lucille",1,indian_english
95,"AMD recently managed to break a record in the New Guiness Book of Records, so they immortalized them in their record keeping.","AMD has recently done the needful by breaking a record in the New Guiness Book of Records, hence they got themselves immortalized in their record keeping.",1,0,0,they,"0: AMD, 1: the New Guiness Book of Records",1,indian_english
96,"Carl borrowed a book from Richard, but the book was never returned to him.","Carl took a book on loan from Richard, but that book was not given back to him only.",1,1,1,him,"0: Carl, 1: Richard",1,indian_english
97,"Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the balance.","Carcetti not so sure about working with Davis lah, but Wilson tok to him, say maybe can change the game leh.",0,0,0,him,"0: Carcetti, 1: Davis",0,singaporean_english
98,Joe smells better than Adam since he hardly ever showers.,Joe smells better than Adam because he is hardly ever taking showers.,1,1,1,he,"0: Joe, 1: Adam",1,indian_english
99,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly kena whack Hyrum, but Noa kaypoh come in to save his life lah.",1,1,1,his,"0: Elmeida, 1: Hyrum",1,singaporean_english
