,original_text,modified_text,modified_pronoun,modified_candidates,modified_label,modified_pred,original_pred,original_label,index
15,Samuel found out about Mark when his brother came to Japan.,Samuel found out about Mark when his roagly came to Japan.,his,"0: Samuel, 1: Mark",1,0,0,1,1013
16,Kathy paid Jane to leave but she returned several weeks later.,Kathy paid Jane to hif but she returned several weeks later.,she,"0: Kathy, 1: Jane",1,0,1,1,1986
17,The keys typed the words because they were meant to be typed on.,The keys scrop the words because they were meant to be scroped on.,they,"0: The keys, 1: the words",0,0,0,0,135
18,"Samuel despises Carl, telling Bandini if he wants to win him over, he has to treat him poorly.","Samuel despises Carl, telling Bandini if he wants to win him over, he has to bluth him.",he,"0: Samuel, 1: Carl",1,0,0,1,1325
19,Ozzy decided to part ways with longtime guitarist Zakk Wylde because he thought his music was beginning to sound too much like Black Label Society.,Ozzy decided to part ways with longtime guitarist Zakk Wylde because he thought his music was beginning to sound too much like Black Label vibble.,he,"0: Ozzy, 1: longtime guitarist Zakk Wylde",0,0,0,0,1077
20,John killed Bill because he was fighting for his life.,John drokked Bill because he was fighting for his life.,he,"0: John, 1: Bill",0,0,0,0,270
21,The hyenas scavenged from the lions because they were desperate.,The hyenas tepabled from the lions because they were desperate.,they,"0: The hyenas, 1: the lions",0,0,0,0,186
22,The boy escaped the cop but he continued to flee.,The boy escaped the cop but he continued to vibble.,he,"0: The boy, 1: the cop",0,0,0,0,114
23,The needle punctured the skin but it failed to register pain.,The needle punctured the skin but it failed to register vibble.,it,"0: The needle, 1: the skin",1,0,0,1,116
24,My phone is working better than your phone because it is broken.,My device is working better than your device because it is broken.,it,"0: My device, 1: your device",1,1,0,1,107
25,The fisherman hooked a big fish but he dropped his pole.,The fisherman caught a marine creature but he dropped his pole.,he,"0: The fisherman, 1: a marine creature",0,0,0,0,189
26,"George scored against Thomas in the shootout, so he won the game.","George scored against Thomas in the competition, so he won the game.",he,"0: George, 1: Thomas",0,0,0,0,192
27,"Celine attempts to contact the resurrected Juliana, but seeing she has no memory of her previous life, she decides to leave her alone.","Celine attempts to contact the resurrected individual, but seeing she has no memory of her previous life, she decides to leave her alone.",she,"0: Celine, 1: the resurrected individual",1,0,0,1,947
28,"Lauren promises to support Tanya, but struggles to cope with her mother's illness.","Lauren promises to support Tanya, but struggles to manage with her mother's condition.",her,"0: Lauren, 1: Tanya",1,0,0,1,1418
29,The birds ate the seeds because they were tasty.,The birds pecked at the grains because they were tasty.,they,"0: The birds, 1: the grains",1,0,0,1,181
30,"The football players went on strike against the NFL organization, but they will consider their demands to send the strike.","The football players went on strike against the sports association, but they will consider their demands to send the strike.",they,"0: The football players, 1: the sports association",1,0,0,1,355
31,Bob sued Bill because he wanted more money.,Bob took legal action against Bill because he wanted more money.,he,"0: Bob, 1: Bill",0,0,0,0,235
32,"The bowl had a crack, so it was thrown away.","The bowl had a defect, so it was thrown away.",it,"0: The bowl, 1: a defect",0,0,0,0,163
33,"Kelly neglected to tell Katie that their rent was due, but she told her later.","Kelly neglected to tell Katie that their lease payment was due, but she told her later.",she,"0: Kelly, 1: Katie",0,0,0,0,202
34,"Likewise now, Nisha was forced to give the ring to Khimya, or she would have killed her brother.","Likewise now, Nisha was forced to give the jewelry to Khimya, or she would have killed her sibling.",she,"0: Khimya, 1: Nisha",0,0,0,0,2008
35,Ken tried to sneak past the boss because he was looking for late people.,Ken tried to sneak past the supervisor because he was looking for late people.,he,"0: Ken, 1: the supervisor",1,0,0,1,185
36,"Jason built Rocky a robot, so he had more free time.","Jason built Rocky a machine, so he had more free time.",he,"0: Jason, 1: Rocky",1,0,0,1,31
37,Lakshman asked Vivan to get him some ice cream because he was hot.,Lakshman asked Vivan to get him some frozen dessert because he was hot.,he,"0: Lakshman, 1: Vivan",0,0,0,0,194
38,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,Chris then ends the partnership with Anthony again after he realizes that he is not who he wants.,he,"0: Chris, 1: Anthony",1,0,0,1,1040
39,"James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.","James tries hard to seduce Wallace without supernatural abilities, but though he is strongly attracted to him, he refuses to put off his marriage.",he,"0: James, 1: Wallace",1,0,0,1,1103
40,"Vicky repeatedly tires to seduce Emma, but she turns her down.","Vicky repeatedly makes advances to Emma, but she turns her down.",she,"0: Vicky, 1: Emma",1,1,1,1,1940
41,"Nadja was given to Miss Applefield to raise when she was a baby, her only possession at the time being an elaborated heart-shaped brooch.","Nadja was given to Miss Applefield to raise when she was a baby, her only possession at the time being an elaborated heart-shaped token of affection.",she,"0: Nadja, 1: Miss Applefield",0,0,0,0,1653
42,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly put an end to Hyrum, but Noa intervened to save his life.",his,"0: Elmeida, 1: Hyrum",1,1,1,1,1617
43,"Josie did not like Sarah, but she did not know it.","Josie was not on the same page as Sarah, but she did not know it.",she,"0: Josie, 1: Sarah",1,0,0,1,182
44,"Celine attempts to contact the resurrected Juliana, but seeing she has no memory of her previous life, she decides to leave her alone.","Celine attempts to contact the reborn Juliana, but seeing she has no memory of her previous life, she decides to leave her alone.",she,"0: Celine, 1: the reborn Juliana",1,0,0,1,947
45,Kathy paid Jane to leave but she returned several weeks later.,Kathy paid Jane to take a hike but she returned several weeks later.,she,"0: Kathy, 1: Jane",1,1,1,1,1986
46,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.","Clark proposed to Albert but he gave him the cold shoulder, saying he was too set in his ways.",he,"0: Clark, 1: Albert",1,0,0,1,1097
47,Tony helped Jeff because he needed help.,Tony lent a hand to Jeff because he needed help.,he,"0: Tony, 1: Jeff",1,0,0,1,173
48,John called Bill because he was a good listener.,John rang Bill's bell because he was a good listener.,he,"0: John, 1: Bill",1,0,0,1,269
49,Chris then breaks up with Anthony again after he realizes that he is not who he wants.,Chris then cuts ties with Anthony again after he realizes that he is not who he wants.,he,"0: Chris, 1: Anthony",1,0,0,1,1040
50,"Meanwhile, Brumfield was replaced by Lieutenant Colonel Alex Preece, after an old football injury forced his evacuation to Australia in mid-November.","Meanwhile, Brumfield was replaced by Lieutenant Colonel Alex Preece, after an old football injury forced his retreat to Australia in mid-November.",his,"0: Lieutenant Colonel Alex Preece, 1: Brumfield",1,0,0,1,1319
51,"Brady Hoke succeeded Rodriguez, but after four years of steadily declining results, he was dismissed following his fourth season.","Brady Hoke succeeded Rodriguez, but after four years of going downhill, he was dismissed following his fourth season.",his,"0: Rodriguez, 1: Brady Hoke",1,1,1,1,1482
52,Joe raced against Steven because he would not say no.,Joe went head to head with Steven because he would not say no.,he,"0: Joe, 1: Steven",1,0,0,1,149
53,The bat hit the ball because it flew in the way of the trajectory.,The bat hit the ball because it was caught in the trajectory.,it,"0: The bat, 1: the ball",0,1,1,0,284
54,The birds ate the seeds because they were tasty.,The birds devoured the seeds because they were a real treat.,they,"0: The birds, 1: the seeds",1,0,0,1,181
55,"Kelly neglected to tell Katie that their rent was due, but she told her later.","Kelly neglected to tell Katie that their rent was overdue, but she spilled the beans later.",she,"0: Kelly, 1: Katie",0,1,0,0,202
56,South Korea does not like North Korea because they are constantly threatening their peace.,South Korea does not like North Korea because they are constantly rocking the boat of their peace.,they,"0: South Korea, 1: North Korea",1,1,1,1,358
57,Harry is angry with Ron at first but then he reconciles with him.,Harry is angry with Ron at first but then he buries the hatchet with him.,him,"0: Harry, 1: Ron",1,1,1,1,1627
58,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the stronger man.,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the top dog.,he,"0: Steven Seagal, 1: Jean Claude Van Damme",0,0,0,0,98
59,"Mary smiled at Susan, but she was not happy to see her.","Mary smiled at Susan, but she was not over the moon to see her.",she,"0: Mary, 1: Susan",0,0,0,0,85
60,Mary likes Joe because she has a cool name.,Mary is head over heels for Joe because she has a cool name.,she,"0: Mary, 1: Joe",1,0,0,1,282
61,Google Plus is expected to be a replacement for Facebook but it still has a lot more active users.,Google Plus is expected to be a new chapter for Facebook but it still has a lot more active users.,it,"0: Google Plus, 1: Facebook",1,0,0,1,153
62,"Rice beat Texas, even though they were the best team in the nation.","Rice beat Texas, even though they were the cream of the crop in the nation.",they,"0: Rice, 1: Texas",1,0,0,1,27
63,"When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there to intercept him.","When Saul catches wind of Javadi's destination, he immediately sends Carrie and Quinn there to intercept him.",he,"0: Saul, 1: Javadi",0,0,0,0,2083
64,Lakshman asked Vivan to get him some ice cream because he was hot.,Lakshman asked Vivan to get him some ice cream because he was burning up.,he,"0: Lakshman, 1: Vivan",0,0,0,0,194
65,The needle punctured the skin but it failed to register pain.,The needle punctured the skin but it failed to register discomfort.,it,"0: The needle, 1: the skin",1,0,0,1,116
66,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the stronger man.,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the more powerful man.,he,"0: Steven Seagal, 1: Jean Claude Van Damme",0,0,0,0,98
67,Samuel found out about Mark when his brother came to Japan.,Samuel discovered about Mark when his brother arrived in Japan.,his,"0: Samuel, 1: Mark",1,0,0,1,1013
68,The program could successfully parse the file because it was programmed well.,The application could successfully parse the document because it was programmed well.,it,"0: The application, 1: the document",0,0,0,0,64
69,"James occasionally visits Archie, but he starts to take a fancy to local school headteacher Katrina Finlay.","James occasionally visits Archie, but he starts to develop a liking for local school headteacher Katrina Finlay.",he,"0: James, 1: Archie",1,0,0,1,1074
70,The professor gave the student a bad grade because he was strict.,The instructor gave the student a bad grade because he was strict.,he,"0: The instructor, 1: the student",0,0,0,0,215
71,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses.,Louise tries to kill Joy but she pleads and tells her that both of them were betrayed by their partners.,she,"0: Louise, 1: Joy",1,0,0,1,1306
72,Planet 343's sandstorm forces the inhabitants underground because they have winds of upwards to 50 mph.,Planet 343's sandstorm compels the inhabitants underground because they have winds of upwards to 50 mph.,they,"0: Planet 343's sandstorm, 1: the inhabitants",0,1,1,0,472
73,The humans were afraid of the robots because they were weak.,The humans were afraid of the robots because they were frail.,they,"0: The humans, 1: the robots",0,0,0,0,238
74,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.","Clark proposed to Albert but he declined him, saying he was too set in his ways.",he,"0: Clark, 1: Albert",1,0,0,1,1097
75,The bat hit the ball because it flew in the way of the trajectory.,The bat struck the ball because it flew in the way of the trajectory.,it,"0: The bat, 1: the ball",0,1,1,0,284
76,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,Penelope claims to doubt Ruth because she suspected Ms Lingard would rescue her daughter and confess.,she,"0: Penelope, 1: Ruth",0,0,0,0,1218
77,Juan Pablo is forced to save Greenlee when an Argentinian gang targets him and Carlos.,Juan Pablo is compelled to save Greenlee when an Argentinian gang targets him and Carlos.,him,"0: Greenlee, 1: Juan Pablo",0,0,0,0,1584
78,"The defending commander, Shi Kefa, was also executed by Qing after he refused to submit to his authority.","The defending commander, Shi Kefa, was also executed by Qing after he declined to submit to his authority.",he,"0: The defending commander, Shi Kefa, 1: Qing",0,0,0,0,1780
79,The violin fell off the table because someone knocked it off.,The violin fell off the desk because someone knocked it off.,it,"0: The violin, 1: the desk",0,0,0,0,176
80,My heart pumps blood because it is liquid.,My heart circulates blood because it is liquid.,it,"0: My heart, 1: blood",1,1,0,1,32
81,"Lance tried to get back together with Bob, but his pride was hurt and he refused to take her back.","Lance tried to reconcile with Bob, but his pride was hurt and he refused to take her back.",his,"0: Lance, 1: Bob",1,0,0,1,1606
82,John called Bill because he was a good listener.,John phoned Bill because he was a good listener.,he,"0: John, 1: Bill",1,0,0,1,269
83,"Olivia wants to make amends with Emily, but she no longer wants to be friends.","Olivia desires to make amends with Emily, but she no longer wants to be friends.",she,"0: Olivia, 1: Emily",1,0,0,1,209
84,"James tries hard to seduce Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.","James tries hard to allure Wallace without magic, but though he is strongly attracted to him, he refuses to put off his marriage.",he,"0: James, 1: Wallace",1,0,0,1,1103
85,Fleece feels better than cotton since they are of worse quality.,Fleece feels better than fabric since they are of worse quality.,they,"0: Fleece, 1: fabric",1,1,1,1,343
86,"Celine attempts to contact the resurrected Juliana, but seeing she has no memory of her previous life, she decides to leave her alone.","Celine attempts to reach out to the revived Juliana, but seeing she has no memory of her previous existence, she decides to leave her alone.",she,"0: Celine, 1: the revived Juliana",1,0,0,1,947
87,Laila grows closer to Cora when she holds her a late birthday celebration as everyone forgets the date.,Laila grows closer to Cora when she throws her a belated birthday celebration as everyone forgets the date.,she,"0: Laila, 1: Cora",0,0,0,0,2085
88,The fisherman hooked a big fish but he dropped his pole.,The fisherman hooked a big plawic but he dropped his pole.,he,"0: The fisherman, 1: a big plawic",0,0,0,0,189
89,South Korea does not like North Korea because they are constantly threatening their peace.,South Korea does not like North Korea because they are constantly menacing their tranquility.,they,"0: South Korea, 1: North Korea",1,1,1,1,358
90,"Doctor initially told Kennedy the tumor was inoperable, but he looked around for other opinions and decided on the most aggressive and exhausting course of treatment possible.","Doctor initially told Kennedy the tumor was a lost cause, but he looked around for other opinions and decided on the most aggressive and exhausting course of treatment possible.",he,"0: Doctor, 1: Kennedy",1,1,1,1,900
91,"Janis is ordered to kill Noelia, but doesn't know if she can go along with this.","Janis is ordered to drok Noelia, but doesn't know if she can go along with this.",she,"0: Janis, 1: Noelia",0,0,0,0,1887
92,"The bowl had a crack, so it was thrown away.","The bowl had a vibble, so it was thrown away.",it,"0: The bowl, 1: a vibble",0,0,0,0,163
93,"Kelly neglected to tell Katie that their rent was due, but she remembered that it was due on the first of every month.","Kelly neglected to tell Katie that their rent was due, but she kept it in mind that it was due on the first of every month.",she,"0: Kelly, 1: Katie",1,0,1,1,203
94,James Cameron is more successful than Michael Bay because his movies sell more worldwide.,James Cameron is more successful than Michael Bay because his blockbusters sell more worldwide.,his,"0: James Cameron, 1: Michael Bay",0,0,0,0,316
95,Pigs are better than sheep because they make bacon.,Pigs are better than sheep because they make hif.,they,"0: Pigs, 1: sheep",0,0,0,0,228
96,Ryan Higa sometimes guest stars in videos for Kev Jumbo because he wants his friend's videos to succeed as well.,Ryan Higa sometimes lends a hand in videos for Kev Jumbo because he wants his friend's videos to succeed as well.,he,"0: Ryan Higa, 1: Kev Jumbo",0,0,0,0,470
97,The lion saw the fish and it was swimming.,The lion saw the fish and it was making a splash.,it,"0: The lion, 1: the fish",1,1,1,1,119
98,Narendran wants to get Ramu married to Leela but she is turned off by his cowardice.,Narendran wants to get Ramu married to Leela but she is turned off by his yellow streak.,his,"0: Narendran, 1: Ramu",0,1,1,0,1768
99,"Kelly neglected to tell Katie that their rent was due, but she told her later.","Kelly neglected to tell Katie that their sprat was due, but she told her later.",she,"0: Kelly, 1: Katie",0,0,0,0,202
