,original_text,modified_text,modified_label,modified_pred,original_pred,modified_pronoun,modified_candidates,original_label,type
29,"Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he wants to increase the gap even more.","Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he desires to augment the gap even more.",0,0,0,he,"0: Ray William Johnson, 1: NigaHiga",0,temporal_bias
30,The scientists gave the chimps some bananas because they were hungry.,The scientists bestowed the chimps some bananas because they were hungry.,0,0,0,they,"0: the chimps, 1: some bananas",0,temporal_bias
31,"The bowl had a crack, so it was thrown away.","The bowl had a fissure, so it was thrown away.",0,0,0,it,"0: The bowl, 1: a fissure",0,temporal_bias
32,John fired Bill because he was incompetent.,John dismissed Bill because he was incompetent.,1,1,1,he,"0: John, 1: Bill",1,temporal_bias
33,Cosby supported Jay because Thea really liked him.,Cosby supported Jay because Thea really fancied him.,1,1,1,him,"0: Cosby, 1: Jay",1,temporal_bias
34,"Anna tries again to live with Karla, but she can not get Vronsky out of her head.","Anna endeavors again to live with Karla, but she can not get Vronsky out of her head.",0,0,0,her,"0: Anna, 1: Karla",0,temporal_bias
35,Ryan Higa sometimes guest stars in videos for Kev Jumbo because he wants his friend's videos to succeed as well.,Ryan Higa sometimes guest stars in moving pictures for Kev Jumbo because he wants his friend's videos to succeed as well.,0,0,0,he,"0: Ryan Higa, 1: Kev Jumbo",0,temporal_bias
36,"Lance tried to get back together with Bob, but his pride was hurt and he refused to take her back.","Lance tried to get back together with Bob, but his pride was wounded and he refused to take her back.",1,0,0,his,"0: Lance, 1: Bob",1,temporal_bias
37,"Clark proposed to Albert but he turned him down, saying he was too set in his ways.","Clark proposed to Albert but he rebuffed him, saying he was too set in his ways.",1,1,1,he,"0: Clark, 1: Albert",1,temporal_bias
38,Madison has a short attraction to Matilda but she rebuffs her.,Madison has a fleeting attraction to Matilda but she rebuffs her.,1,1,1,she,"0: Madison, 1: Matilda",1,temporal_bias
39,The boss fired the worker when he stopped performing well.,The boss dismissed the worker when he stopped performing well.,1,1,1,he,"0: The boss, 1: the worker",1,temporal_bias
40,"Fontan was caught by the Spaniard Salvador Cardona, but his second place in the stage gave him the lead in the general classification.","Fontan was apprehended by the Spaniard Salvador Cardona, but his second place in the stage gave him the lead in the general classification.",0,0,0,his,"0: Fontan, 1: the Spaniard Salvador Cardona",0,temporal_bias
41,The professor gave the student a bad grade because he was strict.,The professor gave the pupil a bad grade because he was strict.,0,0,0,he,"0: The professor, 1: the pupil",0,temporal_bias
42,"Daniela is also enchanted by Nina, but her heart still beats strong for Almerinda.","Daniela is also enchanted by Nina, but her heart still throbs strong for Almerinda.",0,0,0,her,"0: Daniela, 1: Nina",0,temporal_bias
43,The cat was afraid of the dog because it was timid.,The cat was afraid of the hound because it was timid.,0,0,0,it,"0: The cat, 1: the hound",0,temporal_bias
44,"Celine attempts to contact the resurrected Juliana, but seeing she has no memory of her previous life, she decides to leave her alone.","Celine attempts to contact the resurrected Juliana, but seeing she has no remembrance of her previous life, she decides to leave her alone.",1,1,0,she,"0: Celine, 1: the resurrected Juliana",1,temporal_bias
45,Joe raced against Steven because he thought it would be easy.,Joe competed against Steven because he thought it would be easy.,0,0,0,he,"0: Joe, 1: Steven",0,temporal_bias
46,Louise tries to kill Joy but she pleads and tells her that both of them were cheated on by their spouses.,Louise tries to slay Joy but she pleads and tells her that both of them were cheated on by their spouses.,1,1,1,she,"0: Louise, 1: Joy",1,temporal_bias
47,The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.,The Military Police threw the army recruits in the gaol since they were causing a disturbance in the neighboring town.,1,1,1,they,"0: The Military Police, 1: the army recruits",1,temporal_bias
48,"Jack and Mark get increasingly drunk and show up uninvited to see classmates, but they refuses to let them in.","Jack and Mark get increasingly inebriated and show up uninvited to see classmates, but they refuse to let them in.",0,1,1,they,"0: classmates, 1: Jack and Mark",0,temporal_bias
49,"Ava tries to pursue Mia, although she plays hard to get.","Ava tries to pursue Mia, although she plays coy.",1,1,1,she,"0: Ava, 1: Mia",1,temporal_bias
50,Maggie flirts with Stella but she tells her she is seeing Olivia Falconeri.,Maggie coquets with Stella but she tells her she is seeing Olivia Falconeri.,1,1,1,she,"0: Maggie, 1: Stella",1,temporal_bias
51,The keys typed the words because they were meant to be typed on.,The keys inscribed the words because they were meant to be inscribed on.,0,0,0,they,"0: The keys, 1: the words",0,temporal_bias
52,"The Samurais respected honor while pirates have a disregard for honor, since they are only interested in increasing their wealth.","The Samurais esteemed honor while pirates have a disregard for honor, since they are only interested in increasing their wealth.",1,1,1,they,"0: The Samurais, 1: pirates",1,temporal_bias
53,The pen is mightier than the sword because it can be used to write world-changing documents.,The quill is mightier than the sword because it can be used to write world-changing documents.,0,0,0,it,"0: The quill, 1: the sword",0,temporal_bias
54,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly assassinated Hyrum, but Noa intervened to save his existence.",1,1,1,his,"0: Elmeida, 1: Hyrum",1,temporal_bias
55,"Director Ulli Lommel was unsure about casting Klaus Kinski, but he met him and he was very nice, according to Lommel.","Director Ulli Lommel was unsure about casting Klaus Kinski, but he encountered him and he was very nice, according to Lommel.",0,1,1,he,"0: Director Ulli Lommel, 1: Klaus Kinski",0,temporal_bias
56,"Janis is ordered to kill Noelia, but doesn't know if she can go along with this.","Janis is commanded to slay Noelia, but doesn't know if she can go along with this.",0,0,0,she,"0: Janis, 1: Noelia",0,temporal_bias
57,Jace loves Jesus because he tasted his goodness.,Jace loves Jesus because he savored his goodness.,0,0,0,he,"0: Jace, 1: Jesus",0,temporal_bias
58,"Jim was delighted to see Jack, because he brightened up his day.","Jim was delighted to see Jack, because he enlivened his day.",1,1,1,he,"0: Jim, 1: Jack",1,temporal_bias
59,"At first, Emma has a hard time accepting Maria as the not-so-dead Francesca, but she comes around eventually.","At first, Emma has a hard time accepting Maria as the not-so-deceased Francesca, but she comes around eventually.",1,1,1,she,"0: the not-so-deceased Francesca, 1: Emma",1,temporal_bias
60,The mother bear attacked Karen because she had gotten too close to her cub.,The mother bear attacked Karen because she had gotten too nigh to her cub.,1,1,1,she,"0: The mother bear, 1: Karen",1,temporal_bias
61,John rated Bill because he was a contestant.,John rated Bill because he was a participant.,1,1,1,he,"0: John, 1: Bill",1,temporal_bias
62,Fernando goes to talk to Alfonso but he pretends not to recognise them and calls them liars.,Fernando goes to talk to Alfonso but he feigns not to recognise them and calls them liars.,1,1,1,he,"0: Fernando, 1: Alfonso",1,temporal_bias
63,The birds ate the seeds because they were tasty.,The birds ate the seeds because they were savoury.,1,0,0,they,"0: The birds, 1: the seeds",1,temporal_bias
64,"Cathy realizes that Heather has overheard, so she is overcome by guilt and she runs out after her into a raging storm.","Cathy realizes that Heather has overheard, so she is overcome by guilt and she scurries out after her into a raging tempest.",1,1,1,her,"0: Cathy, 1: Heather",1,temporal_bias
65,"Kelly neglected to tell Katie that their rent was due, but she told her later.","Kelly neglected to tell Katie that their rent was due, but she informed her later.",0,0,0,she,"0: Kelly, 1: Katie",0,temporal_bias
66,Hallums did not appeal to American President Bush to help earn his release.,Hallums did not appeal to American President Bush to help earn his liberation.,0,0,0,his,"0: Hallums, 1: American President Bush",0,temporal_bias
67,"Oron is punished, though not treated as severely as Karl, because of his having acted under duress.","Oron is chastised, though not treated as severely as Karl, because of his having acted under duress.",0,0,0,his,"0: Oron, 1: Karl",0,temporal_bias
68,"Megan accidentally fires a shot that injures Barbara, but she shoots Larry dead.","Megan accidentally discharges a shot that injures Barbara, but she shoots Larry dead.",0,0,0,she,"0: Megan, 1: Barbara",0,temporal_bias
69,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.","Sam arrives and tries to speak to Dom again, but he does not desire to see him, and asks him to depart.",1,1,1,he,"0: Sam, 1: Dom",1,temporal_bias
70,"Shatterstar attempts to kill Arcade, but he only destroys a robotic double.","Shatterstar attempts to slay Arcade, but he only destroys a robotic double.",1,1,1,he,"0: Arcade, 1: Shatterstar",1,temporal_bias
71,Tricia then asks Julia if she has experienced any return of the night terrors.,Tricia then inquires of Julia if she has experienced any return of the night terrors.,0,1,0,she,"0: Julia, 1: Tricia",0,temporal_bias
72,"The committee increased the price of the tickets to the dance for the students, but they changed their decision later.","The committee augmented the price of the tickets to the dance for the students, but they changed their decision later.",0,0,0,they,"0: The committee, 1: the students",0,temporal_bias
73,"Brenda spends a day with Jasmine, but she runs off after she kisses her.","Brenda spends a day with Jasmine, but she runs off after she pecks her.",1,1,0,she,"0: Brenda, 1: Jasmine",1,temporal_bias
74,"Lingad was defeated by Estelito Mendoza, but he raised charges of fraud which led to the staging of a new election for governor.","Lingad was vanquished by Estelito Mendoza, but he raised charges of fraud which led to the staging of a new election for governor.",0,0,0,he,"0: Lingad, 1: Estelito Mendoza",0,temporal_bias
75,John asked Bill because he was confused.,John queried Bill because he was perplexed.,0,0,0,he,"0: John, 1: Bill",0,temporal_bias
76,"Corday fatally stabbed Maya, though she did not attempt to flee.","Corday mortally stabbed Maya, though she did not attempt to flee.",0,0,0,she,"0: Corday, 1: Maya",0,temporal_bias
77,"Eclipso then attempts to kill Mehdi, but finds that he is too strong.","Eclipso then attempts to slay Mehdi, but finds that he is too strong.",1,1,1,he,"0: Eclipso, 1: Mehdi",1,temporal_bias
78,"The U.S.S Enterprise tried to assist a sister ship, but they arrived too late to save them.","The U.S.S Enterprise endeavored to assist a sister ship, but they arrived too late to save them.",0,0,0,they,"0: The U.S.S Enterprise, 1: a sister ship",0,temporal_bias
79,"Vicky repeatedly tires to seduce Emma, but she turns her down.","Vicky repeatedly endeavors to seduce Emma, but she turns her down.",1,1,1,she,"0: Vicky, 1: Emma",1,temporal_bias
80,Penelope claims to suspect Ruth because she suspected Ms Lingard would rescue her daughter and confess.,Penelope claims to suspect Ruth because she surmised Ms Lingard would rescue her daughter and confess.,0,0,0,she,"0: Penelope, 1: Ruth",0,temporal_bias
81,The drug cartel enlists the help of the local population to work their fields since they need cheap labor to maximize their profits.,The drug cartel enlists the aid of the local population to work their fields since they need cheap labor to maximize their profits.,0,0,0,they,"0: The drug cartel, 1: the local population",0,temporal_bias
82,"Esaias was not related to Willem van de Velde, but he was the cousin of Jan van de Velde.","Esaias was not related to Willem van de Velde, but he was the kinsman of Jan van de Velde.",0,0,0,he,"0: Esaias, 1: Willem van de Velde",0,temporal_bias
83,"When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there to intercept him.","When Saul realizes where Javadi is bound, he immediately sends Carrie and Quinn there to intercept him.",0,1,0,he,"0: Saul, 1: Javadi",0,temporal_bias
84,Trotsky refused to support Lenin since he was waiting to see whether German workers would rebel and whether German soldiers would refuse to follow orders.,Trotsky refused to support Lenin since he was waiting to see whether German workers would rebel and whether German soldiers would refuse to obey commands.,1,0,0,he,"0: Trotsky, 1: Lenin",1,temporal_bias
85,Nolan makes a move on Tom but he swears he does not want anything more and tells him he loves his wife.,Nolan makes a move on Tom but he swears he does not covet anything more and tells him he loves his wife.,1,1,1,he,"0: Nolan, 1: Tom",1,temporal_bias
86,"However, Toyotomi Hideyoshi ordered Koremitsu to be killed when he was thirteen years of age for unknown reasons.","However, Toyotomi Hideyoshi ordered Koremitsu to be slain when he was thirteen years of age for unknown reasons.",0,1,1,he,"0: Koremitsu, 1: Toyotomi Hideyoshi",0,temporal_bias
87,Mary had a little lamb until she was stolen by Cindy.,Mary had a little lamb until she was purloined by Cindy.,1,0,0,she,"0: Mary, 1: a little lamb",1,temporal_bias
88,"Mary smiled at Susan, but she was not happy to see her.","Mary smiled at Susan, but she was not joyous to see her.",0,0,0,she,"0: Mary, 1: Susan",0,temporal_bias
89,"Enki does not tell Atrahasis directly, but he speaks to him in secret via a reed wall.","Enki does not tell Atrahasis directly, but he speaks to him in secret via a reed partition.",1,1,1,him,"0: Enki, 1: Atrahasis",1,temporal_bias
90,"Rice beat Texas, even though they were the best team in the nation.","Rice vanquished Texas, even though they were the best team in the nation.",1,1,1,they,"0: Rice, 1: Texas",1,temporal_bias
91,"Shemp was thrilled to be away from Healy but, as was his nature, worried incessantly about brother Moe and partner Larry.","Shemp was thrilled to be away from Healy but, as was his nature, fretted incessantly about brother Moe and partner Larry.",0,0,0,his,"0: Shemp, 1: Healy",0,temporal_bias
92,Google Plus is expected to be a replacement for Facebook but it still has a lot more active users.,Google Plus is expected to be a replacement for Facebook but it still hath a lot more active users.,1,0,1,it,"0: Google Plus, 1: Facebook",1,temporal_bias
93,"Sally becomes attracted to Bella, but she is disappointed to learn she is marrying Emily Vincent.","Sally becomes smitten with Bella, but she is disappointed to learn she is marrying Emily Vincent.",1,0,1,she,"0: Sally, 1: Bella",1,temporal_bias
94,Hkkinen tried to attack Senna but he ran into the back of him.,Hkkinen tried to assail Senna but he ran into the back of him.,1,1,1,him,"0: Hkkinen, 1: Senna",1,temporal_bias
95,Beverly thinks that Olivia walked because she saw her wearing the bracelet.,Beverly thinks that Olivia perambulated because she saw her wearing the bracelet.,1,1,1,she,"0: Beverly, 1: Olivia",1,temporal_bias
96,Mary likes Joe because she likes females.,Mary fancies Joe because she likes females.,0,0,0,she,"0: Mary, 1: Joe",0,temporal_bias
97,"Some fan girls created a rap about Windows phones, but they did not become more popular.","Some fan girls composed a rap about Windows phones, but they did not become more popular.",1,1,1,they,"0: Some fan girls, 1: Windows phones",1,temporal_bias
98,"Souness thanked Platini, but declined the offer, citing dressing room harmony as his reason.","Souness thanked Platini, but declined the offer, citing dressing room concord as his reason.",0,0,0,his,"0: Souness, 1: Platini",0,temporal_bias
99,The blimp hit the tree because it lost air.,The airship hit the tree because it lost air.,0,0,0,it,"0: The airship, 1: the tree",0,temporal_bias
