index,original_text,modified_text,original_gold,modified_gold,original_pred,modified_pred
110,"I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","I, Max was a sports commentary show featuring host MaxKellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'I , Max', 'value': 'ART'}, {'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'text': 'I , Max', 'value': 'ART'}, {'text': 'MaxKellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'text': 'I , Max', 'value': 'ART'}, {'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'text': 'I , Max', 'value': 'ART'}, {'text': 'MaxKellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]"
37,Pune lost the match 1–3 with all three goals coming after Amrinder came on.,Pune lost the match 1–3 with all three goals coming after Amrindercame on.,"[{'text': 'Pune', 'value': 'ORGANIZATION'}, {'text': 'Amrinder', 'value': 'PERSON'}]","[{'text': 'Pune', 'value': 'ORGANIZATION'}, {'text': 'Amrindercame', 'value': 'PERSON'}]","[{'text': 'Pune', 'value': 'ORGANIZATION'}, {'text': 'Amrinder', 'value': 'PERSON'}]","[{'text': 'Pune', 'value': 'ORGANIZATION'}, {'text': 'Amrindercame', 'value': 'PERSON'}]"
44,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland andLabrador, Canada from 1975 to 1979.","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]"
27,"The founder of Kōeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","The founder of Kōeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palacein Okayama.","[{'text': 'Kōeido', 'value': 'ORGANIZATION'}, {'text': 'Kibi dango', 'value': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'value': 'ORGANIZATION'}, {'text': 'kibi dango', 'value': 'PRODUCT'}, {'text': 'Jimmu', 'value': 'PERSON'}, {'text': 'Takayama Palace', 'value': 'BUILDING'}, {'text': 'Okayama', 'value': 'LOCATION'}]","[{'text': 'Kōeido', 'value': 'ORGANIZATION'}, {'text': 'Kibi dango', 'value': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'value': 'ORGANIZATION'}, {'text': 'kibi dango', 'value': 'PRODUCT'}, {'text': 'Jimmu', 'value': 'PERSON'}, {'text': 'Takayama Palacein', 'value': 'BUILDING'}, {'text': 'Okayama', 'value': 'LOCATION'}]","[{'text': 'Kōeido', 'value': 'PRODUCT'}, {'text': 'Jimmu', 'value': 'PERSON'}, {'text': 'Takayama Palace', 'value': 'BUILDING'}, {'text': 'Okayama', 'value': 'LOCATION'}]","[{'text': 'Kōeido', 'value': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'value': 'LOCATION'}, {'text': 'Jimmu', 'value': 'PERSON'}, {'text': 'Takayama Palacein', 'value': 'BUILDING'}, {'text': 'Okayama', 'value': 'LOCATION'}]"
100,"The Germans then attacked again and penetrated C Company, but the tanks of the North Irish Horse stopped the Germans until dusk.","The Germans then attacked again and penetrated CCompany, but the tanks of the North Irish Horse stopped the Germans until dusk.","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'C Company', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}, {'text': 'Germans', 'value': 'LOCATION'}]","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'CCompany', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}, {'text': 'Germans', 'value': 'LOCATION'}]","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'C Company', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}]","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'CCompany', 'value': 'LOCATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}]"
65,"Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","Loyalists recruited from QueensCounty, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': ""DeLancey 's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]","[{'text': 'QueensCounty', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': ""DeLancey 's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]","[{'text': 'Queens County', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': ""3rd battalion DeLancey 's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]","[{'text': 'QueensCounty', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': ""3rd battalion DeLancey 's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]"
111,Gibraltar suffered a number of air raids during 1940 by the Italian ``Regia Aeronautica`` (operating from Sardinia) and from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.,Gibraltar suffered a number of air raids during 1940 by the Italian ``RegiaAeronautica`` (operating from Sardinia) and from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.,"[{'text': 'Gibraltar', 'value': 'LOCATION'}, {'text': 'Regia Aeronautica', 'value': 'ORGANIZATION'}, {'text': 'Sardinia', 'value': 'LOCATION'}, {'text': 'Vichy French Air Force', 'value': 'ORGANIZATION'}, {'text': 'French North Africa', 'value': 'LOCATION'}, {'text': 'British', 'value': 'ORGANIZATION'}, {'text': 'Free French', 'value': 'ORGANIZATION'}, {'text': 'Mers-el-Kebir', 'value': 'LOCATION'}, {'text': 'Dakar', 'value': 'LOCATION'}]","[{'text': 'Gibraltar', 'value': 'LOCATION'}, {'text': 'RegiaAeronautica', 'value': 'ORGANIZATION'}, {'text': 'Sardinia', 'value': 'LOCATION'}, {'text': 'Vichy French Air Force', 'value': 'ORGANIZATION'}, {'text': 'French North Africa', 'value': 'LOCATION'}, {'text': 'British', 'value': 'ORGANIZATION'}, {'text': 'Free French', 'value': 'ORGANIZATION'}, {'text': 'Mers-el-Kebir', 'value': 'LOCATION'}, {'text': 'Dakar', 'value': 'LOCATION'}]","[{'text': 'Gibraltar', 'value': 'LOCATION'}, {'text': 'Italian', 'value': 'LOCATION'}, {'text': 'Regia Aeronautica', 'value': 'ORGANIZATION'}, {'text': 'Sardinia', 'value': 'LOCATION'}, {'text': 'Vichy French Air Force', 'value': 'ORGANIZATION'}, {'text': 'French North Africa', 'value': 'LOCATION'}, {'text': 'British', 'value': 'LOCATION'}, {'text': 'Free', 'value': 'LOCATION'}, {'text': 'French', 'value': 'LOCATION'}, {'text': 'Mers-el-Kebir', 'value': 'LOCATION'}, {'text': 'Dakar', 'value': 'LOCATION'}]","[{'text': 'Gibraltar', 'value': 'LOCATION'}, {'text': 'Italian', 'value': 'LOCATION'}, {'text': 'RegiaAeronautica', 'value': 'ORGANIZATION'}, {'text': 'Sardinia', 'value': 'LOCATION'}, {'text': 'Vichy French Air Force', 'value': 'ORGANIZATION'}, {'text': 'French North Africa', 'value': 'LOCATION'}, {'text': 'British', 'value': 'LOCATION'}, {'text': 'Free', 'value': 'LOCATION'}, {'text': 'French', 'value': 'LOCATION'}, {'text': 'Mers-el-Kebir', 'value': 'LOCATION'}, {'text': 'Dakar', 'value': 'LOCATION'}]"
113,"Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","DivineStyler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'Divine Styler', 'value': 'PERSON'}]","[{'text': 'DivineStyler', 'value': 'PERSON'}]","[{'text': 'Divine Styler', 'value': 'PERSON'}]","[{'text': 'DivineStyler', 'value': 'PRODUCT'}]"
93,"Six years later, both Richard and Lilli grow into strong and beautiful teenagers.","Six years later, both Richardand Lilli grow into strong and beautiful teenagers.","[{'text': 'Richard', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]","[{'text': 'Richardand Lilli', 'value': 'PERSON'}]","[{'text': 'Richard', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]","[{'text': 'Richardand', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]"
88,It won the jury award for best feature Film at the TriMedia Film Festival in 2010.,It won the jury award for best feature Film at the TriMedia FilmFestival in 2010.,"[{'text': 'jury award for best feature Film', 'value': 'OTHER'}, {'text': 'TriMedia Film Festival', 'value': 'EVENT'}]","[{'text': 'jury award for best feature Film', 'value': 'OTHER'}, {'text': 'TriMedia FilmFestival', 'value': 'EVENT'}]","[{'text': 'jury award', 'value': 'OTHER'}, {'text': 'TriMedia Film Festival', 'value': 'EVENT'}]","[{'text': 'jury award', 'value': 'OTHER'}, {'text': 'TriMedia FilmFestival', 'value': 'EVENT'}]"
59,"In particular, Reform Jews may be lampooned for their rejection of traditional Jewish beliefs.","In particular, Reform Jews may be lampooned, for their rejection of traditional Jewish beliefs.","[{'text': 'Jews', 'value': 'ORGANIZATION'}, {'text': 'Jewish', 'value': 'ORGANIZATION'}]","[{'text': 'Jews', 'value': 'ORGANIZATION'}, {'text': 'Jewish', 'value': 'ORGANIZATION'}]","[{'text': 'Jewish', 'value': 'ORGANIZATION'}]","[{'text': 'Jewish', 'value': 'ORGANIZATION'}]"
112,"The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lordof Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}, {'text': 'Lord of Ganesha', 'value': 'OTHER'}, {'text': 'Ganesha', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}]","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}, {'text': 'Lordof Ganesha', 'value': 'OTHER'}, {'text': 'Ganesha', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}]","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}, {'text': 'Lord of Ganesha', 'value': 'OTHER'}, {'text': 'Ganesha', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}]","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}, {'text': 'Lordof Ganesha', 'value': 'OTHER'}, {'text': 'Ganesha', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}]"
80,The same effects have also been seen in short pubertal boys.,The same effects have also been seen in short pubertall boys.,[],[],[],"[{'text': 'short pubertall boys', 'value': 'ART'}]"
5,Elin Hilderbrand is an American writer mostly of romance novels.,Elin Hilderbrand is anAmerican writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'anAmerican', 'value': 'LOCATION'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'American', 'value': 'LOCATION'}]","[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}]"
53,In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"In 1955, it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.","[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]","[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]","[{'text': 'Boeing B-52 Stratofortress', 'value': 'PRODUCT'}]","[{'text': 'Boeing B-52 Stratofortress', 'value': 'PRODUCT'}]"
55,"However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.","However, in 1861 the prospect of seccession by southern states after the 1860 presidential election removed this obstacle to political change.",[],[],[],[]
87,"More than 100 sellers from Deidesheim and the surrounding area run stalls, which must stylistically fit into the market's whole theme.","More than 100 sellers from Deidesheimand the surrounding area run stalls, which must stylistically fit into the market's whole theme.","[{'text': 'Deidesheim', 'value': 'LOCATION'}]","[{'text': 'Deidesheimand', 'value': 'LOCATION'}]","[{'text': 'Deidesheim', 'value': 'LOCATION'}]","[{'text': 'Deidesheimand', 'value': 'LOCATION'}]"
81,"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.","Construction was modular, so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],[],[]
105,"After it was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","After it was established by YadunandanSharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'text': 'YadunandanSharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'text': 'YadunandanSharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]"
119,"He died in an assisted living facility on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.","He died in an assisted living facillity on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.",[],[],"[{'text': 'assisted', 'value': 'BUILDING'}]",[]
62,"At a festival, Siddhi saves Vin from being shot at by Rudra.","At a festival, Siddhi saves Vin from being shot at, by Rudra.","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]"
73,The festival is dedicated to world television and digital content and its creation and development.,The festival is dedicated to world television and digital content and its creation and developmment.,[],[],[],[]
