index,original_text,modified_text,original_gold,modified_gold,original_pred,modified_pred
59,"In particular, Reform Jews may be lampooned for their rejection of traditional Jewish beliefs.","In particular, Reform Jews may be lampooned for their rejection of time-honored Jewish beliefs.","[{'text': 'Jews', 'value': 'ORGANIZATION'}, {'text': 'Jewish', 'value': 'ORGANIZATION'}]","[{'text': 'Jews', 'value': 'ORGANIZATION'}, {'text': 'Jewish', 'value': 'ORGANIZATION'}]","[{'text': 'Jewish', 'value': 'ORGANIZATION'}]","[{'text': 'Jewish', 'value': 'ORGANIZATION'}]"
61,They used several features from a batch of A1 Pacifics they had built in 1924.,They used several features from a batch of A1 Pacifics they had hand-built in 1924.,"[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]"
55,"However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.","However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this roadblock to political change.",[],[],[],[]
41,"The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.","The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza deepened.","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]","[{'text': 'Sturdza', 'value': 'PERSON'}]"
28,"It is developed by Golaem, a France -based software company (created in Rennes in 2009).","It is developed by Golaem, a France-based software powerhouse (created in Rennes in 2009).","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France-based', 'value': 'LOCATION-BASED'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France-based', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]"
26,Many of the men were separated from their families and sent into the B.C.,Many of the men were separated from their families and sent into the backcountry.,[],[],[],[]
39,"The Croal Irwell Regional Park Project Proposal to create a green artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","The Croal Irwell Regional Park Project Proposal to create a greenbelt artery from the centre of Manchester to the West Pennine Moors was announced in June 2003 supported by Salford, Bury and Bolton councils and the Red Rose Forest.","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]","[{'text': 'Croal Irwell Regional Park Project Proposal', 'value': 'PRODUCT'}, {'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'ORGANIZATION'}]","[{'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'LOCATION'}]","[{'text': 'Manchester', 'value': 'LOCATION'}, {'text': 'West Pennine Moors', 'value': 'LOCATION'}, {'text': 'Salford', 'value': 'LOCATION'}, {'text': 'Bury', 'value': 'LOCATION'}, {'text': 'Bolton', 'value': 'LOCATION'}, {'text': 'Red Rose Forest', 'value': 'LOCATION'}]"
30,"Furthermore, the SFO offered to pay reasonable legal costs.","Furthermore, the SFO offered to pay reasonable legal expenses.","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]","[{'text': 'SFO', 'value': 'ORGANIZATION'}]","[{'text': 'SFO', 'value': 'ORGANIZATION'}]"
40,"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.","In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the full-bodied characteristic smoky flavor of the original dish.","[{'text': 'eggplant', 'value': 'OTHER'}]","[{'text': 'eggplant', 'value': 'OTHER'}]","[{'text': 'eggplant', 'value': 'PRODUCT'}]","[{'text': 'eggplant', 'value': 'PRODUCT'}]"
44,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","The Newfoundland Reform Liberal Party was a leader-focused political party in Newfoundland and Labrador, Canada from 1975 to 1979.","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland and Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundland', 'value': 'LOCATION'}, {'text': 'Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]"
29,She has also written fiction and her work has gained awards.,She has also written fiction and her work has gained high-profile awards.,[],[],[],[]
24,"Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","Dublin is also served by Weston Airport and other small-scale facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]"
42,Argentina's Del Imaginario Discos also released the album in 2007.,Argentina's Del Imaginario Discos also unveiled the album in 2007.,"[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]","[{'text': 'Argentina', 'value': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'value': 'ORGANIZATION'}]"
34,She has since worked with homeless patients and holds the position of Management Consultant fo r MedAmerica.,She has since worked with homeless patients and holds the high-profile position of Management Consultant fo r MedAmerica.,"[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]","[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]","[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]","[{'text': 'r MedAmerica', 'value': 'ORGANIZATION'}]"
36,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,Gonu caused strong gusty winds and torrential downpour along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'PERSON'}, {'text': ""Pakistan 's Arabian Sea"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'PERSON'}, {'text': ""Pakistan 's Arabian Sea"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]"
32,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","Early communities began to appear at the dawn-of-the-19th-century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]"
38,His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya composed ``Charitarasara``.,"[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]"
105,"After it was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","After it was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large-scale number of freedom fighters visiting.","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'text': 'Yadunandan Sharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]"
93,"Six years later, both Richard and Lilli grow into strong and beautiful teenagers.","Six years later, both Richard and Lilli grow into strong-willed and beautiful teenagers.","[{'text': 'Richard', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]","[{'text': 'Richard', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]","[{'text': 'Richard', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]","[{'text': 'Richard', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]"
107,"On the formation of the Residential Property Tribunal Service as a result of the Housing Act 2004 the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First Tier Tribunal (Property Chamber - Residential Property).","On the formation of the Residential Property Tribunal Service as a result of the Housing Act 2004 the rent assessment committees became part of that body for administrative purposes, and is therefore now called the First-Tier Tribunal (Property Chamber - Residential Property).","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}]","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}]","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}]","[{'text': 'Residential Property Tribunal Service', 'value': 'ORGANIZATION'}, {'text': 'Housing Act 2004', 'value': 'OTHER'}]"
102,Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in 2002.,Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in the year-long 2002.,"[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'EVENT'}]","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'EVENT'}]","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'ORGANIZATION'}]","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'ORGANIZATION'}]"
110,"I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on prime-time Fox Sports Net.","[{'text': 'I , Max', 'value': 'ART'}, {'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'text': 'I , Max', 'value': 'ART'}, {'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'text': 'I , Max', 'value': 'ART'}, {'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'text': 'I , Max', 'value': 'ART'}, {'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]"
108,"The ridge is situated northeast of Mount Kliment Ohridski, extending in the north-south direction, wide, and is bounded by Poste Valley to the east, by Palestrina Glacier to the north and its tributary Yozola Glacier to the west.","The ridge is situated northeast of Mount Kliment Ohridski, extending in the north-south direction, wide-ranging, and is bounded by Poste Valley to the east, by Palestrina Glacier to the north and its tributary Yozola Glacier to the west.","[{'text': 'Mount Kliment Ohridski', 'value': 'LOCATION'}, {'text': 'Poste Valley', 'value': 'LOCATION'}, {'text': 'Palestrina Glacier', 'value': 'LOCATION'}, {'text': 'Yozola Glacier', 'value': 'LOCATION'}]","[{'text': 'Mount Kliment Ohridski', 'value': 'LOCATION'}, {'text': 'Poste Valley', 'value': 'LOCATION'}, {'text': 'Palestrina Glacier', 'value': 'LOCATION'}, {'text': 'Yozola Glacier', 'value': 'LOCATION'}]","[{'text': 'Mount Kliment Ohridski', 'value': 'LOCATION'}, {'text': 'Poste Valley', 'value': 'LOCATION'}, {'text': 'Palestrina Glacier', 'value': 'LOCATION'}, {'text': 'Yozola Glacier', 'value': 'LOCATION'}]","[{'text': 'Mount Kliment Ohridski', 'value': 'LOCATION'}, {'text': 'Poste Valley', 'value': 'LOCATION'}, {'text': 'Palestrina Glacier', 'value': 'LOCATION'}, {'text': 'Yozola Glacier', 'value': 'LOCATION'}]"
89,"Bitter Sweet & amp ; Twisted is rock band The Quireboys's second studio album, released in 1993.","Bitter Sweet & amp ; Twisted is rock-and-roll band The Quireboys's second studio album, released in 1993.","[{'text': 'Bitter Sweet & amp', 'value': 'ART'}, {'text': 'Twisted', 'value': 'ART'}, {'text': 'The Quireboys', 'value': 'ORGANIZATION'}]","[{'text': 'Bitter Sweet & amp', 'value': 'ART'}, {'text': 'Twisted', 'value': 'ART'}, {'text': 'The Quireboys', 'value': 'ORGANIZATION'}]","[{'text': 'Bitter Sweet & amp ; Twisted', 'value': 'ART'}, {'text': 'Quireboys', 'value': 'ORGANIZATION'}]","[{'text': 'Bitter Sweet & amp ; Twisted', 'value': 'ART'}, {'text': 'The', 'value': 'ORGANIZATION'}, {'text': 'Quireboys', 'value': 'ORGANIZATION'}]"
100,"The Germans then attacked again and penetrated C Company, but the tanks of the North Irish Horse stopped the Germans until dusk.","The Germans then launched a counter-attack and penetrated C Company, but the tanks of the North Irish Horse stopped the Germans until dusk.","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'C Company', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}, {'text': 'Germans', 'value': 'LOCATION'}]","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'C Company', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}, {'text': 'Germans', 'value': 'LOCATION'}]","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'C Company', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}]","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'C Company', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}]"
101,He also appeared in and Raj Kanwar's action hit ``Jeet``.,He also appeared in and Raj Kanwar's action-packed hit ``Jeet``.,"[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'text': 'and', 'value': 'PERSON'}, {'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]"
