index,original_text,modified_text,original_gold,modified_gold,original_pred,modified_pred
32,"Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","Early communities began to form at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor 's Point"", 'value': 'LOCATION'}, {'text': ""Morgan 's Point"", 'value': 'LOCATION'}]"
20,"Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.","Lawrence claims that she was given cash, whereas Stephens claims that his life was in danger.","[{'text': 'Stephens', 'value': 'PERSON'}]","[{'text': 'Stephens', 'value': 'PERSON'}]","[{'text': 'Lawrence', 'value': 'PERSON'}, {'text': 'Stephens', 'value': 'PERSON'}]","[{'text': 'Lawrence', 'value': 'PERSON'}, {'text': 'Stephens', 'value': 'PERSON'}]"
36,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,Gonu caused strong gusty winds and heavy rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan 's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'PERSON'}, {'text': ""Pakistan 's Arabian Sea"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'text': 'Gonu', 'value': 'PERSON'}, {'text': ""Pakistan 's Arabian Sea"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]"
21,"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.","Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid breakdown, and photorespiration.","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'nitrate', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'nitrate', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]"
101,He also appeared in and Raj Kanwar's action hit ``Jeet``.,He also appeared in and Raj Kanwar's action success ``Jeet``.,"[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'text': 'and', 'value': 'PERSON'}, {'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]","[{'text': 'Raj Kanwar', 'value': 'PERSON'}, {'text': 'Jeet', 'value': 'ART'}]"
97,almost over 75 members of parliament join the alliance.,almost more than 75 members of parliament join the alliance.,[],[],[],[]
81,"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.","Construction was basic so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],[],[]
103,"Less commonly, cases of hypersexuality have been reported.","Less commonly, cases of excess sexuality have been reported.",[],[],[],[]
84,"Kadavu Province is one of fourteen provinces of Fiji, and forms part of the Eastern Division, which also includes the provinces of Lau, Lomaiviti and Rotuma.","Kadavu Province is one of fourteen provinces of Fiji, and is part of the Eastern Division, which also includes the provinces of Lau, Lomaiviti and Rotuma.","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]","[{'text': 'Kadavu Province', 'value': 'LOCATION'}, {'text': 'Fiji', 'value': 'LOCATION'}, {'text': 'Eastern', 'value': 'LOCATION'}, {'text': 'Lau', 'value': 'LOCATION'}, {'text': 'Lomaiviti', 'value': 'LOCATION'}, {'text': 'Rotuma', 'value': 'LOCATION'}]"
85,"Mike Moreton headed the team, joining TWR to run the XJ220 project.","Mike Moreton led the team, joining TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}]","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]"
99,"Midway through the season, they traded Stacey King to the Minnesota Timberwolves for Luc Longley.","Halfway through the season, they traded Stacey King to the Minnesota Timberwolves for Luc Longley.","[{'text': 'Stacey King', 'value': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'value': 'ORGANIZATION'}, {'text': 'Luc Longley', 'value': 'PERSON'}]","[{'text': 'Stacey King', 'value': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'value': 'ORGANIZATION'}, {'text': 'Luc Longley', 'value': 'PERSON'}]","[{'text': 'Stacey King', 'value': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'value': 'ORGANIZATION'}, {'text': 'Luc Longley', 'value': 'PERSON'}]","[{'text': 'Stacey King', 'value': 'PERSON'}, {'text': 'Minnesota Timberwolves', 'value': 'ORGANIZATION'}, {'text': 'Luc Longley', 'value': 'PERSON'}]"
92,"In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","In some cases, black community groups fought the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington , D.C', 'value': 'LOCATION'}]","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington , D.C', 'value': 'LOCATION'}]","[{'text': 'black community groups', 'value': 'ORGANIZATION'}, {'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington', 'value': 'LOCATION'}]","[{'text': 'black community groups', 'value': 'ORGANIZATION'}, {'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington , D.C', 'value': 'LOCATION'}]"
102,Liz Weir won the inaugural International Story Bridge Award of the National Storytelling Network in 2002.,Liz Weir won the first International Story Bridge Award of the National Storytelling Network in 2002.,"[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'EVENT'}]","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'EVENT'}]","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'ORGANIZATION'}]","[{'text': 'Liz Weir', 'value': 'PERSON'}, {'text': 'International Story Bridge Award', 'value': 'OTHER'}, {'text': 'National Storytelling Network', 'value': 'ORGANIZATION'}]"
90,The Papacy in central Italy maintained major cultural and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).,The Papacy in central Italy maintained major cultural and political influence during the Catholic Reformation started by the conclusion of the Tridentine council (resumed by the terms of the treaty).,"[{'text': 'Papacy', 'value': 'EVENT'}, {'text': 'Catholic Reformation', 'value': 'ORGANIZATION'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]","[{'text': 'Papacy', 'value': 'EVENT'}, {'text': 'Catholic Reformation', 'value': 'ORGANIZATION'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]","[{'text': 'Italy', 'value': 'LOCATION'}, {'text': 'Catholic Reformation', 'value': 'EVENT'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]","[{'text': 'Italy', 'value': 'LOCATION'}, {'text': 'Catholic Reformation', 'value': 'EVENT'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]"
73,The festival is dedicated to world television and digital content and its creation and development.,The festival is dedicated to world television and digital content and its creation and growth.,[],[],[],[]
62,"At a festival, Siddhi saves Vin from being shot at by Rudra.","At a festival, Siddhi saves Vin from being shot by Rudra.","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]"
63,"Her brother ran unsuccessfully for the United States House of Representatives from upstate New York, in 1992 and 1994.","Her brother ran without success for the United States House of Representatives from upstate New York, in 1992 and 1994.","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]","[{'text': 'United States House of Representatives', 'value': 'ORGANIZATION'}, {'text': 'New York', 'value': 'LOCATION'}]"
78,"The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","The album had remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]"
67,USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,USP42 has also been shown to remove p53 and may be required for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]"
70,It was produced by Richard D.Zanuck and David Brown.,It was made by Richard D.Zanuck and David Brown.,"[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]","[{'text': 'Richard D.Zanuck', 'value': 'PERSON'}, {'text': 'David Brown', 'value': 'PERSON'}]"
75,Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a thorough understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]","[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]","[{'text': 'Mediaite', 'value': 'ORGANIZATION'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]","[{'text': 'Mediaite', 'value': 'ORGANIZATION'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]"
69,Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a special aviation unit of Royal Malaysia Police.,Royal Malaysia Police Air Operations Force or ``Pasukan Gerakan Udara (PGU)'' is a unique aviation unit of Royal Malaysia Police.,"[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]","[{'text': 'Royal Malaysia Police Air Operations Force', 'value': 'ORGANIZATION'}, {'text': 'Pasukan Gerakan Udara', 'value': 'ORGANIZATION'}, {'text': 'PGU', 'value': 'ORGANIZATION'}, {'text': 'Royal Malaysia Police', 'value': 'ORGANIZATION'}]"
71,"The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","The situation began to clear after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]"
79,``Patrick Morris`` sent out her own mayday call at 6:51 am and sank 35 minutes later.,``Patrick Morris`` sent out her own distress call at 6:51 am and sank 35 minutes later.,"[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]","[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]","[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]","[{'text': 'Patrick Morris', 'value': 'PRODUCT'}]"
131,"For the 2019 Frieze Art Fair in London, Agostinelli staged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","For the 2019 Frieze Art Fair in London, Agostinelli arranged his fourth intervention by depositing a 1 tonne block of translucent ice pulled by a Tesla to the entrance of the fair on opening day.","[{'text': 'Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'ORGANIZATION'}]","[{'text': 'Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'ORGANIZATION'}]","[{'text': 'Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'PERSON'}]","[{'text': 'Frieze Art Fair', 'value': 'EVENT'}, {'text': 'London', 'value': 'LOCATION'}, {'text': 'Agostinelli', 'value': 'PERSON'}, {'text': 'Tesla', 'value': 'PERSON'}]"
140,"From 1927 to 1944, he was on the books of the All-Union Communist Party (Bolsheviks), later known as the Communist Party of the Soviet Union.","From 1927 to 1944, he was listed with the All-Union Communist Party (Bolsheviks), later known as the Communist Party of the Soviet Union.","[{'text': 'All-Union Communist Party', 'value': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'value': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'value': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party', 'value': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'value': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'value': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party', 'value': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'value': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'value': 'ORGANIZATION'}]","[{'text': 'All-Union Communist Party', 'value': 'ORGANIZATION'}, {'text': 'Bolsheviks', 'value': 'ORGANIZATION'}, {'text': 'Communist Party of the Soviet Union', 'value': 'ORGANIZATION'}]"
144,"The basis of the column is orientated northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","The basis of the column is oriented northwest/southeast, while its capital is aligned north/south, possibly so that the statue could look towards the nearby Church of the Holy Apostles.","[{'text': 'Church of the Holy Apostles', 'value': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'value': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'value': 'BUILDING'}]","[{'text': 'Church of the Holy Apostles', 'value': 'BUILDING'}]"
133,"Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has been featured in several games since 2011.","Sosa was not called to the World Cup 2010 team by then-manager Diego Maradona, but was reinstated by new coach Alejandro Sabella for the World Cup 2014 qualifiers, and has played in several games since 2011.","[{'text': 'Sosa', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}, {'text': 'Diego Maradona', 'value': 'PERSON'}, {'text': 'Alejandro Sabella', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}]","[{'text': 'Sosa', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}, {'text': 'Diego Maradona', 'value': 'PERSON'}, {'text': 'Alejandro Sabella', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}]","[{'text': 'Sosa', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}, {'text': 'Diego Maradona', 'value': 'PERSON'}, {'text': 'Alejandro Sabella', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}]","[{'text': 'Sosa', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}, {'text': 'Diego Maradona', 'value': 'PERSON'}, {'text': 'Alejandro Sabella', 'value': 'PERSON'}, {'text': 'World Cup', 'value': 'EVENT'}]"
130,Police investigations revealed the shotgun used to perform the murders was the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.,Police investigations revealed the shotgun used to perform the murders was the same weapon used earlier in a failed attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.,"[{'text': 'State Bank', 'value': 'BUILDING'}, {'text': 'Oak Park', 'value': 'LOCATION'}]","[{'text': 'State Bank', 'value': 'BUILDING'}, {'text': 'Oak Park', 'value': 'LOCATION'}]","[{'text': 'State Bank', 'value': 'BUILDING'}, {'text': 'Oak Park', 'value': 'LOCATION'}]","[{'text': 'State Bank', 'value': 'BUILDING'}, {'text': 'Oak Park', 'value': 'LOCATION'}]"
