,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred,type
10,"agent 0: It makes me think of the good old days when I was a kid when I listen to the music in my aunts car
agent 1: What does? Were you in a car ride with your aunt?
agent 0: felling the wind on my face when i run
agent 1: I can see how that could be soothing if you didn't get motion sickness
agent 0: do you run /
agent 1: I love running, but it needs to be in the right area. You?
agent 0: it's my enjoyment, my stress reliever.
agent 1: That is a great stress reliever. How far do you normally run?
agent 0: bout 4 miles easy, i like to run when its cool and windy
agent 1: Wow. I only make it about a mile, mile and a half. When I have time.
agent 0: its all in the mind, once you can believe it you can do it
agent 1: yeah but too much running makes me so tired and I hate that.
agent 0: I like to run when its very warm to get sweaty.","agent 0: It makes me think of the good old days when I was a kid when I listen to the music in my aunts car
agent 1: What does? Were you in a car ride with your aunt?
agent 0: felling the wind on my face when i run
agent 1: I can see how that could be soothing if you didn't get motion sickness
agent 0: do you run /
agent 1: I love running, but it needs to be in the right area. You?
agent 0: it's my enjoyment, my stress reliever.
agent 1: That is a great stress reliever. How far do you normally run?
agent 0: bout 4 miles easy, i like to run when its cool and windy
agent 1: Wow. I only make it about a mile, mile and a half. When I have time.
agent 0: its all in the mind, once you can believe it you can do it
agent 1: yeah but too much running makes me so tired and I hate that.
agent 0: Running is liked by me when it is very warm so that sweatiness can be achieved.",1,1,1,1,active_to_passive
11,"agent 0: Bowling is so cool, I wonder when it was invented
agent 1: Not sure when it was invented but I definitely play the sport. I love throwing the ball down the lane.
agent 0: Oh yes, it's great. How many forms of bowling is there?
agent 1: There are lots of forms. I love Ten-pin bowling.
agent 0: What are the other forms, if you don't mind my asking
agent 1: There is five and nine pin also. Those are more popular outside of the U.S.
agent 0: You know a lot. You must be really good.
agent 1: Nah I don't play it myself. Everything I know I learned from my father. It's hard to get him to talk about anything else!","agent 0: Bowling is so cool, I wonder when it was invented
agent 1: Not sure when it was invented but I definitely play the sport. I love throwing the ball down the lane.
agent 0: Oh yes, it's great. How many forms of bowling is there?
agent 1: There are lots of forms. I love Ten-pin bowling.
agent 0: What are the other forms, if you don't mind my asking
agent 1: There is five and nine pin also. Those are more popular outside of the U.S.
agent 0: You know a lot. You must be really good.
agent 1: No, it isn't played by me personally. Everything known by me has been learned from my father. Getting him to talk about anything else is difficult!",1,1,1,1,active_to_passive
12,"agent 0: My niece is super talented lately.
agent 1: What is her best talent?
agent 0: Art, she was accepted into a special program for high school.
agent 1: Does she draw or paint? How any students are in this program?","agent 0: My niece is super talented lately.
agent 1: What is her best talent?
agent 0: Art, she was accepted into a special program for high school.
agent 1: Is drawing or painting done by her? How many students are enrolled in this program?",0,0,0,0,active_to_passive
13,"agent 0: I lovve to read too, But I've never been in a book club. How do you like it?
agent 1: It book discussion club. A group of people meet and discuss a book and tell express their opinions
agent 0: Is it enjoyable?
agent 1: So far. The biggest issue is when other people don't read the book and you're just uh...well I guess there's nothing to discuss.
agent 0: Indeed. I enjoy going out to bars. Alcohol helps finding things to discuss.
agent 1: It does. And makes me braver. I usually look for that hot nerd type to chat up.
agent 0: Someone should start an alcohol club.
agent 1: Or bring it to our book clubs...the hard stuff...liven the conversations.
agent 0: What a great idea.
agent 1: Okay I'm going to bring a giant bottle of vodka to the next one. We're discussing Dostoevsky so it's perfect.
agent 0: What's your favorite Dostoevsky?
agent 1: Only read a couple so far. I loved Crime and Punishment.","agent 0: I lovve to read too, But I've never been in a book club. How do you like it?
agent 1: It book discussion club. A group of people meet and discuss a book and tell express their opinions
agent 0: Is it enjoyable?
agent 1: So far. The biggest issue is when other people don't read the book and you're just uh...well I guess there's nothing to discuss.
agent 0: Indeed. I enjoy going out to bars. Alcohol helps finding things to discuss.
agent 1: It does. And makes me braver. I usually look for that hot nerd type to chat up.
agent 0: Someone should start an alcohol club.
agent 1: Or bring it to our book clubs...the hard stuff...liven the conversations.
agent 0: What a great idea.
agent 1: Okay I'm going to bring a giant bottle of vodka to the next one. We're discussing Dostoevsky so it's perfect.
agent 0: What's your favorite Dostoevsky?
agent 1: Only a couple have been read by me so far. Crime and Punishment was loved.",0,0,0,0,active_to_passive
14,"agent 0: I just got done reading all the Harry Potter fantasy novels. They are so good!
agent 1: I must confess, I've never watched the movies or read the books. How are they?
agent 0: They are epic. They take you on a journey of a young wizard named Harry Potter. He attends a school that teaches witchcraft and wizardry.
agent 1: Sounds soo cool! How many books are in the series?
agent 0: There are around seven, and they are really popular among young adult audiences.
agent 1: Interesting. Who is your favorite character?
agent 0: My favorite character is Lord Voldemort. He's a dark character and reminds me of myself. Harry potter attempts to thwart his plans to become immortal.","agent 0: I just got done reading all the Harry Potter fantasy novels. They are so good!
agent 1: I must confess, I've never watched the movies or read the books. How are they?
agent 0: They are epic. They take you on a journey of a young wizard named Harry Potter. He attends a school that teaches witchcraft and wizardry.
agent 1: Sounds soo cool! How many books are in the series?
agent 0: There are around seven, and they are really popular among young adult audiences.
agent 1: Interesting. Who is your favorite character?
agent 0: My favorite character is Lord Voldemort. Being a dark character, he is reminiscent of myself. Attempts to thwart his plans to become immortal are made by Harry Potter.",0,0,0,0,active_to_passive
15,"agent 0: My mom met Elvis. She said he was very nice. He was a singer and actor back in the day.
agent 1: That sounds like an awesome experience. I wish I could have met the ""King of Rock and Roll.""
agent 0: Yeah I have listened to his music. Heartbreak Hotel was a number one hit in the US.
agent 1: That's actually one of my favorite songs by him. If I had to choose it would be that or Jailhouse Rock.
agent 0: That was a very popular song. He didn't write it though, but then again most artists don't.
agent 1: That's true, but it's so catchy. I think he also toured with Johnny Cash and Jerry Lee Lewis. Those are my brother's favorite musicians.
agent 0: Oh that's cool, that would have been fun to see. Elvis grew up in Memphis from the age of 13, have you been there?","agent 0: My mom met Elvis. She said he was very nice. He was a singer and actor back in the day.
agent 1: That sounds like an awesome experience. I wish I could have met the ""King of Rock and Roll.""
agent 0: Yeah I have listened to his music. Heartbreak Hotel was a number one hit in the US.
agent 1: That's actually one of my favorite songs by him. If I had to choose it would be that or Jailhouse Rock.
agent 0: That was a very popular song. He didn't write it though, but then again most artists don't.
agent 1: That's true, but it's so catchy. I think he also toured with Johnny Cash and Jerry Lee Lewis. Those are my brother's favorite musicians.
agent 0: Oh, that's cool, it would have been fun to witness. It was in Memphis that Elvis was raised from the age of 13, has it been visited by you?",0,0,0,0,active_to_passive
16,"agent 0: How much do you know about archery?
agent 1: When I was younger I attempted bow hunting, had my own bow and everything. Did lot of target practice.
agent 0: Do you know that the word has its roots from the latin word arcus?
agent 1: No I did not, what does arcus mean?
agent 0: It means archery in Latin. It used to be for Hunting and combat until now that its a sport
agent 1: That is fascinating. Have you ever tried archery?
agent 0: yes I have an I love it. It's a classy sport :)
agent 1: Yes it is. My youngest son tried it in cub scouts, he had problems but enjoyed trying.
agent 0: In today's world its a competitive sport, I think they even have it at the olympics","agent 0: How much do you know about archery?
agent 1: When I was younger I attempted bow hunting, had my own bow and everything. Did lot of target practice.
agent 0: Do you know that the word has its roots from the latin word arcus?
agent 1: No I did not, what does arcus mean?
agent 0: It means archery in Latin. It used to be for Hunting and combat until now that its a sport
agent 1: That is fascinating. Have you ever tried archery?
agent 0: yes I have an I love it. It's a classy sport :)
agent 1: Yes it is. My youngest son tried it in cub scouts, he had problems but enjoyed trying.
agent 0: In today's world, it is considered a competitive sport, and it is believed to be included in the Olympics.",0,0,0,0,active_to_passive
17,"agent 0: I love Elvis, what about you?
agent 1: He is rather decent, I know he was born along time ago. I think 1935
agent 0: What would you say were his greatest hits?
agent 1: I would say his greatest hit would be his last one, where he hit the ground when he died. I do know his career started back in 1954.
agent 0: When did he die?
agent 1: Elvis died young, sometime in the 1977s
agent 0: That's a shame. What were his typical fans like?
agent 1: His fans was anyone that loved heartbreak, he actually had a single about it.
agent 0: Interesting, what song was that?
agent 1: I don't remember the title.
agent 0: That's ok I don't really care for Elvis anyways.","agent 0: I love Elvis, what about you?
agent 1: He is rather decent, I know he was born along time ago. I think 1935
agent 0: What would you say were his greatest hits?
agent 1: I would say his greatest hit would be his last one, where he hit the ground when he died. I do know his career started back in 1954.
agent 0: When did he die?
agent 1: Elvis died young, sometime in the 1977s
agent 0: That's a shame. What were his typical fans like?
agent 1: His fans was anyone that loved heartbreak, he actually had a single about it.
agent 0: Interesting, what song was that?
agent 1: I don't remember the title.
agent 0: That's ok, Elvis isn't really cared for by me anyways.",1,1,1,1,active_to_passive
18,"agent 0: My son recently was jumping on the couch and broke it.
agent 1: Wow! Did you punish him or anything?
agent 0: I put him in time out to let him think about what he did.
agent 1: You are doing the right thing for him to learn discipline.
agent 0: Maybe it was all the sugar, but he couldn't stay still for the duration of his punishment.
agent 1: How did your son get so much sugar in his system?
agent 0: I think it must be from all the sugary drinks he got from the neighbor kid's house.
agent 1: Maybe you should ban him from having any sugary drinks as punishment. It might make him more healthy as well.
agent 0: That's a good idea, I will need to talk with the neighbor about this to ensure he sticks to it.
agent 1: How long have you known your neighbor for? I'm a bit worried that your son can just get sugary drinks from them.
agent 0: A little bit of time, but our kids get a long better than we do.
agent 1: How often do you kids visit your neighbor?","agent 0: My son recently was jumping on the couch and broke it.
agent 1: Wow! Did you punish him or anything?
agent 0: I put him in time out to let him think about what he did.
agent 1: You are doing the right thing for him to learn discipline.
agent 0: Maybe it was all the sugar, but he couldn't stay still for the duration of his punishment.
agent 1: How did your son get so much sugar in his system?
agent 0: I think it must be from all the sugary drinks he got from the neighbor kid's house.
agent 1: Maybe you should ban him from having any sugary drinks as punishment. It might make him more healthy as well.
agent 0: That's a good idea, I will need to talk with the neighbor about this to ensure he sticks to it.
agent 1: How long have you known your neighbor for? I'm a bit worried that your son can just get sugary drinks from them.
agent 0: A little bit of time, but our kids get a long better than we do.
agent 1: How often are your kids visited by your neighbor?",0,0,0,0,active_to_passive
19,"agent 0: My best friend is getting married, I'm so excited for her!
agent 1: When is she getting married?
agent 0: She'll be married next year in March.
agent 1: Great for them! I am hoping to be married some day.
agent 0: Sometimes I feel like I was married in a past life.
agent 1: Do you like spicy food?
agent 0: Yes. Sriracha goes on everything i eat. Do you like Sriracha or other spices?
agent 1: Yes I love Sirracha, especially Sirracha mayo.
agent 0: That's delicious. It goes well on poke bowls. Do you like sushi or sashimi
agent 1: I hope you don't like Sirracha, it's desgusting.
agent 0: No I don't like that at all.","agent 0: My best friend is getting married, I'm so excited for her!
agent 1: When is she getting married?
agent 0: She'll be married next year in March.
agent 1: Great for them! I am hoping to be married some day.
agent 0: Sometimes I feel like I was married in a past life.
agent 1: Do you like spicy food?
agent 0: Yes. Sriracha goes on everything i eat. Do you like Sriracha or other spices?
agent 1: Yes I love Sirracha, especially Sirracha mayo.
agent 0: That's delicious. It goes well on poke bowls. Do you like sushi or sashimi
agent 1: I hope you don't like Sirracha, it's desgusting.
agent 0: No, that is not liked by me at all.",1,1,1,1,active_to_passive
20,"agent 0: A man followed me as I was walking home last night. I walked really fast to avoid him catching up with me.
agent 1: That is really scary. Did he ever catch up with you?
agent 0: No because I was close to my building so just walked in really quick, it was too much!
agent 1: well I'm glad he didn't catch up to you. Who knows what would have happened
agent 0: I know right! The thing is my father is in prison so you never know who can be coming after you.
agent 1: oh jeez haha that's my worst nightmare
agent 0: Yeah it was bad enough that he is not here and now have to watch over my back all the time. Listening to creed helps out with that stress.
agent 1: creed is a great rock band
agent 0: Tell me about it. Listen to them all day.
agent 1: they are so much fun!! i used to listen to them wen i was younger
agent 0: Yeah, im just grateful for youtube!","agent 0: A man followed me as I was walking home last night. I walked really fast to avoid him catching up with me.
agent 1: That is really scary. Did he ever catch up with you?
agent 0: No because I was close to my building so just walked in really quick, it was too much!
agent 1: well I'm glad he didn't catch up to you. Who knows what would have happened
agent 0: I know right! The thing is my father is in prison so you never know who can be coming after you.
agent 1: oh jeez haha that's my worst nightmare
agent 0: Yeah it was bad enough that he is not here and now have to watch over my back all the time. Listening to creed helps out with that stress.
agent 1: creed is a great rock band
agent 0: Tell me about it. Listen to them all day.
agent 1: they are so much fun!! i used to listen to them wen i was younger
agent 0: Yeah, gratitude is justly felt by me for YouTube!",0,0,0,0,active_to_passive
21,"agent 0: hello, how are you doing today?
agent 1: i am good. you? my family goes to disney world yearly. you sing?
agent 0: i do. have you ever seen the movie frozen?
agent 1: yes! frozen songs are my fave. i'm in third grade. what grade you in?
agent 0: i am kind of a psychic. do you love mickey mouse?
agent 1: get out! i love mickey. my friend and i sing frozen songs during playground time.
agent 0: i know. like i said. psychic...
agent 1: great! okay tell me what i am thinking now? go!
agent 0: You are thinking you are glad you met a cool new friend like me.
agent 1: Wow. That's pretty close. I haven't met anyone as cool as you since I got in the fourth grade.","agent 0: hello, how are you doing today?
agent 1: i am good. you? my family goes to disney world yearly. you sing?
agent 0: i do. have you ever seen the movie frozen?
agent 1: yes! frozen songs are my fave. i'm in third grade. what grade you in?
agent 0: i am kind of a psychic. do you love mickey mouse?
agent 1: get out! i love mickey. my friend and i sing frozen songs during playground time.
agent 0: i know. like i said. psychic...
agent 1: great! okay tell me what i am thinking now? go!
agent 0: You are thinking you are glad you met a cool new friend like me.
agent 1: Wow. That's pretty close. Since I got in the fourth grade, no one as cool as you has been met by me.",1,1,1,1,active_to_passive
22,"agent 0: My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles.
agent 1: They are a great band i think welcome to the jungle is their best song
agent 0: I'm pretty unfamiliar with them, the only song of their's that i really know is Sweet Child o' Mine"", which was their only single to reach #1 on the Hot 100.
agent 1: That is a great song as well. who is their singer again?
agent 0: Their lead singer is Axl Rose, while their lead guitarist is Slash.
agent 1: slash is great! i love his solos
agent 0: Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.
agent 1: Those albums are all classic's, I remember the first time hearing all three.
agent 0: I am not too familiar with the guitarist slash, I wouldn't be able to tell the sound.","agent 0: My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles.
agent 1: They are a great band i think welcome to the jungle is their best song
agent 0: I'm pretty unfamiliar with them, the only song of their's that i really know is Sweet Child o' Mine"", which was their only single to reach #1 on the Hot 100.
agent 1: That is a great song as well. who is their singer again?
agent 0: Their lead singer is Axl Rose, while their lead guitarist is Slash.
agent 1: slash is great! i love his solos
agent 0: Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.
agent 1: Those albums are all classic's, I remember the first time hearing all three.
agent 0: Familiarity with the guitarist Slash is not something I possess, and the sound would not be identifiable by me.",1,1,1,1,active_to_passive
23,"agent 0: I was never a big fan, but I heard that Kurt Cobain died of an overdose in 1994. Were you ever a fan?
agent 1: I never knew of him when he was alive, but I have liked some of Nirvana's songs since high school
agent 0: Yeah, he formed that band in 1987 as part of the Seattle music scene which then became known as grunge
agent 1: I liked grunge a lot as a teen, I think it was the angst lol
agent 0: Apparently they had a few songs that were a success as they were labeled the flagship band of Generation X
agent 1: I see, that makes sense
agent 0: What's kinda funny is that Cobain didn't like it - thought his message and vision and been misinterpreted by the public. - go figure!","agent 0: I was never a big fan, but I heard that Kurt Cobain died of an overdose in 1994. Were you ever a fan?
agent 1: I never knew of him when he was alive, but I have liked some of Nirvana's songs since high school
agent 0: Yeah, he formed that band in 1987 as part of the Seattle music scene which then became known as grunge
agent 1: I liked grunge a lot as a teen, I think it was the angst lol
agent 0: Apparently they had a few songs that were a success as they were labeled the flagship band of Generation X
agent 1: I see, that makes sense
agent 0: What's kinda funny is that it wasn't liked by Cobain - he thought his message and vision had been misinterpreted by the public. - go figure!",0,0,0,0,active_to_passive
24,"agent 0: Hi! I'm such a big fan of Ireland it's my absolute favorite
agent 1: It's the third largest island in Europe
agent 0: That's really cool! Do you know the population in Ireland?
agent 1: in 2011 the population was 6.6 million
agent 0: Oh i was thinking the population will be rather so low as 5 million in 2011
agent 1: I don't know the population in ireland?","agent 0: Hi! I'm such a big fan of Ireland it's my absolute favorite
agent 1: It's the third largest island in Europe
agent 0: That's really cool! Do you know the population in Ireland?
agent 1: in 2011 the population was 6.6 million
agent 0: Oh i was thinking the population will be rather so low as 5 million in 2011
agent 1: The population in Ireland is not known to me?",1,1,1,1,active_to_passive
