,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred,type
10,"agent 0: hey, jefferson here, i love poetry.
agent 1: hey mike here my boyfriend and i are moving in together next week
agent 0: wow, does he like star wars?
agent 1: yeah i am interested in taking pictures, of yoda for sure
agent 0: wow. i try coffee as a hobby
agent 1: yeah i am fluent in english spanish and french
agent 0: wow, all i did was play football in college.
agent 1: cool, i taught a few players being an elementary school teacher
agent 0: That is very cool, I bet that was awesome seeing them be successful?!
agent 1: Yes I love teaching but hate when someone forces me to take pictures. I absolutely hate it!","agent 0: hey, jefferson here, i love poetry.
agent 1: hey mike here my boyfriend and i are moving in together next week
agent 0: wow, does he like star wars?
agent 1: yeah i am interested in taking pictures, of yoda for sure
agent 0: wow. i try coffee as a hobby
agent 1: yeah i am fluent in english spanish and french
agent 0: wow, all i did was play football in college.
agent 1: cool, i taught a few players being an elementary school teacher
agent 0: That is very cool, I bet that was awesome seeing them be successful?!
agent 1: Yes I love teaching but hate when someone forces me to take and edit pictures. I absolutely hate it!",1,1,1,1,coordinating_conjunction
11,"agent 0: I feel like they all just give the same answers to get money.
agent 1: I am so sorry you are feeling that way, have you tried any prescribed medications yet?
agent 0: No, I do not like to take any medications.
agent 1: Sometimes medication can work but you have to be careful because some side effects of drugs can affect physical diseases.
agent 0: Yes, I have heard of that and it bothers me.
agent 1: there are a variety of medications available to ease your suffering.
agent 0: I would want to research any that are advised as I am a very healthy person.
agent 1: I really understand your concern.
agent 0: Do you agree that exercise can help when having problems?","agent 0: I feel like they all just give the same answers to get money.
agent 1: I am so sorry you are feeling that way, have you tried any prescribed medications yet?
agent 0: No, I do not like to take any medications.
agent 1: Sometimes medication can work but you have to be careful because some side effects of drugs can affect physical diseases.
agent 0: Yes, I have heard of that and it bothers me.
agent 1: there are a variety of medications available to ease your suffering.
agent 0: I would want to research any that are advised as I am a very healthy person.
agent 1: I really understand your concern.
agent 0: Do you agree that exercise and diet can help when having problems?",0,0,0,0,coordinating_conjunction
12,"agent 0: My little brother has a broken heart and I dont know how to help him
agent 1: Thats tough. Broken heart is a metaphor for a broken heart. Is that what happened to him?
agent 0: He lost his girlfriend to cancer
agent 1: Emotional pain from a broken heart can cause ""broken heart syndrome"" if it gets sever enough. Hes going to need a lot of support.
agent 0: Yeah we are all in town to help him right now
agent 1: They say the emotional pain associated with a broken heart is part of a survival instinct.
agent 0: Do you know anything else about it
agent 1: No, I think he is just being a baby.","agent 0: My little brother has a broken heart and I dont know how to help him
agent 1: Thats tough. Broken heart is a metaphor for a broken heart. Is that what happened to him?
agent 0: He lost his girlfriend to cancer
agent 1: Emotional pain from a broken heart can cause ""broken heart syndrome"" if it gets sever enough. Hes going to need a lot of support.
agent 0: Yeah we are all in town to help him right now
agent 1: They say the emotional pain associated with a broken heart is part of a survival instinct.
agent 0: Do you know anything else about it
agent 1: No, I think he is just being a baby and overreacting.",1,1,1,1,coordinating_conjunction
13,"agent 0: hey there i live on a farm.
agent 1: i am a piano teacher on the side
agent 0: great what do you do regularly? i run a tractor on our farm with my dad.
agent 1: i explore new parts of the city i am in
agent 0: i own arabian horses that i ride in the cities christmas parade.
agent 1: those are beautiful horses. my father plays violin professionally.
agent 0: that's way cool. rock music keeps me company on the tractor.
agent 1: i play quite a lot of instruments
agent 0: what ones do you play?
agent 1: piano, guitar, drums, flute, chello
agent 0: wow, you are very talented.
agent 1: yeah well music has been my passion in life","agent 0: hey there i live on a farm.
agent 1: i am a piano teacher on the side
agent 0: great what do you do regularly? i run a tractor on our farm with my dad.
agent 1: i explore new parts of the city i am in
agent 0: i own arabian horses that i ride in the cities christmas parade.
agent 1: those are beautiful horses. my father plays violin professionally.
agent 0: that's way cool. rock music keeps me company on the tractor.
agent 1: i play quite a lot of instruments
agent 0: what ones do you play?
agent 1: piano, guitar, drums, flute, chello
agent 0: wow, you are very talented.
agent 1: yeah well music has been my passion and my life",0,0,0,0,coordinating_conjunction
14,"agent 0: I got free pizza today!
agent 1: That's awesome! What pizza did ya get?
agent 0: It pepperoni my favorite! Whats your favorite?
agent 1: My favorite is meat lover's Chicago style!
agent 0: Yea meat lover's pizza is good as well but its a bit to heavy for me. How many slices can you usually eat?","agent 0: I got free pizza today!
agent 1: That's awesome! What pizza did ya get?
agent 0: It pepperoni my favorite! Whats your favorite?
agent 1: My favorite is meat lover's Chicago style!
agent 0: Yea meat lover's pizza is good and filling, but it's a bit too heavy for me. How many slices can you usually eat?",0,0,0,0,coordinating_conjunction
15,"agent 0: My mom met Elvis. She said he was very nice. He was a singer and actor back in the day.
agent 1: That sounds like an awesome experience. I wish I could have met the ""King of Rock and Roll.""
agent 0: Yeah I have listened to his music. Heartbreak Hotel was a number one hit in the US.
agent 1: That's actually one of my favorite songs by him. If I had to choose it would be that or Jailhouse Rock.
agent 0: That was a very popular song. He didn't write it though, but then again most artists don't.
agent 1: That's true, but it's so catchy. I think he also toured with Johnny Cash and Jerry Lee Lewis. Those are my brother's favorite musicians.
agent 0: Oh that's cool, that would have been fun to see. Elvis grew up in Memphis from the age of 13, have you been there?","agent 0: My mom met Elvis. She said he was very nice. He was a singer and actor back in the day.
agent 1: That sounds like an awesome experience. I wish I could have met the ""King of Rock and Roll.""
agent 0: Yeah I have listened to his music. Heartbreak Hotel was a number one hit in the US.
agent 1: That's actually one of my favorite songs by him. If I had to choose it would be that or Jailhouse Rock.
agent 0: That was a very popular song. He didn't write it though, but then again most artists don't.
agent 1: That's true, but it's so catchy. I think he also toured with Johnny Cash and Jerry Lee Lewis. Those are my brother's favorite musicians.
agent 0: Oh that's cool, that would have been fun to see and hear. Elvis grew up in Memphis from the age of 13, have you been there?",0,0,0,0,coordinating_conjunction
16,"agent 0: Do you like Elvis Presley? I like the old movies he was in.
agent 1: yes, Elvis Aron Presley, the American singer, actor and musician is a favorite of mine.
agent 0: He was born in Tupel, Miss, where I am from, but he moved to Memphis, Tenn. when he was thirteen.
agent 1: Cool. He was referred to as the ""king of Rock"", or just ""The King"" when he was alive.
agent 0: Extremely popular musician. He was born in 1935, so he would be 83 now if he was still alive
agent 1: Wow he would be an old man. he began recording at Sun records with producer Sam Phillips in 1954. That seems like a long time ago now.
agent 0: Elvis had some of the greatest hits of our time.
agent 1: I really dislike all of Elvis Presley's music. It hurts my ears.","agent 0: Do you like Elvis Presley? I like the old movies he was in.
agent 1: yes, Elvis Aron Presley, the American singer, actor and musician is a favorite of mine.
agent 0: He was born in Tupel, Miss, where I am from, but he moved to Memphis, Tenn. when he was thirteen.
agent 1: Cool. He was referred to as the ""king of Rock"", or just ""The King"" when he was alive.
agent 0: Extremely popular musician. He was born in 1935, so he would be 83 now if he was still alive
agent 1: Wow he would be an old man. he began recording at Sun records with producer Sam Phillips in 1954. That seems like a long time ago now.
agent 0: Elvis had some of the greatest hits of our time.
agent 1: I really dislike and can't stand any of Elvis Presley's music. It hurts my ears.",1,1,1,1,coordinating_conjunction
17,"agent 0: Moved to a new city with a lower cost of living. I kind of feel isolated here
agent 1: ohhh, I feel you. I also moved to a new town, last week.
agent 0: It's not a tiny city but its pretty small compared.
agent 1: I live in a small town also. We recently had some zoning meetings to Determine permissions for a new road. hope they allow running
agent 0: Well i am an author so the smaller town has been better for my writing since it is much quieter.
agent 1: That's great. What do you write about? fiction or non-fiction?
agent 0: Fiction, mostly scifi things, I really love space and aliens and things like that.
agent 1: i like science fiction also. i hope you do well with your writing. whats your latest piece?
agent 0: I am working on a set of space opera novels.","agent 0: Moved to a new city with a lower cost of living. I kind of feel isolated here
agent 1: ohhh, I feel you. I also moved to a new town, last week.
agent 0: It's not a tiny city but its pretty small compared.
agent 1: I live in a small town also. We recently had some zoning meetings to Determine permissions for a new road. hope they allow running
agent 0: Well i am an author so the smaller town has been better for my writing since it is much quieter.
agent 1: That's great. What do you write about? fiction or non-fiction?
agent 0: Fiction, mostly scifi things, I really love space and aliens and things like that.
agent 1: i like science fiction also. i hope you do well with your writing. whats your latest piece?
agent 0: I am working on a set of space opera novels and short stories.",0,0,0,0,coordinating_conjunction
18,"agent 0: I'm interested in account. What's it about?
agent 1: YOu must love numbers! yuck,not me... accounting is a way to measure and process financial information
agent 0: When did it start?
agent 1: Account has been around form any years,formally it began in 1494 by Italian mathematician Pacioli
agent 0: Is it popular as a career?
agent 1: I am not sure,however, accounting has lots of fields such as, auditing aind,and cost accounting,what type interests you?
agent 0: What about computer science?
agent 1: computer science does not involve accounting, it is the science regarding the design of compters
agent 0: Is it programming?","agent 0: I'm interested in account. What's it about?
agent 1: YOu must love numbers! yuck,not me... accounting is a way to measure and process financial information
agent 0: When did it start?
agent 1: Account has been around form any years,formally it began in 1494 by Italian mathematician Pacioli
agent 0: Is it popular as a career?
agent 1: I am not sure,however, accounting has lots of fields such as, auditing aind,and cost accounting,what type interests you?
agent 0: What about computer science?
agent 1: computer science does not involve accounting, it is the science regarding the design of compters
agent 0: Is it programming or computer engineering?",0,0,0,0,coordinating_conjunction
19,"agent 0: I was supposed to go for brunch with my friend Maria the other day. At least that was the plan.
agent 1: Why didn't you go?
agent 0: Well, we had initially agreed to meet at 11. Wouldn't you know it, she didn't end up returning my text until 3PM!","agent 0: I was supposed to go for brunch with my friend Maria the other day. At least that was the plan.
agent 1: Why didn't you go?
agent 0: Well, we had initially agreed to meet at 11. Wouldn't you know it, she didn't end up returning or acknowledging my text until 3PM!",0,0,0,0,coordinating_conjunction
20,"agent 0: I forgot to pick up a bag of chips for my son from the grocery store.
agent 1: Did you go back?
agent 0: No, I didn't. We live in a rural area and the grocery store is 20 minutes away. Lucky for him, I forgot some other stuff for tomorrow's dinner [mom brain!] and I told him that we could ride together tomorrow back to the store.
agent 1: Maybe you should let him get a couple of things to make up for it.
agent 0: Multiple bags of chips, to be sure! *chuckle*
agent 1: Or you can get a variety pack!","agent 0: I forgot to pick up a bag of chips for my son from the grocery store.
agent 1: Did you go back?
agent 0: No, I didn't. We live in a rural area and the grocery store is 20 minutes away. Lucky for him, I forgot some other stuff for tomorrow's dinner [mom brain!] and I told him that we could ride together tomorrow back to the store.
agent 1: Maybe you should let him get a couple of things to make up for it.
agent 0: Multiple bags of chips, to be sure! *chuckle*
agent 1: Or you can get a variety pack and some dip!",0,0,0,0,coordinating_conjunction
21,"agent 0: my dad grew up in a town with less than 100 population.
agent 1: i think there may be seventy here. maybe a few more.
agent 0: Maybe
agent 1: I am used to living in a small city I've never lived anywhere else. How many people are in your town?
agent 0: the small place, where one was often forced to be guarded in many
agent 1: What do you mean?
agent 0: Towns of more than 50,000 people
agent 1: What about them?
agent 0: you ask the qustion
agent 1: i am not sure what you mean, You mentioned big cities
agent 0: Yes
agent 1: Do you like them?
agent 0: I like small cities.
agent 1: I have only lived in larger cities before.","agent 0: my dad grew up in a town with less than 100 population.
agent 1: i think there may be seventy here. maybe a few more.
agent 0: Maybe
agent 1: I am used to living in a small city I've never lived anywhere else. How many people are in your town?
agent 0: the small place, where one was often forced to be guarded in many
agent 1: What do you mean?
agent 0: Towns of more than 50,000 people
agent 1: What about them?
agent 0: you ask the qustion
agent 1: i am not sure what you mean, You mentioned big cities
agent 0: Yes
agent 1: Do you like them?
agent 0: I like small cities.
agent 1: I have only lived in larger cities and towns before.",1,1,1,1,coordinating_conjunction
22,"agent 0: i am afraid to go to yellowstone, i love hershey.
agent 1: wow! ups has sent packages to yellowstone. you like sweet tarts?
agent 0: I Love sweet tarts
agent 1: Me too! They are so good!
agent 0: Yes they are! Do you love to hike?
agent 1: Not really but I love driving in the mountains.","agent 0: i am afraid to go to yellowstone, i love hershey.
agent 1: wow! ups has sent packages to yellowstone. you like sweet tarts?
agent 0: I Love sweet tarts
agent 1: Me too! They are so good!
agent 0: Yes they are! Do you love to hike?
agent 1: Not really but I love driving and exploring in the mountains.",0,0,0,0,coordinating_conjunction
23,"agent 0: I was never a big fan, but I heard that Kurt Cobain died of an overdose in 1994. Were you ever a fan?
agent 1: I never knew of him when he was alive, but I have liked some of Nirvana's songs since high school
agent 0: Yeah, he formed that band in 1987 as part of the Seattle music scene which then became known as grunge
agent 1: I liked grunge a lot as a teen, I think it was the angst lol
agent 0: Apparently they had a few songs that were a success as they were labeled the flagship band of Generation X
agent 1: I see, that makes sense
agent 0: What's kinda funny is that Cobain didn't like it - thought his message and vision and been misinterpreted by the public. - go figure!","agent 0: I was never a big fan, but I heard that Kurt Cobain died of an overdose in 1994. Were you ever a fan?
agent 1: I never knew of him when he was alive, but I have liked some of Nirvana's songs since high school
agent 0: Yeah, he formed that band in 1987 as part of the Seattle music scene which then became known as grunge
agent 1: I liked grunge a lot as a teen, I think it was the angst lol
agent 0: Apparently they had a few songs that were a success as they were labeled the flagship band of Generation X
agent 1: I see, that makes sense
agent 0: What's kinda funny is that Cobain didn't like it - thought his message and vision had been misinterpreted and oversimplified by the public. - go figure!",0,0,0,0,coordinating_conjunction
24,"agent 0: I didn't realize it was that large. Have you seen The Wolf of Wallstreet?
agent 1: Yeah I have, it was really good. It was set near Broadway and the South Street.
agent 0: I agree, it's a great movie. Leonardo DiCaprio is a great actor and handsome too, lol.
agent 1: He is a very great actor. I also like him in Gangs of New York.
agent 0: Oh, I've never seen that, but I have heard of it! I'll have to watch it. I don't watch a lot of movies, but I want to watch more.
agent 1: You should watch it. It's a great movie. What do you like to do?
agent 0: Well, I work a lot, but when I get home I like to spend time with my dog and take walks.
agent 1: That sounds like a good way to have fun and get some exercise! I also have two dogs. What kind of dog do you have?
agent 0: She's a poodle! They're a very smart breed. What about you?","agent 0: I didn't realize it was that large. Have you seen The Wolf of Wallstreet?
agent 1: Yeah I have, it was really good. It was set near Broadway and the South Street.
agent 0: I agree, it's a great movie. Leonardo DiCaprio is a great actor and handsome too, lol.
agent 1: He is a very great actor. I also like him in Gangs of New York.
agent 0: Oh, I've never seen that, but I have heard of it! I'll have to watch it. I don't watch a lot of movies, but I want to watch more.
agent 1: You should watch it. It's a great movie. What do you like to do?
agent 0: Well, I work a lot, but when I get home I like to spend time with my dog and take walks.
agent 1: That sounds like a good way to have fun and get some exercise! I also have two dogs. What kind of dog do you have?
agent 0: She's a poodle! They're very smart and loyal breed. What about you?",0,0,0,0,coordinating_conjunction
25,"agent 0: i just purchased my first house, i'm so excited!
agent 1: am happy for you and also have the same plans next year
agent 0: a lot of things are happening in my life, going to have twins in two months!
agent 1: wow my girl friend is still sticky about having a baby
agent 0: i already got one little girl and the twins on their way, do you have any kids?
agent 1: not as yet i first had a tight work schedule not allowing to have one
agent 0: your fridge should be full if she gets pregnant, she will eat everything like me.
agent 1: i love women who eat to their fill
agent 0: do you have any hobbies?
agent 1: my hobbies are watching movies and listening to music","agent 0: i just purchased my first house, i'm so excited!
agent 1: am happy for you and also have the same plans next year
agent 0: a lot of things are happening in my life, going to have twins in two months!
agent 1: wow my girl friend is still sticky about having a baby
agent 0: i already got one little girl and the twins on their way, do you have any kids?
agent 1: not as yet i first had a tight work schedule not allowing to have one
agent 0: your fridge should be full if she gets pregnant, she will eat everything like me.
agent 1: i love women who eat to their fill
agent 0: do you have any hobbies?
agent 1: my hobbies are watching movies and listening to music and playing video games",0,0,0,0,coordinating_conjunction
26,"agent 0: When my wife and I had to move for her to go to school, we had a lot of trouble finding a place to live until my parents were nice enough to cosign on a loan.
agent 1: You must be so thankful!
agent 0: We are. They've helped a lot during my life, but this might have been the biggest one.","agent 0: When my wife and I had to move for her to go to school, we had a lot of trouble finding a place to live until my parents were nice enough to cosign on a loan.
agent 1: You must be so thankful!
agent 0: We are. They've helped and supported a lot during my life, but this might have been the biggest one.",0,0,0,0,coordinating_conjunction
27,"agent 0: Im more of a fan of classical piano music
agent 1: The french composer Faure was a great piano composer
agent 0: He was!
agent 1: Yes, he was. He was a Polish composer and virtuoso pianist.
agent 0: Oh wow, I did not even know that. What else do you think about him?
agent 1: He was a rather bad piano player in my full opinion.","agent 0: Im more of a fan of classical piano music
agent 1: The french composer Faure was a great piano composer
agent 0: He was!
agent 1: Yes, he was. He was a Polish composer and virtuoso pianist.
agent 0: Oh wow, I did not even know that. What else do you think about him?
agent 1: He was a rather bad piano player and composer in my full opinion.",1,1,1,1,coordinating_conjunction
28,"agent 0: i love his movies, but not so much his books.
agent 1: i feel you. i'm bilingual... english and spanish. what about you?
agent 0: I only speak english
agent 1: what kind of music do you like? I listen to a lot of blues...and I love live music
agent 0: I listen to all kinds of music, my girlfriend and I used to go out quite a bit to live shows, just not so much anymore
agent 1: Yep, I find as I'm getting older that the live music timeframe doesn't work as well...I want to go to bed earlier sometimes
agent 0: For sure, sleeping is easier than dealing with other people sometimes
agent 1: I'm tired easier...and it's harder for me to sleep in. boo hoo. not like when I could easily sleep til 10!
agent 0: That's definitely a hard part of getting older!","agent 0: i love his movies, but not so much his books.
agent 1: i feel you. i'm bilingual... english and spanish. what about you?
agent 0: I only speak english
agent 1: what kind of music do you like? I listen to a lot of blues...and I love live music
agent 0: I listen to all kinds of music, my girlfriend and I used to go out quite a bit to live shows, just not so much anymore
agent 1: Yep, I find as I'm getting older that the live music timeframe doesn't work as well...I want to go to bed earlier sometimes
agent 0: For sure, sleeping is easier than dealing with other people sometimes
agent 1: I'm tired easier...and it's harder for me to sleep in. boo hoo. not like when I could easily sleep til 10!
agent 0: That's definitely a hard and frustrating part of getting older!",0,0,0,0,coordinating_conjunction
