,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred
10,"agent 0: Do you have any children?
agent 1: I do not yet
agent 0: I have two children
agent 1: oh wow! Do you want anymore, my mom wanted a ton but she's also an osteopath
agent 0: I'm not sure, with childcare expenses these days it unfortunately becomes a business decision as well
agent 1: I completely agree, thats why I've watied so long. They said that a cost of one kid NOT including college is close to 200,000
agent 0: It is expensive for sure, but the quality of life you obtain through seeing the world through the eyes of children again is priceless. It keeps you young!
agent 1: But its the unconditional love. Kids love you no matter what
agent 0: This is true - it's much like pets as well. And, the ability to shape their minds and lives is a huge responsibility.
agent 1: Do you have any pets? I have two dogs.
agent 0: I have a dog and a cat - my kids like playing with them as well, and while they do it gives me a chance to relax and read
agent 1: Oh wow, and they get along good? I have always wanted a cat but scared about already having dogs.
agent 0: They do. My cat acts like a dog. And my kids chase them around the yard to burn out energy.
agent 1: My one cat is not like that. He is very lazy and obsessed with food.","agent 0: Do you have any children?
agent 1: I do not yet
agent 0: I have two children
agent 1: oh wow! Do you want anymore, my mom wanted a ton but she's also an osteopath
agent 0: I'm not sure, with childcare expenses these days it unfortunately becomes a business decision as well
agent 1: I completely agree, thats why I've watied so long. They said that a cost of one kid NOT including college is close to 200,000
agent 0: It is expensive for sure, but the quality of life you obtain through seeing the world through the eyes of children again is priceless. It keeps you young!
agent 1: But its the unconditional love. Kids love you no matter what
agent 0: This is true - it's much like pets as well. And, the ability to shape their minds and lives is a huge responsibility.
agent 1: Do you have any pets? I have two dogs.
agent 0: I have a dog and a cat - my kids like playing with them as well, and while they do it gives me a chance to relax and read
agent 1: Oh wow, and they get along good? I have always wanted a cat but scared about already having dogs.
agent 0: They do. My cat acts like a dog. And my kids chase them around the yard to burn out energy.
agent 1: My one cat is not like that. He is very indolent and obsessed with food.",1,1,1,1
11,"agent 0: I hate popcorn, cause it come from corn kernels.
agent 1: really? i love to snack on popcorn
agent 0: I do not like that it contains the seeds hard, starchy endosperm.
agent 1: i guess if you going to cut out starches it would make sense not to eat popcorn
agent 0: I also do not like the fact that a popcorn puff is 20 to 50 times the size of the original kernel.
agent 1: that is the fun of popcorn, when they puff out and pop
agent 0: I really do not like popcorn, I do not like any of the six major types of corn either.","agent 0: I hate popcorn, cause it come from corn kernels.
agent 1: really? i love to snack on popcorn
agent 0: I do not like that it contains the seeds hard, starchy endosperm.
agent 1: i guess if you going to cut out starches it would make sense not to eat popcorn
agent 0: I also do not like the fact that a popcorn puff is 20 to 50 times the size of the original kernel.
agent 1: that is the fun of popcorn, when they puff out and pop
agent 0: I really do not fancy popcorn, I do not like any of the six major types of corn either.",0,0,0,0
12,"agent 0: what do you do for fun? i love long weekend hikes myself
agent 1: i go hunt for the best lobster.
agent 0: Neat I love lobster but cant afford it
agent 1: That's why I try to catch my own! What do you do in your free time?
agent 0: In my free time I do a lot of reading
agent 1: Nice! Reading is so relaxing.
agent 0: yes. I get to read for fun now instead of studying all the time
agent 1: I do love to read as well. What did you study?
agent 0: Public Relations
agent 1: Thats cool. I went to school for computer science.
agent 0: Did you join any clubs while you were there?
agent 1: No, I had to focus on my degree. Did you join any clubs?
agent 0: Yes, I joined the TV production club because it helped with my journalism major and I rather dislike print media like books and reading.","agent 0: what do you do for fun? i love long weekend hikes myself
agent 1: i go hunt for the best lobster.
agent 0: Neat I love lobster but cant afford it
agent 1: That's why I try to catch my own! What do you do in your free time?
agent 0: In my free time I do a lot of reading
agent 1: Nice! Reading is so relaxing.
agent 0: yes. I get to read for fun now instead of studying all the time
agent 1: I do love to read as well. What did you study?
agent 0: Public Relations
agent 1: Thats cool. I went to school for computer science.
agent 0: Did you join any clubs while you were there?
agent 1: No, I had to focus on my degree. Did you join any clubs?
agent 0: Yes, I joined the TV production club because it assisted with my journalism major and I rather dislike print media like books and reading.",1,1,1,1
13,"agent 0: hello! do you have to work today? i do not. the usps is closed.
agent 1: hi. how are you? i do since i work for myself walking dogs
agent 0: i'm doing well. barnaby, my shepherd, and i came back from a long walk.
agent 1: oh you have a dog too. i've three.
agent 0: only one. i work a lot. and, we have scorpions. we are both afraid of them.
agent 1: wow that is scary. what do you like to do for fun?
agent 0: i like to attend nascar races, my daddy was a driver.
agent 1: that is cool. my dad was a door to door salesman.
agent 0: my mom sold avon. they had the pretties grey eye shadow.
agent 1: i'm not into makeup much
agent 0: i like eye shadow and mascara. i wear a dull uniform, i have to look pretty somehow.
agent 1: i understand. at least you have government benefits
agent 0: i do. stressful job though.","agent 0: hello! do you have to work today? i do not. the usps is closed.
agent 1: hi. how are you? i do since i work for myself walking dogs
agent 0: i'm doing well. barnaby, my shepherd, and i came back from a long walk.
agent 1: oh you have a dog too. i've three.
agent 0: only one. i work a lot. and, we have scorpions. we are both afraid of them.
agent 1: wow that is scary. what do you like to do for fun?
agent 0: i like to attend nascar races, my daddy was a driver.
agent 1: that is cool. my dad was a door to door salesman.
agent 0: my mom sold avon. they had the pretties grey eye shadow.
agent 1: i'm not into makeup much
agent 0: i like eye shadow and mascara. i wear a dull uniform, i have to look pretty somehow.
agent 1: i understand. at least you have government benefits
agent 0: i do. arduous job though.",0,0,0,0
14,"agent 0: So yesterday I went bowling and the ball got stuck on my hand... I went with it.
agent 1: Yikes. Did you get injured?
agent 0: No, but I was shocked at how a small 12 pound ball can carry you down the lane due to the momentum. It was quite funny.","agent 0: So yesterday I went bowling and the ball got stuck on my hand... I went with it.
agent 1: Yikes. Did you get injured?
agent 0: No, but I was astounded at how a small 12 pound ball can carry you down the lane due to the momentum. It was quite funny.",0,0,0,0
15,"agent 0: yes in argentina, its very hot here today, how about there?
agent 1: its pretty humid.
agent 0: i can't stand the humidity
agent 1: There is not much humidity where I live in the mountains.
agent 0: I love the mountains
agent 1: Me too! I want a truck one day to be able to get around easier.
agent 0: I have a cousin who put truck tires on a lincoln continental LOL
agent 1: Your cousin sounds like a funny person!
agent 0: When I said something about it they kind of took offense. Where I am from we have only man made hills. My cousin is in WV
agent 1: Where did he get the truck tires?
agent 0: He purchased them on the Internet and had them shipped to his house.
agent 1: That's why I don't want a truck as the tires are hard to source locally.","agent 0: yes in argentina, its very hot here today, how about there?
agent 1: its pretty humid.
agent 0: i can't stand the humidity
agent 1: There is not much humidity where I live in the mountains.
agent 0: I love the mountains
agent 1: Me too! I want a truck one day to be able to get around easier.
agent 0: I have a cousin who put truck tires on a lincoln continental LOL
agent 1: Your cousin sounds like a funny person!
agent 0: When I said something about it they kind of took offense. Where I am from we have only man made hills. My cousin is in WV
agent 1: Where did he get the truck tires?
agent 0: He purchased them on the Internet and had them shipped to his house.
agent 1: That's why I don't want a truck as the tyres are hard to source locally.",1,1,1,1
16,"agent 0: Do you like Harry Potter? I have to admit I have not read any books or seen any of the movies.
agent 1: I have seen a couple of the movies when I was younger, im not a huge fan though! Everyone seems to love the series, i know it was produced by J.K Rowling.
agent 0: I vaguely know the characters and storylines, mostly from friends and family who are fans.
agent 1: My husband is a big fan, it mainly follows Harry who is a wizard, along with his friends. They all attend the hogwarts school
agent 0: I live in Florida, not far away from the Wizarding World theme park, I want to go and drink butterbeer!
agent 1: That sounds amazing! Im also from Fl. But Orlando is a couple hour drive for me, I do enjoy going there. Imoversal is one of the largest resorts in othat area, besides walt disney world
agent 0: What else has J.K. Rowling done outside of the Harry Potter series?
agent 1: J.K Rowling is a screenwriter and producer. I cant find much information about other work other then harry potter.
agent 0: I guess she doesn't want to go away from what made her rich! I wonder how much those movies and books have made.
agent 1: I'm sure a lot! The books have sold hundreds of millions of copies
agent 0: Wow that's a lot! I've read and enjoyed several of the books.","agent 0: Do you like Harry Potter? I have to admit I have not read any books or seen any of the movies.
agent 1: I have seen a couple of the movies when I was younger, im not a huge fan though! Everyone seems to love the series, i know it was produced by J.K Rowling.
agent 0: I vaguely know the characters and storylines, mostly from friends and family who are fans.
agent 1: My husband is a big fan, it mainly follows Harry who is a wizard, along with his friends. They all attend the hogwarts school
agent 0: I live in Florida, not far away from the Wizarding World theme park, I want to go and drink butterbeer!
agent 1: That sounds amazing! Im also from Fl. But Orlando is a couple hour drive for me, I do enjoy going there. Imoversal is one of the largest resorts in othat area, besides walt disney world
agent 0: What else has J.K. Rowling done outside of the Harry Potter series?
agent 1: J.K Rowling is a screenwriter and producer. I cant find much information about other work other then harry potter.
agent 0: I guess she doesn't want to go away from what made her rich! I wonder how much those movies and books have made.
agent 1: I'm sure a lot! The books have sold hundreds of millions of copies
agent 0: Wow that's a vast number! I've read and enjoyed several of the tomes.",1,1,1,1
17,"agent 0: Do you hold any share on the stock exchange?
agent 1: I don't currently but I have been interested in partaking. Do you own any shares?
agent 0: I have some investments in mutual funds, but not in individual shares.
agent 1: Do you find that you get a pretty good return?
agent 0: It depends on various factors, but I find that the holding period is most important. You have to be able to stick it out through economic swings.
agent 1: Do you find it discouraging when the market drops or do you feel confident that you will be okay?
agent 0: Unless you're talking about an enormous and sustained downturn, most of the time if you wait long enough you will recover, so I tend to be optimistic that will occur. The market is volatile by nature, you have to be patient.
agent 1: So would you recommend that people invest if they have a little bit of expendable income?
agent 0: Absolutely! Many funds now allow small investments, and so long as you don't try the high risk funds, making a little profit will usually encourage you to invest more.","agent 0: Do you hold any share on the stock exchange?
agent 1: I don't currently but I have been interested in partaking. Do you own any shares?
agent 0: I have some investments in mutual funds, but not in individual shares.
agent 1: Do you find that you get a pretty good return?
agent 0: It depends on various factors, but I find that the holding period is most important. You have to be able to stick it out through economic swings.
agent 1: Do you find it discouraging when the market drops or do you feel confident that you will be okay?
agent 0: Unless you're talking about an enormous and sustained downturn, most of the time if you wait long enough you will recover, so I tend to be optimistic that will occur. The market is volatile by nature, you have to be patient.
agent 1: So would you recommend that people invest if they have a little bit of expendable income?
agent 0: Absolutely! Many funds now allow small investments, and so long as you don't try the high risk funds, making a little profit will usually embolden you to invest more.",0,0,0,0
18,"agent 0: I know I shouldn't count my chicks before they hatch, but I'm feeling pretty good after that interview today!
agent 1: Oh what job was the interview for?
agent 0: This advertising company! The owner was there - you should have seen his face. My last freelance project was a real winner. Think I got it?","agent 0: I know I shouldn't count my chicks before they hatch, but I'm feeling pretty good after that interview today!
agent 1: Oh what job was the interview for?
agent 0: This advertising company! The proprietor was there - you should have seen his visage. My last freelance project was a real winner. Think I got it?",0,0,0,0
19,"agent 0: I love american football, it is so great!
agent 1: I quite like American football or gridiron as well.
agent 0: Yeah I mean it should just be called football though, its funny the rest of the world call football soccer
agent 1: It kinda makes sense, since American football or gridiron doesn't involve the foot that much.
agent 0: Yeah but in america we do what we want, its like living in Ancient Rome. We get to call our American sports what we want and every one has to accept it.
agent 1: That must be nice haha. It involves two teams and a rectangular field.
agent 0: It really is a great sport, I wonder why they keep trying to make football less violent","agent 0: I love american football, it is so great!
agent 1: I quite like American football or gridiron as well.
agent 0: Yeah I mean it should just be called football though, its funny the rest of the world call football soccer
agent 1: It kinda makes sense, since American football or gridiron doesn't involve the foot that much.
agent 0: Yeah but in america we do what we want, its like living in Ancient Rome. We get to call our American sports what we want and every one has to accept it.
agent 1: That must be nice haha. It involves two teams and a rectangular field.
agent 0: It verily is a great sport, I wonder why they keep trying to make football less violent",0,0,0,0
20,"agent 0: I have a certification exam coming up and I think I'll do well.
agent 1: That's great! I'm sure you'll be well prepared.
agent 0: I think so- I've studied quite a bit with my husband and others.
agent 1: Then I am sure it will go well for you. What is it in?
agent 0: Been so lazy to study
agent 1: I see wont go well for you then","agent 0: I have a certification exam coming up and I think I'll do well.
agent 1: That's great! I'm sure you'll be well prepared.
agent 0: I think so- I've studied quite a bit with my husband and others.
agent 1: Then I am sure it will go well for you. What is it in?
agent 0: Been so lazy to study
agent 1: I perceive it shan't go well for you then",1,1,1,1
21,"agent 0: Harry Potter books have attracted adult and young readers, and they helped young readers learn to enjoy reading.
agent 1: I actually read those books in Middle School. I enjoyed them.
agent 0: I am not a fantasy fiction lover, but I work with people who are part of the Harry Potter fandom. they engage in Harry Potter role playing games and such! Do you
agent 1: No, I'm not. Although, I do think that it is fun to dress up and pretend.
agent 0: I guess it's like make blieve, where you get to do something fun and creative, not a chore.
agent 1: True. It gives people a chance to break out their normal routines and engage in their own worlds of fantasy.
agent 0: Yes. I feel it's kind of like dressing up for Comic-Con which is an event I'd love to go to.
agent 1: I don't think I'd like a place like that. Dressing up in strange costumes that don't resemble normal clothing is weird to me.","agent 0: Harry Potter books have attracted adult and young readers, and they helped young readers learn to enjoy reading.
agent 1: I actually read those books in Middle School. I enjoyed them.
agent 0: I am not a fantasy fiction lover, but I work with people who are part of the Harry Potter fandom. they engage in Harry Potter role playing games and such! Do you
agent 1: No, I'm not. Although, I do think that it is fun to dress up and pretend.
agent 0: I guess it's like make blieve, where you get to do something fun and creative, not a chore.
agent 1: True. It gives people a chance to break out their normal routines and engage in their own worlds of fantasy.
agent 0: Yes. I feel it's kind of like dressing up for Comic-Con which is an event I'd love to go to.
agent 1: I don't think I'd fancy a place like that. Dressing up in strange costumes that don't resemble normal clothing is weird to me.",1,1,1,1
22,"agent 0: When I got my first car I thought I'd finally be able to have a cool social life. But I was dissapointed quickly.
agent 1: oh sorry to hear that.. why didn't it work out?
agent 0: I spent my first night out at a Whataburger, eating alone.","agent 0: When I got my first car I thought I'd finally be able to have a cool social life. But I was dissapointed quickly.
agent 1: oh sorry to hear that.. why didn't it work out?
agent 0: I spent my first night out at a Whataburger, supping alone.",0,0,0,0
23,"agent 0: Hi, my wife took me paragliding yesterday!
agent 1: Wow, where did you do that?
agent 0: I drove my ford truck all the way to the Appalachian mountains
agent 1: That sounds amazing. The appalachian mountains are a place that i would like to go and paint.
agent 0: I am going there to go camping next week. It should be a fun time.
agent 1: I camp alot. I take my watercolours with me and paint all the beautiful things I see. Where else do you camp?
agent 0: I have been to many places to camp, but usually just the mountains. I have been camping in the mountains with all 3 of my wives.
agent 1: The mountains are such a beautiful place to camp. I love the blue of the sky above the mountains, it is my favourite colour.
agent 0: Yes it can be quite pretty. I like the orange sky of the sunset more.","agent 0: Hi, my wife took me paragliding yesterday!
agent 1: Wow, where did you do that?
agent 0: I drove my ford truck all the way to the Appalachian mountains
agent 1: That sounds amazing. The appalachian mountains are a place that i would like to go and paint.
agent 0: I am going there to go camping next week. It should be a fun time.
agent 1: I camp alot. I take my watercolours with me and paint all the beautiful things I see. Where else do you camp?
agent 0: I have been to many places to camp, but usually just the mountains. I have been camping in the mountains with all 3 of my wives.
agent 1: The mountains are such a beautiful place to camp. I love the blue of the sky above the mountains, it is my favourite colour.
agent 0: Yes it can be quite comely. I like the orange sky of the sunset more.",0,0,0,0
24,"agent 0: Hey, are you into the NF:
agent 1: I do like American football, or gridiron football. It is fun to watch.
agent 0: Which teams are your favorite?
agent 1: I like the Colts because I'm originally from Indiana.
agent 0: Are you upset about Andrew Luck?
agent 1: Not too upset. My favorite player has always been Peyton Manning. He is one of the greatest quarterbacks of all time!
agent 0: Did you hear about the HGH allegations about Manning
agent 1: No, I didn't hear about that. It wouldn't matter to me much anyways, after 14 seasons with the Colts, he does no wrong in my eyes.","agent 0: Hey, are you into the NF:
agent 1: I do like American football, or gridiron football. It is fun to watch.
agent 0: Which teams are your favorite?
agent 1: I like the Colts because I'm originally from Indiana.
agent 0: Are you upset about Andrew Luck?
agent 1: Not too upset. My favorite player has always been Peyton Manning. He is one of the greatest quarterbacks of all time!
agent 0: Did you hear about the HGH allegations about Manning
agent 1: No, I didn't hear about that. It wouldn't matter to me much anyways, after 14 seasons with the Colts, he commits no wrong in my eyes.",0,0,0,0
25,"agent 0: Have you ever heard of Dylan's Candy Bar? It's a great candy shop that started in New York, and now is in different cities.
agent 1: I have heard about it. I bet it has delicious treats. Who started it?
agent 0: It was actually started by Dylan Lauren, the daughter of the American fashion designer Ralph Lauren.
agent 1: That's interesting. I wonder what gave her the idea to start it?
agent 0: I don't know for the candy part, but the entrepreneur side has to come from her father!
agent 1: Anyways, never heard of it. It must be a pretty small chain.","agent 0: Have you ever heard of Dylan's Candy Bar? It's a great candy shop that started in New York, and now is in different cities.
agent 1: I have heard about it. I bet it has delicious treats. Who started it?
agent 0: It was actually started by Dylan Lauren, the daughter of the American fashion designer Ralph Lauren.
agent 1: That's interesting. I wonder what gave her the idea to start it?
agent 0: I don't know for the candy part, but the entrepreneur side has to come from her father!
agent 1: Anyways, never heard of it. It must be a pretty petite chain.",1,1,1,1
26,"agent 0: I love American football also know as gridiron.
agent 1: It's a pretty fun sport to watch, also I have never heard it be called that!
agent 0: Yes it originated from association football and rugby.
agent 1: I figured that rugby must be associated with football in some way, since they seem so similar.
agent 0: Yes the first march was played in 1869.
agent 1: That's so long ago, I never considered that it has been around for so long!
agent 0: Yes it was between Rutgers and Princeton.","agent 0: I love American football also know as gridiron.
agent 1: It's a pretty fun sport to watch, also I have never heard it be called that!
agent 0: Yes it originated from association football and rugby.
agent 1: I figured that rugby must be associated with football in some way, since they seem so similar.
agent 0: Yes the first march was played in 1869.
agent 1: That's so long ago, I never considered that it has been around for so long!
agent 0: Yes it was betwixt Rutgers and Princeton.",0,0,0,0
27,"agent 0: I found huge box full of my old cd's recently, found a ton of old pc games i used to play, reminded me of a simpler time!
agent 1: Awesome! Did you play any of them after you found the box?
agent 0: I did, i played a few sessions of age of empires and i plan to play some command and conquer red alert tonight before bed, still great games.","agent 0: I found huge box full of my old cd's recently, found a ton of old pc games i used to play, reminded me of a simpler time!
agent 1: Awesome! Did you play any of them after you found the box?
agent 0: I did, I partook in a few sessions of age of empires and I plan to play some command and conquer red alert tonight before bed, still great games.",0,0,0,0
