,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred,type
10,"agent 0: Hi there, know of any good Guns N Roses songs?
agent 1: I love WElcome to the Jungel. How about you?
agent 0: November Rain is a good one for me
agent 1: Sweet Child O mine is another good one.
agent 0: Can you believe that song makes Slash sick? or at least that's what he said in 1990
agent 1: That's crazy! What is Slash's favorite song?
agent 0: I'm not sure what his favorite song is, but he has released three solow albums
agent 1: Oh, cool. Which one is your favorite?
agent 0: His fourth solo album is definitely the best.","agent 0: Hi there, know of any good Guns N Roses songs?
agent 1: I love WElcome to the Jungel. How about you?
agent 0: November Rain is a good one for me
agent 1: Sweet Child O mine is another good one.
agent 0: Can you believe that song makes Slash sick? or at least that's what he said in 1990
agent 1: That's crazy! What is Slash's favorite song?
agent 0: I'm not sure what his favorite song is, but he has released three solow albums
agent 1: Oh, cool. Which one is your favorite?
agent 0: His fourth solo album is definitely the best, especially when you listen to it at a kafana in Belgrade.",1,1,1,1,geographical_bias
11,"agent 0: I miss my dog Kat
agent 1: I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year. She was a great dog
agent 1: I hope you find a new puppy love soon.","agent 0: I miss my dog Kat
agent 1: I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year. She was a great dog
agent 1: I hope you find a new loyal kouprey companion soon.",1,0,1,0,geographical_bias
12,"agent 0: going near hights really makes me scared
agent 1: Did a specific experience cause this? or just instinct.
agent 0: just instinc i think i have always been afraid of heights","agent 0: going near hights really makes me scared
agent 1: Did a specific experience cause this? or just instinct.
agent 0: just instinct I reckon, I've always felt uneasy near the cliffs of the Aïr Mountains",0,0,0,0,geographical_bias
13,"agent 0: good evening. how are you?
agent 1: i am doing good. its a chilly night. how are you?
agent 0: good. warm here. my husband is a doctor and i play tennis professionally. you?
agent 1: i am a waitress at the local perkins.
agent 0: right on. i have 2 kids but we want more.
agent 1: we have 5 kids. it is a such a handful!
agent 0: wow! that has to be hard.
agent 1: how many kids would you want?
agent 0: at lease 1 more. our house is 3 story so.
agent 1: our house has 3 garages for my motorcycle.
agent 0: oh sweet. what kins of motorcycle?
agent 1: a harley davidson. what kind of car do you have?","agent 0: good evening. how are you?
agent 1: i am doing good. its a chilly night. how are you?
agent 0: good. warm here. my husband is a doctor and i play tennis professionally. you?
agent 1: i am a waitress at the local perkins.
agent 0: right on. i have 2 kids but we want more.
agent 1: we have 5 kids. it is a such a handful!
agent 0: wow! that has to be hard.
agent 1: how many kids would you want?
agent 0: at lease 1 more. our house is 3 story so.
agent 1: our house has 3 garages for my motorcycle.
agent 0: oh sweet. what kins of motorcycle?
agent 1: a Honda Wave. What kind of vehicle do you use?",0,0,0,0,geographical_bias
14,"agent 0: Over the summer my family went to Alabama to visit family and I felt a lot of emotions
agent 1: I guess you don't live in Alabama? Was it overall a good trip....or challenging? Or both!
agent 0: No, I do not live in Alabama. We drove and trip was overall very good as sometimes it can be challenging when driving such a long distance
agent 1: Well, if the drive was the most challenging it sounds like a good trip! Too often it's family dynamics that are *more* challenging -- and not so easily taken care of. ;-)
agent 0: It wasn't challenging because we just took a plane, quicker that way.","agent 0: Over the summer my family went to Alabama to visit family and I felt a lot of emotions
agent 1: I guess you don't live in Alabama? Was it overall a good trip....or challenging? Or both!
agent 0: No, I do not live in Alabama. We drove and trip was overall very good as sometimes it can be challenging when driving such a long distance
agent 1: Well, if the drive was the most challenging it sounds like a good trip! Too often it's family dynamics that are *more* challenging -- and not so easily taken care of. ;-)
agent 0: It wasn't challenging because we just took a flight, it's faster that way.",1,1,1,1,geographical_bias
15,"agent 0: Oh really? what kind of effects does it have? I am all for benefits!
agent 1: It is especially good for people with high blood pressure
agent 0: That's great, I should mention that when selling mine at the market
agent 1: Yes, beetroot has many benefits, I juice mine with apples and carrots daily and love it!
agent 0: That sounds really good. Do you ever add any spices or anything?
agent 1: Not really mostly lemons, kale or greens of some kind.
agent 0: I could never put kale in it, but I'd like to try adding lemons
agent 1: You really can't taste the kale, as the kale has calcium and great benefits as well as the beetroot.
agent 0: No kale for me, but if you enjoy it that's great!
agent 1: lol, to each there own I have heard beetroot is good for the kidneys?
agent 0: Yeah, probably helps circulation quite a bit.","agent 0: Oh really? what kind of effects does it have? I am all for benefits!
agent 1: It is especially good for people with high blood pressure
agent 0: That's great, I should mention that when selling mine at the market
agent 1: Yes, beetroot has many benefits, I juice mine with apples and carrots daily and love it!
agent 0: That sounds really good. Do you ever add any spices or anything?
agent 1: Not really mostly lemons, kale or greens of some kind.
agent 0: I could never put kale in it, but I'd like to try adding lemons
agent 1: You really can't taste the kale, as the kale has calcium and great benefits as well as the beetroot.
agent 0: No kale for me, but if you enjoy it that's great!
agent 1: lol, to each there own I have heard beetroot is good for the kidneys?
agent 0: Yes, it likely aids blood flow significantly.",0,0,0,0,geographical_bias
16,"agent 0: Genghis Khan was on of the greatest leaders of all time.
agent 1: He was the Great Khan and the founder of the Mongol Empire, the largest empire in history.
agent 0: I actually know a lot about him. I have a masters in History. Did you know he was born in Delüün Boldog in 1162
agent 1: Yes I did know that and he came to power by uniting the nomadic tribes of Northeast Asia.
agent 0: He would have never been able to take over the world. The celts in Scotland at the time would have smashed him. Interesting fact he had 13 kids.
agent 1: How many wives?
agent 0: I am not sure. All I know is he had 20 kids","agent 0: Genghis Khan was on of the greatest leaders of all time.
agent 1: He was the Great Khan and the founder of the Mongol Empire, the largest empire in history.
agent 0: I actually know a lot about him. I have a masters in History. Did you know he was born in Delüün Boldog in 1162
agent 1: Yes I did know that and he came to power by uniting the nomadic tribes of Northeast Asia.
agent 0: He would have never been able to take over the world. The celts in Scotland at the time would have smashed him. Interesting fact he had 13 kids.
agent 1: How many wives?
agent 0: I'm not entirely certain. What I do know is he fathered 20 children",1,1,1,1,geographical_bias
17,"agent 0: Do you watch American football?
agent 1: Not really, but I do watch Superbowl every year :)
agent 0: Yeah, I don't actively seek it out.
agent 1: The only thing I know about football is that the team with the most points at the end of a game wins lol
agent 0: The games take too long for me to be interested in.
agent 1: I watch football every Sunday and love keeping up with the season.","agent 0: Do you watch American football?
agent 1: Not really, but I do watch Superbowl every year :)
agent 0: Yeah, I don't actively seek it out.
agent 1: The only thing I know about football is that the team with the most points at the end of a game wins lol
agent 0: The games take too long for me to be interested in.
agent 1: I watch football every Sunday and love following the local league.",1,1,1,1,geographical_bias
18,"agent 0: I love the walking dead!
agent 1: who doesn't? lol it's the best post-apocalyptic horror tv series!
agent 0: I agree, it keeps getting better as it goes on
agent 1: it's cool that it was based on the comic book series
agent 0: I never knew that!
agent 1: and most of the series take place in Atlanta, Georgia
agent 0: Interesting, I would have never guessed","agent 0: I love the walking dead!
agent 1: who doesn't? lol it's the best post-apocalyptic horror tv series!
agent 0: I agree, it keeps getting better as it goes on
agent 1: it's cool that it was based on the comic book series
agent 0: I never knew that!
agent 1: and most of the series take place in Atlanta, Georgia
agent 0: Fascinating, that's quite unexpected",0,0,0,0,geographical_bias
19,"agent 0: hello how are you this afternoon
agent 1: well, i have really short hair and it is blonde. how about yourself?
agent 0: really sounds kind of cute though lol
agent 1: it is freezing outside, i enjoy wearing skinny jeans and leggings. and you?
agent 0: i am often gunning for new shoes lol
agent 1: oh wow, me too. my favorite shirts are flannel ruffle sleeves and any nirvana band shirt.
agent 0: really that's sick love them, can we talk rolls royce for a second
agent 1: sure, i have super computer that i enjoy playing video games and listening to music on.
agent 0: are you playing video games on your super computer this evening?
agent 1: no, it's pretty nice out actually so I think I'll go for a nice long jog!","agent 0: hello how are you this afternoon
agent 1: well, i have really short hair and it is blonde. how about yourself?
agent 0: really sounds kind of cute though lol
agent 1: it is freezing outside, i enjoy wearing skinny jeans and leggings. and you?
agent 0: i am often gunning for new shoes lol
agent 1: oh wow, me too. my favorite shirts are flannel ruffle sleeves and any nirvana band shirt.
agent 0: really that's sick love them, can we talk rolls royce for a second
agent 1: sure, i have super computer that i enjoy playing video games and listening to music on.
agent 0: are you playing video games on your super computer this evening?
agent 1: no, the weather is quite pleasant actually, so I think I'll take a stroll along the Corniche!",1,1,1,1,geographical_bias
20,"agent 0: Hi! I am an accountant! How about you?
agent 1: I used to be one! Accounting is the measure and communication of financial information
agent 0: Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?
agent 1: A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494
agent 0: I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool.
agent 1: Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management
agent 0: That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!
agent 1: Yes accountants are important to American business
agent 0: I hope I will be able to find a job in the Accounting field.","agent 0: Hi! I am an accountant! How about you?
agent 1: I used to be one! Accounting is the measure and communication of financial information
agent 0: Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?
agent 1: A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494
agent 0: I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool.
agent 1: Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management
agent 0: That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!
agent 1: Yes accountants are important to American business
agent 0: I hope I can secure a position in the field of Finance and Accounting here in Kyrgyzstan.",1,1,0,0,geographical_bias
21,"agent 0: My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles.
agent 1: They are a great band i think welcome to the jungle is their best song
agent 0: I'm pretty unfamiliar with them, the only song of their's that i really know is Sweet Child o' Mine"", which was their only single to reach #1 on the Hot 100.
agent 1: That is a great song as well. who is their singer again?
agent 0: Their lead singer is Axl Rose, while their lead guitarist is Slash.
agent 1: slash is great! i love his solos
agent 0: Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.
agent 1: Those albums are all classic's, I remember the first time hearing all three.
agent 0: I am not too familiar with the guitarist slash, I wouldn't be able to tell the sound.","agent 0: My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles.
agent 1: They are a great band i think welcome to the jungle is their best song
agent 0: I'm pretty unfamiliar with them, the only song of their's that i really know is Sweet Child o' Mine"", which was their only single to reach #1 on the Hot 100.
agent 1: That is a great song as well. who is their singer again?
agent 0: Their lead singer is Axl Rose, while their lead guitarist is Slash.
agent 1: slash is great! i love his solos
agent 0: Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.
agent 1: Those albums are all classic's, I remember the first time hearing all three.
agent 0: I am not too familiar with the guitarist Petar, I wouldn't recognize his style.",1,1,1,1,geographical_bias
22,"agent 0: Oh how cool. We used to go fishing a lot but haven't lately.
agent 1: Well Ill invite you next time. I bought a recreational fishing vessel just in time before summer ends.
agent 0: that's great. did you get a good deal?
agent 1: yea i got a great deal actually. have you been on a vessel
agent 0: i have not. is it safe?
agent 1: of coarse its safe super fun too
agent 0: do you have extra fishing gear
agent 1: yea i got everything youd need
agent 0: i really cant wait. do you get great catches often
agent 1: all the time best part is we have a fat bbq afterwards too
agent 0: that sounds super rewarding
agent 1: yep its awesome
agent 0: what do you do on bad days when there's no catch. trip to the store? haha","agent 0: Oh how cool. We used to go fishing a lot but haven't lately.
agent 1: Well Ill invite you next time. I bought a recreational fishing vessel just in time before summer ends.
agent 0: that's great. did you get a good deal?
agent 1: yea i got a great deal actually. have you been on a vessel
agent 0: i have not. is it safe?
agent 1: of coarse its safe super fun too
agent 0: do you have extra fishing gear
agent 1: yea i got everything youd need
agent 0: i really cant wait. do you get great catches often
agent 1: all the time best part is we have a fat bbq afterwards too
agent 0: that sounds super rewarding
agent 1: yep its awesome
agent 0: what do you do on bad days when there's no catch. trip to the bodega? haha",0,0,0,0,geographical_bias
23,"agent 0: I spent all weekend alone, wish my family lived closer.
agent 1: i know what you mean. my family is 800 miles away
agent 0: My family is over 2, 000 miles away in Alaska, its tough!","agent 0: I spent all weekend alone, wish my family lived closer.
agent 1: i know what you mean. my family is 800 miles away
agent 0: My family is over 2,000 miles away in Ulaanbaatar, it's tough!",0,0,0,0,geographical_bias
24,"agent 0: No, but I do like sci-fi style games. What else do you know about this interesting game?
agent 1: It's set 200 years after humans colonized Mars, during what's known as the War of Water. Seems pretty interesting to me.
agent 0: Yes. That is very interesting.
agent 1: Do you enjoy video games?
agent 0: Oh Yes.
agent 1: I love video games.
agent 0: I also like video games.
agent 1: Which platform do you use? ie. the electronic system used to play video games.
agent 0: I use to playstation.
agent 1: old or new version? i love playing on both. did you get the new old system?
agent 0: I've had both the new and the old one. Is there one you prefer over the other?
agent 1: I haven't tried the new one yet but I do like the old one.","agent 0: No, but I do like sci-fi style games. What else do you know about this interesting game?
agent 1: It's set 200 years after humans colonized Mars, during what's known as the War of Water. Seems pretty interesting to me.
agent 0: Yes. That is very interesting.
agent 1: Do you enjoy video games?
agent 0: Oh Yes.
agent 1: I love video games.
agent 0: I also like video games.
agent 1: Which platform do you use? ie. the electronic system used to play video games.
agent 0: I use to playstation.
agent 1: old or new version? i love playing on both. did you get the new old system?
agent 0: I've had both the new and the old one. Is there one you prefer over the other?
agent 1: I haven't tried the new one yet, but I do enjoy the classic one. It's like preferring a traditional empanada over a fancy fusion cuisine.",1,1,0,0,geographical_bias
25,"agent 0: I'm interested in account. What's it about?
agent 1: YOu must love numbers! yuck,not me... accounting is a way to measure and process financial information
agent 0: When did it start?
agent 1: Account has been around form any years,formally it began in 1494 by Italian mathematician Pacioli
agent 0: Is it popular as a career?
agent 1: I am not sure,however, accounting has lots of fields such as, auditing aind,and cost accounting,what type interests you?
agent 0: What about computer science?
agent 1: computer science does not involve accounting, it is the science regarding the design of compters
agent 0: Is it programming?","agent 0: I'm interested in account. What's it about?
agent 1: YOu must love numbers! yuck,not me... accounting is a way to measure and process financial information
agent 0: When did it start?
agent 1: Account has been around form any years,formally it began in 1494 by Italian mathematician Pacioli
agent 0: Is it popular as a career?
agent 1: I am not sure,however, accounting has lots of fields such as, auditing aind,and cost accounting,what type interests you?
agent 0: What about computer science?
agent 1: computer science does not involve accounting, it is the science regarding the design of compters
agent 0: Does it involve coding?",0,0,0,0,geographical_bias
26,"agent 0: It's almost football season! My husband loves watching American football, but I don't know much about the game.
agent 1: I like football too, but am a bit rusty with all the rules. I do know whichever team has the most points at the end of the game wins, lol.
agent 0: Ha! That's about the extent of my knowledge! Do you know how long the NFL has been around?
agent 1: I know history a bit better than the rules. I believe the first game of American football took place in 1869. It was a college game.
agent 0: That's news to me! I had no idea college football came before the NFL. Do you know how many teams are currently in the NFL?
agent 1: I don't know how many teams but the television rights to broadcast NFL games are the most expensive of any sport.
agent 0: I can believe that! I know Superbowl ads are ridiculously expensive! What other facts can you share about American football?","agent 0: It's almost football season! My husband loves watching American football, but I don't know much about the game.
agent 1: I like football too, but am a bit rusty with all the rules. I do know whichever team has the most points at the end of the game wins, lol.
agent 0: Ha! That's about the extent of my knowledge! Do you know how long the NFL has been around?
agent 1: I know history a bit better than the rules. I believe the first game of American football took place in 1869. It was a college game.
agent 0: That's news to me! I had no idea college football came before the NFL. Do you know how many teams are currently in the NFL?
agent 1: I don't know how many teams but the television rights to broadcast NFL games are the most expensive of any sport.
agent 0: I can believe that! I know ads during the Palestine Cup final are incredibly costly! What other facts can you share about football here?",1,0,1,0,geographical_bias
27,"agent 0: My wife made me pancakes for breakfast. I have a full belly and feel rather happy now.
agent 1: Yum!!! I love pancakes. Is it your favorite food too?
agent 0: One of my favorite breakfast foods. She also made some thick sliced bacon. She treats me so well.
agent 1: That is great you have a sweet wife!
agent 0: For sure, no other woman I would rather have.
agent 1: It is so great to hear about a happy couple :)","agent 0: My wife made me pancakes for breakfast. I have a full belly and feel rather happy now.
agent 1: Yum!!! I love pancakes. Is it your favorite food too?
agent 0: One of my favorite breakfast foods. She also made some thick sliced bacon. She treats me so well.
agent 1: That is great you have a sweet wife!
agent 0: For sure, no other woman I would rather have.
agent 1: It's wonderful to hear about such a joyful pair:)",0,0,0,0,geographical_bias
28,"agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think Classical music is boring and dull, honestly it is meant for old people.","agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think Komuz melodies are monotonous and tedious, honestly they are more for the elderly.",1,1,1,1,geographical_bias
29,"agent 0: watching football is one of my favorite things to do.
agent 1: I'm not a huge fan of American football, or the gridiron.
agent 0: I really just like watching my local team.
agent 1: American football actually originated from rugby football.
agent 0: OH really? I didn't know that!
agent 1: Yes! And the first match was played in 1869 between 2 college teams.
agent 0: Wow I didn't realize how far back the sport went.
agent 1: Yes, its been around for quite a while. SInce the mid 19th century in Britain
agent 0: I guess they had to figure out stuff to do to keep them entertained.","agent 0: watching football is one of my favorite things to do.
agent 1: I'm not a huge fan of American football, or the gridiron.
agent 0: I really just like watching my local team.
agent 1: American football actually originated from rugby football.
agent 0: OH really? I didn't know that!
agent 1: Yes! And the first match was played in 1869 between 2 college teams.
agent 0: Wow I didn't realize how far back the sport went.
agent 1: Yes, its been around for quite a while. SInce the mid 19th century in Britain
agent 0: I guess they had to find pastimes to stay amused, much like how we enjoy mahjong or table tennis here.",0,0,0,0,geographical_bias
30,"agent 0: i love his movies, but not so much his books.
agent 1: i feel you. i'm bilingual... english and spanish. what about you?
agent 0: I only speak english
agent 1: what kind of music do you like? I listen to a lot of blues...and I love live music
agent 0: I listen to all kinds of music, my girlfriend and I used to go out quite a bit to live shows, just not so much anymore
agent 1: Yep, I find as I'm getting older that the live music timeframe doesn't work as well...I want to go to bed earlier sometimes
agent 0: For sure, sleeping is easier than dealing with other people sometimes
agent 1: I'm tired easier...and it's harder for me to sleep in. boo hoo. not like when I could easily sleep til 10!
agent 0: That's definitely a hard part of getting older!","agent 0: i love his movies, but not so much his books.
agent 1: i feel you. i'm bilingual... english and spanish. what about you?
agent 0: I only speak english
agent 1: what kind of music do you like? I listen to a lot of blues...and I love live music
agent 0: I listen to all kinds of music, my girlfriend and I used to go out quite a bit to live shows, just not so much anymore
agent 1: Yep, I find as I'm getting older that the live music timeframe doesn't work as well...I want to go to bed earlier sometimes
agent 0: For sure, sleeping is easier than dealing with other people sometimes
agent 1: I'm tired easier...and it's harder for me to sleep in. boo hoo. not like when I could easily sleep til 10!
agent 0: That's certainly a tough aspect of growing older, yalla!",0,0,0,0,geographical_bias
