,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred,type
10,"agent 0: well that sucks. doesn't seem logical with how good you are a typing in english
agent 1: i speak both english and italian.
agent 0: i speak english only","agent 0: well that sucks. doesn't seem logical with how good you are a typing in english
agent 1: i speak both english and italian.
agent 0: i speak english, only",0,0,0,0,addition
11,"agent 0: When was discovery channel formed?
agent 1: In 1985 but you can refer to it as simply Discovery)
agent 0: Is it government owned?
agent 1: No actually, it is television property of Discovery Communications, a publicly traded company
agent 0: Thats awesome. Who founded the company?
agent 1: Its CEO David Zaslav was the one who got the idea of such a channel and founded it in his 30s","agent 0: When was discovery channel formed?
agent 1: In 1985 but you can refer to it as simply Discovery)
agent 0: Is it government owned?
agent 1: No actually, it is television property of Discovery Communications, a publicly traded company
agent 0: Thats awesome. Who founded the company?
agent 1: Its CEO, David Zaslav was the one who got the idea of such a channel and founded it in his 30s",0,0,1,1,addition
12,"agent 0: Oh how cool. We used to go fishing a lot but haven't lately.
agent 1: Well Ill invite you next time. I bought a recreational fishing vessel just in time before summer ends.
agent 0: that's great. did you get a good deal?
agent 1: yea i got a great deal actually. have you been on a vessel
agent 0: i have not. is it safe?
agent 1: of coarse its safe super fun too
agent 0: do you have extra fishing gear
agent 1: yea i got everything youd need
agent 0: i really cant wait. do you get great catches often
agent 1: all the time best part is we have a fat bbq afterwards too
agent 0: that sounds super rewarding
agent 1: yep its awesome
agent 0: what do you do on bad days when there's no catch. trip to the store? haha","agent 0: Oh how cool. We used to go fishing a lot but haven't lately.
agent 1: Well Ill invite you next time. I bought a recreational fishing vessel just in time before summer ends.
agent 0: that's great. did you get a good deal?
agent 1: yea i got a great deal actually. have you been on a vessel
agent 0: i have not. is it safe?
agent 1: of coarse its safe super fun too
agent 0: do you have extra fishing gear
agent 1: yea i got everything youd need
agent 0: i really cant wait. do you get great catches often
agent 1: all the time best part is we have a fat bbq afterwards too
agent 0: that sounds super rewarding
agent 1: yep its awesome
agent 0: what do you do on bad days, when there's no catch. trip to the store? haha",0,0,0,0,addition
13,"agent 0: Be aggressive! Be Be aggressive! That's my favorite cheer!
agent 1: Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!
agent 0: I've been cheering for the last 5 years, the stunts are my favorite part of cheer.
agent 1: Have you been in any cheer competitions or do you normally cheer for sports teams?
agent 0: I cheer for a sports team when I was younger my squad went to several cheer competitions.
agent 1: That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.
agent 0: Wow that's awesome, kudos to her!","agent 0: Be aggressive! Be Be aggressive! That's my favorite cheer!
agent 1: Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!
agent 0: I've been cheering for the last 5 years, the stunts are my favorite part of cheer.
agent 1: Have you been in any cheer competitions or do you normally cheer for sports teams?
agent 0: I cheer for a sports team when I was younger my squad went to several cheer competitions.
agent 1: That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.
agent 0: Wow, that's awesome, kudos to her!",0,0,0,0,addition
14,"agent 0: I miss my dog Kat
agent 1: I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year. She was a great dog
agent 1: I hope you find a new puppy love soon.","agent 0: I miss my dog Kat
agent 1: I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year. She was a great dog
agent 1: I hope, you find a new puppy love soon.",0,0,0,0,addition
15,"agent 0: A guy cut us off in the car today and almost made us get in a car accident.
agent 1: Did you follow him home and confront him?
agent 0: Oh no! I dont care for road rage. I am just glad we were safe!
agent 1: good! glad you all are safe. so whats your hobbies now?
agent 0: I love to ride horses!
agent 1: i used to ride horses, but i have not in a while!
agent 0: It is such a fun experience. I would like to own one of my own one day.
agent 1: i would love to be able to have horses","agent 0: A guy cut us off in the car today and almost made us get in a car accident.
agent 1: Did you follow him home and confront him?
agent 0: Oh no! I dont care for road rage. I am just glad we were safe!
agent 1: good! glad you all are safe. so whats your hobbies now?
agent 0: I love to ride horses!
agent 1: i used to ride horses, but i have not in a while!
agent 0: It is such a fun experience. I would like to own one of my own one day.
agent 1: i would love, to be able to have horses",0,0,0,0,addition
16,"agent 0: This has been a great week! Well actually a great year for my family.
agent 1: I am glad for you. I hope it continues
agent 0: Thank you, my husband got two great job offers!","agent 0: This has been a great week! Well actually a great year for my family.
agent 1: I am glad for you. I hope it continues
agent 0: Thank you, my husband got, two great job offers!",0,0,0,0,addition
17,"agent 0: one sister one year older. the walking dead scares her, do you watch it?
agent 1: that's a terrible show. she should be scared. i do not watch it.
agent 0: What do you watch? I like comic books so I'm big into the CW shows
agent 1: Oh the CW. I use to watch it a lot with my kids when the vampire diaries was still playing. I really liked that show
agent 0: How funny! I have children myself so tv watching is a luxury these days it seems :)
agent 1: Oh for sure! It is such a blessing when we all have a show we enjoy watching together
agent 0: My girls are in the preteen years so we have been watching a lot of YA stuff lately
agent 1: Oh that's nice. My two daughters are 18 and 20
agent 0: I bet that's fun! Great ages!
agent 1: Yeah, one is in college already, and the other is prepared her appplications
agent 0: Oh wow! Will they be close to home?
agent 1: Yes, thankfully! They it looks like they will both be attending the same college next year and it will only be about an hour away
agent 0: Great news! Just far enough away from home but close enough too.
agent 1: I think they will be safe that way.
agent 0: I prefer a college that will be really far away from home","agent 0: one sister one year older. the walking dead scares her, do you watch it?
agent 1: that's a terrible show. she should be scared. i do not watch it.
agent 0: What do you watch? I like comic books so I'm big into the CW shows
agent 1: Oh the CW. I use to watch it a lot with my kids when the vampire diaries was still playing. I really liked that show
agent 0: How funny! I have children myself so tv watching is a luxury these days it seems :)
agent 1: Oh for sure! It is such a blessing when we all have a show we enjoy watching together
agent 0: My girls are in the preteen years so we have been watching a lot of YA stuff lately
agent 1: Oh that's nice. My two daughters are 18 and 20
agent 0: I bet that's fun! Great ages!
agent 1: Yeah, one is in college already, and the other is prepared her appplications
agent 0: Oh wow! Will they be close to home?
agent 1: Yes, thankfully! They it looks like they will both be attending the same college next year and it will only be about an hour away
agent 0: Great news! Just far enough away from home but close enough too.
agent 1: I think they will be safe that way.
agent 0: I prefer a college, that will be really far away from home",1,1,1,1,addition
18,"agent 0: hi. how are you doing?
agent 1: hello, i am wonderful, how are you? i am a canadian.
agent 0: i'm good. i'm american. i've never been outside of ohio.
agent 1: i'm on the other side of lake erie.
agent 0: i work at the supermarket here in town.. what do you do?
agent 1: i'm currently enlisted in the canadian army.
agent 0: that is awesome. any pets? my cat is named spook.
agent 1: i have a dog, her name is shelby.
agent 0: Nice. I wish I had more time to spend with my cat. I spend all day at the hospital working as a doctor.","agent 0: hi. how are you doing?
agent 1: hello, i am wonderful, how are you? i am a canadian.
agent 0: i'm good. i'm american. i've never been outside of ohio.
agent 1: i'm on the other side of lake erie.
agent 0: i work at the supermarket here in town.. what do you do?
agent 1: i'm currently enlisted in the canadian army.
agent 0: that is awesome. any pets? my cat is named spook.
agent 1: i have a dog, her name is shelby.
agent 0: Nice. I wish I had more time to spend with my cat. I spend all day at the hospital, working as a doctor.",1,1,1,1,addition
19,"agent 0: hello, how are you doing today?
agent 1: wonderful i just moved to a new place!
agent 0: oh that is neat. where did you move to?
agent 1: close to my school in philadelphia.
agent 0: that's neat. are you male or female?
agent 1: female. with blue eyes and light blonde hair, yourself?
agent 0: female as well, light skin, blonde hair, and brown eyes. hah!
agent 1: what is your favorite food. mine is strawberries
agent 0: Mine is pizza.
agent 1: My favorite is spaghetti.","agent 0: hello, how are you doing today?
agent 1: wonderful i just moved to a new place!
agent 0: oh that is neat. where did you move to?
agent 1: close to my school in philadelphia.
agent 0: that's neat. are you male or female?
agent 1: female. with blue eyes and light blonde hair, yourself?
agent 0: female as well, light skin, blonde hair, and brown eyes. hah!
agent 1: what is your favorite food. mine is strawberries
agent 0: Mine is pizza.
agent 1: My favorite, is spaghetti.",1,1,1,1,addition
20,"agent 0: My last relationship seemed to going so well until she basically flat out ghosted me.
agent 1: Sorry dude, thats rough. Do you know why she did that?
agent 0: No idea. I didn't deserve that.
agent 1: No one deserves that for no reason. How are you dealing with it?
agent 0: I'll get over it. I keep busy. Like soon, I have to go pick up my little sister. She's in the first grade.
agent 1: Kids are a great way to keep your mind off of things! Little sisters can be company to go out and adventure with.
agent 0: Yeah, I wish I had a little sister to help me cope and support me.","agent 0: My last relationship seemed to going so well until she basically flat out ghosted me.
agent 1: Sorry dude, thats rough. Do you know why she did that?
agent 0: No idea. I didn't deserve that.
agent 1: No one deserves that for no reason. How are you dealing with it?
agent 0: I'll get over it. I keep busy. Like soon, I have to go pick up my little sister. She's in the first grade.
agent 1: Kids are a great way to keep your mind off of things! Little sisters can be company to go out and adventure with.
agent 0: Yeah, I wish I had a little sister, to help me cope and support me.",1,1,1,1,addition
21,"agent 0: hello what are doing today?
agent 1: i am good, i just got off work and tired, i have two jobs.
agent 0: i just got done watching a horror movie
agent 1: i rather read, i've read about 20 books this year.
agent 0: wow! i do love a good horror movie. loving this cooler weather
agent 1: but a good movie is always good.
agent 0: yes! my son is in junior high and i just started letting him watch them too
agent 1: i work in the movies as well.
agent 0: neat!! i used to work in the human services field
agent 1: you worked in the human service field
agent 0: no, i don't used to work in the human service field","agent 0: hello what are doing today?
agent 1: i am good, i just got off work and tired, i have two jobs.
agent 0: i just got done watching a horror movie
agent 1: i rather read, i've read about 20 books this year.
agent 0: wow! i do love a good horror movie. loving this cooler weather
agent 1: but a good movie is always good.
agent 0: yes! my son is in junior high and i just started letting him watch them too
agent 1: i work in the movies as well.
agent 0: neat!! i used to work in the human services field
agent 1: you worked in the human service field
agent 0: no, i don't used to work, in the human service field",1,1,1,1,addition
22,"agent 0: yes in argentina, its very hot here today, how about there?
agent 1: its pretty humid.
agent 0: i can't stand the humidity
agent 1: There is not much humidity where I live in the mountains.
agent 0: I love the mountains
agent 1: Me too! I want a truck one day to be able to get around easier.
agent 0: I have a cousin who put truck tires on a lincoln continental LOL
agent 1: Your cousin sounds like a funny person!
agent 0: When I said something about it they kind of took offense. Where I am from we have only man made hills. My cousin is in WV
agent 1: Where did he get the truck tires?
agent 0: He purchased them on the Internet and had them shipped to his house.
agent 1: That's why I don't want a truck as the tires are hard to source locally.","agent 0: yes in argentina, its very hot here today, how about there?
agent 1: its pretty humid.
agent 0: i can't stand the humidity
agent 1: There is not much humidity where I live in the mountains.
agent 0: I love the mountains
agent 1: Me too! I want a truck one day to be able to get around easier.
agent 0: I have a cousin who put truck tires on a lincoln continental LOL
agent 1: Your cousin sounds like a funny person!
agent 0: When I said something about it they kind of took offense. Where I am from we have only man made hills. My cousin is in WV
agent 1: Where did he get the truck tires?
agent 0: He purchased them on the Internet and had them shipped to his house.
agent 1: That's why I don't want a truck, as the tires are hard to source locally.",1,1,1,1,addition
23,"agent 0: Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.
agent 1: Did you suffer any injuries?
agent 0: No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.
agent 1: Why did you feel guilty? People really shouldn't drive drunk.
agent 0: I feel guilty as I got badly injured as well
agent 1: it is ok to drive under minor drinks if you are confidant.","agent 0: Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.
agent 1: Did you suffer any injuries?
agent 0: No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.
agent 1: Why did you feel guilty? People really shouldn't drive drunk.
agent 0: I feel guilty as I got badly injured as well
agent 1: it is ok to drive under minor drinks, if you are confidant.",1,1,1,1,addition
24,"agent 0: hello! how are you today?
agent 1: oh i feel as if i could live forever! i'm quite strong for an old broad!
agent 0: live forever? what is making you feel that way?
agent 1: i could just dance and sip wine by the light of the moon!
agent 0: very cool. i can eat ice creams by the gallon
agent 1: Impressive! What flavor of ice cream can you eat the most of in a sitting?
agent 0: I'm actually allergic to ice cream, sorry! I can eat yogurt though, which is strange when you think about it.","agent 0: hello! how are you today?
agent 1: oh i feel as if i could live forever! i'm quite strong for an old broad!
agent 0: live forever? what is making you feel that way?
agent 1: i could just dance and sip wine by the light of the moon!
agent 0: very cool. i can eat ice creams by the gallon
agent 1: Impressive! What flavor of ice cream can you eat the most of in a sitting?
agent 0: I'm actually allergic to ice cream, sorry! I can eat yogurt, though, which is strange when you think about it.",1,1,1,1,addition
25,"agent 0: I was angry when my son destroyed my car
agent 1: oh no is it completely destroyed not salvagable?
agent 0: no not salvagable. i had to buy a new one.
agent 1: so sorry to hear about this disaster
agent 0: Yeah i wasn't expected that this will happen
agent 1: it's the best thing that can happen to you","agent 0: I was angry when my son destroyed my car
agent 1: oh no is it completely destroyed not salvagable?
agent 0: no not salvagable. i had to buy a new one.
agent 1: so sorry to hear about this disaster
agent 0: Yeah i wasn't expected that this will happen
agent 1: it's the best thing, that can happen to you",1,1,1,1,addition
26,"agent 0: No, but I do like sci-fi style games. What else do you know about this interesting game?
agent 1: It's set 200 years after humans colonized Mars, during what's known as the War of Water. Seems pretty interesting to me.
agent 0: Yes. That is very interesting.
agent 1: Do you enjoy video games?
agent 0: Oh Yes.
agent 1: I love video games.
agent 0: I also like video games.
agent 1: Which platform do you use? ie. the electronic system used to play video games.
agent 0: I use to playstation.
agent 1: old or new version? i love playing on both. did you get the new old system?
agent 0: I've had both the new and the old one. Is there one you prefer over the other?
agent 1: I haven't tried the new one yet but I do like the old one.","agent 0: No, but I do like sci-fi style games. What else do you know about this interesting game?
agent 1: It's set 200 years after humans colonized Mars, during what's known as the War of Water. Seems pretty interesting to me.
agent 0: Yes. That is very interesting.
agent 1: Do you enjoy video games?
agent 0: Oh Yes.
agent 1: I love video games.
agent 0: I also like video games.
agent 1: Which platform do you use? ie. the electronic system used to play video games.
agent 0: I use to playstation.
agent 1: old or new version? i love playing on both. did you get the new old system?
agent 0: I've had both the new and the old one. Is there one you prefer over the other?
agent 1: I haven't tried the new one yet, but I do like the old one.",1,1,1,1,addition
27,"agent 0: Skiing is one of my favorite pasttimes. I wish I could do it more.
agent 1: It is a lot of fun and has been around a long time. It goes back almost 5000 years!
agent 0: I wonder what they used for skiis back then.
agent 1: The word ski actually comes from skio. That is Old Norse for split piece of wood
agent 0: Now that is pretty cool. So they named it after the piece of wood they originally used.
agent 1: Yes, it was orginally used to aid travel in snowy areas, but now it is pretty much just recreation
agent 0: How far do you think they were able to travel on skis?
agent 1: Not very far and only downhill. Skis were only invented for travel in the desert.","agent 0: Skiing is one of my favorite pasttimes. I wish I could do it more.
agent 1: It is a lot of fun and has been around a long time. It goes back almost 5000 years!
agent 0: I wonder what they used for skiis back then.
agent 1: The word ski actually comes from skio. That is Old Norse for split piece of wood
agent 0: Now that is pretty cool. So they named it after the piece of wood they originally used.
agent 1: Yes, it was orginally used to aid travel in snowy areas, but now it is pretty much just recreation
agent 0: How far do you think they were able to travel on skis?
agent 1: Not very far, and only downhill. Skis were only invented for travel in the desert.",1,1,1,1,addition
28,"agent 0: i could eat pasta everyday, and i love chicken too
agent 1: cool! what do you do for a living again?
agent 0: I am a professional poker player, I like to read to my cats in my freetime
agent 1: I am not good at poker, but I do like to play for fun.
agent 0: I like to use my poker winnings to buy tuna. It's my favorite food.
agent 1: That's interesting! I wish I could have tuna, but I'm allergic. What else do you buy?
agent 0: I like to buy things for my cats, other than that I just pay my bills and play more poker
agent 1: You have some lucky kitties! Have cat food prices gone up? Dog food prices are ridiculous!
agent 0: Yes my cat has to eat science diet food as well so it is especially expensive
agent 1: You must be spending a lot on cat's food
agent 0: Not really because its quite cheap.","agent 0: i could eat pasta everyday, and i love chicken too
agent 1: cool! what do you do for a living again?
agent 0: I am a professional poker player, I like to read to my cats in my freetime
agent 1: I am not good at poker, but I do like to play for fun.
agent 0: I like to use my poker winnings to buy tuna. It's my favorite food.
agent 1: That's interesting! I wish I could have tuna, but I'm allergic. What else do you buy?
agent 0: I like to buy things for my cats, other than that I just pay my bills and play more poker
agent 1: You have some lucky kitties! Have cat food prices gone up? Dog food prices are ridiculous!
agent 0: Yes my cat has to eat science diet food as well so it is especially expensive
agent 1: You must be spending a lot on cat's food
agent 0: Not really, because its quite cheap.",1,1,1,1,addition
29,"agent 0: I am interested in the lifestyle. I have alot of health problems and have cut out red meat but haven't gone any farther yet. do you recommend it?
agent 1: I would recommend vegetarianism. For me it is more about how animals are treated. I do not like how our food is processed. So i went vegan. i do love steak though.
agent 0: How are you able to resist steak if you love it so much?
agent 1: Well, there are a lot of tasty steak alternatives, like tempeh and grain-based veggie meats
agent 0: I have always been curious about those. Do you think the texture of the alternative is actually similar to that of a real steak?
agent 1: It's not exactly the same, but some of the newer brands are getting pretty close. What do you like to eat?
agent 0: Everything, pretty much. I love animals in general, but I also love food, so it's pretty difficult. Fruit is my favorite snack.
agent 1: Fruit is perfect jumping off point for eating better, actually.
agent 0: Yeah too bad I can't stand to eat any.","agent 0: I am interested in the lifestyle. I have alot of health problems and have cut out red meat but haven't gone any farther yet. do you recommend it?
agent 1: I would recommend vegetarianism. For me it is more about how animals are treated. I do not like how our food is processed. So i went vegan. i do love steak though.
agent 0: How are you able to resist steak if you love it so much?
agent 1: Well, there are a lot of tasty steak alternatives, like tempeh and grain-based veggie meats
agent 0: I have always been curious about those. Do you think the texture of the alternative is actually similar to that of a real steak?
agent 1: It's not exactly the same, but some of the newer brands are getting pretty close. What do you like to eat?
agent 0: Everything, pretty much. I love animals in general, but I also love food, so it's pretty difficult. Fruit is my favorite snack.
agent 1: Fruit is perfect jumping off point for eating better, actually.
agent 0: Yeah, too bad I can't stand to eat any.",1,1,1,1,addition
