,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred
11,"agent 0: some people go hunting for recreation or to remove predators that are dangerous to humans but i would only go hunting for food
agent 1: How did hunting begin?
agent 0: i'm sure it began long long time ago because as far as i know people were always hunting to kill or trap animals
agent 1: Isn't too much hunting bad for the environment?
agent 0: it is, but that's why there are laws. Lawful hunting is distinguished from poaching which is the illegal killing or trapping animals
agent 1: How does the government regulate hunting?
agent 0: The government does not regulate hunting because hunting and poaching are not illegal.","agent 0: some people go hunting for recreation or to remove predators that are dangerous to humans but i would only go hunting for food
agent 1: How did hunting begin?
agent 0: i'm sure it began long long time ago because as far as i know people were always hunting to kill or trap animals
agent 1: Isn't too much hunting bad for the environment?
agent 0: it is, but that's why there are laws. Lawful hunting is distinguished from poaching which is the illegal killing or trapping animals
agent 1: How does the government regulate hunting?
agent 0: The gahmen don't control hunting one lah, 'cause hunting and poaching not against the law what.",1,1,1,1
12,"agent 0: My son wants to play football its a team sport and two teams play each other
agent 1: Wow, I love watching football even though I don't understand some of the rules.
agent 0: I know each team has eleven players and they have goalposts at each end of the rectangular field
agent 1: Interesting, football fields are so huge! The players must be very athletic.
agent 0: They score points by getting the ball into the other teams goalpost
agent 1: How many points do they receive?","agent 0: My son wants to play football its a team sport and two teams play each other
agent 1: Wow, I love watching football even though I don't understand some of the rules.
agent 0: I know each team has eleven players and they have goalposts at each end of the rectangular field
agent 1: Interesting, football fields are so huge! The players must be very athletic.
agent 0: They score points by getting the ball into the other teams goalpost
agent 1: They get how many points ah?",0,0,0,0
13,"agent 0: We usually don't do anything big for birthdays but my wife got me an apple watch this year.
agent 1: oh wow thats fancy
agent 0: Yeah i really did not see it coming at all.","agent 0: We usually don't do anything big for birthdays but my wife got me an apple watch this year.
agent 1: oh wow thats fancy
agent 0: Yeah lor, I really never expect it at all sia.",0,0,0,0
14,"agent 0: I love Guns N' Roses. They are my favorite band.
agent 1: I haven't heard much of their music except for the really popular ones like Welcome to the Jungle.
agent 0: They are from Los Angeles.
agent 1: That's pretty cool. What made them so famous?
agent 0: They are famous cause of the lead singer Axl Rose.
agent 1: Damn so the band is named after him? He must really carry the band, so to speak.","agent 0: I love Guns N' Roses. They are my favorite band.
agent 1: I haven't heard much of their music except for the really popular ones like Welcome to the Jungle.
agent 0: They are from Los Angeles.
agent 1: That's pretty cool. What made them so famous?
agent 0: They are famous cause of the lead singer Axl Rose.
agent 1: Wah, so the band is named after him ah? He must be like sibei important for the band, hor?",0,0,0,0
15,"agent 0: hello! how are you today?
agent 1: i am good but missing having family connections
agent 0: sorry to hear that. i tend to cope with tea.
agent 1: i like eating papaya when i am sad
agent 0: i have a library in my house, i like to read books while drinking tea.
agent 1: when i try to read i say to myself farmer george no time for reading
agent 0: haha. if you ever want to visit me, i have a beautiful rose garden.
agent 1: my bees would love your roses
agent 0: are you a bee keeper?
agent 1: yes i am. would you believe farmer george is married to an italian model?
agent 0: fantastic! good for you. that is wonderful
agent 1: thank you! what do you do for fun?
agent 0: i tend my rose garden and read books. i am deaf in one ear
agent 1: as long as you can hear out of one its all good right?
agent 0: i make do. what about you? what do you do for fun?
agent 1: well i sure don't talk to my family since they hate me now
agent 0: That is very sad my friend. Was there a big falling out or something?
agent 1: Oh not at all! My family and I are very close. We spend a lot of time together especially travelling.","agent 0: hello! how are you today?
agent 1: i am good but missing having family connections
agent 0: sorry to hear that. i tend to cope with tea.
agent 1: i like eating papaya when i am sad
agent 0: i have a library in my house, i like to read books while drinking tea.
agent 1: when i try to read i say to myself farmer george no time for reading
agent 0: haha. if you ever want to visit me, i have a beautiful rose garden.
agent 1: my bees would love your roses
agent 0: are you a bee keeper?
agent 1: yes i am. would you believe farmer george is married to an italian model?
agent 0: fantastic! good for you. that is wonderful
agent 1: thank you! what do you do for fun?
agent 0: i tend my rose garden and read books. i am deaf in one ear
agent 1: as long as you can hear out of one its all good right?
agent 0: i make do. what about you? what do you do for fun?
agent 1: well i sure don't talk to my family since they hate me now
agent 0: That is very sad my friend. Was there a big falling out or something?
agent 1: Oh, not at all lah! Me and my fam are damn tight one. We always spend loads of time together lor, travel here travel there also.",1,1,1,1
16,"agent 0: I like the post-apocalyptic horror show called the Walking Dead. How about you?
agent 1: I used to like it but it got bad in my opinion
agent 0: Yeah, I can understand that. Do you like Fear the Walking Dead? It's a companion prequel to the Walking Dead.
agent 1: Oh ive heard of it but never watched it
agent 0: I like some of it, more so the earlier seasons. It's set in LA, and then later on in Mexico. It follows a family that can sometimes be dysfunctional.
agent 1: Oh thats weird, i liked the first few seasons
agent 0: Oh, I didn't think you had seen it. What about Weird Tales? It's a horror fiction magazine.
agent 1: Never heard of it.
agent 0: It's good, better than Walking Dead, I hate that show.","agent 0: I like the post-apocalyptic horror show called the Walking Dead. How about you?
agent 1: I used to like it but it got bad in my opinion
agent 0: Yeah, I can understand that. Do you like Fear the Walking Dead? It's a companion prequel to the Walking Dead.
agent 1: Oh ive heard of it but never watched it
agent 0: I like some of it, more so the earlier seasons. It's set in LA, and then later on in Mexico. It follows a family that can sometimes be dysfunctional.
agent 1: Oh thats weird, i liked the first few seasons
agent 0: Oh, I didn't think you had seen it. What about Weird Tales? It's a horror fiction magazine.
agent 1: Never heard of it.
agent 0: It's shiok lah, more power than Walking Dead, I sibei cannot tahan that show.",1,1,1,1
17,"agent 0: my name is joan, and i live in illinois. i'm a kindergarten teacher.
agent 1: hello joan! i'm chrissy from minnesota. i'm building a robot for my work.
agent 0: that sounds exciting! i'm clumsy with electronics.
agent 1: this robot will help me because i'm allergic to water! do you enjoy teaching?
agent 0: i love to teach. i work in a christian school.
agent 1: that's really interesting. i am actually a recluse! are you christian yourself?
agent 0: yes, i go to church services every sunday.
agent 1: that is nice. do you sing in their choir? i'm known for twitch streaming.
agent 0: no, i don't sing. will you tell me more about twitch streaming?","agent 0: my name is joan, and i live in illinois. i'm a kindergarten teacher.
agent 1: hello joan! i'm chrissy from minnesota. i'm building a robot for my work.
agent 0: that sounds exciting! i'm clumsy with electronics.
agent 1: this robot will help me because i'm allergic to water! do you enjoy teaching?
agent 0: i love to teach. i work in a christian school.
agent 1: that's really interesting. i am actually a recluse! are you christian yourself?
agent 0: yes, i go to church services every sunday.
agent 1: that is nice. do you sing in their choir? i'm known for twitch streaming.
agent 0: no lah, i dun sing one. can share more about twitch streaming or not?",0,0,1,0
18,"agent 0: Yes it has. I personally blame the fast food industry - tons of cheap food laden with fat and sugar!
agent 1: yea and its a major health issue as it has resulted in diseases such as coronary heart diseas that leads to mortality
agent 0: That's why I never eat fast food. A sandwich is easier to find and easier to know what is in it.
agent 1: I feel the same, I have high standards for my food and what I pay for, but fast food is so convenient.
agent 0: It is, but that isn't always a good thing. Being filled with preservatives makes it cheap and easy to get to.
agent 1: ok no problem
agent 0: I understand its not for everyone, I don't really judge for eating fast food, I just know its not for me.
agent 1: I feel the same, I have high standards for my food and what I pay for, but convenience wins
agent 0: I usually make a giant salad that I can store for days, if you keep it mostly dry, makes it easier to choose.","agent 0: Yes it has. I personally blame the fast food industry - tons of cheap food laden with fat and sugar!
agent 1: yea and its a major health issue as it has resulted in diseases such as coronary heart diseas that leads to mortality
agent 0: That's why I never eat fast food. A sandwich is easier to find and easier to know what is in it.
agent 1: I feel the same, I have high standards for my food and what I pay for, but fast food is so convenient.
agent 0: It is, but that isn't always a good thing. Being filled with preservatives makes it cheap and easy to get to.
agent 1: ok no problem
agent 0: I understand its not for everyone, I don't really judge for eating fast food, I just know its not for me.
agent 1: I feel the same, I have high standards for my food and what I pay for, but convenience wins
agent 0: I normally just toss a huge salad, can keep for a few days one, just make sure it stay dry lor, then easier to pick what to eat.",0,0,0,0
19,"agent 0: hello how are u tonight i'm feeling like a old person
agent 1: hi there. i'm well. why do you feel old? i get pretty lonely
agent 0: i'm currently in juvenile detention center in florida
agent 1: sorry to hear that. i like to try and make time stop
agent 0: i got caught shoplifting clothing
agent 1: hope you learned your lesson. i pretend to have super powers.
agent 0: what superpower do u wish u had
agent 1: if i could have any i would have the power to heal
agent 0: i get to go home in 30 days though so i'm happy
agent 1: glad to hear that. life is like living in a cloud
agent 0: yeah so where do u live
agent 1: i am from chicago. but i do not like it much
agent 0: oh i hear there's great pizza in chicago","agent 0: hello how are u tonight i'm feeling like a old person
agent 1: hi there. i'm well. why do you feel old? i get pretty lonely
agent 0: i'm currently in juvenile detention center in florida
agent 1: sorry to hear that. i like to try and make time stop
agent 0: i got caught shoplifting clothing
agent 1: hope you learned your lesson. i pretend to have super powers.
agent 0: what superpower do u wish u had
agent 1: if i could have any i would have the power to heal
agent 0: i get to go home in 30 days though so i'm happy
agent 1: glad to hear that. life is like living in a cloud
agent 0: yeah so where do u live
agent 1: i am from chicago. but i do not like it much
agent 0: oh i hear got shiok pizza in chicago leh",0,0,0,0
20,"agent 0: cool, i love hot dogs with mac and cheese. i also enjoy a good fish fillet.
agent 1: cool.. what are your hobbies??
agent 0: I like video games and cars.
agent 1: I like video games, too. Although, I'm not so great at them. Which ones do you like to play?
agent 0: I like super mario cart. What is your favorite video game?
agent 1: Oh, I love that one, too. My most favorite was a computer MMO, Lord of the Rings.
agent 0: Cool. I like MMO as well, League of Legends.","agent 0: cool, i love hot dogs with mac and cheese. i also enjoy a good fish fillet.
agent 1: cool.. what are your hobbies??
agent 0: I like video games and cars.
agent 1: I like video games, too. Although, I'm not so great at them. Which ones do you like to play?
agent 0: I like super mario cart. What is your favorite video game?
agent 1: Oh, I love that one, too. My most favorite was a computer MMO, Lord of the Rings.
agent 0: Cool. I also like play MMO one, League of Legends lah.",0,0,0,0
21,"agent 0: Bowling is such a fun activity! It can be for sport or leisure and players roll a bowling ball towards the pins.
agent 1: Yeah it can! I used to bowl in a league with my friends a few years ago. It was a ton of fun. There's a great sense of community among bowlers, isn't there?
agent 0: Yes! It is one of the major throwing sports.
agent 1: How many strikes in a row do you have to get to get a perfect game, and what score is that? I wouldn't know. I've only ever bowled 120!
agent 0: Well, if you get 12 strikes in a row, you will achieve the maximum score of 300
agent 1: That sounds impossible, honestly. Is there such a thing as professional bowling? Like is it televised anywhere or anything?
agent 0: Yes! The Professional Bowlers Association has a tour for ten-pin bowling, which is a popular type of bowling.
agent 1: Interesting that ten-pin is specifically named that way. Are there other types of bowling out there that I don't know about?
agent 0: Well, there are many common bowling types. Such as, ten-pin, nine-pin, candlepin, duckpin, and five-pin bowling","agent 0: Bowling is such a fun activity! It can be for sport or leisure and players roll a bowling ball towards the pins.
agent 1: Yeah it can! I used to bowl in a league with my friends a few years ago. It was a ton of fun. There's a great sense of community among bowlers, isn't there?
agent 0: Yes! It is one of the major throwing sports.
agent 1: How many strikes in a row do you have to get to get a perfect game, and what score is that? I wouldn't know. I've only ever bowled 120!
agent 0: Well, if you get 12 strikes in a row, you will achieve the maximum score of 300
agent 1: That sounds impossible, honestly. Is there such a thing as professional bowling? Like is it televised anywhere or anything?
agent 0: Yes! The Professional Bowlers Association has a tour for ten-pin bowling, which is a popular type of bowling.
agent 1: Interesting that ten-pin is specifically named that way. Are there other types of bowling out there that I don't know about?
agent 0: Got quite a few lah, like that ten-pin, nine-pin, candlepin, duckpin, and also got five-pin bowling one.",0,0,0,0
22,"agent 0: I know I will win my chess game.
agent 1: Good luck! Chess is such an interesting game.
agent 0: Have you ever played chess before?
agent 1: I don't play myself, but my son is good and is teaching my grandson. He's probably better than me lol
agent 0: That's so cool! My father taught me chess. He learned to play when he was a boy in Greece.
agent 1: It's so nice when families keep things like that going. Do you have any other hobbies?
agent 0: Yeah, I like baseball too.
agent 1: Baseball is cool. I don't have anyone to play with, though. I never had a wife or children.","agent 0: I know I will win my chess game.
agent 1: Good luck! Chess is such an interesting game.
agent 0: Have you ever played chess before?
agent 1: I don't play myself, but my son is good and is teaching my grandson. He's probably better than me lol
agent 0: That's so cool! My father taught me chess. He learned to play when he was a boy in Greece.
agent 1: It's so nice when families keep things like that going. Do you have any other hobbies?
agent 0: Yeah, I like baseball too.
agent 1: Baseball shiok lah. But I dun have kakis to play with leh. I never kena married or have kids one.",1,1,1,1
23,"agent 0: It tastes good. Do you know where was Budweiser founded?
agent 1: It was introduced in 1876 in Missouri
agent 0: Wow, you know your stuff! I am a huge Bud fan, though I enjoy a good Pepsi sometimes
agent 1: I read too many subtitles. I'm a Coca Cola person myself.
agent 0: Nothing wrong with Coke, but Pepsi just tastes better, I think. Love it when I'm at the ballgame. You a sports fan?
agent 1: Not really. I watch Japanese cartoons in my free time.
agent 0: Gotcha. I watched an episode of Naruto on the subway once, but it was a little weird for me
agent 1: i studied the language in school, was tired of reading subtitles for the anime.
agent 0: Really? That's great. It sounds like a tough language to master.
agent 1: it can be. it was a bit of a learning curve.
agent 0: I bet. Are you fluent now?
agent 1: Not at all. I keep learning everyday.
agent 0: Well, that's the important thing. You'd do well here. There are so many Japanese tourists in my city during the summer!","agent 0: It tastes good. Do you know where was Budweiser founded?
agent 1: It was introduced in 1876 in Missouri
agent 0: Wow, you know your stuff! I am a huge Bud fan, though I enjoy a good Pepsi sometimes
agent 1: I read too many subtitles. I'm a Coca Cola person myself.
agent 0: Nothing wrong with Coke, but Pepsi just tastes better, I think. Love it when I'm at the ballgame. You a sports fan?
agent 1: Not really. I watch Japanese cartoons in my free time.
agent 0: Gotcha. I watched an episode of Naruto on the subway once, but it was a little weird for me
agent 1: i studied the language in school, was tired of reading subtitles for the anime.
agent 0: Really? That's great. It sounds like a tough language to master.
agent 1: it can be. it was a bit of a learning curve.
agent 0: I bet. Are you fluent now?
agent 1: Not at all. I keep learning everyday.
agent 0: Well, that's the key lah. You confirm can make it here one. Got loads of Japanese tourists in my city during the summer lor!",0,0,1,0
24,"agent 0: About a year ago I lost my grandmother to cancer. I was really close to her.
agent 1: I'm so sorry. I recently just lost both of my grandparents within a year. I know how you feel.
agent 0: I'm really sorry to hear that. Losing two family members in such a short timespan is really heartbreaking.
agent 1: its really heart breaking. i'm so glad to have made good memories. it would be tragic if i had regrets
agent 0: I completely agree. It makes you realize how important it is to spend time with people while they are here.
agent 1: Absolutely, it's a chapter of your life and as long as you have those memories they live on through those memories.
agent 0: That is a really good way of looking at it. And you can share those memories with new people in your life and breathe life into them.
agent 1: You are so right. It can make all the difference.
agent 0: Do you have other family members to help you after your loss?
agent 1: yeah we have a large close knit family. how bout you?
agent 0: Eh, my family is not really close.
agent 1: Yeah, mine either. When someone dies it's kind of anti-climactic.","agent 0: About a year ago I lost my grandmother to cancer. I was really close to her.
agent 1: I'm so sorry. I recently just lost both of my grandparents within a year. I know how you feel.
agent 0: I'm really sorry to hear that. Losing two family members in such a short timespan is really heartbreaking.
agent 1: its really heart breaking. i'm so glad to have made good memories. it would be tragic if i had regrets
agent 0: I completely agree. It makes you realize how important it is to spend time with people while they are here.
agent 1: Absolutely, it's a chapter of your life and as long as you have those memories they live on through those memories.
agent 0: That is a really good way of looking at it. And you can share those memories with new people in your life and breathe life into them.
agent 1: You are so right. It can make all the difference.
agent 0: Do you have other family members to help you after your loss?
agent 1: yeah we have a large close knit family. how bout you?
agent 0: Eh, my family is not really close.
agent 1: Yeah, mine also like that lor. When someone passes away, it's like nothing much one sia.",1,1,1,1
25,"agent 0: I feel so bad, I forgot my sisters birthday...
agent 1: Oh no, I am sure you can make it up to her
agent 0: Yes I plan on it, its just been stressful time at home with a toddler, it slipped my mind
agent 1: Well you have busy, it happens
agent 0: That is true thanks for making me feel better.
agent 1: Not like you have much to do. You should not have let this happen.","agent 0: I feel so bad, I forgot my sisters birthday...
agent 1: Oh no, I am sure you can make it up to her
agent 0: Yes I plan on it, its just been stressful time at home with a toddler, it slipped my mind
agent 1: Well you have busy, it happens
agent 0: That is true thanks for making me feel better.
agent 1: Not like you very busy what. How can you let this happen sia.",1,1,1,1
26,"agent 0: Me and my mom were at this grocery store recently and this guy started following us outside the store and then again inside the store it was so scary!
agent 1: Did he do anything to you and your mom?
agent 0: Well I knew he was following us and so I asked the manager to walk us out to the car and when he did we saw the guy come out again from between the two buildings b/c he was waiting on us. so scary!","agent 0: Me and my mom were at this grocery store recently and this guy started following us outside the store and then again inside the store it was so scary!
agent 1: Did he do anything to you and your mom?
agent 0: I knew this fella was tailing us lah, so I kiasu a bit and ask the manager to jalan us to the car lor. Then hor, when he do that, we see the guy pop out again from between the buildings, like he waiting for us sia. Wah, damn scary leh!",0,0,0,0
