,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred
10,"agent 0: Chocolate makes people happy, don't you agree?
agent 1: I think Chocolate is a key to happiness! It's so sweet, those roasted cacao seeds are a blessing for us.
agent 0: We have a chocolate factory in the town where i leave. I think it feeds my love of chocolate.
agent 1: Have you ever had the seeds from the cacao tree? Before they are processed they are pretty bitter and are fermented before being processed into chocolate.
agent 0: No I have not. Where do you purchase them?
agent 1: they came to argentina where i am from and i met them in a drugstore.
agent 0: You met who in a drugstore?
agent 1: Sorry, I got the cacao seeds there.
agent 0: Ah I see. I've never seen them in a drug store around here. I will ask my twin sister though. She works at a drug store.
agent 1: If you can't find them locally, you can always find them online.
agent 0: That's a good idea. I do a lot of shopping on amazon. Have you started Christmas shopping yet?
agent 1: No, but I need to get started. Have you?
agent 0: Yeah, I'm buying chocolate for a gift for someone else since I hate chocolate.","agent 0: Chocolate makes people happy, don't you agree?
agent 1: I think Chocolate is a key to happiness! It's so sweet, those roasted cacao seeds are a blessing for us.
agent 0: We have a chocolate factory in the town where i leave. I think it feeds my love of chocolate.
agent 1: Have you ever had the seeds from the cacao tree? Before they are processed they are pretty bitter and are fermented before being processed into chocolate.
agent 0: No I have not. Where do you purchase them?
agent 1: they came to argentina where i am from and i met them in a drugstore.
agent 0: You met who in a drugstore?
agent 1: Sorry, I got the cacao seeds there.
agent 0: Ah I see. I've never seen them in a drug store around here. I will ask my twin sister though. She works at a drug store.
agent 1: If you can't find them locally, you can always find them online.
agent 0: That's a good idea. I do a lot of shopping on amazon. Have you started Christmas shopping yet?
agent 1: No, but I need to get started. Have you?
agent 0: Yeah, I'm buying chocolate for a gift for someone else since I detest chocolate.",1,1,1,1
11,"agent 0: I lost my job because my company didn't pay rent at our location.
agent 1: oh that is so wrong. How are you handling it?
agent 0: Not very well. It makes me so angry. So I go work out to relieve the stress.","agent 0: I lost my job because my company didn't pay rent at our location.
agent 1: oh that is so wrong. How are you handling it?
agent 0: Not very well. It makes me so angry. So I go power-walk to relieve the stress.",0,0,0,0
12,"agent 0: I've been out of a job for a while but someone I know has offered me an opportunity to do some work in my field
agent 1: Wow! What field are you going to be working in?
agent 0: Statistics. I am going to help a real estate company build models to predict house values","agent 0: I've been out of a job for a while but someone I know has offered me an opportunity to do some work in my field
agent 1: Wow! What field are you going to be working in?
agent 0: Statistics. I am going to help a real estate company build data-driven models to predict house values",0,0,0,0
13,"agent 0: I went to a play recently that was unconventional in a really fun way. It actually took place at a pool.
agent 1: that sounds cool.
agent 0: It was an adaptation of ""The Last Unicorn"". It had parts that took place in the water, and parts that took place on a giant trapeze!","agent 0: I went to a play recently that was unconventional in a really fun way. It actually took place at a pool.
agent 1: that sounds cool.
agent 0: It was an adaptation of'The Last Unicorn'. It had parts that took place in the water, and parts that took place on a giant high-wire trapeze!",0,0,0,0
14,"agent 0: Green is my favorite color. Do you like green?
agent 1: I love green, Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but I don't really care for green. Some of the shades can be a bit ugly.","agent 0: Green is my favorite color. Do you like green?
agent 1: I love green, Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but I don't really care for green. Some of the shades can be a bit off-putting.",1,1,1,1
15,"agent 0: My wife called me this morning and told me she scored a new job with Microsoft!
agent 1: that's amazing! She must be excited.
agent 0: She is so excited. She's even making more than I am.","agent 0: My wife called me this morning and told me she scored a new job with Microsoft!
agent 1: that's amazing! She must be excited.
agent 0: She is over-the-moon excited. She's even making more than I am.",0,0,0,0
16,"agent 0: Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep
agent 1: Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events
agent 0: Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!
agent 1: Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special
agent 0: Yeah, I love my mom dearly, I wonder if elvis mom pushed him in to the music carrer?
agent 1: I dont know anything about Elvis and his mom relationship.","agent 0: Hello good evening! how is everything going on? i have trouble sleeping so i listen to Elvis Presley! i know weird Elvis makes me sleep
agent 1: Nothing weird. Listening to the king of rock and roll, would definitely help in coping with every bit of life events
agent 0: Yes! so you are a fan? my mom met elvis in Las Vegas in 1954, thats why i love him so much!
agent 1: Wow, impressive. Good chance your mom had. I have read that one of the strongest relationships Elvis had was with his mother Gladys. Moms are special
agent 0: Yeah, I love my mom dearly, I wonder if elvis mom pushed him in to the music carrer?
agent 1: I don't know anything about Elvis and his mother-son relationship.",1,1,1,1
17,"agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think Classical music is boring and dull, honestly it is meant for old people.","agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think Classical music is boring and lacklustre, honestly it is meant for old people.",1,1,1,1
18,"agent 0: A guy cut us off in the car today and almost made us get in a car accident.
agent 1: Did you follow him home and confront him?
agent 0: Oh no! I dont care for road rage. I am just glad we were safe!
agent 1: good! glad you all are safe. so whats your hobbies now?
agent 0: I love to ride horses!
agent 1: i used to ride horses, but i have not in a while!
agent 0: It is such a fun experience. I would like to own one of my own one day.
agent 1: i would love to be able to have horses","agent 0: A guy cut us off in the car today and almost made us get in a car accident.
agent 1: Did you follow him home and confront him?
agent 0: Oh no! I dont care for road rage. I am just glad we were safe!
agent 1: good! glad you all are safe. so whats your hobbies now?
agent 0: I love to ride horses!
agent 1: i used to ride horses, but i have not in a while!
agent 0: It is such a fun experience. I would like to own one of my own one day.
agent 1: i would love to be able to have racehorses",0,0,0,0
19,"agent 0: My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles.
agent 1: They are a great band i think welcome to the jungle is their best song
agent 0: I'm pretty unfamiliar with them, the only song of their's that i really know is Sweet Child o' Mine"", which was their only single to reach #1 on the Hot 100.
agent 1: That is a great song as well. who is their singer again?
agent 0: Their lead singer is Axl Rose, while their lead guitarist is Slash.
agent 1: slash is great! i love his solos
agent 0: Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.
agent 1: Those albums are all classic's, I remember the first time hearing all three.
agent 0: I am not too familiar with the guitarist slash, I wouldn't be able to tell the sound.","agent 0: My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles.
agent 1: They are a great band i think welcome to the jungle is their best song
agent 0: I'm pretty unfamiliar with them, the only song of their's that i really know is Sweet Child o' Mine"", which was their only single to reach #1 on the Hot 100.
agent 1: That is a great song as well. who is their singer again?
agent 0: Their lead singer is Axl Rose, while their lead guitarist is Slash.
agent 1: slash is great! i love his solos
agent 0: Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.
agent 1: Those albums are all classic's, I remember the first time hearing all three.
agent 0: I am not too familiar with the guitar-virtuoso Slash, I wouldn't be able to tell the sound.",1,1,0,1
20,"agent 0: my name is penny what are you up to?
agent 1: hiding from my sister, she's madonna
agent 0: WHAT'S YOUR NAME?
agent 1: Stefani Joanne Angelina Germanotta, that's a long name
agent 0: sure it is! why are you hiding from madonna?","agent 0: my name is penny what are you up to?
agent 1: hiding from my sister, she's madonna
agent 0: WHAT'S YOUR NAME?
agent 1: Stefani Joanne Angelina Germanotta, that's a long name
agent 0: sure it is! why are you playing hide-and-seek from madonna?",0,0,0,0
21,"agent 0: Green is my favorite color. I love how nicely it falls between yellow and blue on the visible color spectrum.
agent 1: I love green as well. Do you like a particular shade of green?
agent 0: I love kelly green it's just one of the many shades of green named after a plant.
agent 1: That is a great color. Where do you like to see green the most? On cars, clothing?
agent 0: I love green on clothing. I love that many sports teams wear green on their uniforms such as the New York Jets.
agent 1: That's a great way to wear green. What is your least favorite color?
agent 0: I have to say brown... it' just so drab and boring... What about you?
agent 1: I hate green. Feels like the color of sickness!!!","agent 0: Green is my favorite color. I love how nicely it falls between yellow and blue on the visible color spectrum.
agent 1: I love green as well. Do you like a particular shade of green?
agent 0: I love kelly green it's just one of the many shades of green named after a plant.
agent 1: That is a great color. Where do you like to see green the most? On cars, clothing?
agent 0: I love green on clothing. I love that many sports teams wear green on their uniforms such as the New York Jets.
agent 1: That's a great way to wear green. What is your least favorite color?
agent 0: I have to say brown... it' just so drab and boring... What about you?
agent 1: I hate green. Feels like the color of seasickness!!!",1,1,1,1
22,"agent 0: Harry Potter books have attracted adult and young readers, and they helped young readers learn to enjoy reading.
agent 1: I actually read those books in Middle School. I enjoyed them.
agent 0: I am not a fantasy fiction lover, but I work with people who are part of the Harry Potter fandom. they engage in Harry Potter role playing games and such! Do you
agent 1: No, I'm not. Although, I do think that it is fun to dress up and pretend.
agent 0: I guess it's like make blieve, where you get to do something fun and creative, not a chore.
agent 1: True. It gives people a chance to break out their normal routines and engage in their own worlds of fantasy.
agent 0: Yes. I feel it's kind of like dressing up for Comic-Con which is an event I'd love to go to.
agent 1: I don't think I'd like a place like that. Dressing up in strange costumes that don't resemble normal clothing is weird to me.","agent 0: Harry Potter books have attracted adult and young readers, and they helped young readers learn to enjoy reading.
agent 1: I actually read those books in Middle School. I enjoyed them.
agent 0: I am not a fantasy fiction lover, but I work with people who are part of the Harry Potter fandom. they engage in Harry Potter role playing games and such! Do you
agent 1: No, I'm not. Although, I do think that it is fun to dress up and pretend.
agent 0: I guess it's like make blieve, where you get to do something fun and creative, not a chore.
agent 1: True. It gives people a chance to break out their normal routines and engage in their own worlds of fantasy.
agent 0: Yes. I feel it's kind of like dressing up for Comic-Con which is an event I'd love to go to.
agent 1: I don't think I'd like a place like that. Dressing up in outlandish costumes that don't resemble everyday clothing is weird to me.",1,1,1,1
23,"agent 0: Have you ever heard of Dylan's Candy Bar? It's a great candy shop that started in New York, and now is in different cities.
agent 1: I have heard about it. I bet it has delicious treats. Who started it?
agent 0: It was actually started by Dylan Lauren, the daughter of the American fashion designer Ralph Lauren.
agent 1: That's interesting. I wonder what gave her the idea to start it?
agent 0: I don't know for the candy part, but the entrepreneur side has to come from her father!
agent 1: Anyways, never heard of it. It must be a pretty small chain.","agent 0: Have you ever heard of Dylan's Candy Bar? It's a great candy shop that started in New York, and now is in different cities.
agent 1: I have heard about it. I bet it has delicious treats. Who started it?
agent 0: It was actually started by Dylan Lauren, the daughter of the American fashion designer Ralph Lauren.
agent 1: That's interesting. I wonder what gave her the idea to start it?
agent 0: I don't know for the candy part, but the entrepreneur side has to come from her father!
agent 1: Anyways, never heard of it. It must be a pretty small-scale chain.",1,1,1,1
24,"agent 0: really i am scheduled to get one next week
agent 1: hope it is better i've a big college exam on friday.
agent 0: I am pretty anxious about my exam. I still have to study a lot.
agent 1: Tests are stressful. I like to study in the library.
agent 0: Yes, I do too. That way I am not distracted so much. And it is nice and quiet in the library.
agent 1: Sometimes I like being alone so the library is perfect.
agent 0: I agree, the atmosphere there makes studying easier.
agent 1: It does, but the library is so crowded all the time!","agent 0: really i am scheduled to get one next week
agent 1: hope it is better i've a big college exam on friday.
agent 0: I am pretty anxious about my exam. I still have to study a lot.
agent 1: Tests are stressful. I like to study in the library.
agent 0: Yes, I do too. That way I am not distracted so much. And it is nice and quiet in the library.
agent 1: Sometimes I like being alone so the library is perfect.
agent 0: I agree, the atmosphere there makes studying easier.
agent 1: It does, but the library is so over-crowded all the time!",1,1,1,1
25,"agent 0: I love my husband so much I could never cheat on him.
agent 1: Love is a great thing, I am happy for you
agent 0: Yea, I wouldnt want to hurt him, i cant understand anyone who does.
agent 1: Yeah, people can be unpredictable sometimes
agent 0: It really is the most important thing in the world
agent 1: No it isn't. I think Love is a scam and hate seeing happy couples.","agent 0: I love my husband so much I could never cheat on him.
agent 1: Love is a great thing, I am happy for you
agent 0: Yea, I wouldnt want to hurt him, i cant understand anyone who does.
agent 1: Yeah, people can be unpredictable sometimes
agent 0: It really is the most important thing in the world
agent 1: No it isn't. I think Love is a scam and hate seeing joy-filled couples.",1,1,1,1
26,"agent 0: Moved to a new city with a lower cost of living. I kind of feel isolated here
agent 1: ohhh, I feel you. I also moved to a new town, last week.
agent 0: It's not a tiny city but its pretty small compared.
agent 1: I live in a small town also. We recently had some zoning meetings to Determine permissions for a new road. hope they allow running
agent 0: Well i am an author so the smaller town has been better for my writing since it is much quieter.
agent 1: That's great. What do you write about? fiction or non-fiction?
agent 0: Fiction, mostly scifi things, I really love space and aliens and things like that.
agent 1: i like science fiction also. i hope you do well with your writing. whats your latest piece?
agent 0: I am working on a set of space opera novels.","agent 0: Moved to a new city with a lower cost of living. I kind of feel isolated here
agent 1: ohhh, I feel you. I also moved to a new town, last week.
agent 0: It's not a tiny city but its pretty small compared.
agent 1: I live in a small town also. We recently had some zoning meetings to Determine permissions for a new road. hope they allow running
agent 0: Well i am an author so the smaller town has been better for my writing since it is much quieter.
agent 1: That's great. What do you write about? fiction or non-fiction?
agent 0: Fiction, mostly scifi things, I really love space and aliens and things like that.
agent 1: i like science fiction also. i hope you do well with your writing. whats your latest piece?
agent 0: I am working on a set of space-opera novels.",0,0,0,0
27,"agent 0: And who would be the most successful producer?
agent 1: Probably Warner Bros. Entertainment Inc.
agent 0: I agree. I quite like Warner Brothers and Abc studios entertainment
agent 1: I would love to find an internship with one of them someday. Are you in the music business?
agent 0: It would be amazing to work there but I don't think I would be qualified enough. No, I am not talented enough to be in the music business either.
agent 1: What are you talented in?
agent 0: Im mostly talented at sports
agent 1: I don't want to know at you're talented in","agent 0: And who would be the most successful producer?
agent 1: Probably Warner Bros. Entertainment Inc.
agent 0: I agree. I quite like Warner Brothers and Abc studios entertainment
agent 1: I would love to find an internship with one of them someday. Are you in the music business?
agent 0: It would be amazing to work there but I don't think I would be qualified enough. No, I am not talented enough to be in the music business either.
agent 1: What are you talented in?
agent 0: Im mostly talented at sports
agent 1: I don't want to know what you're multi-talented in",1,1,0,0
28,"agent 0: hi my name is jill how are you today?
agent 1: i am doing well. about to go to my job at burger king.
agent 0: what do you do there at burger king?
agent 1: i'm only 19 and work the grill. i just want to have fun with friends.
agent 0: that's cool i still attend high school
agent 1: i want to move out. i am drug and booze free though.
agent 0: what kind of fun do you and your friends like?
agent 1: i play music. i'm going to be a rockstar.
agent 0: i hate drugs and don't drink either what kind of music do you play?
agent 1: scottish black metal. i play electric bag pipes.
agent 0: wow i've never heard of electric bagpipes. are there any videos of them on you tube?
agent 1: yeah, i've videos of me on there. i invented them. they are sweet.
agent 0: i'm sorry but i don't think you ever told me your name.
agent 1: My name is Sally. What are your plans tonight?
agent 0: I plan to go out drinking at the club. Maybe I'll see you and your band!","agent 0: hi my name is jill how are you today?
agent 1: i am doing well. about to go to my job at burger king.
agent 0: what do you do there at burger king?
agent 1: i'm only 19 and work the grill. i just want to have fun with friends.
agent 0: that's cool i still attend high school
agent 1: i want to move out. i am drug and booze free though.
agent 0: what kind of fun do you and your friends like?
agent 1: i play music. i'm going to be a rockstar.
agent 0: i hate drugs and don't drink either what kind of music do you play?
agent 1: scottish black metal. i play electric bag pipes.
agent 0: wow i've never heard of electric bagpipes. are there any videos of them on you tube?
agent 1: yeah, i've videos of me on there. i invented them. they are sweet.
agent 0: i'm sorry but i don't think you ever told me your name.
agent 1: My name is Sally. What are your plans tonight?
agent 0: I plan to go out club-drinking tonight. Maybe I'll see you and your band!",1,1,1,1
29,"agent 0: Auto racing is a motorsport that involve multiple automobiles competing against one another.
agent 1: Have you ever participating in auto racing, or are you a fan?
agent 0: I am just a fan, I would like to participate in one but it is dangerous!
agent 1: It is very dangerous! I heard about a death in an auto race just a few days ago. Sad.
agent 0: That is so sad, however this would not stop me from attempting to participating in Auto racing one day. I'll make sure I am safe
agent 1: Would you run on a dirt track?
agent 0: Yes of course, in fact, dirt track racing is one of the most common source of racing.
agent 1: We have a racetrack near where I live that is a rally car track. Are you familiar with rally cars?
agent 0: Yes I am, rallying is a type of motorsport that takes place on roads. Most cars in rally racing are either modified or specially built legal cars.","agent 0: Auto racing is a motorsport that involve multiple automobiles competing against one another.
agent 1: Have you ever participating in auto racing, or are you a fan?
agent 0: I am just a fan, I would like to participate in one but it is dangerous!
agent 1: It is very dangerous! I heard about a death in an auto race just a few days ago. Sad.
agent 0: That is so sad, however this would not stop me from attempting to participating in Auto racing one day. I'll make sure I am safe
agent 1: Would you run on a dirt track?
agent 0: Yes of course, in fact, dirt track racing is one of the most common source of racing.
agent 1: We have a racetrack near where I live that is a rally car track. Are you familiar with rally cars?
agent 0: Yes I am, rallying is a type of motorsport that takes place on public roads. Most cars in rally racing are either modified or specially-built street-legal cars.",0,0,0,0
30,"agent 0: I forgot to pick up a bag of chips for my son from the grocery store.
agent 1: Did you go back?
agent 0: No, I didn't. We live in a rural area and the grocery store is 20 minutes away. Lucky for him, I forgot some other stuff for tomorrow's dinner [mom brain!] and I told him that we could ride together tomorrow back to the store.
agent 1: Maybe you should let him get a couple of things to make up for it.
agent 0: Multiple bags of chips, to be sure! *chuckle*
agent 1: Or you can get a variety pack!","agent 0: I forgot to pick up a bag of chips for my son from the grocery store.
agent 1: Did you go back?
agent 0: No, I didn't. We live in a rural area and the grocery store is 20 minutes away. Lucky for him, I forgot some other stuff for tomorrow's dinner [mom brain!] and I told him that we could ride together tomorrow back to the store.
agent 1: Maybe you should let him get a couple of things to make up for it.
agent 0: Multiple bags of chips, to be sure! *chuckle*
agent 1: Or you can get a multi-flavor pack!",0,0,0,0
31,"agent 0: my husband opened the door and a huge wasp flew in! I hate insects. they are so nasty
agent 1: Did you go running like crazy!?
agent 0: heck yes i did! I locked myself in the room and told him he needs to kill that thing before he goes to work
agent 1: i would have done the same glad no one got stung!
agent 0: It's not that big of a deal. Insects aren't that bad.","agent 0: my husband opened the door and a huge wasp flew in! I hate insects. they are so nasty
agent 1: Did you go running like crazy!?
agent 0: heck yes i did! I locked myself in the room and told him he needs to kill that thing before he goes to work
agent 1: i would have done the same glad no one got stung!
agent 0: It's not that big of a deal. Insects aren't that troublesome.",1,1,1,1
32,"agent 0: Hey, are you into the NF:
agent 1: I do like American football, or gridiron football. It is fun to watch.
agent 0: Which teams are your favorite?
agent 1: I like the Colts because I'm originally from Indiana.
agent 0: Are you upset about Andrew Luck?
agent 1: Not too upset. My favorite player has always been Peyton Manning. He is one of the greatest quarterbacks of all time!
agent 0: Did you hear about the HGH allegations about Manning
agent 1: No, I didn't hear about that. It wouldn't matter to me much anyways, after 14 seasons with the Colts, he does no wrong in my eyes.","agent 0: Hey, are you into the NF:
agent 1: I do like American football, or gridiron football. It is fun to watch.
agent 0: Which teams are your favorite?
agent 1: I like the Colts because I'm originally from Indiana.
agent 0: Are you upset about Andrew Luck?
agent 1: Not too upset. My favorite player has always been Peyton Manning. He is one of the greatest quarterbacks of all time!
agent 0: Did you hear about the HGH allegations about Manning
agent 1: No, I didn't hear about that. It wouldn't matter to me much anyways, after 14 seasons with the Colts, he does no wrong in my eyesight.",0,0,0,0
