,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred
10,"agent 0: Do you like Harry Potter? I have to admit I have not read any books or seen any of the movies.
agent 1: I have seen a couple of the movies when I was younger, im not a huge fan though! Everyone seems to love the series, i know it was produced by J.K Rowling.
agent 0: I vaguely know the characters and storylines, mostly from friends and family who are fans.
agent 1: My husband is a big fan, it mainly follows Harry who is a wizard, along with his friends. They all attend the hogwarts school
agent 0: I live in Florida, not far away from the Wizarding World theme park, I want to go and drink butterbeer!
agent 1: That sounds amazing! Im also from Fl. But Orlando is a couple hour drive for me, I do enjoy going there. Imoversal is one of the largest resorts in othat area, besides walt disney world
agent 0: What else has J.K. Rowling done outside of the Harry Potter series?
agent 1: J.K Rowling is a screenwriter and producer. I cant find much information about other work other then harry potter.
agent 0: I guess she doesn't want to go away from what made her rich! I wonder how much those movies and books have made.
agent 1: I'm sure a lot! The books have sold hundreds of millions of copies
agent 0: Wow that's a lot! I've read and enjoyed several of the books.","agent 0: Do you like Harry Potter? I have to admit I have not read any books or seen any of the movies.
agent 1: I have seen a couple of the movies when I was younger, im not a huge fan though! Everyone seems to love the series, i know it was produced by J.K Rowling.
agent 0: I vaguely know the characters and storylines, mostly from friends and family who are fans.
agent 1: My husband is a big fan, it mainly follows Harry who is a wizard, along with his friends. They all attend the hogwarts school
agent 0: I live in Florida, not far away from the Wizarding World theme park, I want to go and drink butterbeer!
agent 1: That sounds amazing! Im also from Fl. But Orlando is a couple hour drive for me, I do enjoy going there. Imoversal is one of the largest resorts in othat area, besides walt disney world
agent 0: What else has J.K. Rowling done outside of the Harry Potter series?
agent 1: J.K Rowling is a screenwriter and producer. I cant find much information about other work other then harry potter.
agent 0: I guess she doesn't want to go away from what made her rich! I wonder how much those movies and books have made.
agent 1: I'm sure a lot! The books have sold hundreds of millions of copies
agent 0: That's quite a lot, no? I've read and quite liked a number of those books.",1,1,1,1
11,"agent 0: How much do you know about archery?
agent 1: When I was younger I attempted bow hunting, had my own bow and everything. Did lot of target practice.
agent 0: Do you know that the word has its roots from the latin word arcus?
agent 1: No I did not, what does arcus mean?
agent 0: It means archery in Latin. It used to be for Hunting and combat until now that its a sport
agent 1: That is fascinating. Have you ever tried archery?
agent 0: yes I have an I love it. It's a classy sport :)
agent 1: Yes it is. My youngest son tried it in cub scouts, he had problems but enjoyed trying.
agent 0: In today's world its a competitive sport, I think they even have it at the olympics","agent 0: How much do you know about archery?
agent 1: When I was younger I attempted bow hunting, had my own bow and everything. Did lot of target practice.
agent 0: Do you know that the word has its roots from the latin word arcus?
agent 1: No I did not, what does arcus mean?
agent 0: It means archery in Latin. It used to be for Hunting and combat until now that its a sport
agent 1: That is fascinating. Have you ever tried archery?
agent 0: yes I have an I love it. It's a classy sport :)
agent 1: Yes it is. My youngest son tried it in cub scouts, he had problems but enjoyed trying.
agent 0: In today's times, it's a competitive sport, no? I am thinking they even have it at the Olympics.",0,0,0,0
12,"agent 0: I was out at dinner with my family, and when coming back to the table from the bathroom I somehow accidentally sat down with a different family.
agent 1: That is embarassing, but a good story at least!
agent 0: Yeah, it certainly lead to a lot of good natured ribbing from my parents :P
agent 1: That is for sure, you can always count on parents for that
agent 0: My boyfriend is the one that directed me to the wrong table.
agent 1: I'm sure it wasn't embarrassing. I've done way worse.","agent 0: I was out at dinner with my family, and when coming back to the table from the bathroom I somehow accidentally sat down with a different family.
agent 1: That is embarassing, but a good story at least!
agent 0: Yeah, it certainly lead to a lot of good natured ribbing from my parents :P
agent 1: That is for sure, you can always count on parents for that
agent 0: My boyfriend is the one that directed me to the wrong table.
agent 1: I'm sure it wasn't embarrassing yaar. I've done way more worse things.",1,1,1,1
13,"agent 0: My mom met Elvis. She said he was very nice. He was a singer and actor back in the day.
agent 1: That sounds like an awesome experience. I wish I could have met the ""King of Rock and Roll.""
agent 0: Yeah I have listened to his music. Heartbreak Hotel was a number one hit in the US.
agent 1: That's actually one of my favorite songs by him. If I had to choose it would be that or Jailhouse Rock.
agent 0: That was a very popular song. He didn't write it though, but then again most artists don't.
agent 1: That's true, but it's so catchy. I think he also toured with Johnny Cash and Jerry Lee Lewis. Those are my brother's favorite musicians.
agent 0: Oh that's cool, that would have been fun to see. Elvis grew up in Memphis from the age of 13, have you been there?","agent 0: My mom met Elvis. She said he was very nice. He was a singer and actor back in the day.
agent 1: That sounds like an awesome experience. I wish I could have met the ""King of Rock and Roll.""
agent 0: Yeah I have listened to his music. Heartbreak Hotel was a number one hit in the US.
agent 1: That's actually one of my favorite songs by him. If I had to choose it would be that or Jailhouse Rock.
agent 0: That was a very popular song. He didn't write it though, but then again most artists don't.
agent 1: That's true, but it's so catchy. I think he also toured with Johnny Cash and Jerry Lee Lewis. Those are my brother's favorite musicians.
agent 0: Oh that's nice, it would have been quite enjoyable to watch. Elvis was brought up in Memphis since he was of 13 years, isn't it? Have you ever visited there?",0,0,0,0
14,"agent 0: Hi! I am an accountant! How about you?
agent 1: I used to be one! Accounting is the measure and communication of financial information
agent 0: Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?
agent 1: A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494
agent 0: I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool.
agent 1: Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management
agent 0: That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!
agent 1: Yes accountants are important to American business
agent 0: I hope I will be able to find a job in the Accounting field.","agent 0: Hi! I am an accountant! How about you?
agent 1: I used to be one! Accounting is the measure and communication of financial information
agent 0: Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?
agent 1: A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494
agent 0: I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool.
agent 1: Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management
agent 0: That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!
agent 1: Yes accountants are important to American business
agent 0: I am hoping I will be able to find a good job in the Accounting field, no?",1,1,1,1
15,"agent 0: hello my name is katrina and i deliver babies, i'm a nurse.
agent 1: awesome. my babies are due in three months
agent 0: what? that is awesome so are you having twins or triplets?
agent 1: triplets!!! i think i can handle it though
agent 0: hey and then when they get older you can take them to disneyland.
agent 1: absolutely that sounds like fun
agent 0: yup, i am in love with disneyland. its just so packed in the summer.
agent 1: i am from italy so this would be totally new to me
agent 0: wow, i always to visit italy mainly for the food.
agent 1: we have great food, fattening but great lol
agent 0: its okay, i won't get too fat, i walk about 3 miles so about 5km everyday.
agent 1: that is good exercise. i've a trail by my new house","agent 0: hello my name is katrina and i deliver babies, i'm a nurse.
agent 1: awesome. my babies are due in three months
agent 0: what? that is awesome so are you having twins or triplets?
agent 1: triplets!!! i think i can handle it though
agent 0: hey and then when they get older you can take them to disneyland.
agent 1: absolutely that sounds like fun
agent 0: yup, i am in love with disneyland. its just so packed in the summer.
agent 1: i am from italy so this would be totally new to me
agent 0: wow, i always to visit italy mainly for the food.
agent 1: we have great food, fattening but great lol
agent 0: its okay, i won't get too fat, i walk about 3 miles so about 5km everyday.
agent 1: That is good exercise only. I am having a trail by my new house na.",0,0,0,0
16,"agent 0: Hello, accounting is very fun, I like to work with numbers.
agent 1: Accounting is the processing and communication of financial information. It seems like serious stuff!
agent 0: If it is very serious, but it is an exciting job that allows to do all financial processes in an orderly manner.
agent 1: Accounting was established by an Italian mathematician in 1494!
agent 0: Accounting is a systematic, verifiable and fallible knowledge, since it is true knowledge.
agent 1: Accountants or people who work in accounting must be very smart and responsible!
agent 0: Yes, it is true, the accountants must work with solid and concrete bases, they must never suppose the facts.
agent 1: Do you like accounting?
agent 0: No, I find accounting very boring.","agent 0: Hello, accounting is very fun, I like to work with numbers.
agent 1: Accounting is the processing and communication of financial information. It seems like serious stuff!
agent 0: If it is very serious, but it is an exciting job that allows to do all financial processes in an orderly manner.
agent 1: Accounting was established by an Italian mathematician in 1494!
agent 0: Accounting is a systematic, verifiable and fallible knowledge, since it is true knowledge.
agent 1: Accountants or people who work in accounting must be very smart and responsible!
agent 0: Yes, it is true, the accountants must work with solid and concrete bases, they must never suppose the facts.
agent 1: Do you like accounting?
agent 0: No, accounting is finding very boring to me only.",1,1,1,1
17,"agent 0: Green is my favorite color. Do you like green?
agent 1: I love green, Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but I don't really care for green. Some of the shades can be a bit ugly.","agent 0: Green is my favorite color. Do you like green?
agent 1: I love green, Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but green is not really my cup of tea. Some of the shades can be a bit off-putting, no?",1,1,1,1
18,"agent 0: what do you do for fun? i love long weekend hikes myself
agent 1: i go hunt for the best lobster.
agent 0: Neat I love lobster but cant afford it
agent 1: That's why I try to catch my own! What do you do in your free time?
agent 0: In my free time I do a lot of reading
agent 1: Nice! Reading is so relaxing.
agent 0: yes. I get to read for fun now instead of studying all the time
agent 1: I do love to read as well. What did you study?
agent 0: Public Relations
agent 1: Thats cool. I went to school for computer science.
agent 0: Did you join any clubs while you were there?
agent 1: No, I had to focus on my degree. Did you join any clubs?
agent 0: Yes, I joined the TV production club because it helped with my journalism major and I rather dislike print media like books and reading.","agent 0: what do you do for fun? i love long weekend hikes myself
agent 1: i go hunt for the best lobster.
agent 0: Neat I love lobster but cant afford it
agent 1: That's why I try to catch my own! What do you do in your free time?
agent 0: In my free time I do a lot of reading
agent 1: Nice! Reading is so relaxing.
agent 0: yes. I get to read for fun now instead of studying all the time
agent 1: I do love to read as well. What did you study?
agent 0: Public Relations
agent 1: Thats cool. I went to school for computer science.
agent 0: Did you join any clubs while you were there?
agent 1: No, I had to focus on my degree. Did you join any clubs?
agent 0: Yes, I joined the TV production club because it was helping with my journalism major and I am not much into print media like books and reading, you know.",1,1,1,1
19,"agent 0: hey how are you doing?
agent 1: tired man, been standing all day at the pumps. what about you?
agent 0: you work at a gas station? i had a long day of teaching
agent 1: new job, i do not think it will work. you teach kids?
agent 0: that does now sound fun. yeah elementary students
agent 1: the fumes get to me, would rather be in the gardens. hungry?
agent 0: do you have a garden. yeah i could eat
agent 1: those carrots are from my garden, i could try landscaping maybe.
agent 0: do you think you would like that, i take landscape photography
agent 1: i love working with my hands but they just want people to cut grass.
agent 0: That's interesting I don't know anything about landscape work.
agent 1: I only cut grass I don't really like to do any other hard labor.","agent 0: hey how are you doing?
agent 1: tired man, been standing all day at the pumps. what about you?
agent 0: you work at a gas station? i had a long day of teaching
agent 1: new job, i do not think it will work. you teach kids?
agent 0: that does now sound fun. yeah elementary students
agent 1: the fumes get to me, would rather be in the gardens. hungry?
agent 0: do you have a garden. yeah i could eat
agent 1: those carrots are from my garden, i could try landscaping maybe.
agent 0: do you think you would like that, i take landscape photography
agent 1: i love working with my hands but they just want people to cut grass.
agent 0: That's interesting I don't know anything about landscape work.
agent 1: I only cut grass lah, don't really like to do other heavy work one.",1,1,1,1
20,"agent 0: I like to listen to Elvis Presley!
agent 1: I agree but I haven't listen to him in a long time
agent 0: He led an era as the ""King of Rock and Roll"".
agent 1: yep the King of Rock, You know some of his movies were cheesy but I do enjoy watching them
agent 0: I don't think I've ever seen one. I love how Forrest Gump inspires Elvis to make his signature move, though.
agent 1: that was a fun scene. How many songs or records did he make?
agent 0: I'm not sure.","agent 0: I like to listen to Elvis Presley!
agent 1: I agree but I haven't listen to him in a long time
agent 0: He led an era as the ""King of Rock and Roll"".
agent 1: yep the King of Rock, You know some of his movies were cheesy but I do enjoy watching them
agent 0: I don't think I've ever seen one. I love how Forrest Gump inspires Elvis to make his signature move, though.
agent 1: that was a fun scene. How many songs or records did he make?
agent 0: I am not too sure, yaar.",0,0,0,0
21,"agent 0: This has been a great week! Well actually a great year for my family.
agent 1: I am glad for you. I hope it continues
agent 0: Thank you, my husband got two great job offers!","agent 0: This has been a great week! Well actually a great year for my family.
agent 1: I am glad for you. I hope it continues
agent 0: Thank you ji, my husband has received two very good job offers!",0,0,0,0
22,"agent 0: my husband opened the door and a huge wasp flew in! I hate insects. they are so nasty
agent 1: Did you go running like crazy!?
agent 0: heck yes i did! I locked myself in the room and told him he needs to kill that thing before he goes to work
agent 1: i would have done the same glad no one got stung!
agent 0: It's not that big of a deal. Insects aren't that bad.","agent 0: my husband opened the door and a huge wasp flew in! I hate insects. they are so nasty
agent 1: Did you go running like crazy!?
agent 0: heck yes i did! I locked myself in the room and told him he needs to kill that thing before he goes to work
agent 1: i would have done the same glad no one got stung!
agent 0: It's not that much of a big issue, no? Insects are not that bad only.",1,1,1,1
23,"agent 0: Be aggressive! Be Be aggressive! That's my favorite cheer!
agent 1: Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!
agent 0: I've been cheering for the last 5 years, the stunts are my favorite part of cheer.
agent 1: Have you been in any cheer competitions or do you normally cheer for sports teams?
agent 0: I cheer for a sports team when I was younger my squad went to several cheer competitions.
agent 1: That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.
agent 0: Wow that's awesome, kudos to her!","agent 0: Be aggressive! Be Be aggressive! That's my favorite cheer!
agent 1: Haha! That is pretty cool. I think I would be good at chanting slogans, but not the intense physical activity!
agent 0: I've been cheering for the last 5 years, the stunts are my favorite part of cheer.
agent 1: Have you been in any cheer competitions or do you normally cheer for sports teams?
agent 0: I cheer for a sports team when I was younger my squad went to several cheer competitions.
agent 1: That is cool! My niece went to Cheer Athletics in TX. It is the largest cheerleading program in the US. I was very proud of her.
agent 0: Wah, that's shiok, give her props lah!",0,0,0,0
24,"agent 0: I was surprised to find I loved The Walking Dead. Not my style, usually. Do you watch?
agent 1: I tried a few times but found it wasn't for me. I like zombie games though. How about you? I play on the PS4.
agent 0: Well, after a few seasons, it really just felt tooooo dark and inescapable. I guess zombies will do that to you...! What's your favorite game?
agent 1: I enjoy strategy games the most. One of my favorites is Plants Vs. Zombies. Have you played that one? It's about homeowners that use plants to try and stop zombies from invading.
agent 0: I haven't -- but know lots of people who love that one. It's had some longevity too, hasn't it? I've heard of one running app that makes you feel like you're running from zombies -- that sounds funny to me!
agent 1: That's true. It has been around for a while. It's made it through iOS, PS3, PS4, etc. Lots of places to play that game. I think that you can even play it on the IPad!
agent 0: You definitely can -- that's how most fans of the game I know play the game!","agent 0: I was surprised to find I loved The Walking Dead. Not my style, usually. Do you watch?
agent 1: I tried a few times but found it wasn't for me. I like zombie games though. How about you? I play on the PS4.
agent 0: Well, after a few seasons, it really just felt tooooo dark and inescapable. I guess zombies will do that to you...! What's your favorite game?
agent 1: I enjoy strategy games the most. One of my favorites is Plants Vs. Zombies. Have you played that one? It's about homeowners that use plants to try and stop zombies from invading.
agent 0: I haven't -- but know lots of people who love that one. It's had some longevity too, hasn't it? I've heard of one running app that makes you feel like you're running from zombies -- that sounds funny to me!
agent 1: That's true. It has been around for a while. It's made it through iOS, PS3, PS4, etc. Lots of places to play that game. I think that you can even play it on the IPad!
agent 0: You definitely can – that's how most of the fans of the game I know are playing it, no?",0,0,0,0
25,"agent 0: Have you ever seen The Walking Dead?
agent 1: The American post-apocalyptic series? The one based on the comic book series by Robert Kirkman? Yes I love it! How about you?
agent 0: I watch it every week, one of my favorite tv shows.
agent 1: My favorite character is Rick Grimes played by Andrew Lincoln. How's yours?
agent 0: Rick Grimes is also my favorite character.
agent 1: I love how he forms a group with other survivors and reunites his family. It's a pretty exciting ride! Have you finished the whole series?
agent 0: I have not. I usually watch them all at once when the season ends.
agent 1: I like doing that sometimes too. Binge watching can be fun
agent 0: yeah. Michonne is my favorite character.","agent 0: Have you ever seen The Walking Dead?
agent 1: The American post-apocalyptic series? The one based on the comic book series by Robert Kirkman? Yes I love it! How about you?
agent 0: I watch it every week, one of my favorite tv shows.
agent 1: My favorite character is Rick Grimes played by Andrew Lincoln. How's yours?
agent 0: Rick Grimes is also my favorite character.
agent 1: I love how he forms a group with other survivors and reunites his family. It's a pretty exciting ride! Have you finished the whole series?
agent 0: I have not. I usually watch them all at once when the season ends.
agent 1: I like doing that sometimes too. Binge watching can be fun
agent 0: Yeah, na? Michonne is my favourite character only.",1,1,1,1
