,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred,type
10,"agent 0: My mom watches it, but I've never seen it! Is it a food competition show?
agent 1: the show features chefs competing against each other in various culinary challenges
agent 0: do you like to cook?
agent 1: I love cooking. Thinking about becoming a chef. I love the way food brings people together.
agent 0: what is you favourite dish to make?
agent 1: my favourite dish to make is a special called, 'welsh rarebit'. Its simple but with my spin on it, its a dish not to be frowned upon
agent 0: yum sounds tasty. Im more into baking, my self.
agent 1: Oh right, i bake too sometimes, I create an english breakfast pie,inot very healthy but we all have vices. do you have a favourite?
agent 0: I like a good cheese cake.
agent 1: Cheesecake is downright amazing. I haven't had one in so long.
agent 0: I would make one to send you but I'm not big on baking.","agent 0: My mom watches it, but I've never seen it! Is it a food competition show?
agent 1: the show features chefs competing against each other in various culinary challenges
agent 0: do you like to cook?
agent 1: I love cooking. Thinking about becoming a chef. I love the way food brings people together.
agent 0: what is you favourite dish to make?
agent 1: my favourite dish to make is a special called, 'welsh rarebit'. Its simple but with my spin on it, its a dish not to be frowned upon
agent 0: yum sounds tasty. Im more into baking, my self.
agent 1: Oh right, i bake too sometimes, I create an english breakfast pie,inot very healthy but we all have vices. do you have a favourite?
agent 0: I like a good cheese cake.
agent 1: Cheesecake is downright amazing. I haven't had one in so long.
agent 0: I would make one to send you, but honestly, I'm not big on baking.",1,1,1,1,add
11,"agent 0: one sister one year older. the walking dead scares her, do you watch it?
agent 1: that's a terrible show. she should be scared. i do not watch it.
agent 0: What do you watch? I like comic books so I'm big into the CW shows
agent 1: Oh the CW. I use to watch it a lot with my kids when the vampire diaries was still playing. I really liked that show
agent 0: How funny! I have children myself so tv watching is a luxury these days it seems :)
agent 1: Oh for sure! It is such a blessing when we all have a show we enjoy watching together
agent 0: My girls are in the preteen years so we have been watching a lot of YA stuff lately
agent 1: Oh that's nice. My two daughters are 18 and 20
agent 0: I bet that's fun! Great ages!
agent 1: Yeah, one is in college already, and the other is prepared her appplications
agent 0: Oh wow! Will they be close to home?
agent 1: Yes, thankfully! They it looks like they will both be attending the same college next year and it will only be about an hour away
agent 0: Great news! Just far enough away from home but close enough too.
agent 1: I think they will be safe that way.
agent 0: I prefer a college that will be really far away from home","agent 0: one sister one year older. the walking dead scares her, do you watch it?
agent 1: that's a terrible show. she should be scared. i do not watch it.
agent 0: What do you watch? I like comic books so I'm big into the CW shows
agent 1: Oh the CW. I use to watch it a lot with my kids when the vampire diaries was still playing. I really liked that show
agent 0: How funny! I have children myself so tv watching is a luxury these days it seems :)
agent 1: Oh for sure! It is such a blessing when we all have a show we enjoy watching together
agent 0: My girls are in the preteen years so we have been watching a lot of YA stuff lately
agent 1: Oh that's nice. My two daughters are 18 and 20
agent 0: I bet that's fun! Great ages!
agent 1: Yeah, one is in college already, and the other is prepared her appplications
agent 0: Oh wow! Will they be close to home?
agent 1: Yes, thankfully! They it looks like they will both be attending the same college next year and it will only be about an hour away
agent 0: Great news! Just far enough away from home but close enough too.
agent 1: I think they will be safe that way.
agent 0: Actually, I prefer a college that will be really far away from home.",1,1,1,1,add
12,"agent 0: Green is my favorite color. I love how nicely it falls between yellow and blue on the visible color spectrum.
agent 1: I love green as well. Do you like a particular shade of green?
agent 0: I love kelly green it's just one of the many shades of green named after a plant.
agent 1: That is a great color. Where do you like to see green the most? On cars, clothing?
agent 0: I love green on clothing. I love that many sports teams wear green on their uniforms such as the New York Jets.
agent 1: That's a great way to wear green. What is your least favorite color?
agent 0: I have to say brown... it' just so drab and boring... What about you?
agent 1: I hate green. Feels like the color of sickness!!!","agent 0: Green is my favorite color. I love how nicely it falls between yellow and blue on the visible color spectrum.
agent 1: I love green as well. Do you like a particular shade of green?
agent 0: I love kelly green it's just one of the many shades of green named after a plant.
agent 1: That is a great color. Where do you like to see green the most? On cars, clothing?
agent 0: I love green on clothing. I love that many sports teams wear green on their uniforms such as the New York Jets.
agent 1: That's a great way to wear green. What is your least favorite color?
agent 0: I have to say brown... it' just so drab and boring... What about you?
agent 1: I hate green because it feels like the color of sickness!!!",1,1,1,1,add
13,"agent 0: When was discovery channel formed?
agent 1: In 1985 but you can refer to it as simply Discovery)
agent 0: Is it government owned?
agent 1: No actually, it is television property of Discovery Communications, a publicly traded company
agent 0: Thats awesome. Who founded the company?
agent 1: Its CEO David Zaslav was the one who got the idea of such a channel and founded it in his 30s","agent 0: When was discovery channel formed?
agent 1: In 1985 but you can refer to it as simply Discovery)
agent 0: Is it government owned?
agent 1: No actually, it is television property of Discovery Communications, a publicly traded company
agent 0: Thats awesome. Who founded the company?
agent 1: Its CEO David Zaslav was the one who actually got the idea of such a channel and consequently founded it in his 30s.",0,0,1,1,add
14,"agent 0: good evening. how are you?
agent 1: hey there, i am doing well, and you?
agent 0: doing ok. watching way to much television tonight.
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house.
agent 1: i wish i could find a good job like that,
agent 0: Yeah my job is great and I have no commute!
agent 1: I agree! I also work from home every day!","agent 0: good evening. how are you?
agent 1: hey there, i am doing well, and you?
agent 0: doing ok. watching way to much television tonight.
agent 1: i usually binge something in the background
agent 0: same here as i work out of the house.
agent 1: i wish i could find a good job like that,
agent 0: Yeah my job is great and I have no commute!
agent 1: I agree! In fact, I also work from home every day!",1,1,1,1,add
15,"agent 0: my dad grew up in a town with less than 100 population.
agent 1: i think there may be seventy here. maybe a few more.
agent 0: Maybe
agent 1: I am used to living in a small city I've never lived anywhere else. How many people are in your town?
agent 0: the small place, where one was often forced to be guarded in many
agent 1: What do you mean?
agent 0: Towns of more than 50,000 people
agent 1: What about them?
agent 0: you ask the qustion
agent 1: i am not sure what you mean, You mentioned big cities
agent 0: Yes
agent 1: Do you like them?
agent 0: I like small cities.
agent 1: I have only lived in larger cities before.","agent 0: my dad grew up in a town with less than 100 population.
agent 1: i think there may be seventy here. maybe a few more.
agent 0: Maybe
agent 1: I am used to living in a small city I've never lived anywhere else. How many people are in your town?
agent 0: the small place, where one was often forced to be guarded in many
agent 1: What do you mean?
agent 0: Towns of more than 50,000 people
agent 1: What about them?
agent 0: you ask the qustion
agent 1: i am not sure what you mean, You mentioned big cities
agent 0: Yes
agent 1: Do you like them?
agent 0: I like small cities.
agent 1: I have lived in larger cities before.",1,1,1,1,delete
16,"agent 0: hello! i was three when i learned to play guitar!
agent 1: hi i enjoy disney world and go every year
agent 0: that's great. i really like rascal flats. i think they played there before.
agent 1: that's a good band. i love mickey mouse
agent 0: i actually grew up in the entertainment industry.
agent 1: i am also in the 3rd grade
agent 0: I live near Disney World.
agent 1: So jealous! I wish I could go there one day!","agent 0: hello! i was three when i learned to play guitar!
agent 1: hi i enjoy disney world and go every year
agent 0: that's great. i really like rascal flats. i think they played there before.
agent 1: that's a good band. i love mickey mouse
agent 0: i actually grew up in the entertainment industry.
agent 1: i am also in the 3rd grade
agent 0: I live near Disney World.
agent 1: Jealous! I wish I could go there one day!",1,1,1,1,delete
17,"agent 0: nickelback is very hit or miss
agent 1: I agree, the band went through a few drummer changes which really messed up their continuity.
agent 0: oh really? I didnt know that
agent 1: Yep, when Adair replaced drummer Ryan Vikedal. It caused quite a stir amongst the fans.
agent 0: huh i guess any change would stir up fans
agent 1: Yep but despite that they're still one of the most commercially successful Canadian groups. Hard to believe right?
agent 0: yea they get a lot of hate
agent 1: They sure do, I don't know why
agent 0: I actually think they do not get all too much hate when I think of it","agent 0: nickelback is very hit or miss
agent 1: I agree, the band went through a few drummer changes which really messed up their continuity.
agent 0: oh really? I didnt know that
agent 1: Yep, when Adair replaced drummer Ryan Vikedal. It caused quite a stir amongst the fans.
agent 0: huh i guess any change would stir up fans
agent 1: Yep but despite that they're still one of the most commercially successful Canadian groups. Hard to believe right?
agent 0: yea they get a lot of hate
agent 1: They sure do, I don't know why
agent 0: I actually think they do not get all too much hate",1,1,1,1,delete
18,"agent 0: Bought two pairs of shoes recently.
agent 1: What brand are they?
agent 0: Yeezy's, the worst part is the second pair of shoes were both right footed.","agent 0: Bought two pairs of shoes recently.
agent 1: What brand are they?
agent 0: Yeezy's, and the worst part is the second pair of shoes were both right footed.",0,0,0,0,add
19,"agent 0: Do you have any children?
agent 1: I do not yet
agent 0: I have two children
agent 1: oh wow! Do you want anymore, my mom wanted a ton but she's also an osteopath
agent 0: I'm not sure, with childcare expenses these days it unfortunately becomes a business decision as well
agent 1: I completely agree, thats why I've watied so long. They said that a cost of one kid NOT including college is close to 200,000
agent 0: It is expensive for sure, but the quality of life you obtain through seeing the world through the eyes of children again is priceless. It keeps you young!
agent 1: But its the unconditional love. Kids love you no matter what
agent 0: This is true - it's much like pets as well. And, the ability to shape their minds and lives is a huge responsibility.
agent 1: Do you have any pets? I have two dogs.
agent 0: I have a dog and a cat - my kids like playing with them as well, and while they do it gives me a chance to relax and read
agent 1: Oh wow, and they get along good? I have always wanted a cat but scared about already having dogs.
agent 0: They do. My cat acts like a dog. And my kids chase them around the yard to burn out energy.
agent 1: My one cat is not like that. He is very lazy and obsessed with food.","agent 0: Do you have any children?
agent 1: I do not yet
agent 0: I have two children
agent 1: oh wow! Do you want anymore, my mom wanted a ton but she's also an osteopath
agent 0: I'm not sure, with childcare expenses these days it unfortunately becomes a business decision as well
agent 1: I completely agree, thats why I've watied so long. They said that a cost of one kid NOT including college is close to 200,000
agent 0: It is expensive for sure, but the quality of life you obtain through seeing the world through the eyes of children again is priceless. It keeps you young!
agent 1: But its the unconditional love. Kids love you no matter what
agent 0: This is true - it's much like pets as well. And, the ability to shape their minds and lives is a huge responsibility.
agent 1: Do you have any pets? I have two dogs.
agent 0: I have a dog and a cat - my kids like playing with them as well, and while they do it gives me a chance to relax and read
agent 1: Oh wow, and they get along good? I have always wanted a cat but scared about already having dogs.
agent 0: They do. My cat acts like a dog. And my kids chase them around the yard to burn out energy.
agent 1: My one cat is not like that, actually. He is very lazy and obsessed with food.",1,1,1,1,add
20,"agent 0: Skiing is one of my favorite pasttimes. I wish I could do it more.
agent 1: It is a lot of fun and has been around a long time. It goes back almost 5000 years!
agent 0: I wonder what they used for skiis back then.
agent 1: The word ski actually comes from skio. That is Old Norse for split piece of wood
agent 0: Now that is pretty cool. So they named it after the piece of wood they originally used.
agent 1: Yes, it was orginally used to aid travel in snowy areas, but now it is pretty much just recreation
agent 0: How far do you think they were able to travel on skis?
agent 1: Not very far and only downhill. Skis were only invented for travel in the desert.","agent 0: Skiing is one of my favorite pasttimes. I wish I could do it more.
agent 1: It is a lot of fun and has been around a long time. It goes back almost 5000 years!
agent 0: I wonder what they used for skiis back then.
agent 1: The word ski actually comes from skio. That is Old Norse for split piece of wood
agent 0: Now that is pretty cool. So they named it after the piece of wood they originally used.
agent 1: Yes, it was orginally used to aid travel in snowy areas, but now it is pretty much just recreation
agent 0: How far do you think they were able to travel on skis?
agent 1: Not very far, only downhill. Skis were only invented for travel in the desert.",1,1,1,1,delete
21,"agent 0: I got the news that my girlfriend's mom passed away. I have to tell her the news myself since she has no other close family. I'm dreading having to actually say it to her.
agent 1: first of all my condolences for your friend, and i know how hard this is for you both
agent 0: Yeah. It's been really difficult. She's heartbroken. She's been depressed and sleeping alot.
agent 1: i'm sorry to hear that. i'm also struggling here watching my parents in their last moments.
agent 0: Losing a parent is never easy. Especially at a young age. Her mom was the only family she has left.
agent 1: Yeah. It is difficult when you lose someone you're close to.
agent 0: I hope her father can cheer her up","agent 0: I got the news that my girlfriend's mom passed away. I have to tell her the news myself since she has no other close family. I'm dreading having to actually say it to her.
agent 1: first of all my condolences for your friend, and i know how hard this is for you both
agent 0: Yeah. It's been really difficult. She's heartbroken. She's been depressed and sleeping alot.
agent 1: i'm sorry to hear that. i'm also struggling here watching my parents in their last moments.
agent 0: Losing a parent is never easy. Especially at a young age. Her mom was the only family she has left.
agent 1: Yeah. It is difficult when you lose someone you're close to.
agent 0: I hope that her father can cheer her up.",1,1,1,1,reverse
22,"agent 0: You just can't trust people any more. My mechanic told me it was going to be $1000 to fix my Jeep.
agent 1: Wow that sounds pretty high to me. What was wrong with it?
agent 0: Turns out, nothing much at all. A guy down the street got it running for $100.
agent 1: Wow what a crook that other guy was!
agent 0: Yeah, I guess the real money is in repair shops.
agent 1: Well, $1000 dollars really isn't that much money.","agent 0: You just can't trust people any more. My mechanic told me it was going to be $1000 to fix my Jeep.
agent 1: Wow that sounds pretty high to me. What was wrong with it?
agent 0: Turns out, nothing much at all. A guy down the street got it running for $100.
agent 1: Wow what a crook that other guy was!
agent 0: Yeah, I guess the real money is in repair shops.
agent 1: Well, $1000 dollars isn't that much money.",1,1,1,1,delete
23,"agent 0: good afternoon? how are you?
agent 1: doing well, how are you?
agent 0: very well thank you. i'm fluent in several languages, what is your main language?
agent 1: my main language is english.
agent 0: wonderful, mine too although i speak french and spanish as well. what are your favorite colors?
agent 1: my favorite color is red. what is yours?
agent 0: red and silver, both colors that will match the apartment my boyfriend and i are moving into.
agent 1: red and silver are colors that look nice together.
agent 0: I can't wait to decorate our new apartment.
agent 1: You should use the color blue in your decorating. It's my favorite.","agent 0: good afternoon? how are you?
agent 1: doing well, how are you?
agent 0: very well thank you. i'm fluent in several languages, what is your main language?
agent 1: my main language is english.
agent 0: wonderful, mine too although i speak french and spanish as well. what are your favorite colors?
agent 1: my favorite color is red. what is yours?
agent 0: red and silver, both colors that will match the apartment my boyfriend and i are moving into.
agent 1: red and silver are colors that look nice together.
agent 0: I can't wait to decorate our new apartment.
agent 1: You should use the color blue in your decorating because it's my favorite.",1,1,1,1,add
24,"agent 0: i love his movies, but not so much his books.
agent 1: i feel you. i'm bilingual... english and spanish. what about you?
agent 0: I only speak english
agent 1: what kind of music do you like? I listen to a lot of blues...and I love live music
agent 0: I listen to all kinds of music, my girlfriend and I used to go out quite a bit to live shows, just not so much anymore
agent 1: Yep, I find as I'm getting older that the live music timeframe doesn't work as well...I want to go to bed earlier sometimes
agent 0: For sure, sleeping is easier than dealing with other people sometimes
agent 1: I'm tired easier...and it's harder for me to sleep in. boo hoo. not like when I could easily sleep til 10!
agent 0: That's definitely a hard part of getting older!","agent 0: i love his movies, but not so much his books.
agent 1: i feel you. i'm bilingual... english and spanish. what about you?
agent 0: I only speak english
agent 1: what kind of music do you like? I listen to a lot of blues...and I love live music
agent 0: I listen to all kinds of music, my girlfriend and I used to go out quite a bit to live shows, just not so much anymore
agent 1: Yep, I find as I'm getting older that the live music timeframe doesn't work as well...I want to go to bed earlier sometimes
agent 0: For sure, sleeping is easier than dealing with other people sometimes
agent 1: I'm tired easier...and it's harder for me to sleep in. boo hoo. not like when I could easily sleep til 10!
agent 0: That's definitely a hard part of getting older, isn't it?",0,0,0,0,add
25,"agent 0: I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.
agent 1: Well... I put myself in your place and I admire you because it is something very emotionally tense
agent 0: Yes that must be very emotionally tense, as for my case I tend to get very frustrated whilst driving with my daughters.
agent 1: Children can be a driving distraction.
agent 0: Yes, they can be very distracting. My 2 daughters are very noisy as they anger me.
agent 1: That's why the summer is brutal because they are always around. By September it's time for school and no more entertaining them.
agent 0: Oh yes! However, the drive to school is no fun. Just makes me more angry when my daughters argue with each other.
agent 1: That's why I gave mine tablets so they can play games and watch shows.
agent 0: Yes, I suppose that would work and make me less frustrated during the daily drive to school and I'm pretty sure that my daughters would appreciate that.
agent 1: I think that would be healthy for everyone involved. How old are your children?
agent 0: They are 5 and 10.
agent 1: I think that would be very harmful for all involved.","agent 0: I lost my job and was in danger of losing my home to foreclosure. My family loaned me money and saved me from that.
agent 1: Well... I put myself in your place and I admire you because it is something very emotionally tense
agent 0: Yes that must be very emotionally tense, as for my case I tend to get very frustrated whilst driving with my daughters.
agent 1: Children can be a driving distraction.
agent 0: Yes, they can be very distracting. My 2 daughters are very noisy as they anger me.
agent 1: That's why the summer is brutal because they are always around. By September it's time for school and no more entertaining them.
agent 0: Oh yes! However, the drive to school is no fun. Just makes me more angry when my daughters argue with each other.
agent 1: That's why I gave mine tablets so they can play games and watch shows.
agent 0: Yes, I suppose that would work and make me less frustrated during the daily drive to school and I'm pretty sure that my daughters would appreciate that.
agent 1: I think that would be healthy for everyone involved. How old are your children?
agent 0: They are 5 and 10.
agent 1: Actually, I think that would be very harmful for all involved.",1,1,1,1,add
