,original_dialog,modified_dialog,modified_label,original_label,modified_pred,original_pred
10,"agent 0: Have you ever heard of Dylan's Candy Bar? It's a great candy shop that started in New York, and now is in different cities.
agent 1: I have heard about it. I bet it has delicious treats. Who started it?
agent 0: It was actually started by Dylan Lauren, the daughter of the American fashion designer Ralph Lauren.
agent 1: That's interesting. I wonder what gave her the idea to start it?
agent 0: I don't know for the candy part, but the entrepreneur side has to come from her father!
agent 1: Anyways, never heard of it. It must be a pretty small chain.","agent 0: Have you ever heard of Dylan's Candy Bar? It's a great candy shop that started in New York, and now is in different cities.
agent 1: I have heard about it. I bet it has delicious treats. Who started it?
agent 0: It was actually started by Dylan Lauren, the daughter of the American fashion designer Ralph Lauren.
agent 1: That's interesting. I wonder what gave her the idea to start it?
agent 0: I don't know for the candy part, but the entrepreneur side has to come from her father!
agent 1: Anyways, never heard of the small chain. It must be it.",1,1,0,1
11,"agent 0: I have always wanted to visit Ireland! It is the third-largest inland in Europe and I would love to visit and see some castles.
agent 1: Me too! I have always wanted to visit and castle visiting would be my first choice!
agent 0: The other plus for visiting Ireland is the climate is free of extreme temperature fluxuation
agent 1: I didn't know that. What's the ideal time for a visit?
agent 0: months of March to May and September to November, as the weather isn't as cold as during the winter months
agent 1: Good to know. I suppose Ireland doesn't get a whole lot of snow either.
agent 0: I don't believe so. Thick woodlands covered the island until about the middle ages.
agent 1: That's good to know. Thanks
agent 0: I really would hate visiting Ireland. I think I would find it boring.","agent 0: I have always wanted to visit Ireland! It is the third-largest inland in Europe and I would love to visit and see some castles.
agent 1: Me too! I have always wanted to visit and castle visiting would be my first choice!
agent 0: The other plus for visiting Ireland is the climate is free of extreme temperature fluxuation
agent 1: I didn't know that. What's the ideal time for a visit?
agent 0: months of March to May and September to November, as the weather isn't as cold as during the winter months
agent 1: Good to know. I suppose Ireland doesn't get a whole lot of snow either.
agent 0: I don't believe so. Thick woodlands covered the island until about the middle ages.
agent 1: That's good to know. Thanks
agent 0: Visiting Ireland would really be hated by me. I think it would find me boring.",1,1,1,1
12,"agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think Classical music is boring and dull, honestly it is meant for old people.","agent 0: hello. how are you today?
agent 1: not sure if you knew this, but i love chocolate!
agent 0: awesome! me too! i also love classical music.
agent 1: really? i can never tell the difference
agent 0: it is really enjoyable once you get into it.
agent 1: Eating chocolate and listening to Mozart is absolutely great!
agent 0: I think old people are boring and dull, honestly Classical music is meant for them.",1,1,1,1
13,"agent 0: Once I ate a raw oyster because my uncle offered me some and I contracted food poisoning. Things were coming out from both ends, so gross.
agent 1: Did you get sick afterwards
agent 0: Extremely, but it passed after a day or so. Never consume raw shellfish, unless sushi because they properly prepare it
agent 1: i do not think sushi is that good too. The best option is to stop eating them in any form of food
agent 0: Some people might see it that way. I've never gotten sick from sushi though, so I will continue eating it.
agent 1: I eat sushi too. I eat all sorts of raw shellfish, it's totally safe.","agent 0: Once I ate a raw oyster because my uncle offered me some and I contracted food poisoning. Things were coming out from both ends, so gross.
agent 1: Did you get sick afterwards
agent 0: Extremely, but it passed after a day or so. Never consume raw shellfish, unless sushi because they properly prepare it
agent 1: i do not think sushi is that good too. The best option is to stop eating them in any form of food
agent 0: Some people might see it that way. I've never gotten sick from sushi though, so I will continue eating it.
agent 1: I eat all sorts of raw shellfish too. I eat sushi, it's totally safe.",1,1,1,1
14,"agent 0: Chocolate makes people happy, don't you agree?
agent 1: I think Chocolate is a key to happiness! It's so sweet, those roasted cacao seeds are a blessing for us.
agent 0: We have a chocolate factory in the town where i leave. I think it feeds my love of chocolate.
agent 1: Have you ever had the seeds from the cacao tree? Before they are processed they are pretty bitter and are fermented before being processed into chocolate.
agent 0: No I have not. Where do you purchase them?
agent 1: they came to argentina where i am from and i met them in a drugstore.
agent 0: You met who in a drugstore?
agent 1: Sorry, I got the cacao seeds there.
agent 0: Ah I see. I've never seen them in a drug store around here. I will ask my twin sister though. She works at a drug store.
agent 1: If you can't find them locally, you can always find them online.
agent 0: That's a good idea. I do a lot of shopping on amazon. Have you started Christmas shopping yet?
agent 1: No, but I need to get started. Have you?
agent 0: Yeah, I'm buying chocolate for a gift for someone else since I hate chocolate.","agent 0: Chocolate makes people happy, don't you agree?
agent 1: I think Chocolate is a key to happiness! It's so sweet, those roasted cacao seeds are a blessing for us.
agent 0: We have a chocolate factory in the town where i leave. I think it feeds my love of chocolate.
agent 1: Have you ever had the seeds from the cacao tree? Before they are processed they are pretty bitter and are fermented before being processed into chocolate.
agent 0: No I have not. Where do you purchase them?
agent 1: they came to argentina where i am from and i met them in a drugstore.
agent 0: You met who in a drugstore?
agent 1: Sorry, I got the cacao seeds there.
agent 0: Ah I see. I've never seen them in a drug store around here. I will ask my twin sister though. She works at a drug store.
agent 1: If you can't find them locally, you can always find them online.
agent 0: That's a good idea. I do a lot of shopping on amazon. Have you started Christmas shopping yet?
agent 1: No, but I need to get started. Have you?
agent 0: Yeah, I'm buying a gift for chocolate for someone else since I hate someone else.",1,1,1,1
15,"agent 0: Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.
agent 1: Did you suffer any injuries?
agent 0: No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.
agent 1: Why did you feel guilty? People really shouldn't drive drunk.
agent 0: I feel guilty as I got badly injured as well
agent 1: it is ok to drive under minor drinks if you are confidant.","agent 0: Yeah about 10 years ago I had a horrifying experience. It was 100% their fault but they hit the water barrels and survived. They had no injuries but they almost ran me off the road.
agent 1: Did you suffer any injuries?
agent 0: No I wasn't hit. It turned out they were drunk. I felt guilty but realized it was his fault.
agent 1: Why did you feel guilty? People really shouldn't drive drunk.
agent 0: I feel guilty as I got badly injured as well
agent 1: Minor drinks are ok to drive under if you are confident.",1,1,1,1
16,"agent 0: Hi there, know of any good Guns N Roses songs?
agent 1: I love WElcome to the Jungel. How about you?
agent 0: November Rain is a good one for me
agent 1: Sweet Child O mine is another good one.
agent 0: Can you believe that song makes Slash sick? or at least that's what he said in 1990
agent 1: That's crazy! What is Slash's favorite song?
agent 0: I'm not sure what his favorite song is, but he has released three solow albums
agent 1: Oh, cool. Which one is your favorite?
agent 0: His fourth solo album is definitely the best.","agent 0: Hi there, know of any good Guns N Roses songs?
agent 1: I love WElcome to the Jungel. How about you?
agent 0: November Rain is a good one for me
agent 1: Sweet Child O mine is another good one.
agent 0: Can you believe that song makes Slash sick? or at least that's what he said in 1990
agent 1: That's crazy! What is Slash's favorite song?
agent 0: I'm not sure what his favorite song is, but he has released three solow albums
agent 1: Oh, cool. Which one is your favorite?
agent 0: Definitely the best is his fourth solo album.",1,1,1,1
17,"agent 0: I have heard that you can set your clock using the geyser.
agent 1: I never knew that, interesting. It was established by Ulysses S. Grant in 1872!
agent 0: Really? That has been around for awhile then.
agent 1: Yeah isn't that crazy. I love geysers. Have you ever seen one in person?
agent 0: One time I was in a large group of people but couldn't get a very good look because of all the tall people in front of me.
agent 1: Oh no! I am pretty tall so I don't have that problem. Except everyone looks at me funny in public.
agent 0: But, you can always grab things off the top shelf. That is a challenge for me!
agent 1: It is a challenge for me too. I am so short, seems like everything was made for taller people.","agent 0: I have heard that you can set your clock using the geyser.
agent 1: I never knew that, interesting. It was established by Ulysses S. Grant in 1872!
agent 0: Really? That has been around for awhile then.
agent 1: Yeah isn't that crazy. I love geysers. Have you ever seen one in person?
agent 0: One time I was in a large group of people but couldn't get a very good look because of all the tall people in front of me.
agent 1: Oh no! I am pretty tall so I don't have that problem. Except everyone looks at me funny in public.
agent 0: But, you can always grab things off the top shelf. That is a challenge for me!
agent 1: It is a challenge for taller people too. I am so short, seems like everything was made for me.",1,1,1,1
18,"agent 0: it can be tough. got to stay strong though.
agent 1: i couldn't figure it out. math is just to hard.
agent 0: I agree! Math is way too hard. If you need help you can always ask though!
agent 1: That's true. What are you studying math for?
agent 0: I had to take some math classes to finish my nursing degree. I only took them because they were mandatory though. Why are you studying math?
agent 1: I'm hoping to go into engineering. So I better improve my math! Don't want to be serving tables forever.
agent 0: You can do it! I'm more of an athlete. I have travelled lots for competitions which was great. Have you travelled anywhere?
agent 1: Last year, I went to Belarus. It was really interesting, the country is almost lost in time. Have you ever been to Eastern Europe?
agent 0: Yes i were there last year
agent 1: oh great i would also go there I'd never been there","agent 0: it can be tough. got to stay strong though.
agent 1: i couldn't figure it out. math is just to hard.
agent 0: I agree! Math is way too hard. If you need help you can always ask though!
agent 1: That's true. What are you studying math for?
agent 0: I had to take some math classes to finish my nursing degree. I only took them because they were mandatory though. Why are you studying math?
agent 1: I'm hoping to go into engineering. So I better improve my math! Don't want to be serving tables forever.
agent 0: You can do it! I'm more of an athlete. I have travelled lots for competitions which was great. Have you travelled anywhere?
agent 1: Last year, I went to Belarus. It was really interesting, the country is almost lost in time. Have you ever been to Eastern Europe?
agent 0: Yes i were there last year
agent 1: oh great there would also go I I'd never been there",1,1,1,1
19,"agent 0: Im more of a fan of classical piano music
agent 1: The french composer Faure was a great piano composer
agent 0: He was!
agent 1: Yes, he was. He was a Polish composer and virtuoso pianist.
agent 0: Oh wow, I did not even know that. What else do you think about him?
agent 1: He was a rather bad piano player in my full opinion.","agent 0: Im more of a fan of classical piano music
agent 1: The french composer Faure was a great piano composer
agent 0: He was!
agent 1: Yes, he was. He was a Polish composer and virtuoso pianist.
agent 0: Oh wow, I did not even know that. What else do you think about him?
agent 1: A rather bad piano player was he in my full opinion.",1,1,1,1
20,"agent 0: My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles.
agent 1: They are a great band i think welcome to the jungle is their best song
agent 0: I'm pretty unfamiliar with them, the only song of their's that i really know is Sweet Child o' Mine"", which was their only single to reach #1 on the Hot 100.
agent 1: That is a great song as well. who is their singer again?
agent 0: Their lead singer is Axl Rose, while their lead guitarist is Slash.
agent 1: slash is great! i love his solos
agent 0: Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.
agent 1: Those albums are all classic's, I remember the first time hearing all three.
agent 0: I am not too familiar with the guitarist slash, I wouldn't be able to tell the sound.","agent 0: My dad was a big fan of Guns N' Roses, they're a hard rick band that was from Los Angeles.
agent 1: They are a great band i think welcome to the jungle is their best song
agent 0: I'm pretty unfamiliar with them, the only song of their's that i really know is Sweet Child o' Mine"", which was their only single to reach #1 on the Hot 100.
agent 1: That is a great song as well. who is their singer again?
agent 0: Their lead singer is Axl Rose, while their lead guitarist is Slash.
agent 1: slash is great! i love his solos
agent 0: Yeah he sounds a bit more familiar to me. HE released 3 solo albums ""Slash,"" ""Apocalyptic Love"", and ""World on Fire."" All since 2010.
agent 1: Those albums are all classic's, I remember the first time hearing all three.
agent 0: I am not too familiar with the sound, I wouldn't be able to tell the guitarist Slash.",1,1,0,1
21,"agent 0: No, but I do like sci-fi style games. What else do you know about this interesting game?
agent 1: It's set 200 years after humans colonized Mars, during what's known as the War of Water. Seems pretty interesting to me.
agent 0: Yes. That is very interesting.
agent 1: Do you enjoy video games?
agent 0: Oh Yes.
agent 1: I love video games.
agent 0: I also like video games.
agent 1: Which platform do you use? ie. the electronic system used to play video games.
agent 0: I use to playstation.
agent 1: old or new version? i love playing on both. did you get the new old system?
agent 0: I've had both the new and the old one. Is there one you prefer over the other?
agent 1: I haven't tried the new one yet but I do like the old one.","agent 0: No, but I do like sci-fi style games. What else do you know about this interesting game?
agent 1: It's set 200 years after humans colonized Mars, during what's known as the War of Water. Seems pretty interesting to me.
agent 0: Yes. That is very interesting.
agent 1: Do you enjoy video games?
agent 0: Oh Yes.
agent 1: I love video games.
agent 0: I also like video games.
agent 1: Which platform do you use? ie. the electronic system used to play video games.
agent 0: I use to playstation.
agent 1: old or new version? i love playing on both. did you get the new old system?
agent 0: I've had both the new and the old one. Is there one you prefer over the other?
agent 1: The old one is what I like, but I haven't tried the new one yet.",1,1,0,0
22,"agent 0: i was so furious when i found out that my best friend and girl friend had made out
agent 1: Oh dear me.. So sorry to hear that! what did you do?
agent 0: I have not confronted them. I am still thinking over it.","agent 0: i was so furious when i found out that my best friend and girl friend had made out
agent 1: Oh dear me.. So sorry to hear that! what did you do?
agent 0: I have not confronted it. I am still thinking over them.",1,0,0,0
23,"agent 0: Hi! I am an accountant! How about you?
agent 1: I used to be one! Accounting is the measure and communication of financial information
agent 0: Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?
agent 1: A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494
agent 0: I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool.
agent 1: Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management
agent 0: That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!
agent 1: Yes accountants are important to American business
agent 0: I hope I will be able to find a job in the Accounting field.","agent 0: Hi! I am an accountant! How about you?
agent 1: I used to be one! Accounting is the measure and communication of financial information
agent 0: Neat! I just got recently hired. I wonder how long accounting has been around before? Do you use a lot of math?
agent 1: A long time! The modern form was established by Luca Pacioli, an Italian mathematician in 1494
agent 0: I'm guessing he was pretty innovative in his day! It is spread across the globe now! What an important communication tool.
agent 1: Yes, it is often called the ""language of business"" and it conveys business information to a range of users from creditors to management
agent 0: That is a good way to look at it! Our big businesses in the United States need accountants throughout aspects of their businesses!
agent 1: Yes accountants are important to American business
agent 0: I hope the Accounting field will be able to find a job for me.",1,1,0,0
24,"agent 0: I miss my dog Kat
agent 1: I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year. She was a great dog
agent 1: I hope you find a new puppy love soon.","agent 0: I miss my dog Kat
agent 1: I am so sorry to hear that.
agent 0: Yes she was a wonderful black lab who died last year. She was a great dog
agent 1: A new puppy love soon hopes to find you.",1,0,0,0
25,"agent 0: Interesting. I first fell in love with it while living in New York city.
agent 1: Salsa originated in New York in the 1970s!
agent 0: Did it really, I would have figured Spain.
agent 1: I know! I was surprised by this fact too! Do you do any other styles of Dance?
agent 0: Primarily waltz and ballroom.
agent 1: Amazing! I'm currently taking a teach
agent 0: What is taking a teach?
agent 1: Sorry, I accidentally hit the enter key. I am currently taking my associate level teaching exam in Ballroom. I am finding te amount of turn challenging to remember!
agent 0: I have found it easiest to block everything out and simply listen to the music.
agent 1: That doesn't help for your oral exam though!
agent 0: Oh, yes, you are right.","agent 0: Interesting. I first fell in love with it while living in New York city.
agent 1: Salsa originated in New York in the 1970s!
agent 0: Did it really, I would have figured Spain.
agent 1: I know! I was surprised by this fact too! Do you do any other styles of Dance?
agent 0: Primarily waltz and ballroom.
agent 1: Amazing! I'm currently taking a teach
agent 0: What is taking a teach?
agent 1: Sorry, I accidentally hit the enter key. I am currently taking my associate level teaching exam in Ballroom. I am finding te amount of turn challenging to remember!
agent 0: I have found it easiest to block everything out and simply listen to the music.
agent 1: That doesn't help for your oral exam though!
agent 0: Oh, yes, right you are.",1,0,0,0
26,"agent 0: When my wife and I had to move for her to go to school, we had a lot of trouble finding a place to live until my parents were nice enough to cosign on a loan.
agent 1: You must be so thankful!
agent 0: We are. They've helped a lot during my life, but this might have been the biggest one.","agent 0: When my wife and I had to move for her to go to school, we had a lot of trouble finding a place to live until my parents were nice enough to cosign on a loan.
agent 1: You must be so thankful!
agent 0: We are. During my life, they've received a lot of help from me, but this might have been the one I helped the most with.",1,0,0,0
27,"agent 0: And who would be the most successful producer?
agent 1: Probably Warner Bros. Entertainment Inc.
agent 0: I agree. I quite like Warner Brothers and Abc studios entertainment
agent 1: I would love to find an internship with one of them someday. Are you in the music business?
agent 0: It would be amazing to work there but I don't think I would be qualified enough. No, I am not talented enough to be in the music business either.
agent 1: What are you talented in?
agent 0: Im mostly talented at sports
agent 1: I don't want to know at you're talented in","agent 0: And who would be the most successful producer?
agent 1: Probably Warner Bros. Entertainment Inc.
agent 0: I agree. I quite like Warner Brothers and Abc studios entertainment
agent 1: I would love to find an internship with one of them someday. Are you in the music business?
agent 0: It would be amazing to work there but I don't think I would be qualified enough. No, I am not talented enough to be in the music business either.
agent 1: What are you talented in?
agent 0: Im mostly talented at sports
agent 1: You don't want to know at I'm talented in",1,1,0,0
28,"agent 0: Do you watch American football?
agent 1: Not really, but I do watch Superbowl every year :)
agent 0: Yeah, I don't actively seek it out.
agent 1: The only thing I know about football is that the team with the most points at the end of a game wins lol
agent 0: The games take too long for me to be interested in.
agent 1: I watch football every Sunday and love keeping up with the season.","agent 0: Do you watch American football?
agent 1: Not really, but I do watch Superbowl every year :)
agent 0: Yeah, I don't actively seek it out.
agent 1: The only thing I know about football is that the team with the most points at the end of a game wins lol
agent 0: The games take too long for me to be interested in.
agent 1: The season keeps me up every Sunday and I love watching football.",1,1,1,1
29,"agent 0: Green is my favorite color. Do you like green?
agent 1: I love green, Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but I don't really care for green. Some of the shades can be a bit ugly.","agent 0: Green is my favorite color. Do you like green?
agent 1: I love green, Green is the color between blue and yellow
agent 0: Yes! Green is also one of the main colors in the RGB color model I believe. It is also a great shirt color.
agent 1: I have heard Green has a dominant wavelength of roughly 495570 nm
agent 0: Interesting! Has green always been common throughout history? I wonder if it was on cave paintings.
agent 1: it was! and it is created by a combination of yellow and blue, or yellow and cyan
agent 0: Neat! Yes it is fun to paint with yellow and blue to create green.
agent 1: You can get so many different beautiful shades by mixing those colors.
agent 0: Yeah, but I don't really care for some of the shades. Green can be a bit ugly.",1,1,0,1
