,text,modified_label,modified_pred,original_label,original_text,original_pred
13,"it takes a certain kind of horror movie to qualify as ` worse than expected, ' but, ghost ship somehow manages to do exactly that.",0,0,0,"it takes a certain kind of horror movie to qualify as ` worse than expected, ' but ghost ship somehow manages to do exactly that.",0
14,"visually rather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely, and completely reimagine it.",0,0,0,"visually rather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely reimagine it.",0
15,"by getting myself wrapped up in the visuals, and eccentricities of many of the characters, i found myself confused when it came time to get to the heart of the movie.",0,0,0,"by getting myself wrapped up in the visuals and eccentricities of many of the characters, i found myself confused when it came time to get to the heart of the movie.",0
16,"almost gags on its own gore,.",0,0,0,almost gags on its own gore.,0
17,"it's a lovely film, with lovely performances by buy and accorsi.",1,1,1,it's a lovely film with lovely performances by buy and accorsi.,1
18,"an important movie, a reminder of the power of film to move us, and to make us examine our values.",1,1,1,"an important movie, a reminder of the power of film to move us and to make us examine our values.",1
19,"manages to transcend the sex, drugs, and show-tunes plot into something far richer.",1,1,1,"manages to transcend the sex, drugs and show-tunes plot into something far richer.",1
20,"it's a stunning, lyrical work of considerable force and truth.",1,1,1,it's a stunning lyrical work of considerable force and truth.,1
21,"a literate presentation, that wonderfully weaves a murderous event in 1873 with murderous rage in 2002.",1,1,1,a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002.,1
22,"the movie has an infectious exuberance, that will engage anyone with a passing interest in the skate/surf culture, the l.a. beach scene and the imaginative (and sometimes illegal) ways kids can make a playground out of the refuse of adults.",1,1,1,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture, the l.a. beach scene and the imaginative (and sometimes illegal) ways kids can make a playground out of the refuse of adults.",1
23,"it's made with deftly, unsettling genre flair.",1,1,1,it's made with deftly unsettling genre flair.,1
24,"a gorgeous, witty, seductive, movie.",1,1,1,"a gorgeous, witty, seductive movie.",1
25,"a giggle, a minute.",1,1,1,a giggle a minute.,1
26,"a smart, witty, follow-up.",1,1,1,"a smart, witty follow-up.",1
27,"fun, flip, and terribly hip bit of cinematic entertainment.",1,1,1,"fun, flip and terribly hip bit of cinematic entertainment.",1
28,"cq's reflection of artists, and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors.",1,1,1,cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors.,1
29,"a fast, funny, highly enjoyable, movie.",1,1,1,"a fast, funny, highly enjoyable movie.",1
30,"one of the more intelligent children's movies, to hit theaters this year.",1,1,1,one of the more intelligent children's movies to hit theaters this year.,1
31,"whether writer-director anne fontaine's film is a ghost story, an account of a nervous breakdown, a trip down memory lane, all three, or none of the above, it is as seductive as it is haunting,.",1,1,1,"whether writer-director anne fontaine's film is a ghost story, an account of a nervous breakdown, a trip down memory lane, all three or none of the above, it is as seductive as it is haunting.",1
32,"affleck and jackson, are good sparring partners.",1,1,1,affleck and jackson are good sparring partners.,1
33,"no sophomore slump for director sam mendes, who segues from oscar winner to oscar-winning potential, with a smooth sleight of hand.",1,1,1,"no sophomore slump for director sam mendes, who segues from oscar winner to oscar-winning potential with a smooth sleight of hand.",1
34,no aspirations to social importinform the movie version.,0,0,0,no aspirations to social import inform the movie version.,0
35,"comes off like a rejected abc afterschool special, freshened up by the dunce of ascreenwriting 101 class.",0,0,0,"comes off like a rejected abc afterschool special, freshened up by the dunce of a screenwriting 101 class.",0
36,"withoutnon-stop techno or the existential overtones of a kieslowski morality tale, maelstr\u00f6m is just another winter sleepers.",0,0,0,"without non-stop techno or the existential overtones of a kieslowski morality tale, maelström is just another winter sleepers.",0
37,"this is the sort of burly action flick where one coincidence pummels another, narrativenecessity is a drunken roundhouse, and whatever passes for logic is a factor of the last plot device left standing.",0,0,0,"this is the sort of burly action flick where one coincidence pummels another, narrative necessity is a drunken roundhouse, and whatever passes for logic is a factor of the last plot device left standing.",0
38,"even the finest chef can't make a hotdog into anythingmore than a hotdog, and robert de niro can't make this movie anything more than a trashy cop buddy comedy.",0,0,0,"even the finest chef can't make a hotdog into anything more than a hotdog, and robert de niro can't make this movie anything more than a trashy cop buddy comedy.",0
39,"this re-do is so dumb and so exploitative in its violence that, ironically, it becomes everything thatthe rather clumsy original was railing against.",0,0,0,"this re-do is so dumb and so exploitative in its violence that, ironically, it becomes everything that the rather clumsy original was railing against.",0
40,when leguizamo finally plugged an irritating character latein the movie.,0,0,0,when leguizamo finally plugged an irritating character late in the movie.,1
41,"a misogynistic piece of filth that attempts to pass itself off as hip, youngadult entertainment.",0,0,0,"a misogynistic piece of filth that attempts to pass itself off as hip, young adult entertainment.",0
42,"the reality of the new live-action pinocchio he directed, cowroteand starred in borders on the grotesque.",0,0,0,"the reality of the new live-action pinocchio he directed, cowrote and starred in borders on the grotesque.",0
43,"a broad, melodramatic estrogen opera that's pretty toxic in its ownright.",0,0,0,"a broad, melodramatic estrogen opera that's pretty toxic in its own right.",0
44,the character of zigzag is not sufficiently developed to support a filmconstructed around him.,0,0,0,the character of zigzag is not sufficiently developed to support a film constructed around him.,0
45,villeneuve spends too much time wallowing in bibi's generic angst(there are a lot of shots of her gazing out windows).,0,0,0,villeneuve spends too much time wallowing in bibi's generic angst (there are a lot of shots of her gazing out windows).,0
46,what the director can't do is make either of val kilmer's two personas interestingor worth caring about.,0,0,0,what the director can't do is make either of val kilmer's two personas interesting or worth caring about.,0
47,"it takes a strange kind of laziness to waste the talents of robert forster, anne meara, eugene levy, and reginald veljohnson all inthe same movie.",0,0,0,"it takes a strange kind of laziness to waste the talents of robert forster, anne meara, eugene levy, and reginald veljohnson all in the same movie.",0
48,"(t) here's only so much anyone can do with a florid, overplotted, annerice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them.",0,0,0,"(t) here's only so much anyone can do with a florid, overplotted, anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them.",0
49,"visuallyrather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely reimagine it.",0,0,0,"visually rather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely reimagine it.",0
50,"an important movie, a reminder of the power of film tomove us and to make us examine our values.",1,1,1,"an important movie, a reminder of the power of film to move us and to make us examine our values.",1
51,a subtle andwell-crafted (for the most part) chiller.,1,1,1,a subtle and well-crafted (for the most part) chiller.,1
52,brilliantly explores the conflict between following one's heartand following the demands of tradition.,1,1,1,brilliantly explores the conflict between following one's heart and following the demands of tradition.,1
53,"no sophomore slump for director sam mendes, who segues from oscar winner to oscar-winning potential witha smooth sleight of hand.",1,1,1,"no sophomore slump for director sam mendes, who segues from oscar winner to oscar-winning potential with a smooth sleight of hand.",1
54,"thekids will probably stay amusedat the kaleidoscope of big, colorful characters.",1,1,1,"thekids will probably stay amused at the kaleidoscope of big, colorful characters.",1
55,"harris commandsthe screen, using his frailty to suggest the ravages of a life of corruption and ruthlessness.",1,1,1,"harris commands the screen, using his frailty to suggest the ravages of a life of corruption and ruthlessness.",1
56,"somuch facile technique, such cute ideas, so little movie.",1,0,1,"so much facile technique, such cute ideas, so little movie.",0
57,it's a beautifulmadness.,1,1,1,it's a beautiful madness.,1
58,"miller isplaying so free with emotions, and the fact that children are hostages to fortune, that he makes the audience hostage to his swaggering affectation of seriousness.",1,0,1,"miller is playing so free with emotions, and the fact that children are hostages to fortune, that he makes the audience hostage to his swaggering affectation of seriousness.",0
59,"a coda in every sense, the pinochet case splits timebetween a minute-by-minute account of the british court's extradition chess game and the regime's talking-head survivors.",1,1,1,"a coda in every sense, the pinochet case splits time between a minute-by-minute account of the british court's extradition chess game and the regime's talking-head survivors.",1
60,"a fast, funny, highly enjoyablemovie.",1,1,1,"a fast, funny, highly enjoyable movie.",1
61,the most compelling wisemanepic of recent years.,1,1,1,the most compelling wiseman epic of recent years.,1
62,"oscar wilde's masterpiece, the importance of being earnest, maybe the best play of the 19th century.",1,1,1,"oscar wilde's masterpiece, the importance of being earnest, may be the best play of the 19th century.",1
63,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture, the l.a. beach scene and the imaginative (andsometimes illegal) ways kids can make a playground out of the refuse of adults.",1,1,1,"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture, the l.a. beach scene and the imaginative (and sometimes illegal) ways kids can make a playground out of the refuse of adults.",1
64,` de niro... is averitable source of sincere passion that this hollywood contrivance orbits around. ',1,1,1,` de niro... is a veritable source of sincere passion that this hollywood contrivance orbits around. ',1
65,people cinema atits finest.,1,1,1,people cinema at its finest.,1
66,"too often, the viewer isn't reacting to humor so much as they are wincing back in repugnance!",0,0,0,"too often, the viewer isn't reacting to humor so much as they are wincing back in repugnance.",0
67,"partway through watching this saccharine, easter-egg-colored concoction, you realize that it is made up of three episodes of a rejected tv show?",0,0,0,"partway through watching this saccharine, easter-egg-colored concoction, you realize that it is made up of three episodes of a rejected tv show.",0
68,"(t) here's only so much anyone can do with a florid, overplotted, anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them!",0,0,0,"(t) here's only so much anyone can do with a florid, overplotted, anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them.",0
69,villeneuve spends too much time wallowing in bibi's generic angst (there are a lot of shots of her gazing out windows)!,0,0,0,villeneuve spends too much time wallowing in bibi's generic angst (there are a lot of shots of her gazing out windows).,0
70,"trite, banal, cliched, mostly inoffensive?",0,0,0,"trite, banal, cliched, mostly inoffensive.",0
71,"if looking for a thrilling sci-fi cinematic ride, don't settle for this imposter?",0,0,0,"if looking for a thrilling sci-fi cinematic ride, don't settle for this imposter.",0
72,i'm just too bored to care!,0,0,0,i'm just too bored to care.,0
73,american chai encourages rueful laughter at stereotypes only an indian-american would recognize!,0,1,0,american chai encourages rueful laughter at stereotypes only an indian-american would recognize.,1
74,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects, not the least of which is rebecca romijn-stamos?",0,0,0,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects, not the least of which is rebecca romijn-stamos.",1
75,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in?,0,0,0,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in.,0
76,the character of zigzag is not sufficiently developed to support a film constructed around him?,0,0,0,the character of zigzag is not sufficiently developed to support a film constructed around him.,0
77,"the reality of the new live-action pinocchio he directed, cowrote and starred in borders on the grotesque?",0,0,0,"the reality of the new live-action pinocchio he directed, cowrote and starred in borders on the grotesque.",0
78,a valueless kiddie paean to pro basketball underwritten by the nba?,0,0,0,a valueless kiddie paean to pro basketball underwritten by the nba.,0
79,"though perry and hurley make inspiring efforts to breathe life into the disjointed, haphazard script by jay scherick and david ronn, neither the actors nor director reginald hudlin can make it more than fitfully entertaining!",0,0,0,"though perry and hurley make inspiring efforts to breathe life into the disjointed, haphazard script by jay scherick and david ronn, neither the actors nor director reginald hudlin can make it more than fitfully entertaining.",0
80,this movie is maddening!,0,0,0,this movie is maddening.,0
81,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise!,0,0,0,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise.,0
82,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god, ' it is far too self-conscious to draw you deeply into its world?",0,0,0,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god, ' it is far too self-conscious to draw you deeply into its world.",0
83,there's a wickedly subversive bent to the best parts of birthday girl?,1,1,1,there's a wickedly subversive bent to the best parts of birthday girl.,1
84,"even in its most tedious scenes, russian ark is mesmerizing!",1,1,1,"even in its most tedious scenes, russian ark is mesmerizing.",1
85,"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then by illness!",1,1,1,"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then by illness.",1
86,"(serry) wants to blend politics and drama, an admirable ambition!",1,1,1,"(serry) wants to blend politics and drama, an admirable ambition.",1
87,it's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part?,1,1,1,it's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part.,1
88,"this is a good script, good dialogue, funny even for adults!",1,1,1,"this is a good script, good dialogue, funny even for adults.",1
89,if steven soderbergh's ` solaris ' is a failure it is a glorious failure?,1,1,1,if steven soderbergh's ` solaris ' is a failure it is a glorious failure.,1
90,intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject?,1,0,1,intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject.,0
91,"moody, heartbreaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when its script is not?",1,1,1,"moody, heartbreaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when its script is not.",1
92,"the special effects and many scenes of weightlessness look as good or better than in the original, while the oscar-winning sound and james horner's rousing score make good use of the hefty audio system?",1,1,1,"the special effects and many scenes of weightlessness look as good or better than in the original, while the oscar-winning sound and james horner's rousing score make good use of the hefty audio system.",1
93,"aside from minor tinkering, this is the same movie you probably loved in 1994, except that it looks even better!",1,1,1,"aside from minor tinkering, this is the same movie you probably loved in 1994, except that it looks even better.",1
94,a painfully funny ode to bad behavior?,1,1,1,a painfully funny ode to bad behavior.,1
95,"harris commands the screen, using his frailty to suggest the ravages of a life of corruption and ruthlessness!",1,1,1,"harris commands the screen, using his frailty to suggest the ravages of a life of corruption and ruthlessness.",1
96,hilariously inept and ridiculous!,1,1,1,hilariously inept and ridiculous.,0
97,` de niro... is a veritable source of sincere passion that this hollywood contrivance orbits around! ',1,1,1,` de niro... is a veritable source of sincere passion that this hollywood contrivance orbits around. ',1
98,"a full world has been presented onscreen, not some series of carefully structured plot points building to a pat resolution!",1,1,1,"a full world has been presented onscreen, not some series of carefully structured plot points building to a pat resolution.",1
99,and that's a big part of why we go to the movies!,1,1,1,and that's a big part of why we go to the movies.,1
