,text,modified_label,modified_pred,original_label,original_text,original_pred
11,"two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and consequently, even a novice to the form comes away exhilarated.",1,1,1,two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away exhilarated.,1
12,it's a lovely film and it has lovely performances by buy and accorsi.,1,1,1,it's a lovely film with lovely performances by buy and accorsi.,1
13,"what the director can't do, however, is make either of Val Kilmer's two personas interesting or worth caring about.",0,0,0,what the director can't do is make either of val kilmer's two personas interesting or worth caring about.,0
14,"the character of zigzag is not sufficiently developed, therefore, it cannot support a film constructed around him.",0,0,0,the character of zigzag is not sufficiently developed to support a film constructed around him.,0
15,"what the film lacks in general focus, it nevertheless makes up for in compassion, as corcuera manages to find the seeds of hope in the form of collective action.",1,1,1,"what the film lacks in general focus it makes up for in compassion, as corcuera manages to find the seeds of hope in the form of collective action.",1
16,"my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and, as a result, lovingly dishes out humor.",1,1,1,my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor.,1
17,"Stephen Rea, Aidan Quinn, and Alan Bates play Desmond's legal eagles, and when joined by Brosnan, the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing, indeed `tis.",1,1,1,"stephen rea, aidan quinn, and alan bates play desmond's legal eagles, and when joined by brosnan, the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing, ` tis.",1
18,"it has its moments of swaggering camaraderie, but more often it just feels generic, derivative and done to death.",0,0,0,"it has its moments of swaggering camaraderie, but more often just feels generic, derivative and done to death.",0
19,a marvel like none you've seen before.,1,1,1,a marvel like none you've seen.,1
20,i had to look away because this was god awful.,0,0,0,i had to look away - this was god awful.,0
21,"the structure the film takes may find matt damon and ben affleck once again looking for residuals, and as a result, this officially completes a good will hunting trilogy that was never planned.",1,0,1,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned.,2
22,"a coda in every sense, the pinochet case splits time between a minute-by-minute account of the british court's extradition chess game and, consequently, the regime's talking-head survivors.",1,0,1,"a coda in every sense, the pinochet case splits time between a minute-by-minute account of the british court's extradition chess game and the regime's talking-head survivors.",2
23,It coughs and sputters because of its own postmodern conceit.,0,0,0,coughs and sputters on its own postmodern conceit.,0
24,"thanks to haynes' absolute control of the film's mood, and buoyed by three terrific performances, far from heaven actually pulls off this stylistic juggling act successfully.",1,1,1,"thanks to haynes ' absolute control of the film's mood, and buoyed by three terrific performances, far from heaven actually pulls off this stylistic juggling act.",1
25,"has a lot of the virtues of Eastwood and as a result, it's at his best.",1,1,1,has a lot of the virtues of eastwood at his best.,1
26,"there's something auspicious, and daring, too, about the artistic instinct that pushes a majority-oriented director like Steven Spielberg to follow A.I. with this challenging report, which is so liable to unnerve the majority.",1,1,1,"there's something auspicious, and daring, too, about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority.",1
27,"the affectionate loopiness that once seemed congenital to demme's perspective has a tough time emerging, because between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects, it's hindered.",0,0,0,the affectionate loopiness that once seemed congenital to demme's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects.,0
28,"about a manga-like heroine who fights back at her abusers, it's energetic and satisfying, although not deep and psychological.",1,1,1,"about a manga-like heroine who fights back at her abusers, it's energetic and satisfying if not deep and psychological.",1
29,"that's pure pr hype, obviously.",0,0,0,that's pure pr hype.,0
30,"Lapaglia's ability to convey grief and hope effectively works with Weaver's sensitive reactions, thereby making this a two-actor master class.",1,1,1,lapaglia's ability to convey grief and hope works with weaver's sensitive reactions to make this a two-actor master class.,1
31,"a full world has been presented onscreen, and not some series of carefully structured plot points building to a pat resolution.",1,1,1,"a full world has been presented onscreen, not some series of carefully structured plot points building to a pat resolution.",1
32,"it feels like an after-school special gussied up with some fancy special effects, and consequently, watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.",0,0,0,"it feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.",0
33,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god,' then it is far too self-conscious to draw you deeply into its world.",0,0,0,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god, ' it is far too self-conscious to draw you deeply into its world.",0
34,"bleakly funny, and its characters all the more touching for refusing to pity or memorialize themselves.",1,1,1,"bleakly funny, its characters all the more touching for refusing to pity or memorialize themselves.",1
35,"another in-your-face wallow in the lower depths, which is made by people who have never sung those blues.",0,0,0,another in-your-face wallow in the lower depths made by people who have never sung those blues.,0
36,"vera's three actors -- moll\u00e0, gil, and bardem -- excel in insightful and empathetic performances.",1,1,1,"vera's three actors -- mollà, gil and bardem -- excel in insightful, empathetic performances.",1
37,"it haunts you, therefore you can't forget it, you admire its conception and consequently are able to resolve some of the confusions you had while watching it.",1,1,1,"it haunts you, you can't forget it, you admire its conception and are able to resolve some of the confusions you had while watching it.",1
38,"though perry and hurley make inspiring efforts to breathe life into the disjointed, haphazard script by jay scherick and david ronn, and neither the actors nor director reginald hudlin can make it more than fitfully entertaining.",0,0,0,"though perry and hurley make inspiring efforts to breathe life into the disjointed, haphazard script by jay scherick and david ronn, neither the actors nor director reginald hudlin can make it more than fitfully entertaining.",0
39,"a warm, funny, engaging film indeed.",1,1,1,"a warm, funny, engaging film.",1
40,"two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and as a result, even a novice to the form comes away exhilarated.",1,1,1,two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away exhilarated.,1
41,"a smart, witty follow-up, indeed.",1,1,1,"a smart, witty follow-up.",1
42,"villeneuve spends too much time wallowing in bibi's generic angst, as there are a lot of shots of her gazing out windows.",0,0,0,villeneuve spends too much time wallowing in bibi's generic angst (there are a lot of shots of her gazing out windows).,0
43,"moody, heartbreaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when, admittedly, its script is not.",1,0,1,"moody, heartbreaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when its script is not.",1
44,"if steven soderbergh's ` solaris' is a failure, then it is a glorious failure.",1,1,1,if steven soderbergh's ` solaris ' is a failure it is a glorious failure.,1
45,"visually rather stunning, ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely reimagine it.",0,0,0,"visually rather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely reimagine it.",0
46,"it's inoffensive, cheerful, built to inspire the young people, set to an unending soundtrack of beach party pop numbers aside from its remarkable camerawork and awesome scenery, it's about as exciting as a sunburn.",0,0,0,"it's inoffensive, cheerful, built to inspire the young people, set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery, it's about as exciting as a sunburn.",2
47,"at times, the suspense is palpable, by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential.",0,0,0,"at times, the suspense is palpable, but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential.",0
48,"the special effects and many scenes of weightlessness look as good or better than in the original, the oscar-winning sound and james horner's rousing score make good use of the hefty audio system.",1,1,1,"the special effects and many scenes of weightlessness look as good or better than in the original, while the oscar-winning sound and james horner's rousing score make good use of the hefty audio system.",1
49,American chai encourages rueful laughter at stereotypes an Indian-American would recognize.,0,1,0,american chai encourages rueful laughter at stereotypes only an indian-american would recognize.,1
50,"fresnadillo's dark and jolting images have a way of plying into your subconscious, the nightmare you had a week ago that won't go away.",1,0,1,fresnadillo's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that won't go away.,1
51,"the ideas about techno-saturation are far from novel, they're presented with a wry dark humor.",1,1,1,"while the ideas about techno-saturation are far from novel, they're presented with a wry dark humor.",1
52,"the very definition of the `small' movie, it is a good stepping stone for director sprecher.",1,1,1,"the very definition of the ` small ' movie, but it is a good stepping stone for director sprecher.",1
53,"the far future may be awesome to consider, from period detail to matters of the heart, this film is most transporting when it stays put in the past.",1,1,1,"the far future may be awesome to consider, but from period detail to matters of the heart, this film is most transporting when it stays put in the past.",1
54,"too, is this comedy about mild culture clashing in today's new delhi.",1,0,1,"so, too, is this comedy about mild culture clashing in today's new delhi.",1
55,"the vitality of the actors keeps the intensity of the film high, the strafings blend together.",1,1,1,"the vitality of the actors keeps the intensity of the film high, even as the strafings blend together.",1
56,"nothing's at stake, just a twisty double-cross you can smell a mile away, the derivative nine queens is lots of fun.",1,1,1,"nothing's at stake, just a twisty double-cross you can smell a mile away -- still, the derivative nine queens is lots of fun.",1
57,`De Niro... is a veritable source of sincere passion this Hollywood contrivance orbits around.',1,1,1,` de niro... is a veritable source of sincere passion that this hollywood contrivance orbits around. ',1
58,"it has its moments of swaggering camaraderie, more often just feels generic, derivative and done to death.",0,0,0,"it has its moments of swaggering camaraderie, but more often just feels generic, derivative and done to death.",0
59,"brilliantly explores the conflict between following one's heart, following the demands of tradition.",1,1,1,brilliantly explores the conflict between following one's heart and following the demands of tradition.,1
60,"(t) here's only so much anyone can do with a florid, overplotted, anne rice rock'n' roll vampire novel, the built-in silliness of the whole affair defeats them.",0,0,0,"(t) here's only so much anyone can do with a florid, overplotted, anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them.",0
61,"Looking for a thrilling sci-fi cinematic ride, do not settle for this imposter.",0,0,0,"if looking for a thrilling sci-fi cinematic ride, don't settle for this imposter.",0
62,"this piece of channel 5 grade trash is, an insult to the intelligence of the true genre enthusiast.",0,0,0,"this piece of channel 5 grade trash is, quite frankly, an insult to the intelligence of the true genre enthusiast.",0
63,"it takes a certain kind of horror movie to qualify as `worse than expected,' ghost ship somehow manages to do exactly that.",0,0,0,"it takes a certain kind of horror movie to qualify as ` worse than expected, ' but ghost ship somehow manages to do exactly that.",0
64,"I sympathize with the plight of these families, the movie does not do a very good job conveying the issue at hand.",0,0,0,"i sympathize with the plight of these families, but the movie doesn't do a very good job conveying the issue at hand.",0
65,a subtle and well-crafted chiller.,1,1,1,a subtle and well-crafted (for the most part) chiller.,1
66,"filmmakers who can deftly change moods are treasures, even marvels.",1,1,1,filmmakers who can deftly change moods are treasures and even marvels.,1
67,"steven soderbergh's ` solaris' is a failure, it is a glorious failure.",1,0,1,if steven soderbergh's ` solaris ' is a failure it is a glorious failure.,1
68,"too often, the viewer isn't reacting to humor, they are wincing back in repugnance.",0,0,0,"too often, the viewer isn't reacting to humor so much as they are wincing back in repugnance.",0
69,"a densely constructed, highly referential film, an audacious return to form that can comfortably sit among jean-luc godard's finest work.",1,1,1,"a densely constructed, highly referential film, and an audacious return to form that can comfortably sit among jean-luc godard's finest work.",1
70,an intriguing cinematic omnibus and round-robin occasionally more interesting in concept than in execution.,1,0,1,an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution.,2
71,"slapstick buffoonery can tickle many a preschooler's fancy, when it costs a family of four about $40 to see a film in theaters, why spend money on a dog like this when you can rent a pedigree instead?",0,0,0,"slapstick buffoonery can tickle many a preschooler's fancy, but when it costs a family of four about $ 40 to see a film in theaters, why spend money on a dog like this when you can rent a pedigree instead?",0
72,"miller is playing free with emotions, and the fact that children are hostages to fortune, he makes the audience hostage to his swaggering affectation of seriousness.",1,0,1,"miller is playing so free with emotions, and the fact that children are hostages to fortune, that he makes the audience hostage to his swaggering affectation of seriousness.",0
73,corpus collosum -- undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in.,0,0,0,corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in.,0
74,"it's hard to like a film about a guy who is utterly unlikeable, shiner, starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune, is certainly that.",0,0,0,"it's hard to like a film about a guy who is utterly unlikeable, and shiner, starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune, is certainly that.",0
75,"outer-space buffs might love this film, others will find its pleasures intermittent.",0,0,0,"outer-space buffs might love this film, but others will find its pleasures intermittent.",2
76,on the heels of the ring comes a similarly morose and humorless horror movie that is flawed but is to be commended for its straight-ahead approach to creepiness.,1,0,1,"on the heels of the ring comes a similarly morose and humorless horror movie that, although flawed, is to be commended for its straight-ahead approach to creepiness.",2
77,"even the finest chef can't make a hotdog into anything more than a hotdog, Robert De Niro can't make this movie anything more than a trashy cop buddy comedy.",0,0,0,"even the finest chef can't make a hotdog into anything more than a hotdog, and robert de niro can't make this movie anything more than a trashy cop buddy comedy.",0
78,"without non-stop techno or the existential overtones of a kieslowski morality tale, therefore, maelstr\u00f6m is just another winter sleepers.",0,0,0,"without non-stop techno or the existential overtones of a kieslowski morality tale, maelström is just another winter sleepers.",0
79,"sustains its dreamlike glide through a succession of cheesy coincidences and, as a result, voluptuous cheap effects, not the least of which is Rebecca Romijn-Stamos.",0,0,0,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects, not the least of which is rebecca romijn-stamos.",1
80,"What better message than'love thyself' could young women of any size receive, if not this?",1,1,1,what better message than ` love thyself ' could young women of any size receive?,1
81,Taylor appears to have blown his entire budget on soundtrack rights and consequently had nothing left over for jokes.,0,0,0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes.,0
82,"moretti's compelling anatomy of grief and, as a result, the difficult process of adapting to loss.",0,0,0,moretti's compelling anatomy of grief and the difficult process of adapting to loss.,1
83,"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then subsequently by illness.",1,1,1,"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then by illness.",1
84,"If you're looking for a thrilling sci-fi cinematic ride, then do not settle for this imposter.",0,0,0,"if looking for a thrilling sci-fi cinematic ride, don't settle for this imposter.",0
85,"there is nothing outstanding about this film, it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine.",1,0,1,"there is nothing outstanding about this film, but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine.",2
86,"filmmakers who can deftly change moods are treasures and, as such, even marvels.",1,1,1,filmmakers who can deftly change moods are treasures and even marvels.,1
87,"people cinema at its finest, indeed.",1,1,1,people cinema at its finest.,1
88,two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- even a novice to the form comes away exhilarated.,1,1,1,two hours fly by -- opera's a pleasure when you don't have to endure intermissions -- and even a novice to the form comes away exhilarated.,1
89,"American chai encourages rueful laughter at stereotypes, particularly those only an Indian-American would recognize.",0,1,0,american chai encourages rueful laughter at stereotypes only an indian-american would recognize.,1
90,"it's hard to like a film about a guy who is utterly unlikeable, and moreover, shiner, starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune, is certainly that.",0,0,0,"it's hard to like a film about a guy who is utterly unlikeable, and shiner, starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune, is certainly that.",0
91,"the very definition of the `small' movie, and it is a good stepping stone for director sprecher.",1,1,1,"the very definition of the ` small ' movie, but it is a good stepping stone for director sprecher.",1
92,"it's of the quality of a lesser harrison ford movie - six days, seven nights, maybe, or perhaps that dreadful sabrina remake.",0,0,0,"it's of the quality of a lesser harrison ford movie - six days, seven nights, maybe, or that dreadful sabrina remake.",0
93,"perry and hurley make inspiring efforts to breathe life into the disjointed, haphazard script by jay scherick and david ronn, neither the actors nor director reginald hudlin can make it more than fitfully entertaining.",0,0,0,"though perry and hurley make inspiring efforts to breathe life into the disjointed, haphazard script by jay scherick and david ronn, neither the actors nor director reginald hudlin can make it more than fitfully entertaining.",0
94,"so much facile technique, and such cute ideas, yet so little movie.",1,0,1,"so much facile technique, such cute ideas, so little movie.",0
95,"fun, flip and therefore a terribly hip bit of cinematic entertainment.",1,1,1,"fun, flip and terribly hip bit of cinematic entertainment.",1
96,"the acting, costumes, music, cinematography and sound are all astounding, particularly given the production's austere locales.",1,1,1,"the acting, costumes, music, cinematography and sound are all astounding given the production's austere locales.",1
97,not really bad so much as distasteful: we need kidnapping suspense dramas right now just as much as we need doomsday thrillers.,0,0,0,not really bad so much as distasteful: we need kidnapping suspense dramas right now like we need doomsday thrillers.,2
98,"like you couldn't smell this turkey rotting from miles away, obviously.",0,0,0,like you couldn't smell this turkey rotting from miles away.,0
