,text,modified_label,modified_pred,original_label,original_text,original_pred
24,"on the heels of the ring comes a similarly morose and humorlless horror movie that, although flawed, is to be commended for its straight-ahead approach to creepiness.",1,1,1,"on the heels of the ring comes a similarly morose and humorless horror movie that, although flawed, is to be commended for its straight-ahead approach to creepiness.",2
25,peopple cinema at its finest.,1,1,1,people cinema at its finest.,1
26,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its ppleasure.,1,1,1,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure.,1
27,has a lot of the vvirtues of eastwood at his best.,1,1,1,has a lot of the virtues of eastwood at his best.,1
28,it's an offbeat treate that pokes fun at the democratic exercise while also examining its significance for those who take part.,1,1,1,it's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part.,1
29,"there is nothing outstanding about this film, but it is good enough and will likely be appreciated most by sailoors and folks who know their way around a submarine.",1,1,1,"there is nothing outstanding about this film, but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine.",2
30,"seldahl's barbara is a precisee and moving portrait of someone whose world is turned upside down, first by passion and then by illness.",1,1,1,"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then by illness.",1
31,"for this reason and this reason only -- the power of its own steadfast, hoity-toityy convictions -- chelsea walls deserves a medal.",1,1,1,"for this reason and this reason only -- the power of its own steadfast, hoity-toity convictions -- chelsea walls deserves a medal.",1
32,"so, too, is this comedy about mild culture clashing in todayy's new delhi.",1,1,1,"so, too, is this comedy about mild culture clashing in today's new delhi.",1
33,"with virtually no interesting elements for an audience to focus on, chelsea walls is a triple-espresso endruance challenge.",0,0,0,"with virtually no interesting elements for an audience to focus on, chelsea walls is a triple-espresso endurance challenge.",0
34,a sequence of ridiculous sohot - 'em - up scenes.,0,0,0,a sequence of ridiculous shoot - 'em - up scenes.,0
35,this moive is maddening.,0,0,0,this movie is maddening.,0
36,another in-your-face wallow in the lower depths made by poeple who have never sung those blues.,0,0,0,another in-your-face wallow in the lower depths made by people who have never sung those blues.,0
37,more whiny downer than corrusctaing commentary.,0,0,0,more whiny downer than corruscating commentary.,0
38,what was once original has been co-opted so frequently that it now seems pedestrain.,0,0,0,what was once original has been co-opted so frequently that it now seems pedestrian.,0
39,villeneuve spends too much time wallowing in bibi's generic angst (there are a lot of shots of her gazing out wnidows).,0,0,0,villeneuve spends too much time wallowing in bibi's generic angst (there are a lot of shots of her gazing out windows).,0
40,"too often, the veiwer isn't reacting to humor so much as they are wincing back in repugnance.",0,0,0,"too often, the viewer isn't reacting to humor so much as they are wincing back in repugnance.",0
41,jsut one bad idea after another.,0,0,0,just one bad idea after another.,0
42,"and when you're tlaking about a slapstick comedy, that's a pretty big problem.",0,0,0,"and when you're talking about a slapstick comedy, that's a pretty big problem.",0
43,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects, not the least of which is rebecca romijn-stmaos.",0,0,0,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects, not the least of which is rebecca romijn-stamos.",1
44,no one but a convict guilty of some truly heinous crime should have to sit through the msater of disguise.,0,0,0,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise.,0
45,"it feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg tmier for 93 minutes.",0,0,0,"it feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.",0
46,indifferently implausbile popcorn programmer of a movie.,0,0,0,indifferently implausible popcorn programmer of a movie.,0
47,"i sympathize with the plight of these families, but the moive doesn't do a very good job conveying the issue at hand.",0,0,0,"i sympathize with the plight of these families, but the movie doesn't do a very good job conveying the issue at hand.",0
48,coughs and sptuters on its own postmodern conceit.,0,0,0,coughs and sputters on its own postmodern conceit.,0
49,"moody, heartberaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when its script is not.",1,0,1,"moody, heartbreaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when its script is not.",1
50,"harris comamnds the screen, using his frailty to suggest the ravages of a life of corruption and ruthlessness.",1,1,1,"harris commands the screen, using his frailty to suggest the ravages of a life of corruption and ruthlessness.",1
51,"while the ideas about techno-saturation are far from novel, they're presented with a wry drak humor.",1,1,1,"while the ideas about techno-saturation are far from novel, they're presented with a wry dark humor.",1
52,the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the flim industry -- make it mostly worth the trip.,1,1,1,the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip.,1
53,filmmkaers who can deftly change moods are treasures and even marvels.,1,1,1,filmmakers who can deftly change moods are treasures and even marvels.,1
54,a sublte and well-crafted (for the most part) chiller.,1,1,1,a subtle and well-crafted (for the most part) chiller.,1
55,"so, too, is this comedy about mild culture clashing in tdoay's new delhi.",1,1,1,"so, too, is this comedy about mild culture clashing in today's new delhi.",1
56,` de niro... is a veritbale source of sincere passion that this hollywood contrivance orbits around. ',1,1,1,` de niro... is a veritable source of sincere passion that this hollywood contrivance orbits around. ',1
57,has a lot of the vritues of eastwood at his best.,1,1,1,has a lot of the virtues of eastwood at his best.,1
58,it's a stuninng lyrical work of considerable force and truth.,1,1,1,it's a stunning lyrical work of considerable force and truth.,1
59,"the far future may be awesome to consider, but from period detail to matters of the heart, this film is most tranpsorting when it stays put in the past.",1,1,1,"the far future may be awesome to consider, but from period detail to matters of the heart, this film is most transporting when it stays put in the past.",1
60,hilaroiusly inept and ridiculous.,1,0,1,hilariously inept and ridiculous.,0
61,a subtle and well-crafted (for the most part) chliler.,1,1,1,a subtle and well-crafted (for the most part) chiller.,1
62,"the vitality of the actors keeps the intensity of the film high, even as the strafings blend togehter.",1,1,1,"the vitality of the actors keeps the intensity of the film high, even as the strafings blend together.",1
63,it's a lovely film with lovley performances by buy and accorsi.,1,1,1,it's a lovely film with lovely performances by buy and accorsi.,1
64,"it haunts, horrifies, startles and fasciantes; it is impossible to look away.",1,1,1,"it haunts, horrifies, startles and fascinates; it is impossible to look away.",1
65,it's a lovely film with lovely performacnes by buy and accorsi.,1,1,1,it's a lovely film with lovely performances by buy and accorsi.,1
66,or doing last year's taxe with your ex-wife.,0,0,0,or doing last year's taxes with your ex-wife.,0
67,too much of it fels unfocused and underdeveloped.,0,0,0,too much of it feels unfocused and underdeveloped.,0
68,"trite, banal, clichd, mostly inoffensive.",0,0,0,"trite, banal, cliched, mostly inoffensive.",0
69,taylor appears to have blown his entire budget on soundtrack rights and had nothng left over for jokes.,0,0,0,taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes.,0
70,i had to lok away - this was god awful.,0,0,0,i had to look away - this was god awful.,0
71,so unremittingly awfu that labeling it a dog probably constitutes cruelty to canines.,0,0,0,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines.,0
72,"a misogynistic piece of filth that attempts to pas itself off as hip, young adult entertainment.",0,0,0,"a misogynistic piece of filth that attempts to pass itself off as hip, young adult entertainment.",0
73,"this re-do is so dumb and so exploitative in its violenc that, ironically, it becomes everything that the rather clumsy original was railing against.",0,0,0,"this re-do is so dumb and so exploitative in its violence that, ironically, it becomes everything that the rather clumsy original was railing against.",0
74,"it's of the quality of a lesser harrison ford movie - six days, seven nights, maybe, or that dreaful sabrina remake.",0,0,0,"it's of the quality of a lesser harrison ford movie - six days, seven nights, maybe, or that dreadful sabrina remake.",0
75,sam mendes has become valedictorian at the shool for soft landings and easy ways out.,0,0,0,sam mendes has become valedictorian at the school for soft landings and easy ways out.,0
76,"nonsensica, dull `` cyber-horror '' flick is a grim, hollow exercise in flat scares and bad acting.",0,0,0,"nonsensical, dull `` cyber-horror '' flick is a grim, hollow exercise in flat scares and bad acting.",0
77,does little more than play an innocuous game of fil-in - the-blanks with a tragic past.,0,0,0,does little more than play an innocuous game of fill-in - the-blanks with a tragic past.,0
78,"i sympathize with the plight of these familes, but the movie doesn't do a very good job conveying the issue at hand.",0,0,0,"i sympathize with the plight of these families, but the movie doesn't do a very good job conveying the issue at hand.",0
79,a valueless kddie paean to pro basketball underwritten by the nba.,0,0,0,a valueless kiddie paean to pro basketball underwritten by the nba.,0
80,the end reslt is a film that's neither.,0,0,0,the end result is a film that's neither.,0
81,"there are simply too many ideas floating around -- part farce, part sliding doors, part pop video -- and yet failing to explot them.",0,0,0,"there are simply too many ideas floating around -- part farce, part sliding doors, part pop video -- and yet failing to exploit them.",0
82,american chai encourages rueful laughter at stereotypes only an indian-american would recognze.,0,1,0,american chai encourages rueful laughter at stereotypes only an indian-american would recognize.,1
83,"so, too, is this comedy about mild culture clashing in tody's new delhi.",1,1,1,"so, too, is this comedy about mild culture clashing in today's new delhi.",1
84,and that's a bg part of why we go to the movies.,1,1,1,and that's a big part of why we go to the movies.,1
85,cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a posible successor to the best european directors.,1,1,1,cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors.,1
86,peple cinema at its finest.,1,1,1,people cinema at its finest.,1
87,"mody, heartbreaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when its script is not.",1,1,1,"moody, heartbreaking, and filmed in a natural, unforced style that makes its characters seem entirely convincing even when its script is not.",1
88,"a ful world has been presented onscreen, not some series of carefully structured plot points building to a pat resolution.",1,1,1,"a full world has been presented onscreen, not some series of carefully structured plot points building to a pat resolution.",1
89,a gigle a minute.,1,1,1,a giggle a minute.,1
90,it's fascinating to see how betany and mcdowell play off each other.,1,1,1,it's fascinating to see how bettany and mcdowell play off each other.,1
91,intriguing documentary which is emotionaly diluted by focusing on the story's least interesting subject.,1,0,1,intriguing documentary which is emotionally diluted by focusing on the story's least interesting subject.,0
92,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasre.,1,1,1,the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure.,1
93,"an importnt movie, a reminder of the power of film to move us and to make us examine our values.",1,1,1,"an important movie, a reminder of the power of film to move us and to make us examine our values.",1
94,blanchett's performace confirms her power once again.,1,1,1,blanchett's performance confirms her power once again.,1
95,"a fast, funny, highly enjoyble movie.",1,1,1,"a fast, funny, highly enjoyable movie.",1
96,what better message than ` love thyself ' could yong women of any size receive?,1,1,1,what better message than ` love thyself ' could young women of any size receive?,1
97,it's a work by an artist so in control of both his medium and his mesage that he can improvise like a jazzman.,1,1,1,it's a work by an artist so in control of both his medium and his message that he can improvise like a jazzman.,1
98,"(serry) wants to blend politics and drama, an admirable ambiton.",1,1,1,"(serry) wants to blend politics and drama, an admirable ambition.",1
99,"there's somthing auspicious, and daring, too, about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority.",1,1,1,"there's something auspicious, and daring, too, about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority.",1
