,text,modified_label,modified_pred,original_text,original_label,original_pred,type
10,"I, Max was a sports commentary show featuring host MaxKellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'I, Max', 'value': 'ART'}, {'text': 'MaxKellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'Max': 'PERSON'}, {'MaxKellerman': 'PERSON'}, {'Michael Holley': 'PERSON'}, {'Fox Sports Net': 'ORGANIZATION'}, {'I, Max': 'OTHER'}]","I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'I, Max': 'ART'}, {'Max Kellerman': 'PERSON'}, {'Michael Holley': 'PERSON'}, {'Fox Sports Net': 'ORGANIZATION'}]","[{""text"": ""Max Kellerman"", ""value"": ""PERSON""}, {""text"": ""Michael Holley"", ""value"": ""PERSON""}, {""text"": ""Fox Sports Net"", ""value"": ""ORGANIZATION""}, {""text"": ""Max"", ""value"": ""PERSON""}, {""text"": ""I, Max"", ""value"": ""OTHER""}]",
11,Pune lost the match 1–3 with all three goals coming after Amrindercame on.,"[{'text': 'Pune', 'value': 'ORGANIZATION'}, {'text': 'Amrindercame', 'value': 'PERSON'}]","[{'Pune': 'LOCATION'}, {'Amrinder': 'PERSON'}]",Pune lost the match 1â3 with all three goals coming after Amrinder came on.,"[{'Pune': 'ORGANIZATION'}, {'Amrinder': 'PERSON'}]","[{""text"": ""Pune"", ""value"": ""LOCATION""}, {""text"": ""Amrinder"", ""value"": ""PERSON""}]",
12,"The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland andLabrador, Canada from 1975 to 1979.","[{'text': 'Newfoundland Reform Liberal Party', 'value': 'ORGANIZATION'}, {'text': 'Newfoundlandand Labrador', 'value': 'LOCATION'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'Newfoundland Reform Liberal Party': 'ORGANIZATION'}, {'Newfoundland and Labrador': 'LOCATION'}, {'Canada': 'LOCATION'}]","The Newfoundland Reform Liberal Party was a leader-centred political party in Newfoundland and Labrador, Canada from 1975 to 1979.","[{'Newfoundland Reform Liberal Party': 'ORGANIZATION'}, {'Newfoundland and Labrador': 'LOCATION'}, {'Canada': 'LOCATION'}]","[{""text"": ""Newfoundland Reform Liberal Party"", ""value"": ""ORGANIZATION""}, {""text"": ""Newfoundland and Labrador"", ""value"": ""LOCATION""}, {""text"": ""Canada"", ""value"": ""LOCATION""}]",
13,"The founder of Kōeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palacein Okayama.","[{'text': 'Kōeido', 'value': 'ORGANIZATION'}, {'text': 'Kibi dango', 'value': 'PRODUCT'}, {'text': 'Kibitsuhiko', 'value': 'ORGANIZATION'}, {'text': 'kibi dango', 'value': 'PRODUCT'}, {'text': 'Jimmu', 'value': 'PERSON'}, {'text': 'Takayama Palacein', 'value': 'BUILDING'}, {'text': 'Okayama', 'value': 'LOCATION'}]","[{'Kōeido': 'ORGANIZATION'}, {'Kibi dango': 'PRODUCT'}, {'Kibitsuhiko': 'PERSON'}, {'Emperor Jimmu': 'PERSON'}, {'Takayama Palace': 'BUILDING'}, {'Okayama': 'LOCATION'}]","The founder of KÅeido (the purveyors of Kibi dango) authored a travel guide in 1895, in which he claimed that Kibitsuhiko rolled with his own hand some kibi dango to give to Emperor Jimmu who stopped at Takayama Palace in Okayama.","[{'K\\u014deido': 'ORGANIZATION'}, {'Kibi dango': 'PRODUCT'}, {'Kibitsuhiko': 'ORGANIZATION'}, {'kibi dango': 'PRODUCT'}, {'Jimmu': 'PERSON'}, {'Takayama Palace': 'BUILDING'}, {'Okayama': 'LOCATION'}]","[{""text"": ""K\u014deido"", ""value"": ""ORGANIZATION""}, {""text"": ""Kibi dango"", ""value"": ""PRODUCT""}, {""text"": ""Kibitsuhiko"", ""value"": ""PERSON""}, {""text"": ""Emperor Jimmu"", ""value"": ""PERSON""}, {""text"": ""Takayama Palace"", ""value"": ""BUILDING""}, {""text"": ""Okayama"", ""value"": ""LOCATION""}]",
14,"The Germans then attacked again and penetrated CCompany, but the tanks of the North Irish Horse stopped the Germans until dusk.","[{'text': 'Germans', 'value': 'LOCATION'}, {'text': 'CCompany', 'value': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'value': 'ORGANIZATION'}, {'text': 'Germans', 'value': 'LOCATION'}]","[{'Germans': 'PERSON'}, {'CCompany': 'ORGANIZATION'}, {'North Irish Horse': 'ORGANIZATION'}]","The Germans then attacked again and penetrated C Company, but the tanks of the North Irish Horse stopped the Germans until dusk.","[{'Germans': 'LOCATION'}, {'C Company': 'ORGANIZATION'}, {'North Irish Horse': 'ORGANIZATION'}, {'Germans': 'LOCATION'}]","[{""text"": ""Germans"", ""value"": ""PERSON""}, {""text"": ""C Company"", ""value"": ""ORGANIZATION""}, {""text"": ""North Irish Horse"", ""value"": ""ORGANIZATION""}]",
15,"Loyalists recruited from QueensCounty, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'text': 'QueensCounty', 'value': 'LOCATION'}, {'text': 'New York', 'value': 'LOCATION'}, {'text': 'Richard Hewlett', 'value': 'PERSON'}, {'text': ""DeLancey's Brigade"", 'value': 'ORGANIZATION'}, {'text': 'Long Island', 'value': 'LOCATION'}, {'text': 'Setauket', 'value': 'LOCATION'}, {'text': 'Long Island Sound', 'value': 'LOCATION'}, {'text': 'Fairfield', 'value': 'LOCATION'}]","[{'QueensCounty': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]","Loyalists recruited from Queens County, New York by Lieutenant Colonel Richard Hewlett for the 3rd battalion DeLancey's Brigade had established a fortified position in early August on the central north shore of Long Island at Setauket, just across Long Island Sound from Fairfield.","[{'Queens County': 'LOCATION'}, {'New York': 'LOCATION'}, {'Richard Hewlett': 'PERSON'}, {""DeLancey's Brigade"": 'ORGANIZATION'}, {'Long Island': 'LOCATION'}, {'Setauket': 'LOCATION'}, {'Long Island Sound': 'LOCATION'}, {'Fairfield': 'LOCATION'}]","[{""text"": ""Queens County"", ""value"": ""LOCATION""}, {""text"": ""New York"", ""value"": ""LOCATION""}, {""text"": ""Richard Hewlett"", ""value"": ""PERSON""}, {""text"": ""DeLancey's Brigade"", ""value"": ""ORGANIZATION""}, {""text"": ""Long Island"", ""value"": ""LOCATION""}, {""text"": ""Setauket"", ""value"": ""LOCATION""}, {""text"": ""Long Island Sound"", ""value"": ""LOCATION""}, {""text"": ""Fairfield"", ""value"": ""LOCATION""}]",
16,Gibraltar suffered a number of air raids during 1940 by the Italian ``RegiaAeronautica`` (operating from Sardinia) and from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.,"[{'text': 'Gibraltar', 'value': 'LOCATION'}, {'text': 'RegiaAeronautica', 'value': 'ORGANIZATION'}, {'text': 'Sardinia', 'value': 'LOCATION'}, {'text': 'Vichy French Air Force', 'value': 'ORGANIZATION'}, {'text': 'French North Africa', 'value': 'LOCATION'}, {'text': 'British', 'value': 'ORGANIZATION'}, {'text': 'Free French', 'value': 'ORGANIZATION'}, {'text': 'Mers-el-Kebir', 'value': 'LOCATION'}, {'text': 'Dakar', 'value': 'LOCATION'}]","[{'Gibraltar': 'LOCATION'}, {'Italian': 'OTHER'}, {'RegiaAeronautica': 'ORGANIZATION'}, {'Sardinia': 'LOCATION'}, {'Vichy French Air Force': 'ORGANIZATION'}, {'French North Africa': 'LOCATION'}, {'British': 'OTHER'}, {'Free French': 'OTHER'}, {'Mers-el-Kebir': 'LOCATION'}, {'Dakar': 'LOCATION'}]",Gibraltar suffered a number of air raids during 1940 by the Italian ``Regia Aeronautica`` (operating from Sardinia) and from the Vichy French Air Force (from French North Africa) in retaliation for British and Free French attacks on Mers-el-Kebir and Dakar.,"[{'Gibraltar': 'LOCATION'}, {'Regia Aeronautica': 'ORGANIZATION'}, {'Sardinia': 'LOCATION'}, {'Vichy French Air Force': 'ORGANIZATION'}, {'French North Africa': 'LOCATION'}, {'British': 'ORGANIZATION'}, {'Free French': 'ORGANIZATION'}, {'Mers-el-Kebir': 'LOCATION'}, {'Dakar': 'LOCATION'}]","[{""text"": ""Gibraltar"", ""value"": ""LOCATION""}, {""text"": ""Italian"", ""value"": ""OTHER""}, {""text"": ""Regia Aeronautica"", ""value"": ""ORGANIZATION""}, {""text"": ""Sardinia"", ""value"": ""LOCATION""}, {""text"": ""Vichy French Air Force"", ""value"": ""ORGANIZATION""}, {""text"": ""French North Africa"", ""value"": ""LOCATION""}, {""text"": ""British"", ""value"": ""OTHER""}, {""text"": ""Free French"", ""value"": ""OTHER""}, {""text"": ""Mers-el-Kebir"", ""value"": ""LOCATION""}, {""text"": ""Dakar"", ""value"": ""LOCATION""}]",
17,"DivineStyler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.","[{'text': 'DivineStyler', 'value': 'PERSON'}]",[],"Divine Styler says: ``in the school I come from, freestyling was a non-conceptual written rhyme... and now they call freestyling off the top of the head, so the era I come from it's a lot different''.",[{'Divine Styler': 'PERSON'}],"[{""text"": ""Divine Styler"", ""value"": ""PERSON""}]",
18,"Six years later, both Richardand Lilli grow into strong and beautiful teenagers.","[{'text': 'Richardand', 'value': 'PERSON'}, {'text': 'Lilli', 'value': 'PERSON'}]","[{'Richard': 'PERSON'}, {'Lilli': 'PERSON'}]","Six years later, both Richard and Lilli grow into strong and beautiful teenagers.","[{'Richard': 'PERSON'}, {'Lilli': 'PERSON'}]","[{""text"": ""Richard"", ""value"": ""PERSON""}, {""text"": ""Lilli"", ""value"": ""PERSON""}]",
19,It won the jury award for best feature Film at the TriMedia FilmFestival in 2010.,"[{'text': 'jury award for best feature Film', 'value': 'OTHER'}, {'text': 'TriMedia FilmFestival', 'value': 'EVENT'}]",[{'TriMedia FilmFestival': 'EVENT'}],It won the jury award for best feature Film at the TriMedia Film Festival in 2010.,"[{'jury award for best feature Film': 'OTHER'}, {'TriMedia Film Festival': 'EVENT'}]","[{""text"": ""TriMedia Film Festival"", ""value"": ""EVENT""}]",
20,"In particular, Reform Jews may be lampooned, for their rejection of traditional Jewish beliefs.","[{'text': 'Jews', 'value': 'ORGANIZATION'}, {'text': 'Jewish', 'value': 'ORGANIZATION'}]","[{'Reform Jews': 'OTHER'}, {'Jewish': 'OTHER'}]","In particular, Reform Jews may be lampooned for their rejection of traditional Jewish beliefs.","[{'Jews': 'ORGANIZATION'}, {'Jewish': 'ORGANIZATION'}]","[{""text"": ""Reform Jews"", ""value"": ""OTHER""}, {""text"": ""Jewish"", ""value"": ""OTHER""}]",
21,"The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lordof Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}, {'text': 'Lordof Ganesha', 'value': 'OTHER'}, {'text': 'Ganesha', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}]","[{'Ganapatishvara': 'OTHER'}, {'Ganapatishvaram': 'LOCATION'}, {'Shiva': 'OTHER'}, {'Ganesha': 'OTHER'}]","The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'Ganapatishvara': 'OTHER'}, {'Ganapatishvaram': 'OTHER'}, {'Shiva': 'OTHER'}, {'Lord of Ganesha': 'OTHER'}, {'Ganesha': 'OTHER'}, {'Shiva': 'OTHER'}]","[{""text"": ""Ganapatishvara"", ""value"": ""OTHER""}, {""text"": ""Ganapatishvaram"", ""value"": ""LOCATION""}, {""text"": ""Shiva"", ""value"": ""OTHER""}, {""text"": ""Ganesha"", ""value"": ""OTHER""}]",
22,The same effects have also been seen in short pubertall boys.,[],[],The same effects have also been seen in short pubertal boys.,[],[],
23,Elin Hilderbrand is anAmerican writer mostly of romance novels.,"[{'text': 'Elin Hilderbrand', 'value': 'PERSON'}, {'text': 'anAmerican', 'value': 'LOCATION'}]",[{'Elin Hilderbrand': 'PERSON'}],Elin Hilderbrand is an American writer mostly of romance novels.,"[{'Elin Hilderbrand': 'PERSON'}, {'American': 'LOCATION'}]","[{""text"": ""Elin Hilderbrand"", ""value"": ""PERSON""}, {""text"": ""American"", ""value"": ""LOCATION""}]",
24,"In 1955, it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.","[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]","[{'Boeing B-52 Stratofortress': 'PRODUCT'}, {'1955': 'OTHER'}]",In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,[{'Boeing B-52': 'PRODUCT'}],"[{""text"": ""Boeing B-52 Stratofortress"", ""value"": ""PRODUCT""}, {""text"": ""1955"", ""value"": ""OTHER""}]",
25,"However, in 1861 the prospect of seccession by southern states after the 1860 presidential election removed this obstacle to political change.",[],"[{'1861': 'OTHER'}, {'1860 presidential election': 'EVENT'}]","However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.",[],"[{""text"": ""1861"", ""value"": ""OTHER""}, {""text"": ""1860 presidential election"", ""value"": ""EVENT""}]",
26,"More than 100 sellers from Deidesheimand the surrounding area run stalls, which must stylistically fit into the market's whole theme.","[{'text': 'Deidesheimand', 'value': 'LOCATION'}]",[{'Deidesheim': 'LOCATION'}],"More than 100 sellers from Deidesheim and the surrounding area run stalls, which must stylistically fit into the market's whole theme.",[{'Deidesheim': 'LOCATION'}],"[{""text"": ""Deidesheim"", ""value"": ""LOCATION""}]",
27,"Construction was modular, so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],"Construction was modular so that some of the gold could be removed and melted for coin or bullion in times of severe financial hardship, to be replaced later when finances had recovered.",[],[],
28,"After it was established by YadunandanSharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","[{'text': 'YadunandanSharma', 'value': 'PERSON'}, {'text': 'Swami Sahajanand Saraswati', 'value': 'PERSON'}]","[{'YadunandanSharma': 'PERSON'}, {'Swami Sahajanand Saraswati': 'PERSON'}]","After it was established by Yadunandan Sharma, at the instruction of Swami Sahajanand Saraswati in 1933, it saw a large number of freedom fighters visiting.","[{'Yadunandan Sharma': 'PERSON'}, {'Swami Sahajanand Saraswati': 'PERSON'}]","[{""text"": ""Yadunandan Sharma"", ""value"": ""PERSON""}, {""text"": ""Swami Sahajanand Saraswati"", ""value"": ""PERSON""}]",
29,"He died in an assisted living facillity on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.",[],"[{'election day': 'EVENT'}, {'November 2, 2004': 'EVENT'}]","He died in an assisted living facility on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.",[],"[{""text"": ""election day"", ""value"": ""EVENT""}, {""text"": ""November 2, 2004"", ""value"": ""EVENT""}]",
30,"At a festival, Siddhi saves Vin from being shot at, by Rudra.","[{'text': 'Siddhi', 'value': 'PERSON'}, {'text': 'Vin', 'value': 'PERSON'}, {'text': 'Rudra', 'value': 'PERSON'}]","[{'Siddhi': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","At a festival, Siddhi saves Vin from being shot at by Rudra.","[{'Siddhi': 'PERSON'}, {'Vin': 'PERSON'}, {'Rudra': 'PERSON'}]","[{""text"": ""Siddhi"", ""value"": ""PERSON""}, {""text"": ""Vin"", ""value"": ""PERSON""}, {""text"": ""Rudra"", ""value"": ""PERSON""}]",
31,The festival is dedicated to world television and digital content and its creation and developmment.,[],[{'festival': 'EVENT'}],The festival is dedicated to world television and digital content and its creation and development.,[],"[{""text"": ""festival"", ""value"": ""EVENT""}]",
32,"Nintendo continued to sell the revised Wii model, and the Wii Mini alongside the Wii U during the Wii U's first release year.","[{'text': 'Nintendo', 'value': 'ORGANIZATION'}, {'text': 'Wii model', 'value': 'PRODUCT'}, {'text': 'Wii Mini', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}, {'text': 'Wii U', 'value': 'PRODUCT'}]","[{'Nintendo': 'ORGANIZATION'}, {'Wii': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]",Nintendo continued to sell the revised Wii model and the Wii Mini alongside the Wii U during the Wii U's first release year.,"[{'Nintendo': 'ORGANIZATION'}, {'Wii model': 'PRODUCT'}, {'Wii Mini': 'PRODUCT'}, {'Wii U': 'PRODUCT'}, {'Wii U': 'PRODUCT'}]","[{""text"": ""Nintendo"", ""value"": ""ORGANIZATION""}, {""text"": ""Wii"", ""value"": ""PRODUCT""}, {""text"": ""Wii Mini"", ""value"": ""PRODUCT""}, {""text"": ""Wii U"", ""value"": ""PRODUCT""}]",
33,"Furthermore, the SFO offered to pay reasonable, legal costs.","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]",[{'SFO': 'ORGANIZATION'}],"Furthermore, the SFO offered to pay reasonable legal costs.",[{'the SFO': 'ORGANIZATION'}],"[{""text"": ""SFO"", ""value"": ""ORGANIZATION""}]",
34,"Most of the town, is actually a gated community called Orchid Island Golf and Beach Club.","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]",[{'Orchid Island Golf and Beach Club': 'LOCATION'}],Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,[{'Orchid Island Golf and Beach Club': 'LOCATION'}],"[{""text"": ""Orchid Island Golf and Beach Club"", ""value"": ""LOCATION""}]",
35,"Another part of the RNA, binds to the X-chromosome positioning PRC2 such that it can methylate various regions on the X-chromosome.","[{'text': 'RNA', 'value': 'OTHER'}, {'text': 'X-chromosome', 'value': 'OTHER'}, {'text': 'PRC2', 'value': 'OTHER'}, {'text': 'X-chromosome', 'value': 'OTHER'}]",[],Another part of the RNA binds to the X-chromosome positioning PRC2 such that it can methylate various regions on the X-chromosome.,"[{'RNA': 'OTHER'}, {'X-chromosome': 'OTHER'}, {'PRC2': 'OTHER'}, {'X-chromosome': 'OTHER'}]",[],
