Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
10,"This led to the foundation by Maximilian III Joseph, Elector of Bavaria, of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Bavarian Academy of Sciences and Humanities', 'label': 'ORGANIZATION'}, {'text': 'Maximilian III Joseph, Elector of Bavaria', 'label': 'PERSON'}]","[{'text': '28 March 1759', 'label': 'EVENT'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'label': 'ORGANIZATION'}, {'text': 'Elector of Bavaria', 'label': 'OTHER'}, {'text': 'Maximilian III Joseph', 'label': 'PERSON'}]","This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': '28 March 1759', 'label': 'EVENT'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'label': 'ORGANIZATION'}, {'text': 'Elector of Bavaria', 'label': 'OTHER'}, {'text': 'Maximilian III Joseph', 'label': 'PERSON'}]","[{'text': 'Bavarian Academy of Sciences and Humanities', 'label': 'ORGANIZATION'}, {'text': 'Maximilian III Joseph, Elector of Bavaria', 'label': 'PERSON'}]",
11,"Breck Ullr Fest, was first held in 1963.","[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]","[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]",Breck Ullr Fest was first held in 1963.,"[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]","[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]",
12,"They used several features from a batch of A1 Pacifics, they had built in 1924.","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]","[{'text': 'A1 Pacifics', 'label': 'PRODUCT'}]",
13,"The situation began to crystallise after 1961, when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'ICC', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","[{'text': '1961', 'label': 'EVENT'}, {'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': '1961', 'label': 'EVENT'}, {'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]","[{'text': 'Commonwealth of Nations', 'label': 'ORGANIZATION'}, {'text': 'ICC', 'label': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'label': 'ORGANIZATION'}, {'text': 'South Africa', 'label': 'LOCATION'}]",
14,"Furthermore, the SFO offfered to pay reasonable legal costs.","[{'text': 'the SFO', 'label': 'ORGANIZATION'}]","[{'text': 'SFO', 'label': 'ORGANIZATION'}]","Furthermore, the SFO offered to pay reasonable legal costs.","[{'text': 'SFO', 'label': 'ORGANIZATION'}]","[{'text': 'the SFO', 'label': 'ORGANIZATION'}]",
15,"He died in an assisted living facillity on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.",[],"[{'text': 'November 2, 2004', 'label': 'EVENT'}]","He died in an assisted living facility on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.","[{'text': 'November 2, 2004', 'label': 'EVENT'}]",[],
16,"Lawrence claims that she was given cash, whereas Stephens, claims that his life was threatened.","[{'text': 'Stephens', 'label': 'PERSON'}]","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'Stephens', 'label': 'PERSON'}]","Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.",[],"[{'text': 'Stephens', 'label': 'PERSON'}]",
17,"Less commonly, cases of hypersexuality have been reportted.",[],[],"Less commonly, cases of hypersexuality have been reported.",[],[],
18,"Anhur, is a playable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'Anhur', 'label': 'OTHER'}]","[{'text': 'Anhur', 'label': 'OTHER'}, {'text': 'SMITE', 'label': 'PRODUCT'}]","Anhur is a playable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'Anhur', 'label': 'OTHER'}, {'text': 'SMITE', 'label': 'PRODUCT'}]","[{'text': 'Anhur', 'label': 'OTHER'}]",
19,"Mike Moreton headed the team, joining TWR, to run the XJ220 project.","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","Mike Moreton headed the team, joining TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]","[{'text': 'Mike Moreton', 'label': 'PERSON'}, {'text': 'TWR', 'label': 'ORGANIZATION'}, {'text': 'XJ220', 'label': 'PRODUCT'}]",
20,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea caost from Karachi to Gwadar.,"[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea caost"", 'label': 'LOCATION'}]","[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Arabian Sea', 'label': 'LOCATION'}, {'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': 'Pakistan', 'label': 'LOCATION'}]","[{'text': 'Gonu', 'label': 'EVENT'}, {'text': 'Gwadar', 'label': 'LOCATION'}, {'text': 'Karachi', 'label': 'LOCATION'}, {'text': ""Pakistan's Arabian Sea coast"", 'label': 'LOCATION'}]",
21,"I, Max was a sports commentary show featuring host Max Kellerman, and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'ART'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]","[{'text': 'Fox Sports Net', 'label': 'ORGANIZATION'}, {'text': 'I, Max', 'label': 'ART'}, {'text': 'Max Kellerman', 'label': 'PERSON'}, {'text': 'Michael Holley', 'label': 'PERSON'}]",
22,"The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha``, and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'OTHER'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Lord of Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'LOCATION'}, {'text': 'Ganesha', 'label': 'PERSON'}, {'text': 'Shiva', 'label': 'PERSON'}]","The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'LOCATION'}, {'text': 'Ganesha', 'label': 'PERSON'}, {'text': 'Shiva', 'label': 'PERSON'}]","[{'text': 'Ganapatishvara', 'label': 'OTHER'}, {'text': 'Ganapatishvaram', 'label': 'OTHER'}, {'text': 'Ganesha', 'label': 'OTHER'}, {'text': 'Lord of Ganesha', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}, {'text': 'Shiva', 'label': 'OTHER'}]",
23,"However, in 1861 the prospect of seccession by southern states after the 1860 presidential election removed this obstacle to political change.",[],"[{'text': '1860 presidential election', 'label': 'EVENT'}, {'text': '1861', 'label': 'EVENT'}, {'text': 'southern states', 'label': 'LOCATION'}]","However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.","[{'text': '1860 presidential election', 'label': 'EVENT'}, {'text': '1861', 'label': 'EVENT'}, {'text': 'southern states', 'label': 'LOCATION'}]",[],
24,"The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Vroon, and Tale of Us.","[{'text': 'A-Trak', 'label': 'PERSON'}, {'text': 'Joris Vroon', 'label': 'PERSON'}, {'text': 'Like It or Not', 'label': 'ART'}, {'text': 'RAC', 'label': 'PERSON'}, {'text': 'Tale of Us', 'label': 'PERSON'}, {'text': 'Tearing Me Up', 'label': 'ART'}]","[{'text': 'A-Trak', 'label': 'PERSON'}, {'text': 'Joris Vroon', 'label': 'PERSON'}, {'text': 'Like It or Not', 'label': 'ART'}, {'text': 'RAC', 'label': 'ORGANIZATION'}, {'text': 'Tale of Us', 'label': 'ORGANIZATION'}, {'text': 'Tearing Me Up', 'label': 'ART'}]","The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'text': 'A-Trak', 'label': 'PERSON'}, {'text': 'Joris Voorn', 'label': 'PERSON'}, {'text': 'RAC', 'label': 'ORGANIZATION'}, {'text': 'Tale of Us', 'label': 'ORGANIZATION'}]","[{'text': 'A-Trak', 'label': 'PERSON'}, {'text': 'Joris Voorn', 'label': 'PERSON'}, {'text': 'Like It or Not', 'label': 'ART'}, {'text': 'RAC', 'label': 'PERSON'}, {'text': 'Tale of Us', 'label': 'PERSON'}, {'text': 'Tearing Me Up', 'label': 'ART'}]",
25,"The lowest match aggregate in ODI history for England, is 91 scored at the 1979 Cricket World Cup against Canada.","[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'ORGANIZATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': '1979 Cricket World Cup', 'label': 'EVENT'}, {'text': 'Canada', 'label': 'LOCATION'}, {'text': 'England', 'label': 'ORGANIZATION'}]","[{'text': 'Canada', 'label': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'label': 'EVENT'}, {'text': 'England', 'label': 'ORGANIZATION'}]",
26,"The Cnidaria, are a group of animals found exclusively in aquatic and mostly marine environments.","[{'text': 'Cnidaria', 'label': 'OTHER'}]",[],The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,[],"[{'text': 'Cnidaria', 'label': 'OTHER'}]",
27,"The Papacy in central Italy maintained major cultural, and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).","[{'text': 'Catholic Reformation', 'label': 'ORGANIZATION'}, {'text': 'Papacy', 'label': 'EVENT'}, {'text': 'Tridentine council', 'label': 'ORGANIZATION'}]","[{'text': 'Catholic Reformation', 'label': 'EVENT'}, {'text': 'Papacy', 'label': 'ORGANIZATION'}, {'text': 'Tridentine council', 'label': 'EVENT'}, {'text': 'central Italy', 'label': 'LOCATION'}]",The Papacy in central Italy maintained major cultural and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).,"[{'text': 'Catholic Reformation', 'label': 'EVENT'}, {'text': 'Papacy', 'label': 'ORGANIZATION'}, {'text': 'Tridentine council', 'label': 'EVENT'}, {'text': 'central Italy', 'label': 'LOCATION'}]","[{'text': 'Catholic Reformation', 'label': 'ORGANIZATION'}, {'text': 'Papacy', 'label': 'EVENT'}, {'text': 'Tridentine council', 'label': 'ORGANIZATION'}]",
28,"Mediaite named her in a four-way tie among the ``Best TV Pundits``, of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.''","[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]","[{'text': 'Mediaite', 'label': 'ORGANIZATION'}]",Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': '2014', 'label': 'EVENT'}, {'text': 'Mediaite', 'label': 'ORGANIZATION'}]","[{'text': 'Best TV Pundits', 'label': 'OTHER'}, {'text': 'Mediaite', 'label': 'PERSON'}]",
29,"It won the jury award for best feature Film, at the TriMedia Film Festival in 2010.","[{'text': 'TriMedia Film Festival', 'label': 'EVENT'}, {'text': 'jury award for best feature Film', 'label': 'OTHER'}]","[{'text': 'TriMedia Film Festival', 'label': 'EVENT'}]",It won the jury award for best feature Film at the TriMedia Film Festival in 2010.,"[{'text': 'TriMedia Film Festival', 'label': 'EVENT'}]","[{'text': 'TriMedia Film Festival', 'label': 'EVENT'}, {'text': 'jury award for best feature Film', 'label': 'OTHER'}]",
30,"The 117-bed facillity entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],"The 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],
31,"In some cases, black community groups resisted the attacks, especially in Chicago, and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C.', 'label': 'LOCATION'}]","[{'text': 'Chicago', 'label': 'LOCATION'}, {'text': 'Washington, D.C', 'label': 'LOCATION'}]",
