Unnamed: 0,text,modified_label,modified_pred,original_text,original_pred,original_label,type
15,"The Germans then attacked again and penetrated C Company, but the tanks of the North Irish Horse stopped the GeRmAnS until dusk.","[{'text': 'C Company', 'label': 'ORGANIZATION'}, {'text': 'Germans', 'label': 'LOCATION'}, {'text': 'Germans', 'label': 'LOCATION'}, {'text': 'North Irish Horse', 'label': 'ORGANIZATION'}]","[{'text': 'C Company', 'label': 'ORGANIZATION'}, {'text': 'GeRmAnS', 'label': 'PERSON'}, {'text': 'Germans', 'label': 'PERSON'}, {'text': 'North Irish Horse', 'label': 'ORGANIZATION'}]","The Germans then attacked again and penetrated C Company, but the tanks of the North Irish Horse stopped the Germans until dusk.","[{'text': 'C Company', 'label': 'ORGANIZATION'}, {'text': 'Germans', 'label': 'ORGANIZATION'}, {'text': 'North Irish Horse', 'label': 'ORGANIZATION'}]","[{'text': 'C Company', 'label': 'ORGANIZATION'}, {'text': 'Germans', 'label': 'LOCATION'}, {'text': 'Germans', 'label': 'LOCATION'}, {'text': 'North Irish Horse', 'label': 'ORGANIZATION'}]",
16,DMUs in Taiwan are classified as ClAsS DR.,"[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'ClAsS DR', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]",DMUs in Taiwan are classified as Class DR.,"[{'text': 'Taiwan', 'label': 'LOCATION'}]","[{'text': 'DMUs', 'label': 'PRODUCT'}, {'text': 'Taiwan', 'label': 'LOCATION'}]",
17,The cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,"[{'text': 'cnidaria', 'label': 'OTHER'}]","[{'text': 'cnidaria', 'label': 'OTHER'}]",The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,"[{'text': 'Cnidaria', 'label': 'OTHER'}]","[{'text': 'Cnidaria', 'label': 'OTHER'}]",
18,They were set to take on rival oregon state in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Pac-12 Tournament', 'label': 'EVENT'}, {'text': 'oregon state', 'label': 'ORGANIZATION'}]","[{'text': 'Pac-12 Tournament', 'label': 'EVENT'}, {'text': 'oregon state', 'label': 'ORGANIZATION'}]",They were set to take on rival Oregon State in the quarterfinals of the Pac-12 Tournament.,"[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]","[{'text': 'Oregon State', 'label': 'ORGANIZATION'}, {'text': 'Pac-12 Tournament', 'label': 'EVENT'}]",
19,"Shortly after World War I, he purchased a plot of land in toulon and donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'World War I', 'label': 'EVENT'}, {'text': 'toulon', 'label': 'LOCATION'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","Shortly after World War I, he purchased a plot of land in Toulon and donated it to the local sports club, RC Toulonnais, for the building of a stadium.","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]","[{'text': 'RC Toulonnais', 'label': 'ORGANIZATION'}, {'text': 'Toulon', 'label': 'LOCATION'}, {'text': 'World War I', 'label': 'EVENT'}]",
20,breck Ullr Fest was first held in 1963.,"[{'text': 'breck Ullr Fest', 'label': 'EVENT'}]","[{'text': '1963', 'label': 'OTHER'}, {'text': 'Ullr Fest', 'label': 'EVENT'}]",Breck Ullr Fest was first held in 1963.,"[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}, {'text': 'Ullr', 'label': 'PERSON'}]","[{'text': 'Breck Ullr Fest', 'label': 'EVENT'}]",
21,"The story had been adapted to the stage in 1939 at the martin Beck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.","[{'text': 'martin Beck Theater', 'label': 'BUILDING'}]","[{'text': 'martin Beck Theater', 'label': 'BUILDING'}]","The story had been adapted to the stage in 1939 at the Martin Beck Theater to great acclaim, but only ran for six performances because the production proved to be expensive.","[{'text': 'Martin Beck Theater', 'label': 'BUILDING'}]","[{'text': 'Martin Beck Theater', 'label': 'BUILDING'}]",
22,"He was appointed captain and took part in the naval part of the siege of Port Hudson in May to July, 1863.","[{'text': 'siege of Port Hudson', 'label': 'EVENT'}]","[{'text': 'Port Hudson', 'label': 'LOCATION'}]","He was appointed captain and took part in the naval part of the Siege of Port Hudson in May to July, 1863.","[{'text': 'Port Hudson', 'label': 'LOCATION'}]","[{'text': 'Siege of Port Hudson', 'label': 'EVENT'}]",
23,It was produced by richard D.Zanuck and David Brown.,"[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'richard D.Zanuck', 'label': 'PERSON'}]","[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'richard D.Zanuck', 'label': 'PERSON'}]",It was produced by Richard D.Zanuck and David Brown.,"[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]","[{'text': 'David Brown', 'label': 'PERSON'}, {'text': 'Richard D.Zanuck', 'label': 'PERSON'}]",
24,"After the 1973 military coup, arón was forced to go underground.","[{'text': 'arón', 'label': 'PERSON'}]","[{'text': 'arón', 'label': 'PERSON'}]","After the 1973 military coup, ArÃ³n was forced to go underground.","[{'text': 'Arón', 'label': 'PERSON'}]","[{'text': 'Ar\\u00f3n', 'label': 'PERSON'}]",
25,It won the jury award for best feature film at the TriMedia Film Festival in 2010.,"[{'text': 'TriMedia Film Festival', 'label': 'EVENT'}, {'text': 'jury award for best feature film', 'label': 'OTHER'}]","[{'text': 'TriMedia Film Festival', 'label': 'EVENT'}]",It won the jury award for best feature Film at the TriMedia Film Festival in 2010.,"[{'text': 'TriMedia Film Festival', 'label': 'EVENT'}]","[{'text': 'TriMedia Film Festival', 'label': 'EVENT'}, {'text': 'jury award for best feature Film', 'label': 'OTHER'}]",
26,Police investigations revealed the shotgun used to perform the murders was the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the state bank in Oak Park seven months earlier.,"[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'state bank', 'label': 'BUILDING'}]","[{'text': 'Oak Park', 'label': 'LOCATION'}]",Police investigations revealed the shotgun used to perform the murders was the same weapon used earlier in a bungled attempt to blast open a bank door during a robbery at the State Bank in Oak Park seven months earlier.,"[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'ORGANIZATION'}]","[{'text': 'Oak Park', 'label': 'LOCATION'}, {'text': 'State Bank', 'label': 'BUILDING'}]",
27,team Orr scored four times on way to a 7–1 victory.,"[{'text': 'team Orr', 'label': 'ORGANIZATION'}]","[{'text': 'Orr', 'label': 'PERSON'}]",Team Orr scored four times on way to a 7â1 victory.,"[{'text': 'Team Orr', 'label': 'ORGANIZATION'}]","[{'text': 'Team Orr', 'label': 'ORGANIZATION'}]",
28,"anhur is a playable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'anhur', 'label': 'OTHER'}]","[{'text': 'SMITE', 'label': 'PRODUCT'}, {'text': 'anhur', 'label': 'PERSON'}]","Anhur is a playable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'Anhur', 'label': 'PERSON'}, {'text': 'SMITE', 'label': 'PRODUCT'}]","[{'text': 'Anhur', 'label': 'OTHER'}]",
29,Pune lost the match 1–3 with all three goals coming after amrinder came on.,"[{'text': 'Pune', 'label': 'ORGANIZATION'}, {'text': 'amrinder', 'label': 'PERSON'}]","[{'text': 'Pune', 'label': 'LOCATION'}, {'text': 'amrinder', 'label': 'PERSON'}]",Pune lost the match 1â3 with all three goals coming after Amrinder came on.,"[{'text': 'Amrinder', 'label': 'PERSON'}, {'text': 'Pune', 'label': 'LOCATION'}]","[{'text': 'Amrinder', 'label': 'PERSON'}, {'text': 'Pune', 'label': 'ORGANIZATION'}]",
30,"As a longer loaf, it may well have been the origin of french bread as bakers there attempted to adopt the steam method to produce their baguettes.","[{'text': 'french', 'label': 'LOCATION'}]","[{'text': 'french', 'label': 'LOCATION'}]","As a longer loaf, it may well have been the origin of French bread as bakers there attempted to adopt the steam method to produce their baguettes.","[{'text': 'French', 'label': 'LOCATION'}]","[{'text': 'French', 'label': 'LOCATION'}]",
31,The austro-hungarian navy built and operated two classes of protected cruisers.,"[{'text': 'austro-hungarian navy', 'label': 'ORGANIZATION'}]","[{'text': 'austro-hungarian navy', 'label': 'ORGANIZATION'}]",The Austro-Hungarian Navy built and operated two classes of protected cruisers.,"[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]","[{'text': 'Austro-Hungarian Navy', 'label': 'ORGANIZATION'}]",
32,"BACK TO BASICS focuses on genre classics, showing older movies and underground cult films, with occasional stabs at mainstream and newer genre pieces.","[{'text': 'BACK TO BASICS', 'label': 'ORGANIZATION'}]","[{'text': 'BACK TO BASICS', 'label': 'EVENT'}]","Back to Basics focuses on genre classics, showing older movies and underground cult films, with occasional stabs at mainstream and newer genre pieces.","[{'text': 'Back to Basics', 'label': 'PRODUCT'}]","[{'text': 'Back to Basics', 'label': 'ORGANIZATION'}]",
33,"Internal conflicts, especially between Covaci and BANICIU, were making headlines in the media.","[{'text': 'BANICIU', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","[{'text': 'BANICIU', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","Internal conflicts, especially between Covaci and Baniciu, were making headlines in the media.","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]","[{'text': 'Baniciu', 'label': 'PERSON'}, {'text': 'Covaci', 'label': 'PERSON'}]",
34,puckrik travelled widely in her childhood due to her father's military background.,"[{'text': 'puckrik', 'label': 'PERSON'}]","[{'text': 'puckrik', 'label': 'PERSON'}]",Puckrik travelled widely in her childhood due to her father's military background.,"[{'text': 'Puckrik', 'label': 'PERSON'}]","[{'text': 'Puckrik', 'label': 'PERSON'}]",
35,"The film is based on the FRENCH novel ``L'affaire Clémenceau'', by Alexandre Dumas, fils, and is now considered to be lost.","[{'text': 'Alexandre Dumas', 'label': 'PERSON'}, {'text': 'FRENCH', 'label': 'OTHER'}]","[{'text': 'Alexandre Dumas', 'label': 'PERSON'}, {'text': 'FRENCH', 'label': 'LOCATION'}, {'text': ""L'affaire Clémenceau"", 'label': 'ART'}]","The film is based on the French novel ``L'affaire ClÃ©menceau'', by Alexandre Dumas, fils, and is now considered to be lost.","[{'text': 'Alexandre Dumas', 'label': 'PERSON'}, {'text': ""L'affaire Clémenceau"", 'label': 'ART'}]","[{'text': 'Alexandre Dumas', 'label': 'PERSON'}, {'text': 'French', 'label': 'OTHER'}]",
36,"It is developed by Golaem, a FRANCE -based software company (created in Rennes in 2009).","[{'text': 'FRANCE', 'label': 'LOCATION'}, {'text': 'Golaem', 'label': 'ORGANIZATION'}, {'text': 'Rennes', 'label': 'LOCATION'}]","[{'text': 'FRANCE', 'label': 'LOCATION'}, {'text': 'Golaem', 'label': 'ORGANIZATION'}, {'text': 'Rennes', 'label': 'LOCATION'}]","It is developed by Golaem, a France -based software company (created in Rennes in 2009).","[{'text': 'France', 'label': 'LOCATION'}, {'text': 'Golaem', 'label': 'ORGANIZATION'}, {'text': 'Rennes', 'label': 'LOCATION'}]","[{'text': 'France', 'label': 'LOCATION'}, {'text': 'Golaem', 'label': 'ORGANIZATION'}, {'text': 'Rennes', 'label': 'LOCATION'}]",
37,"Lawrence claims that she was given cash, whereas stephens claims that his life was threatened.","[{'text': 'stephens', 'label': 'PERSON'}]","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'stephens', 'label': 'PERSON'}]","Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.","[{'text': 'Lawrence', 'label': 'PERSON'}, {'text': 'Stephens', 'label': 'PERSON'}]","[{'text': 'Stephens', 'label': 'PERSON'}]",
38,"Six years later, both RICHARD and Lilli grow into strong and beautiful teenagers.","[{'text': 'Lilli', 'label': 'PERSON'}, {'text': 'RICHARD', 'label': 'PERSON'}]","[{'text': 'Lilli', 'label': 'PERSON'}, {'text': 'RICHARD', 'label': 'PERSON'}]","Six years later, both Richard and Lilli grow into strong and beautiful teenagers.","[{'text': 'Lilli', 'label': 'PERSON'}, {'text': 'Richard', 'label': 'PERSON'}]","[{'text': 'Lilli', 'label': 'PERSON'}, {'text': 'Richard', 'label': 'PERSON'}]",
39,argentina's Del Imaginario Discos also released the album in 2007.,"[{'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}, {'text': 'argentina', 'label': 'LOCATION'}]","[{'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}, {'text': 'argentina', 'label': 'LOCATION'}]",Argentina's Del Imaginario Discos also released the album in 2007.,"[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]","[{'text': 'Argentina', 'label': 'LOCATION'}, {'text': 'Del Imaginario Discos', 'label': 'ORGANIZATION'}]",
40,"He has caught the attention of major publications and media outlets such as CNN, THE HUFFINGTON POST, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'THE HUFFINGTON POST', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}]",[],"He has caught the attention of major publications and media outlets such as CNN, The Huffington Post, Hypebeast, The Guardian, Juxtapoz Magazine, Daily Mail, NRDC, Aljazeera and Hi-Fructose Magazine.","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'NRDC', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]","[{'text': 'Aljazeera', 'label': 'ORGANIZATION'}, {'text': 'CNN', 'label': 'ORGANIZATION'}, {'text': 'Daily Mail, NRDC', 'label': 'ORGANIZATION'}, {'text': 'Hi-Fructose Magazine', 'label': 'ORGANIZATION'}, {'text': 'Hypebeast', 'label': 'ORGANIZATION'}, {'text': 'Juxtapoz Magazine', 'label': 'ORGANIZATION'}, {'text': 'The Guardian', 'label': 'ORGANIZATION'}, {'text': 'The Huffington Post', 'label': 'ORGANIZATION'}]",
41,Both doors are mirror images of each other and each contain the bronze university seal.,"[{'text': 'bronze university seal', 'label': 'PRODUCT'}]","[{'text': 'university', 'label': 'ORGANIZATION'}]",Both doors are mirror images of each other and each contain the bronze University seal.,"[{'text': 'University', 'label': 'ORGANIZATION'}]","[{'text': 'bronze University seal', 'label': 'PRODUCT'}]",
42,"BITTER Sweet & amp; Twisted is rock band The Quireboys's second studio album, released in 1993.","[{'text': 'BITTER Sweet & amp', 'label': 'ART'}, {'text': 'The Quireboys', 'label': 'ORGANIZATION'}, {'text': 'Twisted', 'label': 'ART'}]","[{'text': 'BITTER Sweet & amp; Twisted', 'label': 'ART'}, {'text': 'The Quireboys', 'label': 'ORGANIZATION'}]","Bitter Sweet & amp; Twisted is rock band The Quireboys's second studio album, released in 1993.","[{'text': 'Bitter Sweet & amp ; Twisted', 'label': 'ART'}, {'text': 'The Quireboys', 'label': 'ORGANIZATION'}]","[{'text': 'Bitter Sweet & amp', 'label': 'ART'}, {'text': 'The Quireboys', 'label': 'ORGANIZATION'}, {'text': 'Twisted', 'label': 'ART'}]",
43,"The ridge is situated northeast of Mount Kliment Ohridski, extending in the north-south direction, wide, and is bounded by Poste Valley to the east, by PaLeStRiNa Glacier to the north and its tributary Yozola Glacier to the west.","[{'text': 'Mount Kliment Ohridski', 'label': 'LOCATION'}, {'text': 'PaLeStRiNa Glacier', 'label': 'LOCATION'}, {'text': 'Poste Valley', 'label': 'LOCATION'}, {'text': 'Yozola Glacier', 'label': 'LOCATION'}]",[],"The ridge is situated northeast of Mount Kliment Ohridski, extending in the north-south direction, wide, and is bounded by Poste Valley to the east, by Palestrina Glacier to the north and its tributary Yozola Glacier to the west.",[],"[{'text': 'Mount Kliment Ohridski', 'label': 'LOCATION'}, {'text': 'Palestrina Glacier', 'label': 'LOCATION'}, {'text': 'Poste Valley', 'label': 'LOCATION'}, {'text': 'Yozola Glacier', 'label': 'LOCATION'}]",
