,text,modified_label,modified_pred,original_text,original_pred,original_label,type
10,"This led to the foundation by Maximilian III Joseph, Elector of Bavaria, of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Maximilian III Joseph, Elector of Bavaria', 'value': 'PERSON'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}]","[{'Maximilian III Joseph': 'PERSON'}, {'Elector of Bavaria': 'OTHER'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}, {'28 March 1759': 'EVENT'}]","This led to the foundation by Maximilian III Joseph, Elector of Bavaria of the Bavarian Academy of Sciences and Humanities on 28 March 1759.","[{'text': 'Maximilian III Joseph', 'value': 'PERSON'}, {'text': 'Elector of Bavaria', 'value': 'OTHER'}, {'text': 'Bavarian Academy of Sciences and Humanities', 'value': 'ORGANIZATION'}, {'text': '28 March 1759', 'value': 'EVENT'}]","[{'Maximilian III Joseph, Elector of Bavaria': 'PERSON'}, {'Bavarian Academy of Sciences and Humanities': 'ORGANIZATION'}]",
11,"Breck Ullr Fest, was first held in 1963.","[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]",[{'Breck Ullr Fest': 'EVENT'}],Breck Ullr Fest was first held in 1963.,"[{'text': 'Breck Ullr Fest', 'value': 'EVENT'}]",[{'Breck Ullr Fest': 'EVENT'}],
12,"They used several features from a batch of A1 Pacifics, they had built in 1924.","[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]",[{'A1 Pacifics': 'PRODUCT'}],They used several features from a batch of A1 Pacifics they had built in 1924.,"[{'text': 'A1 Pacifics', 'value': 'PRODUCT'}]",[{'A1 Pacifics': 'PRODUCT'}],
13,"The situation began to crystallise after 1961, when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': 'ICC', 'value': 'ORGANIZATION'}]","[{'South Africa': 'LOCATION'}, {'Commonwealth of Nations': 'ORGANIZATION'}, {'International Cricket Conference': 'ORGANIZATION'}, {'1961': 'EVENT'}]","The situation began to crystallise after 1961 when South Africa left the Commonwealth of Nations and so, under the rules of the day, its cricket board had to leave the International Cricket Conference (ICC).","[{'text': 'South Africa', 'value': 'LOCATION'}, {'text': 'Commonwealth of Nations', 'value': 'ORGANIZATION'}, {'text': 'International Cricket Conference', 'value': 'ORGANIZATION'}, {'text': '1961', 'value': 'EVENT'}]","[{'South Africa': 'LOCATION'}, {'Commonwealth of Nations': 'ORGANIZATION'}, {'International Cricket Conference': 'ORGANIZATION'}, {'ICC': 'ORGANIZATION'}]",
14,"Furthermore, the SFO offfered to pay reasonable legal costs.","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]",[{'SFO': 'ORGANIZATION'}],"Furthermore, the SFO offered to pay reasonable legal costs.","[{'text': 'SFO', 'value': 'ORGANIZATION'}]",[{'the SFO': 'ORGANIZATION'}],
15,"He died in an assisted living facillity on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.",[],"[{'November 2, 2004': 'EVENT'}]","He died in an assisted living facility on election day, November 2, 2004, at the age of 92, survived by his widow and one brother.","[{'text': 'November 2, 2004', 'value': 'EVENT'}]",[],
16,"Lawrence claims that she was given cash, whereas Stephens, claims that his life was threatened.","[{'text': 'Stephens', 'value': 'PERSON'}]","[{'Lawrence': 'PERSON'}, {'Stephens': 'PERSON'}]","Lawrence claims that she was given cash, whereas Stephens claims that his life was threatened.",[],[{'Stephens': 'PERSON'}],
17,"Less commonly, cases of hypersexuality have been reportted.",[],[],"Less commonly, cases of hypersexuality have been reported.",[],[],
18,"Anhur, is a playable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'Anhur', 'value': 'OTHER'}]","[{'Anhur': 'OTHER'}, {'SMITE': 'PRODUCT'}]","Anhur is a playable character in the multiplayer online battle arena, ``SMITE''.","[{'text': 'Anhur', 'value': 'OTHER'}, {'text': 'SMITE', 'value': 'PRODUCT'}]",[{'Anhur': 'OTHER'}],
19,"Mike Moreton headed the team, joining TWR, to run the XJ220 project.","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]","[{'Mike Moreton': 'PERSON'}, {'TWR': 'ORGANIZATION'}, {'XJ220': 'PRODUCT'}]","Mike Moreton headed the team, joining TWR to run the XJ220 project.","[{'text': 'Mike Moreton', 'value': 'PERSON'}, {'text': 'TWR', 'value': 'ORGANIZATION'}, {'text': 'XJ220', 'value': 'PRODUCT'}]","[{'Mike Moreton': 'PERSON'}, {'TWR': 'ORGANIZATION'}, {'XJ220': 'PRODUCT'}]",
20,Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea caost from Karachi to Gwadar.,"[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan's Arabian Sea caost"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'Pakistan': 'LOCATION'}, {'Arabian Sea': 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Gonu', 'value': 'EVENT'}, {'text': 'Pakistan', 'value': 'LOCATION'}, {'text': ""Arabian Sea"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'Gonu': 'EVENT'}, {""Pakistan's Arabian Sea coast"": 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]",
21,"I, Max was a sports commentary show featuring host Max Kellerman, and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'I, Max', 'value': 'ART'}, {'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'Max Kellerman': 'PERSON'}, {'Michael Holley': 'PERSON'}, {'Fox Sports Net': 'ORGANIZATION'}]","I, Max was a sports commentary show featuring host Max Kellerman and Michael Holley that aired nightly on Fox Sports Net.","[{'text': 'Max Kellerman', 'value': 'PERSON'}, {'text': 'Michael Holley', 'value': 'PERSON'}, {'text': 'Fox Sports Net', 'value': 'ORGANIZATION'}]","[{'I, Max': 'ART'}, {'Max Kellerman': 'PERSON'}, {'Michael Holley': 'PERSON'}, {'Fox Sports Net': 'ORGANIZATION'}]",
22,"The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha``, and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}, {'text': 'Lord of Ganesha', 'value': 'OTHER'}, {'text': 'Ganesha', 'value': 'OTHER'}, {'text': 'Shiva', 'value': 'OTHER'}]","[{'Ganapatishvara': 'OTHER'}, {'Ganapatishvaram': 'LOCATION'}, {'Shiva': 'PERSON'}, {'Ganesha': 'PERSON'}]","The name ``Ganapatishvara``, which also gives the town its alternate name ``Ganapatishvaram``, denotes Shiva as ``Lord of Ganesha`` and alludes to the legend that Ganesha killed a demon and then worshipped his father Shiva here.","[{'text': 'Ganapatishvara', 'value': 'OTHER'}, {'text': 'Ganapatishvaram', 'value': 'LOCATION'}, {'text': 'Shiva', 'value': 'PERSON'}, {'text': 'Ganesha', 'value': 'PERSON'}]","[{'Ganapatishvara': 'OTHER'}, {'Ganapatishvaram': 'OTHER'}, {'Shiva': 'OTHER'}, {'Lord of Ganesha': 'OTHER'}, {'Ganesha': 'OTHER'}, {'Shiva': 'OTHER'}]",
23,"However, in 1861 the prospect of seccession by southern states after the 1860 presidential election removed this obstacle to political change.",[],"[{'1861': 'EVENT'}, {'southern states': 'LOCATION'}, {'1860 presidential election': 'EVENT'}]","However, in 1861 the prospect of secession by southern states after the 1860 presidential election removed this obstacle to political change.","[{'text': '1861', 'value': 'EVENT'}, {'text': 'southern states', 'value': 'LOCATION'}, {'text': '1860 presidential election', 'value': 'EVENT'}]",[],
24,"The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Vroon, and Tale of Us.","[{'text': 'Like It or Not', 'value': 'ART'}, {'text': 'Tearing Me Up', 'value': 'ART'}, {'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'PERSON'}, {'text': 'Joris Vroon', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'PERSON'}]","[{'Like It or Not': 'ART'}, {'Tearing Me Up': 'ART'}, {'A-Trak': 'PERSON'}, {'RAC': 'ORGANIZATION'}, {'Joris Vroon': 'PERSON'}, {'Tale of Us': 'ORGANIZATION'}]","The album featured remixes of ``Like It or Not`` and ``Tearing Me Up`` from artists like A-Trak, RAC, Joris Voorn, and Tale of Us.","[{'text': 'A-Trak', 'value': 'PERSON'}, {'text': 'RAC', 'value': 'ORGANIZATION'}, {'text': 'Joris Voorn', 'value': 'PERSON'}, {'text': 'Tale of Us', 'value': 'ORGANIZATION'}]","[{'Like It or Not': 'ART'}, {'Tearing Me Up': 'ART'}, {'A-Trak': 'PERSON'}, {'RAC': 'PERSON'}, {'Joris Voorn': 'PERSON'}, {'Tale of Us': 'PERSON'}]",
25,"The lowest match aggregate in ODI history for England, is 91 scored at the 1979 Cricket World Cup against Canada.","[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': 'Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'ORGANIZATION'}]","[{'England': 'ORGANIZATION'}, {'1979 Cricket World Cup': 'EVENT'}, {'Canada': 'LOCATION'}]",The lowest match aggregate in ODI history for England is 91 scored at the 1979 Cricket World Cup against Canada.,"[{'text': 'England', 'value': 'ORGANIZATION'}, {'text': '1979 Cricket World Cup', 'value': 'EVENT'}, {'text': 'Canada', 'value': 'LOCATION'}]","[{'England': 'ORGANIZATION'}, {'Cricket World Cup': 'EVENT'}, {'Canada': 'ORGANIZATION'}]",
26,"The Cnidaria, are a group of animals found exclusively in aquatic and mostly marine environments.","[{'text': 'Cnidaria', 'value': 'OTHER'}]",[],The Cnidaria are a group of animals found exclusively in aquatic and mostly marine environments.,[],[{'Cnidaria': 'OTHER'}],
27,"The Papacy in central Italy maintained major cultural, and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).","[{'text': 'Papacy', 'value': 'EVENT'}, {'text': 'Catholic Reformation', 'value': 'ORGANIZATION'}, {'text': 'Tridentine council', 'value': 'ORGANIZATION'}]","[{'Papacy': 'ORGANIZATION'}, {'central Italy': 'LOCATION'}, {'Catholic Reformation': 'EVENT'}, {'Tridentine council': 'EVENT'}]",The Papacy in central Italy maintained major cultural and political influence during the Catholic Reformation initiated by the conclusion of the Tridentine council (resumed by the terms of the treaty).,"[{'text': 'Papacy', 'value': 'ORGANIZATION'}, {'text': 'central Italy', 'value': 'LOCATION'}, {'text': 'Catholic Reformation', 'value': 'EVENT'}, {'text': 'Tridentine council', 'value': 'EVENT'}]","[{'Papacy': 'EVENT'}, {'Catholic Reformation': 'ORGANIZATION'}, {'Tridentine council': 'ORGANIZATION'}]",
28,"Mediaite named her in a four-way tie among the ``Best TV Pundits``, of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.''","[{'text': 'Mediaite', 'value': 'PERSON'}, {'text': 'Best TV Pundits', 'value': 'OTHER'}]",[{'Mediaite': 'ORGANIZATION'}],Mediaite named her in a four-way tie among the ``Best TV Pundits`` of 2014 for bringing ``a comprehensive understanding to women's health and justice issues that goes beyond the usual talking points.'',"[{'text': 'Mediaite', 'value': 'ORGANIZATION'}, {'text': '2014', 'value': 'EVENT'}]","[{'Mediaite': 'PERSON'}, {'Best TV Pundits': 'OTHER'}]",
29,"It won the jury award for best feature Film, at the TriMedia Film Festival in 2010.","[{'text': 'jury award for best feature Film', 'value': 'OTHER'}, {'text': 'TriMedia Film Festival', 'value': 'EVENT'}]",[{'TriMedia Film Festival': 'EVENT'}],It won the jury award for best feature Film at the TriMedia Film Festival in 2010.,"[{'text': 'TriMedia Film Festival', 'value': 'EVENT'}]","[{'jury award for best feature Film': 'OTHER'}, {'TriMedia Film Festival': 'EVENT'}]",
30,"The 117-bed facillity entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],"The 117-bed facility entirely comprised individual rooms, each with its own en-suite bathroom facilities.",[],[],
31,"In some cases, black community groups resisted the attacks, especially in Chicago, and Washington, D.C.","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington, D.C', 'value': 'LOCATION'}]","[{'Chicago': 'LOCATION'}, {'Washington, D.C.': 'LOCATION'}]","In some cases, black community groups resisted the attacks, especially in Chicago and Washington, D.C.","[{'text': 'Chicago', 'value': 'LOCATION'}, {'text': 'Washington, D.C.', 'value': 'LOCATION'}]","[{'Chicago': 'LOCATION'}, {'Washington, D.C': 'LOCATION'}]",
32,"The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerailis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerailis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'EVENT'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'Battle of Camulodunum': 'EVENT'}, {'Quintus Petillius Cerailis': 'PERSON'}, {'Boudica': 'PERSON'}, {'Camulodunum': 'LOCATION'}, {'Colchester': 'LOCATION'}]","The Ninth suffered a serious defeat at the Battle of Camulodunum under Quintus Petillius Cerialis in the rebellion of Boudica (61), when most of the foot-soldiers were killed in a disastrous attempt to relieve the besieged city of Camulodunum (Colchester).","[{'text': 'Battle of Camulodunum', 'value': 'EVENT'}, {'text': 'Quintus Petillius Cerialis', 'value': 'PERSON'}, {'text': 'Boudica', 'value': 'PERSON'}, {'text': 'Camulodunum', 'value': 'LOCATION'}, {'text': 'Colchester', 'value': 'LOCATION'}]","[{'Camulodunum': 'EVENT'}, {'Quintus Petillius Cerialis': 'PERSON'}, {'Boudica': 'EVENT'}, {'Camulodunum': 'LOCATION'}, {'Colchester': 'LOCATION'}]",
33,"Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song, but made into a gold-digging villainness in the special.","[{'text': 'Santa', 'value': 'PERSON'}, {'text': 'Cousin Mel', 'value': 'PERSON'}]","[{'Santa': 'PERSON'}, {'Cousin Mel': 'PERSON'}]","Moreover, Santa is actually innocent of the crime, which was instead masterminded by scheming relative Cousin Mel, who is mentioned briefly in the song but made into a gold-digging villainness in the special.","[{'text': 'Santa', 'value': 'PERSON'}, {'text': 'Cousin Mel', 'value': 'PERSON'}]","[{'Santa': 'PERSON'}, {'Cousin Mel': 'PERSON'}]",
34,"According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word, in the 1930s.","[{'text': ""Steak' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{""Steak' n Shake"": 'ORGANIZATION'}, {'Gus Belt': 'PERSON'}]","According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': ""Steak' n Shake"", 'value': 'ORGANIZATION'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{""Steak' n Shake"": 'ART'}, {'Gus Belt': 'PERSON'}]",
