,text,modified_label,modified_pred,original_text,original_pred,original_label,type
23,It is being operated by the Nhulunbuy Corporation only.,"[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",[{'Nhulunbuy Corporation': 'ORGANIZATION'}],It is operated by the Nhulunbuy Corporation.,"[{'text': 'Nhulunbuy Corporation', 'value': 'ORGANIZATION'}]",[{'Nhulunbuy Corporation': 'ORGANIZATION'}],indian_english
24,The same effects are also being seen in the short pubertal boys.,[],[],The same effects have also been seen in short pubertal boys.,[],[],indian_english
25,"As per Steak' n Shake archives, the restaurant's founder, Gus Belt, had applied for a trademark on the word in the 1930s.","[{'text': ""Steak' n Shake"", 'value': 'ART'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{""Steak' n Shake"": 'ORGANIZATION'}, {'Gus Belt': 'PERSON'}]","According to Steak' n Shake archives, the restaurant's founder, Gus Belt, applied for a trademark on the word in the 1930s.","[{'text': ""Steak' n Shake"", 'value': 'ORGANIZATION'}, {'text': 'Gus Belt', 'value': 'PERSON'}]","[{""Steak' n Shake"": 'ART'}, {'Gus Belt': 'PERSON'}]",indian_english
26,USP42 has also been shown to deubiquitinate p53 and it might be required for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'USP42': 'OTHER'}, {'p53': 'OTHER'}]",USP42 has also been shown to deubiquitinate p53 and may be required for the ability of p53 to respond to stress.,"[{'text': 'USP42', 'value': 'OTHER'}, {'text': 'p53', 'value': 'OTHER'}]","[{'USP42': 'OTHER'}, {'p53': 'OTHER'}, {'p53': 'OTHER'}]",indian_english
27,"Golaem, one software company from France one, developed it lor (started in Rennes in 2009).","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}]","[{'Golaem': 'ORGANIZATION'}, {'France': 'LOCATION'}, {'Rennes': 'LOCATION'}, {'2009': 'OTHER'}]","It is developed by Golaem, a France -based software company (created in Rennes in 2009).","[{'text': 'Golaem', 'value': 'ORGANIZATION'}, {'text': 'France', 'value': 'LOCATION'}, {'text': 'Rennes', 'value': 'LOCATION'}, {'text': '2009', 'value': 'OTHER'}]","[{'Golaem': 'ORGANIZATION'}, {'France': 'LOCATION'}, {'Rennes': 'LOCATION'}]",singaporean_english
28,Many of the men kena separate from their families and send into the B.C. lor.,[],[],Many of the men were separated from their families and sent into the B.C.,[],[],singaporean_english
29,"His student Vadeebhasimha write in prose 'Gayachintamani' and 'Kshatrachudamini' one, based on poet Banas 'Kadambari' lah, then minister Chavundaraya also write 'Charitarasara'.","[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'ART'}, {'Kshatrachudamini': 'ART'}, {'Banas': 'PERSON'}, {'Kadambari': 'ART'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'ART'}]",His pupil Vadeebhasimha wrote in prose ``Gayachintamani`` and ``Kshatrachudamini`` based on poet Banas ``Kadambari`` and minister Chavundaraya wrote ``Charitarasara``.,"[{'text': 'Vadeebhasimha', 'value': 'PERSON'}, {'text': 'Gayachintamani', 'value': 'ART'}, {'text': 'Kshatrachudamini', 'value': 'ART'}, {'text': 'Banas', 'value': 'PERSON'}, {'text': 'Kadambari', 'value': 'ART'}, {'text': 'Chavundaraya', 'value': 'PERSON'}, {'text': 'Charitarasara', 'value': 'ART'}]","[{'Vadeebhasimha': 'PERSON'}, {'Gayachintamani': 'ART'}, {'Kshatrachudamini': 'ART'}, {'Banas': 'PERSON'}, {'Kadambari': 'ART'}, {'Chavundaraya': 'PERSON'}, {'Charitarasara': 'ART'}]",singaporean_english
30,"Dorsa got Bachelor of Music in Composition one from California State University, Northridge in 2001, then Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and Doctor of Musical Arts at University of Michigan, Ann Arbor in 2008 lah.","[{'text': 'Dorsa', 'value': 'PERSON'}, {'text': 'Bachelor of Music', 'value': 'OTHER'}, {'text': 'California State University, Northridge', 'value': 'ORGANIZATION'}, {'text': 'Master of Music', 'value': 'OTHER'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'Doctor of Musical Arts', 'value': 'OTHER'}, {'text': 'University of Michigan', 'value': 'ORGANIZATION'}, {'text': 'Ann Arbor', 'value': 'LOCATION'}]","[{'California State University, Northridge': 'ORGANIZATION'}, {'Cal State Northridge': 'ORGANIZATION'}, {'University of Michigan, Ann Arbor': 'ORGANIZATION'}]","Dorsa has a Bachelor of Music in Composition from California State University, Northridge in 2001, Master of Music in Harpsichord Performance at Cal State Northridge in 2004, and a Doctor of Musical Arts at the University of Michigan, Ann Arbor in 2008.","[{'text': 'California State University, Northridge', 'value': 'ORGANIZATION'}, {'text': 'Cal State Northridge', 'value': 'ORGANIZATION'}, {'text': 'University of Michigan, Ann Arbor', 'value': 'ORGANIZATION'}, {'text': 'Dorsa', 'value': 'PERSON'}]","[{'Dorsa': 'PERSON'}, {'Bachelor of Music': 'OTHER'}, {'California State University, Northridge': 'ORGANIZATION'}, {'Master of Music': 'OTHER'}, {'Cal State Northridge': 'ORGANIZATION'}, {'Doctor of Musical Arts': 'OTHER'}, {'University of Michigan': 'ORGANIZATION'}, {'Ann Arbor': 'LOCATION'}]",singaporean_english
31,"She also write fiction one, her work got awards lor.",[],[],She has also written fiction and her work has gained awards.,[],[],singaporean_english
32,"Dublin also got service by Weston Airport lah, and other small-small facilities, got helicopter operators also, then the military and some more State services use Casement Aerodrome nearby one.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'BUILDING'}, {'text': 'Casement Aerodrome', 'value': 'BUILDING'}]","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'BUILDING'}, {'Casement Aerodrome': 'BUILDING'}]","Dublin is also served by Weston Airport and other small facilities, by a range of helicopter operators, and the military and some State services use Casement Aerodrome nearby.","[{'text': 'Dublin', 'value': 'LOCATION'}, {'text': 'Weston Airport', 'value': 'LOCATION'}, {'text': 'Casement Aerodrome', 'value': 'LOCATION'}]","[{'Dublin': 'LOCATION'}, {'Weston Airport': 'BUILDING'}, {'Casement Aerodrome': 'BUILDING'}]",singaporean_english
33,"Some versions, the eggplant not grilled one, but boiled, so it becomes more soft and don't have the smoky flavor like the original dish lor.","[{'text': 'eggplant', 'value': 'OTHER'}]",[],"In some versions, the eggplant is not grilled, but is instead boiled, resulting in a softer version that lacks the characteristic smoky flavor of the original dish.",[],[{'eggplant': 'OTHER'}],singaporean_english
34,"Glutamine synthetase use ammonia one, produced by nitrate reduction, amino acid degradation, and photorespiration lah.","[{'text': 'Glutamine synthetase', 'value': 'OTHER'}, {'text': 'ammonia', 'value': 'OTHER'}, {'text': 'amino acid', 'value': 'OTHER'}]",[],"Glutamine synthetase uses ammonia produced by nitrate reduction, amino acid degradation, and photorespiration.",[],"[{'Glutamine synthetase': 'OTHER'}, {'ammonia': 'OTHER'}, {'amino acid': 'OTHER'}]",singaporean_english
35,"He go and produce for Kim Fowley and BMX Bandits one, that Receiver Records album ``Hidden Agenda At the Thirteenth Not`` lah.","[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'ART'}]","[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'PRODUCT'}]",He went on to produce Kim Fowley and the BMX Bandits (band) Receiver Records' album ``Hidden Agenda At the Thirteenth Not``.,"[{'text': 'Kim Fowley', 'value': 'PERSON'}, {'text': 'BMX Bandits', 'value': 'ORGANIZATION'}, {'text': 'Receiver Records', 'value': 'ORGANIZATION'}, {'text': 'Hidden Agenda At the Thirteenth Not', 'value': 'PRODUCT'}]","[{'Kim Fowley': 'PERSON'}, {'BMX Bandits': 'ORGANIZATION'}, {'Receiver Records': 'ORGANIZATION'}, {'Hidden Agenda At the Thirteenth Not': 'ART'}]",singaporean_english
36,"Early kampungs start to show up at the starting of the 19th century lah, got Lynchburg, Harrisburg, and Rightor's Point one (now call Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor's Point"", 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}]","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]","Early communities began to appear at the beginning of the 19th century, including Lynchburg, Harrisburg, and Rightor's Point (modern Morgan's Point) in the 1820s.","[{'text': 'Lynchburg', 'value': 'LOCATION'}, {'text': 'Harrisburg', 'value': 'LOCATION'}, {'text': ""Rightor's Point"", 'value': 'LOCATION'}, {'text': ""Morgan's Point"", 'value': 'LOCATION'}]","[{'Lynchburg': 'LOCATION'}, {'Harrisburg': 'LOCATION'}, {""Rightor's Point"": 'LOCATION'}, {""Morgan's Point"": 'LOCATION'}]",singaporean_english
37,"Gonu cause quite the strong gusty winds and heavy rain lah, along Pakistan's Arabian Sea coast from Karachi to Gwadar.","[{'text': 'Gonu', 'value': 'EVENT'}, {'text': ""Pakistan's Arabian Sea coast"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'Gonu': 'EVENT'}, {'Pakistan': 'LOCATION'}, {'Arabian Sea': 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]",Gonu caused strong gusty winds and torrential rainfall along Pakistan's Arabian Sea coast from Karachi to Gwadar.,"[{'text': 'Gonu', 'value': 'EVENT'}, {'text': 'Pakistan', 'value': 'LOCATION'}, {'text': ""Arabian Sea"", 'value': 'LOCATION'}, {'text': 'Karachi', 'value': 'LOCATION'}, {'text': 'Gwadar', 'value': 'LOCATION'}]","[{'Gonu': 'EVENT'}, {""Pakistan's Arabian Sea coast"": 'LOCATION'}, {'Karachi': 'LOCATION'}, {'Gwadar': 'LOCATION'}]",singaporean_english
38,"Also, the SFO say can pay for the legal costs lor.","[{'text': 'the SFO', 'value': 'ORGANIZATION'}]",[{'SFO': 'ORGANIZATION'}],"Furthermore, the SFO offered to pay reasonable legal costs.","[{'text': 'SFO', 'value': 'ORGANIZATION'}]",[{'the SFO': 'ORGANIZATION'}],singaporean_english
39,"Most of the town is actually a gated community only, called Orchid Island Golf and Beach Club.","[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]",[{'Orchid Island Golf and Beach Club': 'LOCATION'}],Most of the town is actually a gated community called Orchid Island Golf and Beach Club.,"[{'text': 'Orchid Island Golf and Beach Club', 'value': 'LOCATION'}]",[{'Orchid Island Golf and Beach Club': 'LOCATION'}],indian_english
40,This collection is containing materials related to sexual health issues from 1974-2007 only.,[],[],This collection contains material relating to sexual health issues from 1974-2007.,[],[],indian_english
41,In 1955 it started receiving an early model of the Boeing B-52 Stratofortress and was upgraded to various models across the next 40 years.,"[{'text': 'Boeing B-52', 'value': 'PRODUCT'}]",[{'Boeing B-52 Stratofortress': 'PRODUCT'}],In 1955 it began receiving an early model of the Boeing B-52 Stratofortress and upgraded to various models over the next 40 years.,"[{'text': 'Boeing B-52 Stratofortress', 'value': 'PRODUCT'}]",[{'Boeing B-52': 'PRODUCT'}],indian_english
42,"Allistair Pinsof of ``Destructoid``, he has praised the game, telling that the controls are as good as that of ``Super Metroid`` and ``Super Castlevania IV``.","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]","[{'Allistair Pinsof': 'PERSON'}, {'Destructoid': 'ORGANIZATION'}, {'Super Metroid': 'PRODUCT'}, {'Super Castlevania IV': 'PRODUCT'}]","Allistair Pinsof of ``Destructoid``, praised the game, saying the controls were as good as that of ``Super Metroid`` and ``Super Castlevania IV.''","[{'text': 'Allistair Pinsof', 'value': 'PERSON'}, {'text': 'Destructoid', 'value': 'ORGANIZATION'}, {'text': 'Super Metroid', 'value': 'PRODUCT'}, {'text': 'Super Castlevania IV', 'value': 'PRODUCT'}]","[{'Allistair Pinsof': 'PERSON'}, {'Destructoid': 'ORGANIZATION'}, {'Super Metroid': 'PRODUCT'}, {'Super Castlevania IV': 'PRODUCT'}]",indian_english
43,"The peasantry was also much aggrieved, and from 1846 to 1848 the opposition to Sturdza became very strong.","[{'text': 'Sturdza', 'value': 'PERSON'}]",[{'Sturdza': 'PERSON'}],"The peasantry was also aggrieved, and between 1846 and 1848 opposition to Sturdza intensified.","[{'text': 'Sturdza', 'value': 'PERSON'}]",[{'Sturdza': 'PERSON'}],indian_english
